Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,VILLAGE HOTEL BLACKPOO,Staff Training,Human Resources  ,06.06.2019,16.07.2019,GPC06190000164,4.8
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,05.06.2019,16.07.2019,GPC06190000165,19.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.06.2019,16.07.2019,GPC06190000166,24.65
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,04.06.2019,16.07.2019,GPC06190000167,215.1
Stockport MBC,Services to People,Childrens & Educational Services,VILLAGE HOTEL BLACKPOO,Staff Training,Human Resources  ,04.06.2019,16.07.2019,GPC06190000168,80.0
Stockport MBC,Services to People,Childrens & Educational Services,WWW.INSTANTPRINT.C,Publicity and Promotion,Arts & Leisure Services  ,04.06.2019,16.07.2019,GPC06190000169,35.99
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,24.06.2019,16.07.2019,GPC06190000170,75.0
Stockport MBC,Services to People,Adult Social Care,DVLA VEHICLE TAX,Leasing /Transport Hire,Vehicle Management Leasing ,18.06.2019,16.07.2019,GPC06190000171,262.5
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,27.06.2019,16.07.2019,GPC06190000172,39.09
Stockport MBC,Services to People,Childrens & Educational Services,LIFE LEISURE ROMILEY,Fees and Charges,Education  ,26.06.2019,16.07.2019,GPC06190000173,28.0
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,20.06.2019,16.07.2019,GPC06190000174,12.82
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.06.2019,16.07.2019,GPC06190000175,94.01
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,26.06.2019,16.07.2019,GPC06190000176,129.93
Stockport MBC,Services to People,Childrens & Educational Services,WWW.MOSAICEVENTS.CO.UK,Expenses and Allowances,Human Resources Training & Conferences ,07.06.2019,16.07.2019,GPC06190000177,-20.0
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Library Equipment,Education Library Books ,04.06.2019,16.07.2019,GPC06190000178,12.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,03.06.2019,16.07.2019,GPC06190000179,17.26
Stockport MBC,Services to People,Childrens & Educational Services,JET2.COM  07980046613686,Travelling Expenses,Human Resources Travel & Subsistence ,28.06.2019,16.07.2019,GPC06190000180,211.0
Stockport MBC,Services to People,Childrens & Educational Services,REDWOODCOLLECTIONS,Information and Communications Technology,Information Communication Technology  ,27.06.2019,16.07.2019,GPC06190000181,182.26
Stockport MBC,Services to People,Childrens & Educational Services,VIRGIN TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,25.06.2019,16.07.2019,GPC06190000182,529.65
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.06.2019,16.07.2019,GPC06190000183,221.05
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.06.2019,16.07.2019,GPC06190000184,33.25
Stockport MBC,Services to People,Childrens & Educational Services,WWW.SHOWDATA.COM,Fees and Charges,Human Resources Training & Conferences ,13.06.2019,16.07.2019,GPC06190000185,41.5
Stockport MBC,Services to Place,Central Support Costs,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,28.06.2019,16.07.2019,GPC06190000186,78.9
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT M B C,Staff Training,Human Resources  ,26.06.2019,16.07.2019,GPC06190000187,-175.0
Stockport MBC,Services to Place,Central Support Costs,WWW.STOCKPORT.GOV.UK,Staff Training,Human Resources  ,25.06.2019,16.07.2019,GPC06190000188,175.0
Stockport MBC,Services to Place,Central Support Costs,M&C RESRVTION SVCS LTD,Publicity and Promotion,Arts & Leisure Services  ,17.06.2019,16.07.2019,GPC06190000189,131.39
Stockport MBC,Services to Place,Central Support Costs,WWW.STOCKPORT.GOV.UK,Staff Training,Human Resources  ,12.06.2019,16.07.2019,GPC06190000190,175.0
Stockport MBC,Services to Place,Central Support Costs,WWW.STOCKPORT.GOV.UK,Staff Training,Human Resources  ,12.06.2019,16.07.2019,GPC06190000191,192.0
Stockport MBC,Services to Place,Planning Services,STOCKPORT M B C,Staff Training,Human Resources  ,12.06.2019,16.07.2019,GPC06190000192,-192.0
Stockport MBC,Services to Place,Central Support Costs,STOCKPORT M B C,Staff Training,Human Resources  ,12.06.2019,16.07.2019,GPC06190000193,-175.0
Stockport MBC,Services to Place,Planning Services,STOCKPORT M B C,Staff Training,Human Resources  ,12.06.2019,16.07.2019,GPC06190000194,-175.0
Stockport MBC,Services to Place,Central Support Costs,WWW.STOCKPORT.GOV.UK,Staff Training,Human Resources  ,12.06.2019,16.07.2019,GPC06190000195,175.0
Stockport MBC,Services to Place,Planning Services,WWW.STOCKPORT.GOV.UK,Staff Training,Human Resources  ,11.06.2019,16.07.2019,GPC06190000196,175.0
Stockport MBC,Services to Place,Planning Services,STOCKPORT M B C,Staff Training,Human Resources  ,11.06.2019,16.07.2019,GPC06190000197,-175.0
Stockport MBC,Services to People,Childrens & Educational Services,ESKY.PL S.A.,Travelling Expenses,Human Resources Travel & Subsistence ,26.06.2019,16.07.2019,GPC06190000198,93.3
Stockport MBC,Services to People,Childrens & Educational Services,HUB BY PREMIER INN 496,Expenses and Allowances,Human Resources Training & Conferences ,24.06.2019,16.07.2019,GPC06190000199,189.0
Stockport MBC,Services to People,Childrens & Educational Services,FREDRIC ROBINSON V,Expenses and Allowances,Human Resources Training & Conferences ,21.06.2019,16.07.2019,GPC06190000200,370.0
Stockport MBC,Services to People,Childrens & Educational Services,DOMINOS PIZZA,Expenses and Allowances,Human Resources Training & Conferences ,19.06.2019,16.07.2019,GPC06190000201,35.98
Stockport MBC,Services to People,Childrens & Educational Services,EB  PARTNERSHIPS IN PR,Expenses and Allowances,Human Resources Training & Conferences ,13.06.2019,16.07.2019,GPC06190000202,128.51
Stockport MBC,Services to People,Childrens & Educational Services,CARTRIDGEPEOPLE.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,01.07.2019,16.07.2019,GPC06190000203,253.9
Stockport MBC,Services to People,Childrens & Educational Services,CARTRIDGEPEOPLE.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,24.06.2019,16.07.2019,GPC06190000204,-306.4
Stockport MBC,Services to People,Childrens & Educational Services,CARTRIDGEPEOPLE.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,19.06.2019,16.07.2019,GPC06190000205,306.4
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,12.06.2019,16.07.2019,GPC06190000206,14.57
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,01.07.2019,16.07.2019,GPC06190000207,19.05
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,01.07.2019,16.07.2019,GPC06190000208,14.15
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,27.06.2019,16.07.2019,GPC06190000209,14.9
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,24.06.2019,16.07.2019,GPC06190000210,31.15
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,21.06.2019,16.07.2019,GPC06190000211,10.64
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,19.06.2019,16.07.2019,GPC06190000212,14.43
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,17.06.2019,16.07.2019,GPC06190000213,9.83
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,10.06.2019,16.07.2019,GPC06190000214,17.26
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,06.06.2019,16.07.2019,GPC06190000215,5.34
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,04.06.2019,16.07.2019,GPC06190000216,7.3
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,03.06.2019,16.07.2019,GPC06190000217,24.56
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON MUSIC M62970QU4,Publicity and Promotion,Arts & Leisure Services  ,29.06.2019,16.07.2019,GPC06190000218,3.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,28.06.2019,16.07.2019,GPC06190000219,178.03
Stockport MBC,Services to People,Childrens & Educational Services,AMZ AMAZON.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,27.06.2019,16.07.2019,GPC06190000220,-37.52
Stockport MBC,Services to People,Childrens & Educational Services,WWW BIGFOODIE CO UK,Catering Supplies,Catering Food & Beverages ,26.06.2019,16.07.2019,GPC06190000221,56.5
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,24.06.2019,16.07.2019,GPC06190000222,-3.78
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Publicity and Promotion,Arts & Leisure Services  ,21.06.2019,16.07.2019,GPC06190000223,17.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,21.06.2019,16.07.2019,GPC06190000224,37.52
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Publicity and Promotion,Arts & Leisure Services  ,21.06.2019,16.07.2019,GPC06190000225,7.09
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Catering Supplies,Catering Food & Beverages ,22.06.2019,16.07.2019,GPC06190000226,30.79
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,21.06.2019,16.07.2019,GPC06190000227,183.3
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,21.06.2019,16.07.2019,GPC06190000228,23.0
Stockport MBC,Services to People,Childrens & Educational Services,MCDONALDS,Catering Supplies,Catering Food & Beverages ,21.06.2019,16.07.2019,GPC06190000229,10.65
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,23.06.2019,16.07.2019,GPC06190000230,225.35
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Publicity and Promotion,Arts & Leisure Services  ,21.06.2019,16.07.2019,GPC06190000231,10.2
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,21.06.2019,16.07.2019,GPC06190000232,59.8
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME M65Q51184,Catering Supplies,Catering Food & Beverages ,18.06.2019,16.07.2019,GPC06190000233,7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Catering Supplies,Catering Food & Beverages ,17.06.2019,16.07.2019,GPC06190000234,159.0
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M69CI0014,Catering Supplies,Catering Food & Beverages ,17.06.2019,16.07.2019,GPC06190000235,24.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Catering Supplies,Catering Food & Beverages ,17.06.2019,16.07.2019,GPC06190000236,19.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Catering Supplies,Catering Food & Beverages ,12.06.2019,16.07.2019,GPC06190000237,26.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Catering Supplies,Catering Food & Beverages ,12.06.2019,16.07.2019,GPC06190000238,8.95
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M67FI4N74,Furniture and Equipment,Environmental Services Technical Equipment ,11.06.2019,16.07.2019,GPC06190000239,233.1
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M69FB0NT4,Furniture and Equipment,Environmental Services Technical Equipment ,11.06.2019,16.07.2019,GPC06190000240,308.0
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Catering Supplies,Catering Food & Beverages ,11.06.2019,16.07.2019,GPC06190000241,46.0
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Catering Supplies,Catering Food & Beverages ,11.06.2019,16.07.2019,GPC06190000242,34.0
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M66EV73U4,Security,Facilities & Management Services Security ,12.06.2019,16.07.2019,GPC06190000243,53.93
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,10.06.2019,16.07.2019,GPC06190000244,53.94
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,10.06.2019,16.07.2019,GPC06190000245,55.06
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,10.06.2019,16.07.2019,GPC06190000246,59.31
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,08.06.2019,16.07.2019,GPC06190000247,27.54
Stockport MBC,Services to People,Childrens & Educational Services,B&M RETAIL LTD,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",06.06.2019,16.07.2019,GPC06190000248,8.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 2992,Catering Supplies,Catering Food & Beverages ,05.06.2019,16.07.2019,GPC06190000249,183.5
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5731,Catering Supplies,Catering Food & Beverages ,05.06.2019,16.07.2019,GPC06190000250,211.64
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",05.06.2019,16.07.2019,GPC06190000251,460.4
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,04.06.2019,16.07.2019,GPC06190000252,10.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,03.06.2019,16.07.2019,GPC06190000253,52.35
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,04.06.2019,16.07.2019,GPC06190000254,11.97
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,04.06.2019,16.07.2019,GPC06190000255,23.05
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,04.06.2019,16.07.2019,GPC06190000256,16.88
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,04.06.2019,16.07.2019,GPC06190000257,29.99
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",04.06.2019,16.07.2019,GPC06190000258,36.62
Stockport MBC,Services to People,Childrens & Educational Services,HOMEBASE LTD,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",04.06.2019,16.07.2019,GPC06190000259,69.95
Stockport MBC,Services to People,Childrens & Educational Services,B&M RETAIL LTD,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",04.06.2019,16.07.2019,GPC06190000260,14.97
Stockport MBC,Services to People,Childrens & Educational Services,JUST EAT,Catering Supplies,Catering Food & Beverages ,03.06.2019,16.07.2019,GPC06190000261,17.0
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Security,Facilities & Management Services Security ,03.06.2019,16.07.2019,GPC06190000262,266.98
Stockport MBC,Services to People,Childrens & Educational Services,POUNDSTRETCHER 793,Catering Supplies,Catering Food & Beverages ,31.05.2019,16.07.2019,GPC06190000263,27.79
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORE 4734,Catering Supplies,Catering Food & Beverages ,31.05.2019,16.07.2019,GPC06190000264,42.34
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",31.05.2019,16.07.2019,GPC06190000265,36.3
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Furniture & Soft Furnishings  ,30.05.2019,16.07.2019,GPC06190000266,51.98
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,01.06.2019,16.07.2019,GPC06190000267,223.96
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,01.06.2019,16.07.2019,GPC06190000268,162.92
Stockport MBC,Corporate and Support Services,Cultural & Related Services,PRICELESS DISCOUNTS LI,Catering Supplies,Catering Food & Beverages ,13.06.2019,16.07.2019,GPC06190000269,8.95
Stockport MBC,Services to People,Adult Social Care,PREMIER INN44529750,Expenses and Allowances,Human Resources Training & Conferences ,28.06.2019,16.07.2019,GPC06190000270,211.5
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,24.06.2019,16.07.2019,GPC06190000271,6.3
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,05.06.2019,16.07.2019,GPC06190000272,3.5
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,03.06.2019,16.07.2019,GPC06190000273,6.3
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,27.06.2019,16.07.2019,GPC06190000274,9.42
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  ADMIN,Staff Training,Human Resources  ,24.06.2019,16.07.2019,GPC06190000275,50.0
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,21.06.2019,16.07.2019,GPC06190000276,4.9
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,20.06.2019,16.07.2019,GPC06190000277,4.84
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,18.06.2019,16.07.2019,GPC06190000278,99.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,12.06.2019,16.07.2019,GPC06190000279,99.99
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,10.06.2019,16.07.2019,GPC06190000280,10.46
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,10.06.2019,16.07.2019,GPC06190000281,22.4
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Furniture and Equipment,Environmental Services Technical Equipment ,07.06.2019,16.07.2019,GPC06190000282,24.0
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON STORE,Catering Supplies,Catering Food & Beverages ,07.06.2019,16.07.2019,GPC06190000283,42.0
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,07.06.2019,16.07.2019,GPC06190000284,25.0
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Furniture and Equipment,Environmental Services Technical Equipment ,07.06.2019,16.07.2019,GPC06190000285,-90.0
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1205,Furniture and Equipment,Environmental Services Technical Equipment ,08.06.2019,16.07.2019,GPC06190000286,13.0
Stockport MBC,Services to People,Childrens & Educational Services,BROOKSIDE GARDEN CENTR,Furniture and Equipment,Environmental Services Technical Equipment ,08.06.2019,16.07.2019,GPC06190000287,29.97
Stockport MBC,Corporate and Support Services,Central Support Costs,GOOGLE  CLOUD_006788-6,Information and Communications Technology,Information Communication Technology  ,01.07.2019,16.07.2019,GPC06190000288,1.73
Stockport MBC,Corporate and Support Services,Central Support Costs,EB  XCONF EUROPE 2019,Expenses and Allowances,Human Resources Training & Conferences ,01.07.2019,16.07.2019,GPC06190000289,25.74
Stockport MBC,Corporate and Support Services,Central Support Costs,"INVISIONAPP, INC",Information and Communications Technology,Information Communication Technology  ,28.06.2019,16.07.2019,GPC06190000290,214.59
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM,Information and Communications Technology,Information Communication Technology  ,28.06.2019,16.07.2019,GPC06190000291,166.63
Stockport MBC,Corporate and Support Services,Central Support Costs,EB  XCONF EUROPE 2019,Expenses and Allowances,Human Resources Training & Conferences ,24.06.2019,16.07.2019,GPC06190000292,128.39
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZNMKTPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,21.06.2019,16.07.2019,GPC06190000293,43.52
Stockport MBC,Corporate and Support Services,Central Support Costs,EB  XCONF EUROPE 2019,Expenses and Allowances,Human Resources Training & Conferences ,21.06.2019,16.07.2019,GPC06190000294,128.19
Stockport MBC,Corporate and Support Services,Central Support Costs,EXPEDIA 7443794645349,Expenses and Allowances,Human Resources Travel & Subsistence ,14.06.2019,16.07.2019,GPC06190000295,274.5
Stockport MBC,Corporate and Support Services,Central Support Costs,EXPEDIA 7443794655617,Expenses and Allowances,Human Resources Travel & Subsistence ,14.06.2019,16.07.2019,GPC06190000296,588.6
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.06.2019,16.07.2019,GPC06190000297,9.76
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CONTENTFUL.COM,Information and Communications Technology,Information Communication Technology  ,10.06.2019,16.07.2019,GPC06190000298,786.64
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,10.06.2019,16.07.2019,GPC06190000299,39.47
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.06.2019,16.07.2019,GPC06190000300,162.22
Stockport MBC,Corporate and Support Services,Central Support Costs,AWS EMEA,Information and Communications Technology,Information Communication Technology  ,03.06.2019,16.07.2019,GPC06190000301,823.27
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,31.05.2019,16.07.2019,GPC06190000302,92.4
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,21.06.2019,16.07.2019,GPC06190000303,15.0
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,19.06.2019,16.07.2019,GPC06190000304,45.5
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,03.06.2019,16.07.2019,GPC06190000305,13.3
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M68WD6SW4,Library Equipment,Education Library Books ,02.07.2019,16.07.2019,GPC06190000306,13.98
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M684V4DF4,Library Equipment,Education Library Books ,02.07.2019,16.07.2019,GPC06190000307,96.48
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M60XC5QH4,Library Equipment,Education Library Books ,30.06.2019,16.07.2019,GPC06190000308,76.18
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK M63MS2834,Library Equipment,Education Library Books ,28.06.2019,16.07.2019,GPC06190000309,21.86
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Library Equipment,Education Library Books ,25.06.2019,16.07.2019,GPC06190000310,27.22
Stockport MBC,Services to People,Childrens & Educational Services,RINGO PAYMENTS,Travelling Expenses,Human Resources Travel & Subsistence ,21.06.2019,16.07.2019,GPC06190000311,2.6
Stockport MBC,Services to People,Childrens & Educational Services,MARKS&SPENCER PLC,Publicity and Promotion,Arts & Leisure Services  ,20.06.2019,16.07.2019,GPC06190000312,96.15
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,18.06.2019,16.07.2019,GPC06190000313,45.5
Stockport MBC,Services to People,Childrens & Educational Services,ISTOCK.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,17.06.2019,16.07.2019,GPC06190000314,96.0
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT MASONIC GUIL,Publicity and Promotion,Arts & Leisure Services  ,12.06.2019,16.07.2019,GPC06190000315,156.0
Stockport MBC,Services to People,Childrens & Educational Services,MIMEO LTD,Library Equipment,Education Library Books ,29.05.2019,16.07.2019,GPC06190000316,233.04
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Office Expenses,Stationery    ,06.06.2019,16.07.2019,GPC06190000317,26.5
Stockport MBC,Services to People,Childrens & Educational Services,AMZ KM ONLINE,Office Expenses,Stationery    ,06.06.2019,16.07.2019,GPC06190000318,-3.28
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,01.07.2019,16.07.2019,GPC06190000319,92.99
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,27.06.2019,16.07.2019,GPC06190000320,148.95
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,27.06.2019,16.07.2019,GPC06190000321,76.05
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,26.06.2019,16.07.2019,GPC06190000322,102.45
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,14.06.2019,16.07.2019,GPC06190000323,43.95
Stockport MBC,Corporate and Support Services,Central Support Costs,REPLACEBASE,Furniture and Equipment,Environmental Services Technical Equipment ,11.06.2019,16.07.2019,GPC06190000324,24.45
Stockport MBC,Corporate and Support Services,Central Support Costs,THE FINANCIAL TIMES,Library Equipment,Education Library Books ,19.06.2019,16.07.2019,GPC06190000325,447.0
Stockport MBC,Corporate and Support Services,Central Support Costs,THE FINANCIAL TIMES,Library Equipment,Education Library Books ,19.06.2019,16.07.2019,GPC06190000326,468.0
