Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Adult Social Care,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.08.2018,16.09.2018,GPC08180000157,19.95
Stockport MBC,Services to People,Adult Social Care,FARMFOODS- BELMONT,Catering Supplies,Catering Food & Beverages ,08.08.2018,16.09.2018,GPC08180000158,6.0
Stockport MBC,Services to People,Adult Social Care,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,06.08.2018,16.09.2018,GPC08180000159,12.43
Stockport MBC,Services to People,Adult Social Care,BRITANNIA,Expenses and Allowances,Catering  ,29.08.2018,16.09.2018,GPC08180000160,91.0
Stockport MBC,Services to People,Adult Social Care,CARPET &FLOORING SPECI,Furniture and Equipment,Furniture & Soft Furnishings  ,23.08.2018,16.09.2018,GPC08180000161,370.0
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM,Information and Communications Technology,Information Communication Technology  ,28.08.2018,16.09.2018,GPC08180000162,164.08
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,29.08.2018,16.09.2018,GPC08180000163,16.59
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,28.08.2018,16.09.2018,GPC08180000164,263.8
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,23.08.2018,16.09.2018,GPC08180000165,23.78
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,23.08.2018,16.09.2018,GPC08180000166,23.78
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,23.08.2018,16.09.2018,GPC08180000167,11.79
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.08.2018,16.09.2018,GPC08180000168,9.71
Stockport MBC,Corporate and Support Services,Central Support Costs,SCREAMING FROG LTD,Information and Communications Technology,Information Communication Technology  ,14.08.2018,16.09.2018,GPC08180000169,178.8
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CONTENTFUL.COM,Information and Communications Technology,Information Communication Technology  ,10.08.2018,16.09.2018,GPC08180000170,767.67
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.08.2018,16.09.2018,GPC08180000171,47.6
Stockport MBC,Corporate and Support Services,Central Support Costs,AWS EMEA,Information and Communications Technology,Information Communication Technology  ,03.08.2018,16.09.2018,GPC08180000172,800.0
Stockport MBC,Corporate and Support Services,Central Support Costs,PAYPAL  ROYAL MAIL,Office Expenses,Mail Services   ,03.08.2018,16.09.2018,GPC08180000173,3.38
Stockport MBC,Corporate and Support Services,Central Support Costs,PAYPAL  RWHOUSEWARE,Furniture and Equipment,Environmental Services Technical Equipment ,02.08.2018,16.09.2018,GPC08180000174,50.77
Stockport MBC,Corporate and Support Services,Cultural & Related Services,WARNERS GROUP PUBLICAT,Library Equipment,Education Library Books ,01.08.2018,16.09.2018,GPC08180000175,48.0
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK,Library Equipment,Education Library Books ,29.08.2018,16.09.2018,GPC08180000176,40.48
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK,Office Expenses,Stationery    ,21.08.2018,16.09.2018,GPC08180000177,6.15
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK,Information and Communications Technology,Information Communication Technology  ,01.08.2018,16.09.2018,GPC08180000178,13.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,22.08.2018,16.09.2018,GPC08180000179,88.5
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS LOC6202,Catering Supplies,Catering Food & Beverages ,08.08.2018,16.09.2018,GPC08180000180,3.65
Stockport MBC,Corporate and Support Services,Cultural & Related Services,4 SEASONS BEER TENT CO,Furniture and Equipment,Environmental Services Technical Equipment ,07.08.2018,16.09.2018,GPC08180000181,38.94
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,HUB BY PREMIER INN 496,Staff Training,Human Resources  ,23.08.2018,16.09.2018,GPC08180000182,169.5
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PREMIER INN44521700,Staff Training,Human Resources  ,23.08.2018,16.09.2018,GPC08180000183,73.5
Stockport MBC,Services to Place,Highways & Transport Services,IBIS STYLES HOTEL BLAC,Expenses and Allowances,Human Resources Training & Conferences ,24.08.2018,16.09.2018,GPC08180000184,61.0
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,23.08.2018,16.09.2018,GPC08180000185,44.2
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,23.08.2018,16.09.2018,GPC08180000186,50.8
Stockport MBC,Services to Place,Highways & Transport Services,ENVIROMENT AGENCY,Professional Fees,Consultancy   ,23.08.2018,16.09.2018,GPC08180000187,446.0
Stockport MBC,Services to Place,Environmental & Regulatory Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,20.08.2018,16.09.2018,GPC08180000188,90.3
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,16.08.2018,16.09.2018,GPC08180000189,21.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.08.2018,16.09.2018,GPC08180000190,13.55
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.08.2018,16.09.2018,GPC08180000191,127.2
Stockport MBC,Corporate and Support Services,Planning Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.08.2018,16.09.2018,GPC08180000192,106.5
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.08.2018,16.09.2018,GPC08180000193,178.9
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.08.2018,16.09.2018,GPC08180000194,69.9
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,30.08.2018,16.09.2018,GPC08180000195,14.05
Stockport MBC,Services to People,Adult Social Care,THE CHILDRENS SOCI,Catering Supplies,Catering Food & Beverages ,30.08.2018,16.09.2018,GPC08180000196,2.58
Stockport MBC,Services to People,Adult Social Care,TESCO STORE 2440,Catering Supplies,Catering Food & Beverages ,23.08.2018,16.09.2018,GPC08180000197,16.4
