Greener Homes Program - Eligible Ground Source Heat Pumps,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
Note- Direct Expansion systems are not eligible,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CL- Closed loop,,,,,,,,,,,,,,,,
OL - Open loop,,,,,,,,,,,,,,,,
COP - Coefficient of performance,,,,,,,,,,,,,,,,
,,,CLOSED LOOP (CL),,,,,,OPEN LOOP (OL),,,,,,,
AHRI Certified Reference No.,Brand name,Model number,"CL Cooling capacity
kW", CL Cooling capacity Btu/hour,"CL Heating capacity
kW","CL Heating capacity
Btu/hour",CL COP cooling ,CL COP heating,"OL Cooling capacity
kW","OL Cooling capacity
Btu/hour","OL Heating capacity 
kW","OL Heating capacity
Btu/hour",OL COP cooling,OL COP heating,,
5273138,Envision2 Series,NBV/NBH012**0*0,3.52,12000,2.78,9500,4.84,3.5,3.87,13200,3.52,12000,6.77,4.2,,
5274236,Envision2 Series,NBV/NBH012**2*0,3.52,12000,2.78,9500,4.84,3.5,3.87,13200,3.52,12000,6.77,4.2,,
5295960,Envision2 Series,NBV/NBH018**0*0,5.42,18500,4.25,14500,5.07,3.5,6.04,20600,5.48,18700,7.24,4.3,,
5295969,Envision2 Series,NBV/NBH018**0*1,5.42,18500,4.25,14500,5.36,3.8,6.04,20600,5.48,18700,7.62,4.6,,
5295968,Envision2 Series,NBV/NBH018**0*4,5.42,18500,4.25,14500,5.36,3.8,6.04,20600,5.48,18700,7.62,4.6,,
5295962,Envision2 Series,NBV/NBH018**2*0,5.42,18500,4.25,14500,5.07,3.5,6.04,20600,5.48,18700,7.24,4.3,,
5295964,Envision2 Series,NBV/NBH018**2*1,5.42,18500,4.25,14500,5.36,3.8,6.04,20600,5.48,18700,7.62,4.6,,
5295966,Envision2 Series,NBV/NBH018**2*4,5.42,18500,4.25,14500,5.36,3.8,6.04,20600,5.48,18700,7.62,4.6,,
5316510,Envision2 Series,NBV/NBH026**0*1,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5316513,Envision2 Series,NBV/NBH026**0*4,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5316512,Envision2 Series,NBV/NBH026**2*1,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5316516,Envision2 Series,NBV/NBH026**2*4,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5316511,Envision2 Series,NBV/NBH026**3*1,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5316514,Envision2 Series,NBV/NBH026**3*4,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
7423168,Envision2 Series,NBV/NBH026**4*1,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5316515,Envision2 Series,NBV/NBH026**4*4,7.74,26400,5.71,19500,5.74,4,8.12,27700,7,23900,7.03,4.8,,
5295992,Envision2 Series,NBV/NBH030**0*0,8.18,27900,5.95,20300,6.18,3.7,9.03,30800,7.62,26000,7.94,4.7,,
5295996,Envision2 Series,NBV/NBH030**0*1,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5296002,Envision2 Series,NBV/NBH030**0*4,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5295995,Envision2 Series,NBV/NBH030**2*0,8.18,27900,5.95,20300,6.18,3.7,9.03,30800,7.62,26000,7.94,4.7,,
5295997,Envision2 Series,NBV/NBH030**2*1,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5296003,Envision2 Series,NBV/NBH030**2*4,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5295993,Envision2 Series,NBV/NBH030**3*0,8.18,27900,5.95,20300,6.18,3.7,9.03,30800,7.62,26000,7.94,4.7,,
5295998,Envision2 Series,NBV/NBH030**3*1,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5296001,Envision2 Series,NBV/NBH030**3*4,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5295994,Envision2 Series,NBV/NBH030**4*0,8.18,27900,5.95,20300,6.18,3.7,9.03,30800,7.62,26000,7.94,4.7,,
5295999,Envision2 Series,NBV/NBH030**4*1,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5296000,Envision2 Series,NBV/NBH030**4*4,8.24,28100,6.01,20500,6.45,3.9,9.14,31200,7.62,26000,8.65,4.8,,
5296004,Envision2 Series,NBV/NBH036**0*0,9.64,32900,7.15,24400,5.63,3.8,10.29,35100,8.56,29200,7.15,4.5,,
5296008,Envision2 Series,NBV/NBH036**0*1,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296013,Envision2 Series,NBV/NBH036**0*4,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296007,Envision2 Series,NBV/NBH036**2*0,9.64,32900,7.15,24400,5.63,3.8,10.29,35100,8.56,29200,7.15,4.5,,
5296011,Envision2 Series,NBV/NBH036**2*1,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296012,Envision2 Series,NBV/NBH036**2*4,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296005,Envision2 Series,NBV/NBH036**3*0,9.64,32900,7.15,24400,5.63,3.8,10.29,35100,8.56,29200,7.15,4.5,,
5296009,Envision2 Series,NBV/NBH036**3*1,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296014,Envision2 Series,NBV/NBH036**3*4,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296006,Envision2 Series,NBV/NBH036**4*0,9.64,32900,7.15,24400,5.63,3.8,10.29,35100,8.56,29200,7.15,4.5,,
5296010,Envision2 Series,NBV/NBH036**4*1,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5296015,Envision2 Series,NBV/NBH036**4*4,9.88,33700,7.15,24400,6.45,4.2,10.79,36800,8.56,29200,8.44,4.9,,
5317193,Envision2 Series,NBV/NBH038**0*1,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317197,Envision2 Series,NBV/NBH038**0*4,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317195,Envision2 Series,NBV/NBH038**2*1,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317200,Envision2 Series,NBV/NBH038**2*4,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317194,Envision2 Series,NBV/NBH038**3*1,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317198,Envision2 Series,NBV/NBH038**3*4,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317196,Envision2 Series,NBV/NBH038**4*1,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5317199,Envision2 Series,NBV/NBH038**4*4,11.2,38200,8.35,28500,5.77,4.2,11.72,40000,10.26,35000,7.15,4.9,,
5296220,Envision2 Series,NBV/NBH042**0*0,11.81,40300,8.47,28900,5.42,3.5,12.4,42300,10.55,36000,6.83,4.3,,
5296225,Envision2 Series,NBV/NBH042**0*1,11.93,40700,8.47,28900,6.36,4,12.87,43900,10.58,36100,8.24,4.9,,
5296230,Envision2 Series,NBV/NBH042**0*4,11.93,40700,8.47,28900,6.36,4,12.87,43900,10.58,36100,8.24,4.9,,
5296221,Envision2 Series,NBV/NBH042**3*0,11.81,40300,8.47,28900,5.42,3.5,12.4,42300,10.55,36000,6.83,4.3,,
5296226,Envision2 Series,NBV/NBH042**3*1,11.93,40700,8.47,28900,6.36,4,12.87,43900,10.58,36100,8.24,4.9,,
5296229,Envision2 Series,NBV/NBH042**3*4,11.93,40700,8.47,28900,6.36,4,12.87,43900,10.58,36100,8.24,4.9,,
5296222,Envision2 Series,NBV/NBH042**4*0,11.81,40300,8.47,28900,5.42,3.5,12.4,42300,10.55,36000,6.83,4.3,,
5296227,Envision2 Series,NBV/NBH042**4*1,11.93,40700,8.47,28900,6.36,4,12.87,43900,10.58,36100,8.24,4.9,,
5296228,Envision2 Series,NBV/NBH042**4*4,11.93,40700,8.47,28900,6.36,4,12.87,43900,10.58,36100,8.24,4.9,,
5296223,Envision2 Series,NBV/NBH042**5*0,11.81,40300,8.47,28900,5.42,3.5,12.4,42300,10.55,36000,6.83,4.3,,
5315753,Envision2 Series,NBV/NBH048**0*0,13.33,45500,10.67,36400,4.69,3.7,14.33,48900,13.1,44700,6.54,4.2,,
5315758,Envision2 Series,NBV/NBH048**0*1,13.45,45900,10.67,36400,5.51,4,14.74,50300,13.1,44700,7.59,4.7,,
5315761,Envision2 Series,NBV/NBH048**0*4,13.45,45900,10.67,36400,5.51,4,14.74,50300,13.1,44700,7.59,4.7,,
5315754,Envision2 Series,NBV/NBH048**3*0,13.33,45500,10.67,36400,4.69,3.7,14.33,48900,13.1,44700,6.54,4.2,,
5315759,Envision2 Series,NBV/NBH048**3*1,13.45,45900,10.67,36400,5.51,4,14.74,50300,13.1,44700,7.59,4.7,,
5315762,Envision2 Series,NBV/NBH048**3*4,13.45,45900,10.67,36400,5.51,4,14.74,50300,13.1,44700,7.59,4.7,,
5315755,Envision2 Series,NBV/NBH048**4*0,13.33,45500,10.67,36400,4.69,3.7,14.33,48900,13.1,44700,6.54,4.2,,
5315760,Envision2 Series,NBV/NBH048**4*1,13.45,45900,10.67,36400,5.51,4,14.74,50300,13.1,44700,7.59,4.7,,
5315763,Envision2 Series,NBV/NBH048**4*4,13.45,45900,10.67,36400,5.51,4,14.74,50300,13.1,44700,7.59,4.7,,
5315756,Envision2 Series,NBV/NBH048**5*0,13.33,45500,10.67,36400,4.69,3.7,14.33,48900,13.1,44700,6.54,4.2,,
5317205,Envision2 Series,NBV/NBH049**0*1,14.89,50800,11.2,38200,5.66,4,15.86,54100,13.83,47200,7.18,4.6,,
5317201,Envision2 Series,NBV/NBH049**0*4,14.89,50800,11.2,38200,5.66,4,15.86,54100,13.83,47200,7.18,4.6,,
5317206,Envision2 Series,NBV/NBH049**3*1,14.89,50800,11.2,38200,5.66,4,15.86,54100,13.83,47200,7.18,4.6,,
5317202,Envision2 Series,NBV/NBH049**3*4,14.89,50800,11.2,38200,5.66,4,15.86,54100,13.83,47200,7.18,4.6,,
5317207,Envision2 Series,NBV/NBH049**4*1,14.89,50800,11.2,38200,5.66,4,15.86,54100,13.83,47200,7.18,4.6,,
5317203,Envision2 Series,NBV/NBH049**4*4,14.89,50800,11.2,38200,5.66,4,15.86,54100,13.83,47200,7.18,4.6,,
5315774,Envision2 Series,NBV/NBH060**0*0,18.26,62300,13.51,46100,5.1,3.7,19.52,66600,16.79,57300,6.68,4.4,,
5315780,Envision2 Series,NBV/NBH060**0*1,18.23,62200,14.04,47900,5.39,4,19.61,66900,17.35,59200,7.12,4.7,,
5315783,Envision2 Series,NBV/NBH060**0*4,18.23,62200,14.04,47900,5.39,4,19.61,66900,17.35,59200,7.12,4.7,,
5315776,Envision2 Series,NBV/NBH060**3*0,18.26,62300,13.51,46100,5.1,3.7,19.52,66600,16.79,57300,6.68,4.4,,
5315781,Envision2 Series,NBV/NBH060**3*1,18.23,62200,14.04,47900,5.39,4,19.61,66900,17.35,59200,7.12,4.7,,
5315784,Envision2 Series,NBV/NBH060**3*4,18.23,62200,14.04,47900,5.39,4,19.61,66900,17.35,59200,7.12,4.7,,
5315777,Envision2 Series,NBV/NBH060**4*0,18.26,62300,13.51,46100,5.1,3.7,19.52,66600,16.79,57300,6.68,4.4,,
5315782,Envision2 Series,NBV/NBH060**4*1,18.23,62200,14.04,47900,5.39,4,19.61,66900,17.35,59200,7.12,4.7,,
5315785,Envision2 Series,NBV/NBH060**4*4,18.23,62200,14.04,47900,5.39,4,19.61,66900,17.35,59200,7.12,4.7,,
5315778,Envision2 Series,NBV/NBH060**5*0,18.26,62300,13.51,46100,5.1,3.7,19.52,66600,16.79,57300,6.68,4.4,,
5317209,Envision2 Series,NBV/NBH064**0*1,19.2,65500,13.86,47300,5.66,3.8,20.22,69000,17.7,60400,7,4.6,,
5317329,Envision2 Series,NBV/NBH064**0*4,19.2,65500,13.86,47300,5.66,3.8,20.22,69000,17.7,60400,7,4.6,,
5317210,Envision2 Series,NBV/NBH064**3*1,19.2,65500,13.86,47300,5.66,3.8,20.22,69000,17.7,60400,7,4.6,,
5317328,Envision2 Series,NBV/NBH064**3*4,19.2,65500,13.86,47300,5.66,3.8,20.22,69000,17.7,60400,7,4.6,,
5317211,Envision2 Series,NBV/NBH064**4*1,19.2,65500,13.86,47300,5.66,3.8,20.22,69000,17.7,60400,7,4.6,,
5317270,Envision2 Series,NBV/NBH064**4*4,19.2,65500,13.86,47300,5.66,3.8,20.22,69000,17.7,60400,7,4.6,,
5316496,Envision2 Series,NBV/NBH070**0*0,20.25,69100,15.68,53500,4.87,3.4,21.54,73500,19.67,67100,6.1,4,,
5316500,Envision2 Series,NBV/NBH070**0*1,20.25,69100,15.83,54000,5.16,3.7,21.98,75000,19.93,68000,6.71,4.4,,
5316503,Envision2 Series,NBV/NBH070**0*4,20.25,69100,15.83,54000,5.16,3.7,21.98,75000,19.93,68000,6.71,4.4,,
5316497,Envision2 Series,NBV/NBH070**3*0,20.25,69100,15.68,53500,4.87,3.4,21.54,73500,19.67,67100,6.1,4,,
5316501,Envision2 Series,NBV/NBH070**3*1,20.25,69100,15.83,54000,5.16,3.7,21.98,75000,19.93,68000,6.71,4.4,,
5316504,Envision2 Series,NBV/NBH070**3*4,20.25,69100,15.83,54000,5.16,3.7,21.98,75000,19.93,68000,6.71,4.4,,
5316498,Envision2 Series,NBV/NBH070**4*0,20.25,69100,15.68,53500,4.87,3.4,21.54,73500,19.67,67100,6.1,4,,
5316502,Envision2 Series,NBV/NBH070**4*1,20.25,69100,15.83,54000,5.16,3.7,21.98,75000,19.93,68000,6.71,4.4,,
5316505,Envision2 Series,NBV/NBH070**4*4,20.25,69100,15.83,54000,5.16,3.7,21.98,75000,19.93,68000,6.71,4.4,,
5316499,Envision2 Series,NBV/NBH070**5*0,20.25,69100,15.68,53500,4.87,3.4,21.54,73500,19.67,67100,6.1,4,,
5317330,Envision2 Series,NBV/NBH072**0*1,21.63,73800,16.24,55400,5.33,3.7,23.15,79000,20.81,71000,6.45,4.3,,
5317335,Envision2 Series,NBV/NBH072**0*4,21.63,73800,16.24,55400,5.33,3.7,23.15,79000,20.81,71000,6.45,4.3,,
5317331,Envision2 Series,NBV/NBH072**3*1,21.63,73800,16.24,55400,5.33,3.7,23.15,79000,20.81,71000,6.45,4.3,,
5317334,Envision2 Series,NBV/NBH072**3*4,21.63,73800,16.24,55400,5.33,3.7,23.15,79000,20.81,71000,6.45,4.3,,
5317332,Envision2 Series,NBV/NBH072**4*1,21.63,73800,16.24,55400,5.33,3.7,23.15,79000,20.81,71000,6.45,4.3,,
5317333,Envision2 Series,NBV/NBH072**4*4,21.63,73800,16.24,55400,5.33,3.7,23.15,79000,20.81,71000,6.45,4.3,,
204092696,FHP,CA009-0**-*****C,2.67,9100,1.76,6000,4.13,3.2,3.02,10300,2.34,8000,5.28,3.7,,
204092694,FHP,CA009-1**-*****C,2.67,9100,1.76,6000,4.13,3.2,3.02,10300,2.34,8000,6.15,3.9,,
204092695,FHP,CA009-2**-*****C,2.67,9100,1.76,6000,4.13,3.2,3.02,10300,2.34,8000,5.28,3.7,,
201984500,FHP,CA012-0***-******C,3.58,12200,2.49,8500,4.4,3.2,4.02,13700,3.22,11000,5.8,3.8,,
201984499,FHP,CA012-1***-******C,3.58,12200,2.49,8500,4.4,3.2,4.02,13700,3.22,11000,5.8,3.8,,
201984501,FHP,CA012-2***-******C,3.58,12200,2.49,8500,4.4,3.2,4.02,13700,3.22,11000,5.8,3.8,,
203384060,FHP,CA015-1**-*****C,4.28,14600,3.31,11300,4.22,3.3,4.81,16400,4.25,14500,5.92,4,,
204634953,FHP,CA018-1***-******C,5.04,17200,4.07,13900,4.13,3.2,5.71,19500,5.1,17400,5.28,3.8,,
204634954,FHP,CA018-2***-******C,5.04,17200,4.07,13900,4.13,3.2,5.71,19500,5.1,17400,5.28,3.8,,
202833832,FHP,EC072-1VT/HZC-*****B,22.27,76000,15.88,54200,4.57,3.5,24.12,82300,20.13,68700,5.83,4.25,,
202547464,FHP,EC072-1VT/HZN-*****B,22.42,76500,15.77,53800,4.7,3.45,24.09,82200,19.64,67000,5.91,4.2,,
202833841,FHP,EC072-3VT/HZC-*****B,22.27,76000,15.88,54200,4.57,3.5,24.12,82300,20.13,68700,5.83,4.25,,
202547465,FHP,EC072-3VT/HZN-*****B,22.42,76500,15.77,53800,4.7,3.45,24.09,82200,19.64,67000,5.91,4.2,,
202833842,FHP,EC072-4VT/HZC-*****B,22.27,76000,15.88,54200,4.57,3.5,24.12,82300,20.13,68700,5.83,4.25,,
202547466,FHP,EC072-4VT/HZN-*****B,22.42,76500,15.77,53800,4.7,3.45,24.09,82200,19.64,67000,5.91,4.2,,
202833833,FHP,EC096-1VT/HZC-*****B,29.48,100600,22.13,75500,4.73,3.55,31.59,107800,28.22,96300,6.45,4.35,,
202547467,FHP,EC096-1VT/HZN-*****B,28.72,98000,22.01,75100,4.57,3.5,31.21,106500,27.75,94700,6.2,4.3,,
202833843,FHP,EC096-3VT/HZC-*****B,29.48,100600,22.13,75500,4.73,3.55,31.59,107800,28.22,96300,6.45,4.35,,
202547468,FHP,EC096-3VT/HZN-*****B,28.72,98000,22.01,75100,4.57,3.5,31.21,106500,27.75,94700,6.2,4.3,,
202833844,FHP,EC096-4VT/HZC-*****B,29.48,100600,22.13,75500,4.73,3.55,31.59,107800,28.22,96300,6.45,4.35,,
202547469,FHP,EC096-4VT/HZN-*****B,28.72,98000,22.01,75100,4.57,3.5,31.21,106500,27.75,94700,6.2,4.3,,
7499447,FHP,EP007-1HZ/VT,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
206438780,FHP,EP007-1HZ/VT*-*****B,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
7499448,FHP,EP007-2HZ/VT,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
206438779,FHP,EP007-2HZ/VT*-*****B,2.17,7400,1.49,5100,5.42,3.55,2.46,8400,2.02,6900,7.36,4.7,,
7499455,FHP,EP015-1HZ/VT,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
206438784,FHP,EP015-1HZ/VT*-*****B,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
7499456,FHP,EP015-2HZ/VT,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
206438785,FHP,EP015-2HZ/VT*-*****B,4.75,16200,3.22,11000,5.8,3.63,4.98,17000,3.81,13000,7.99,4.28,,
203383894,FHP,EP018-1HZ*******B,6.01,20500,4.34,14800,5.25,3.65,6.24,21300,5.19,17700,7.24,4.4,,
203383892,FHP,EP018-1VT*******B,6.01,20500,4.34,14800,5.42,3.7,6.24,21300,5.19,17700,7.42,4.4,,
203383895,FHP,EP018-2HZ*******B,6.01,20500,4.34,14800,5.25,3.65,6.24,21300,5.19,17700,7.24,4.4,,
203383893,FHP,EP018-2VT*******B,6.01,20500,4.34,14800,5.42,3.7,6.24,21300,5.19,17700,7.42,4.4,,
7499460,FHP,EP024-1HZ/VT,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229674,FHP,EP024-1HZ/VTC-*****B,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229678,FHP,EP024-1HZ/VTN-*****B,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
7499461,FHP,EP024-2HZ/VT,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229675,FHP,EP024-2HZ/VTC-*****B,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229679,FHP,EP024-2HZ/VTN-*****B,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
7499463,FHP,EP024-3HZ/VT,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229676,FHP,EP024-3HZ/VTC-*****B,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229680,FHP,EP024-3HZ/VTN-*****B,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
7499464,FHP,EP024-4HZ/VT,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229677,FHP,EP024-4HZ/VTC-*****B,7.62,26000,5.28,18000,5.8,3.7,8.32,28400,6.95,23700,8.02,4.5,,
206229681,FHP,EP024-4HZ/VTN-*****B,7.47,25500,5.28,18000,5.69,3.35,8.09,27600,6.95,23700,7.36,4.15,,
7499465,FHP,EP030-1HZ/VT,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438789,FHP,EP030-1HZ/VT*-*****B,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
7499466,FHP,EP030-2HZ/VT,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438786,FHP,EP030-2HZ/VT*-*****B,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
7499467,FHP,EP030-3HZ/VT,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438788,FHP,EP030-3HZ/VT*-*****B,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
7499468,FHP,EP030-4HZ/VT,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
206438787,FHP,EP030-4HZ/VT*-*****B,8.35,28500,5.95,20300,5.69,3.95,9.09,31000,7.33,25000,7.91,4.95,,
202921952,FHP,EP036-1HZ*-*****B,10.99,37500,7.62,26000,5.48,3.9,11.78,40200,10.08,34400,7.12,4.7,,
202921957,FHP,EP036-1VT*-*****B,10.99,37500,7.62,26000,5.77,3.9,11.78,40200,10.08,34400,7.59,4.9,,
202921953,FHP,EP036-3HZ*-*****B,10.99,37500,7.62,26000,5.48,3.9,11.78,40200,10.08,34400,7.12,4.7,,
202921958,FHP,EP036-3VT*-*****B,10.99,37500,7.62,26000,5.77,3.9,11.78,40200,10.08,34400,7.59,4.9,,
202921954,FHP,EP036-4HZ*-*****B,10.99,37500,7.62,26000,5.48,3.9,11.78,40200,10.08,34400,7.12,4.7,,
202921959,FHP,EP036-4VT*-*****B,10.99,37500,7.62,26000,5.77,3.9,11.78,40200,10.08,34400,7.59,4.9,,
203383899,FHP,EP042-1HZ*******B,11.9,40600,7.85,26800,5.72,4,12.92,44100,10.26,35000,7.97,5,,
203383896,FHP,EP042-1VT*******B,11.9,40600,7.85,26800,5.69,3.7,12.92,44100,10.26,35000,7.5,4.65,,
203383900,FHP,EP042-3HZ*******B,11.9,40600,7.85,26800,5.72,4,12.92,44100,10.26,35000,7.97,5,,
203383897,FHP,EP042-3VT*******B,11.9,40600,7.85,26800,5.69,3.7,12.92,44100,10.26,35000,7.5,4.65,,
203383901,FHP,EP042-4HZ*******B,11.9,40600,7.85,26800,5.72,4,12.92,44100,10.26,35000,7.97,5,,
203383898,FHP,EP042-4VT*******B,11.9,40600,7.85,26800,5.69,3.7,12.92,44100,10.26,35000,7.5,4.65,,
203383905,FHP,EP048-1HZ*******B,13.72,46800,9.79,33400,5.22,3.7,14.98,51100,11.87,40500,7.03,4.5,,
203383902,FHP,EP048-1VT*******B,13.72,46800,9.79,33400,5.2,3.7,14.98,51100,11.87,40500,7.03,4.3,,
203383906,FHP,EP048-3HZ*******B,13.72,46800,9.79,33400,5.22,3.7,14.98,51100,11.87,40500,7.03,4.5,,
203383903,FHP,EP048-3VT*******B,13.72,46800,9.79,33400,5.2,3.7,14.98,51100,11.87,40500,7.03,4.3,,
203383907,FHP,EP048-4HZ*******B,13.72,46800,9.79,33400,5.22,3.7,14.98,51100,11.87,40500,7.03,4.5,,
203383904,FHP,EP048-4VT*******B,13.72,46800,9.79,33400,5.2,3.7,14.98,51100,11.87,40500,7.03,4.3,,
7499480,FHP,EP060-1HZ/VT,18.02,61500,13.75,46900,5.11,4.05,19.49,66500,16.62,56700,6.81,4.85,,
206438792,FHP,EP060-1HZ/VT*-*****B,18.02,61500,13.75,46900,5.11,4.05,19.49,66500,16.62,56700,6.81,4.85,,
7499482,FHP,EP060-3HZ/VT,18.02,61500,13.75,46900,5.11,4.05,19.49,66500,16.62,56700,6.81,4.85,,
206438791,FHP,EP060-3HZ/VT*-*****B,18.02,61500,13.75,46900,5.11,4.05,19.49,66500,16.62,56700,6.81,4.85,,
7499483,FHP,EP060-4HZ/VT,18.02,61500,13.75,46900,5.11,4.05,19.49,66500,16.62,56700,6.81,4.85,,
206438790,FHP,EP060-4HZ/VT*-*****B,18.02,61500,13.75,46900,5.11,4.05,19.49,66500,16.62,56700,6.81,4.85,,
7499484,FHP,EP070-1HZ/VT,20.66,70500,16.56,56500,5.15,3.77,20.93,71400,20.93,71400,6.57,5,,
206438793,FHP,EP070-1HZ/VT*-*****B,20.66,70500,16.56,56500,5.15,3.77,20.93,71400,20.93,71400,6.57,5,,
7499485,FHP,EP070-3HZ/VT,20.66,70500,16.56,56500,5.15,3.77,20.93,71400,20.93,71400,6.57,5,,
206438794,FHP,EP070-3HZ/VT*-*****B,20.66,70500,16.56,56500,5.15,3.77,20.93,71400,20.93,71400,6.57,5,,
7499487,FHP,EP070-4HZ/VT,20.66,70500,16.56,56500,5.15,3.77,20.93,71400,20.93,71400,6.57,5,,
206438795,FHP,EP070-4HZ/VT*-*****B,20.66,70500,16.56,56500,5.15,3.77,20.93,71400,20.93,71400,6.57,5,,
9009353,FHP,ES025-1CF/HZ/VT*-*****A,8.06,27500,5.57,19000,5.19,3.6,8.5,29000,6.86,23400,6.8,4.5,,
9009366,FHP,ES025-2CF/HZ/VT*-*****A,8.06,27500,5.57,19000,5.19,3.6,8.5,29000,6.86,23400,6.8,4.5,,
9009369,FHP,ES035-1CF/HZ/VT*-*****A,11.14,38000,8.21,28000,5.04,3.8,12.31,42000,10.55,36000,5.62,3.85,,
9009382,FHP,ES035-3CF/HZ/VT*-*****A,11.14,38000,8.21,28000,4.6,3.55,12.31,42000,10.55,36000,5.43,3.85,,
9009391,FHP,ES035-4CF/HZ/VT*-*****A,11.14,38000,8.21,28000,5.04,3.8,12.31,42000,10.55,36000,5.62,3.85,,
9009394,FHP,ES049-1CF/HZ/VT*-*****A,14.36,49000,11.14,38000,4.54,3.6,15.83,54000,14.07,48000,5.57,4.2,,
