Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
970418,"Gustafson, Paul A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
973846,"Asa, Sylvia L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200708
973846,"Ezzat, Shereen Z",CO,Co-Investigator,Co-chercheur,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
856454,"Sadar, Marianne D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200708
22198,"Jasmin, Bernard J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
22198,"Holcik, Martin",CO,Co-Investigator,Co-chercheur,CEGA,Carleton University (Ottawa),Ontario,Ontario,Canada,Canada,200708
473625,"Ngsee, Johnny K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
745209,"Kubes, Paul",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
640396,"Côté, Sylvana",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
353143,"Craig, Lisa",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200708
93711,"Hill, David J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200708
93711,"Arany, Edith J",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
901119,"Cohen, Nancy J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,HDEL,"Hincks-Dellcrest Centre (North York, Ont.)",Ontario,Ontario,Canada,Canada,200708
901119,"Korenblum, Marshall S",CO,Co-Investigator,Co-chercheur,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
901119,"Yaghoub Zadeh, Zohreh",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
901119,"Im-Bolter, Nancie",CO,Co-Investigator,Co-chercheur,CEMA,"Trent University (Peterborough, Ontario)",Ontario,Ontario,Canada,Canada,200708
291895,"Mercier, Catherine",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
80369,"Pinto, Brian M",CO,Co-Investigator,Co-chercheur,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200708
80369,"Rose, David R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200708
59629,"Coles, John G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
59629,"Hannigan, Gregory E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
190576,"Spyracopoulos, Leonidas",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
299740,"Cox, Brian J",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
299740,"O'Neil, John D",CO,Co-Investigator,Co-chercheur,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200708
299740,"Sareen, Jitender",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
299740,"Mignone, Javier",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
299740,"Elias, Brenda D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
735514,"Carlen, Peter L",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
735514,"Bardakjian, Berj L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
888394,"Rivard, Georges E",CO,Co-Investigator,Co-chercheur,CFCF,"Centre hospitalier universitaire Sainte-Justine (Montréal, Québec)",Québec,Québec,Canada,Canada,200708
888394,"Infante-Rivard, Claire",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
88859,"Dumesnil, Jean G",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
88859,"Pibarot, Philippe J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
88859,"Després, Jean-Pierre",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
88859,"Mathieu, Patrick",CO,Co-Investigator,Co-chercheur,CPVR,Institut universitaire de cardiologie et de pneumologie de Québec - U Laval,Québec,Québec,Canada,Canada,200708
176547,"Hart, Trevor A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ABAF,Ryerson University (Toronto),Ontario,Ontario,Canada,Canada,200708
402215,"Kunimoto, Dennis Y",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
402215,"King, Malcolm",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
402215,"Menzies, Richard",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
402215,"Hoeppner, Vernon H",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
402215,"Orr, Pamela",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
402215,"Long, Richard",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
402215,"Mayan, Maria Jane",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
402215,"Abonyi, Sylvia",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
114652,"Burger, Gertraud",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
472207,"De Koninck, Paul",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
359292,"Miller, Fiona A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
232759,"Gerdts, Volker",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
587469,"Chessex, Philippe",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
587469,"Friel, James K",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
587469,"Lavoie, Jean-Claude",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
587469,"Comte, Blandine",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
294137,"Massey, Thomas E",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
294137,"Dodds, Linda",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
294137,"Casson, Richard I",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
294137,"King, Will D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
294137,"Perkins, Sherry L",CO,Co-Investigator,Co-chercheur,CECB,The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic,Ontario,Ontario,Canada,Canada,200708
887678,"Campbell, Norman R",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
887678,"Anis, Aslam H",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
887678,"Anand, Sonia S",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
887678,"Tu, Karen",CO,Co-Investigator,Co-chercheur,NYGH,North York General Hospital (Toronto),Ontario,Ontario,Canada,Canada,200708
887678,"Khan, Nadia A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
887678,"Quan, Hude",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
810000,"Janzen, Bonnie L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
810000,"Hellsten-Bzovey, Laurie-Ann M",PI,Principal Investigator,Chercheur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
118705,"Mcquibban, George A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
870238,"Fergusson, Dean A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
249407,"Emery, Carolyn A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
425933,"Khan, Nadia A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
776681,"Elias, Brenda D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
555535,"Craig, Lisa",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200708
622531,"Oliffe, John L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
276026,"Stanish, William D",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
276026,"Velly, Ana Miriam",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
276026,"Sullivan, Michael J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
276026,"Simmonds, Maureen J",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
276026,"Tanzer, Michael",CO,Co-Investigator,Co-chercheur,INUD,McGill University Health Centre/Centre Universitaire de Santé McGill,Québec,Québec,Canada,Canada,200708
276026,"Dunbar, Michael J",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
51969,"Mykhalovskiy, Eric",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
690322,"Bennett, Steffany A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
444111,"Graham, Charles H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
293056,"Behr, Marcel A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
538343,"Brumell, John H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
630153,"Spaner, David E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
2100,"Pritchard, Kathleen I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SOCC,"Sunnybrook Odette Cancer Centre (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
2100,"Imrie, Kevin R",CO,Co-Investigator,Co-chercheur,CECO,Royal College of Physicians and Surgeons (Ottawa)/Collège royal des médecins et chirurgiens du Canada (Ottawa),Ontario,Ontario,Canada,Canada,200708
2100,"Loutfy, Mona R",CO,Co-Investigator,Co-chercheur,CEAN,Women's College Hospital (Toronto),Ontario,Ontario,Canada,Canada,200708
2100,"Cheung, Matthew C",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
325685,"Fleury, Marie-Josée",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
328294,"McNeill, Helen",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SVAA,Washington University (St. Louis),Washington,Washington,United States,États-Unis,200708
50155,"Côté, Hélène",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
538592,"Nabi, Ivan R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
538592,"Dennis, James W",PI,Principal Investigator,Chercheur principal,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
960774,"Weaver, Lynne C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
960774,"Brown, Arthur",CO,Co-Investigator,Co-chercheur,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
960774,"Dekaban, Gregory A",CO,Co-Investigator,Co-chercheur,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
762706,"Maclean, Michael",CO,Co-Investigator,Co-chercheur,CCBA,University of Regina (Saskatchewan),Saskatchewan,Saskatchewan,Canada,Canada,200708
762706,"Hampton, Mary R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,LUCO,"Luther College (Regina, Saskatchewan)",Saskatchewan,Saskatchewan,Canada,Canada,200708
762706,"Baydala, Angelina",CO,Co-Investigator,Co-chercheur,CCBA,University of Regina (Saskatchewan),Saskatchewan,Saskatchewan,Canada,Canada,200708
762706,"Bourassa, Carrie A",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
762706,"Clark, Velda",CO,Co-Investigator,Co-chercheur,INTY,Province of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
762706,"Saul, Gerald G",CO,Co-Investigator,Co-chercheur,CCBA,University of Regina (Saskatchewan),Saskatchewan,Saskatchewan,Canada,Canada,200708
219982,"Stevenson, Mary M",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
219982,"Gros, Philippe",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
692446,"Heinrichs, David E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
518664,"Kobryn, Kerri",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
337894,"Lam, Joseph S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEHA,University of Guelph,Ontario,Ontario,Canada,Canada,200708
231275,"Mcquibban, George A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
318934,"Siminovitch, Katherine A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAD,Sinai Health System (Toronto),Ontario,Ontario,Canada,Canada,200708
497958,"Beattie, William S",CO,Co-Investigator,Co-chercheur,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
497958,"Yau, Terrence M",CO,Co-Investigator,Co-chercheur,CEAG,Toronto General Hospital,Ontario,Ontario,Canada,Canada,200708
497958,"Karkouti, Keyvan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
221683,"Aubin, Jane E",CO,Co-Investigator,Co-chercheur,CIHR,"Canadian Institutes of Health Research (Ottawa, Ontario)/Instituts de recherche en santé du Canada (Ottawa, Ontario)",Ontario,Ontario,Canada,Canada,200708
221683,"Manolson, Morris F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
440471,"Raivio, Tracy L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
140763,"Sad, Subash",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
637866,"Stein, Markus A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
540763,"Whitfield, Christopher",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEHA,University of Guelph,Ontario,Ontario,Canada,Canada,200708
978302,"Wilson, Gregory J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
395298,"Nobrega, José N",CO,Co-Investigator,Co-chercheur,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200708
395298,"Fletcher, Paul J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200708
395298,"Kapur, Shitij",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
256589,"Floresco, Stanley B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
657735,"Swain, Mark G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
121050,"Scholey, James W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
939209,"Gorzalka, Boris B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
433031,"Wong, Sabrina T",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
558862,"Rosenblum, Norman D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
739292,"Schuurman, Nadine C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200708
623854,"Hayley, Shawn P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEGA,Carleton University (Ottawa),Ontario,Ontario,Canada,Canada,200708
138014,"Hébert, Marie-Josée",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200708
601452,"Tsui, Florence W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
864053,"Sato, Sachiko",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
981152,"Saleh, Maya",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
540864,"Hanstock, Christopher C",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
540864,"Allen, Peter S",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
540864,"Mushahwar, Vivian",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
540864,"Thompson, Richard B",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
540864,"Burrell, Robert",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
482057,"Davidge, Sandra T",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
136368,"Beliveau, Richard",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFEB,Université du Québec à Montréal,Québec,Québec,Canada,Canada,200708
136368,"Gingras, Denis",CO,Co-Investigator,Co-chercheur,CENT,Ctre of Excellence for Surgical Education & Innov.,British Columbia,Colombie-Britannique,Canada,Canada,200708
318073,"Sodek, Jaroslav",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
318073,"Ringuette, Maurice J",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
318073,"Brown, Theodore J",CO,Co-Investigator,Co-chercheur,CEAD,Sinai Health System (Toronto),Ontario,Ontario,Canada,Canada,200708
318073,"McCulloch, Christopher A",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
318073,"Cheifetz, Sela",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
318073,"Cheifetz, Sela",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
983016,"Kornelsen, Jude A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
649485,"Van Raamsdonk, Catherine D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
697251,"Pratt, Christine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
365173,"Hardy, Pierre",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
640191,"Fisher, Thomas E",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
640191,"Bains, Jaideep S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
969801,"Glouberman, Sholom",CO,Co-Investigator,Co-chercheur,ABPI,Baycrest Centre for Geriatric Care (Toronto),Ontario,Ontario,Canada,Canada,200708
969801,"Blum, Alan F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200708
969801,"Bonner, Kieran M",CO,Co-Investigator,Co-chercheur,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200708
969801,"Dowler, Kevin",CO,Co-Investigator,Co-chercheur,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
969801,"Connolly, Tristanne J",CO,Co-Investigator,Co-chercheur,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200708
969801,"Price, Matt",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
587234,"Battista, Renaldo N",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
587234,"Moride, Yola",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200708
587234,"Perreault, Robert",CO,Co-Investigator,Co-chercheur,AEFQ,Direction régionale de santé publique (CIUSSS - CSIM),Québec,Québec,Canada,Canada,200708
587234,"Lelorier, Jacques",CO,Co-Investigator,Co-chercheur,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200708
587234,"Perreault, Sylvie",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
587234,"Galbaud Du Fort, Guillaume",CO,Co-Investigator,Co-chercheur,CFAF,CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Jewish General/CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Hôpital juif,Québec,Québec,Canada,Canada,200708
587234,"Greenfield, Brian J",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
33850,"Young, L. Trevor",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
33850,"Kennedy, James L",CO,Co-Investigator,Co-chercheur,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200708
33850,"Bagby, Robert M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
33850,"Ravindran, Arun",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
33850,"Strauss, John S",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
33850,"Harkness, Kate L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
