Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,28/02/2019,PI136852,31.25,THE CROWN INN,S2262,Farmed Land,Hospitality (External),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136891,59.11,TONERGIANT,S4460,IT Development,IT- Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136891,64.43,TONERGIANT,S4460,IT Development,IT- Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136891,64.43,TONERGIANT,S4460,IT Development,IT- Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136871,631.0,PROBRAND LTD,S0222,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136906,1262.0,PROBRAND LTD,S0222,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136871,7432.8,PROBRAND LTD,S0222,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136906,14865.6,PROBRAND LTD,S0222,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136847,1484.0,WALK UNLIMITED LTD,S4411,National Trails,IT-Websites,,,,
Yorkshire Dales National Park Authority,28/02/2019,PCARD-2019/11,11.08,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136905,780.0,LANDSCAPE & FORESTRY LIMITED,S5132,Trees & Woodlands,Materials,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136828,54.0,T W RELPH & SONS LTD,S4833,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136828,297.0,T W RELPH & SONS LTD,S4833,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136907,466.67,ASSOCIATION FOR CULTURAL ENTERPRISES,S2620,NPC General,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136877,245.0,THE FARMER NETWORK LTD,S3382,Farmed Land,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136903,443.71,VODAFONE LTD (CORPORATE),S2586,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136844,1.78,BELLAS OFFICE SUPPLIES & STATIONERY LTD,S1919,Office Accomodation,Office Furniture,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136831,140.75,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Office Furniture,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136831,166.25,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Office Furniture,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136878,33.2,HARRISON & CROSS LTD,S1687,Dales Countryside Museum,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136829,48.7,J PARFITT PLUMBING & HEATING LTD,S3511,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136879,547.0,NIC DRAPER DESIGN,S4116,Tourism - changes to D400 1-4-19,Printing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136908,28.0,OMNIS SERVICES,S4537,Tourism - changes to D400 1-4-19,Printing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136909,219.0,OMNIS SERVICES,S4537,Tourism - changes to D400 1-4-19,Printing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136893,124.0,IHBC MEMBERSHIP & EVENTS,S5047,Corporate Other Staff Costs,Professional Fees,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136858,562.5,CARTER TOWLER LTD,S2905,Contracts - Access Rangers,Property Rental,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136868,333.33,SILVER YARD,S4640,Contracts - Access Rangers,Property Rental,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136849,162.5,COUNTRYSIDE JOBS SERVICE,S0211,Corporate Other Staff Costs,Recruitment Costs,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136827,200.0,COUNTRYSIDE JOBS SERVICE,S0211,Corporate Other Staff Costs,Recruitment Costs,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136836,2500.0,ENVENTURE RESEARCH LTD,S5192,Communications,Research & Surveys,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136835,6037.5,ENVENTURE RESEARCH LTD,S5192,Communications,Research & Surveys,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136861,315.0,SUERC,S3096,Historic Environment,Research & Surveys,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136799,334.71,GSM GRAPHIC ARTS LTD,S2891,Trading Account,Retail Stock Three Peaks Merchandise,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136880,4322.0,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Support Services,Service Agreements,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136817,4640.0,BB INTERPRETIVE PRODUCTS LTD T/A BLACKBOX AV,S3915,Interpretation,Signage and Displays,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136850,720.0,CONNECT EXHIBITIONS LTD,S5242,Dales Countryside Museum,Signage and Displays,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136850,3570.0,CONNECT EXHIBITIONS LTD,S5242,Dales Countryside Museum,Signage and Displays,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136814,1215.0,OLDFIELD LIGHTING SUPPLIES LTD,S2785,Dales Countryside Museum,Signage and Displays,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136825,6.75,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136825,25.95,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136825,29.25,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136825,51.9,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136785,78.97,COMCENTRIX LTD T/A FREECOMM SERVICES,S4082,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136815,100.0,LOWE MAINTENANCE,S4356,Pennine way,Training,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136815,125.0,LOWE MAINTENANCE,S4356,Pennine way,Training,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136816,66.67,SKIPTON SELF DRIVE LTD,S2388,Outreach,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136822,22.08,GUY MACHINERY LTD,S3138,Ranger Services,Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136810,128.77,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136812,153.03,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136813,257.72,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136811,310.17,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136904,146.88,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Office Accomodation,Water,,,,
Yorkshire Dales National Park Authority,14/03/2019,PCARD-2019/11,15.74,GOOGLE IRELAND LTD,,Web Based Services,IT-Websites,Y,,,
