Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,04.05.2018,16.06.2018,GPC05180000166,67.69
Stockport MBC,Services to People,Childrens & Educational Services,EAST GB LTD,Catering Supplies,Catering Food & Beverages ,03.05.2018,16.06.2018,GPC05180000167,55.00
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,02.05.2018,16.06.2018,GPC05180000168,14.23
Stockport MBC,Services to People,Childrens & Educational Services,BLACKPOOL PLEASURE BEA,Publicity and Promotion,Arts & Leisure Services  ,30.05.2018,16.06.2018,GPC05180000169,130.00
Stockport MBC,Services to People,Childrens & Educational Services,SHEFFIELD CABLE WATERS,Publicity and Promotion,Arts & Leisure Services  ,29.05.2018,16.06.2018,GPC05180000170,80.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON DIGITAL SVCS,Publicity and Promotion,Arts & Leisure Services  ,29.05.2018,16.06.2018,GPC05180000171,3.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,26.05.2018,16.06.2018,GPC05180000172,147.53
Stockport MBC,Services to People,Childrens & Educational Services,NETFLIX.COM,Fees and Charges,UNCLASSIFIED  ,26.05.2018,16.06.2018,GPC05180000173,9.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,25.05.2018,16.06.2018,GPC05180000174,255.78
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,21.05.2018,16.06.2018,GPC05180000175,66.46
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,21.05.2018,16.06.2018,GPC05180000176,-13.49
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,21.05.2018,16.06.2018,GPC05180000177,-9.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,21.05.2018,16.06.2018,GPC05180000178,-14.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Care Payments,Social Community Care Supplies & Services  ,21.05.2018,16.06.2018,GPC05180000179,12.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,20.05.2018,16.06.2018,GPC05180000180,171.48
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Care Payments,Social Community Care Supplies & Services  ,18.05.2018,16.06.2018,GPC05180000181,17.48
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,18.05.2018,16.06.2018,GPC05180000182,202.72
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Grounds Maintenance,Horticultural  ,11.05.2018,16.06.2018,GPC05180000183,19.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,12.05.2018,16.06.2018,GPC05180000184,204.10
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,11.05.2018,16.06.2018,GPC05180000185,196.71
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Grounds Maintenance,Horticultural  ,11.05.2018,16.06.2018,GPC05180000186,14.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Grounds Maintenance,Horticultural  ,11.05.2018,16.06.2018,GPC05180000187,11.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Grounds Maintenance,Horticultural  ,11.05.2018,16.06.2018,GPC05180000188,7.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Grounds Maintenance,Horticultural  ,11.05.2018,16.06.2018,GPC05180000189,12.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Grounds Maintenance,Horticultural  ,11.05.2018,16.06.2018,GPC05180000190,19.98
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Grounds Maintenance,Horticultural  ,10.05.2018,16.06.2018,GPC05180000191,18.00
Stockport MBC,Services to People,Childrens & Educational Services,PARENTPAY E-COM R,Catering Supplies,Catering Food & Beverages ,10.05.2018,16.06.2018,GPC05180000192,50.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,05.05.2018,16.06.2018,GPC05180000193,203.03
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,04.05.2018,16.06.2018,GPC05180000194,155.16
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Furniture & Soft Furnishings  ,03.05.2018,16.06.2018,GPC05180000195,79.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Care Payments,Social Community Care Supplies & Services  ,03.05.2018,16.06.2018,GPC05180000196,13.15
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,29.05.2018,16.06.2018,GPC05180000197,3.50
Stockport MBC,Services to People,Adult Social Care,NCP PAYBYPHONE,Travelling Expenses,Human Resources Travel & Subsistence ,24.05.2018,16.06.2018,GPC05180000198,4.60
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,23.05.2018,16.06.2018,GPC05180000199,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,22.05.2018,16.06.2018,GPC05180000200,3.20
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,17.05.2018,16.06.2018,GPC05180000201,6.10
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,16.05.2018,16.06.2018,GPC05180000202,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,09.05.2018,16.06.2018,GPC05180000203,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,08.05.2018,16.06.2018,GPC05180000204,6.10
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,02.05.2018,16.06.2018,GPC05180000205,3.50
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Catering Supplies,Catering Food & Beverages ,24.05.2018,16.06.2018,GPC05180000206,4.49
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,24.05.2018,16.06.2018,GPC05180000207,21.03
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,24.05.2018,16.06.2018,GPC05180000208,40.94
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,16.05.2018,16.06.2018,GPC05180000209,12.04
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Furniture and Equipment,Environmental Services Technical Equipment ,14.05.2018,16.06.2018,GPC05180000210,63.52
Stockport MBC,Services to People,Childrens & Educational Services,WWW.EDOFE.ORG,Furniture and Equipment,Environmental Services Technical Equipment ,11.05.2018,16.06.2018,GPC05180000211,23.50
Stockport MBC,Services to People,Childrens & Educational Services,SPAR HOPE,Furniture and Equipment,Environmental Services Technical Equipment ,09.05.2018,16.06.2018,GPC05180000212,10.00
Stockport MBC,Services to People,Childrens & Educational Services,SPAR HOPE,Catering Supplies,Catering Food & Beverages ,09.05.2018,16.06.2018,GPC05180000213,19.06
Stockport MBC,Services to People,Childrens & Educational Services,LANESIDE CARAVAN,Fees and Charges,Education  ,09.05.2018,16.06.2018,GPC05180000214,56.00
Stockport MBC,Services to People,Childrens & Educational Services,GO OUTDOORS,Furniture and Equipment,Environmental Services Technical Equipment ,08.05.2018,16.06.2018,GPC05180000215,33.03
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,29.05.2018,16.06.2018,GPC05180000216,12.57
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,22.05.2018,16.06.2018,GPC05180000217,22.16
Stockport MBC,Services to People,Adult Social Care,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,07.05.2018,16.06.2018,GPC05180000218,3.15
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,07.05.2018,16.06.2018,GPC05180000219,41.85
Stockport MBC,Services to People,Adult Social Care,FARMFOODS- BELMONT,Catering Supplies,Catering Food & Beverages ,07.05.2018,16.06.2018,GPC05180000220,27.59
Stockport MBC,Services to People,Adult Social Care,EB  STOP STIGMA WITH S,Staff Training,Human Resources  ,29.05.2018,16.06.2018,GPC05180000221,43.71
Stockport MBC,Services to Place,Cultural & Related Services,THE HOME OFFICE,Fees and Charges,"Works - Construction, Repair & Maintenance  ",30.05.2018,16.06.2018,GPC05180000222,177.96
Stockport MBC,Services to Place,Cultural & Related Services,EB  STALL HOLDER PAYME,Publicity and Promotion,Arts & Leisure Services  ,29.05.2018,16.06.2018,GPC05180000223,40.00
Stockport MBC,Services to People,Childrens & Educational Services,EE STORE 4187,Furniture and Equipment,Environmental Services Technical Equipment ,30.05.2018,16.06.2018,GPC05180000224,29.99
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,09.05.2018,16.06.2018,GPC05180000225,6.10
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,31.05.2018,16.06.2018,GPC05180000226,92.20
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.05.2018,16.06.2018,GPC05180000227,158.71
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,23.05.2018,16.06.2018,GPC05180000228,1.00
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,23.05.2018,16.06.2018,GPC05180000229,17.79
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,17.05.2018,16.06.2018,GPC05180000230,22.59
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.05.2018,16.06.2018,GPC05180000231,9.16
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CONTENTFUL.COM,Information and Communications Technology,Information Communication Technology  ,10.05.2018,16.06.2018,GPC05180000232,730.77
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.05.2018,16.06.2018,GPC05180000233,45.80
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK  9G2T4GEUH2,Publicity and Promotion,Facilities & Management Services  ,30.04.2018,16.06.2018,GPC05180000234,555.82
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,03.05.2018,16.06.2018,GPC05180000235,710.29
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU,Library Equipment,Education Library Books ,29.05.2018,16.06.2018,GPC05180000236,22.89
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU,Library Equipment,Education Library Books ,27.05.2018,16.06.2018,GPC05180000237,37.13
Stockport MBC,Corporate and Support Services,Cultural & Related Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,09.05.2018,16.06.2018,GPC05180000238,61.94
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AUTO HERITAGE,Library Equipment,Education Library Books ,08.05.2018,16.06.2018,GPC05180000239,10.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,07.05.2018,16.06.2018,GPC05180000240,91.68
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,07.05.2018,16.06.2018,GPC05180000241,37.45
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,02.05.2018,16.06.2018,GPC05180000242,94.95
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,22.05.2018,16.06.2018,GPC05180000243,49.91
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Environmental Services Technical Equipment ,15.05.2018,16.06.2018,GPC05180000244,8.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,15.05.2018,16.06.2018,GPC05180000245,87.80
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,08.05.2018,16.06.2018,GPC05180000246,46.52
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,22.05.2018,16.06.2018,GPC05180000247,19.96
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,22.05.2018,16.06.2018,GPC05180000248,25.94
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,18.05.2018,16.06.2018,GPC05180000249,58.24
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.05.2018,16.06.2018,GPC05180000250,186.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Office Expenses,Stationery    ,12.05.2018,16.06.2018,GPC05180000251,14.85
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,11.05.2018,16.06.2018,GPC05180000252,24.95
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Library Equipment,Education Library Books ,22.05.2018,16.06.2018,GPC05180000253,22.98
Stockport MBC,Services to People,Childrens & Educational Services,LETTERBOX LIBRARY,Library Equipment,Education Library Books ,10.05.2018,16.06.2018,GPC05180000254,5.00
Stockport MBC,Services to People,Childrens & Educational Services,MIMEO,Library Equipment,Education Library Books ,24.04.2018,16.06.2018,GPC05180000255,167.06
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,18.05.2018,16.06.2018,GPC05180000256,11.69
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,17.05.2018,16.06.2018,GPC05180000257,361.30
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,09.05.2018,16.06.2018,GPC05180000258,345.20
Stockport MBC,Services to Place,Environmental & Regulatory Services,HOLIDAY INNS,Expenses and Allowances,Human Resources Travel & Subsistence ,03.05.2018,16.06.2018,GPC05180000259,84.15
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NEW START SUBSCRIPTION,Library Equipment,Education Library Books ,31.05.2018,16.06.2018,GPC05180000260,58.80
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.05.2018,16.06.2018,GPC05180000261,60.90
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.05.2018,16.06.2018,GPC05180000262,77.50
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WWW.ALDC.ORG,Staff Training,Human Resources  ,29.05.2018,16.06.2018,GPC05180000263,70.00
Stockport MBC,Services to Place,Environmental & Regulatory Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.05.2018,16.06.2018,GPC05180000264,28.85
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.05.2018,16.06.2018,GPC05180000265,8.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,22.05.2018,16.06.2018,GPC05180000266,352.20
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,21.05.2018,16.06.2018,GPC05180000267,51.80
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.05.2018,16.06.2018,GPC05180000268,453.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.05.2018,16.06.2018,GPC05180000269,178.40
Stockport MBC,Services to Place,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.05.2018,16.06.2018,GPC05180000270,57.10
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.05.2018,16.06.2018,GPC05180000271,31.95
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.05.2018,16.06.2018,GPC05180000272,91.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.05.2018,16.06.2018,GPC05180000273,90.30
Stockport MBC,Services to Place,Highways & Transport Services,WWW.TRANSPORTXTRA.COM,Staff Training,Human Resources  ,03.05.2018,16.06.2018,GPC05180000274,967.50
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.05.2018,16.06.2018,GPC05180000275,25.15
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,15.05.2018,16.06.2018,GPC05180000276,18.77
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,03.05.2018,16.06.2018,GPC05180000277,26.43
