CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50073089,GOLDEN DRAGON RESTAURANT,Brooklyn,4413,NEW UTRECHT AVENUE,11219.0,7188714753,Chinese,F,04L,Cycle Inspection / Re-inspection,BK88
41162842,A&A GOURMET,Queens,18809,UNION TURNPIKE,11366.0,7184680903,Jewish/Kosher,D,06C,Cycle Inspection / Initial Inspection,QN41
50057416,KENNEDY FRIED CHICKEN,Queens,11518,LEFFERTS BLVD,11420.0,7182246030,Chicken,U,08A,Cycle Inspection / Initial Inspection,QN55
50004308,KFC,Queens,5717,QUEENS BLVD,11377.0,7184240019,American,D,10F,Cycle Inspection / Initial Inspection,QN63
50009624,NUM PANG SANDWICH SHOP,Manhattan,225,LIBERTY STREET,10280.0,2122271957,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,MN25
40529203,DRAGON CITY,Bronx,2102,BARTOW AVENUE,10475.0,7186718787,Chinese,F,02G,Cycle Inspection / Initial Inspection,BX13
50083373,GUB NAE HOOLALA B.B.Q CHICKEN PUB,Queens,15302,NORTHERN BLVD,11354.0,7189080532,Korean,F,02B,Pre-permit (Operational) / Initial Inspection,QN51
50007074,BONAFINI,Brooklyn,663,FLATBUSH AVENUE,11225.0,3477709746,Coffee/Tea,D,06F,Cycle Inspection / Re-inspection,BK60
50012068,GREGORY'S COFFEE,Manhattan,48,EAST   33 STREET,10016.0,9174751677,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN17
40989220,NHA TRANG ONE,Manhattan,87,BAXTER STREET,10013.0,2122335948,Southeast Asian,F,06C,Cycle Inspection / Initial Inspection,MN27
50097332,TASTY POT,Brooklyn,715,61 STREET,11220.0,7187656888,Asian/Asian Fusion,F,02H,Pre-permit (Operational) / Initial Inspection,BK34
50048985,SUSHI MESHUGA,Brooklyn,1635,EAST   17 STREET,11229.0,7186769485,Japanese,B,,Cycle Inspection / Re-inspection,BK44
41206524,CHOICE MARKET,Brooklyn,318,LAFAYETTE AVENUE,11238.0,7182305234,American,F,06D,Cycle Inspection / Initial Inspection,BK69
40542345,TOWNE DELI & PIZZA,Staten Island,5373,ARTHUR KILL ROAD,10307.0,7182271985,Pizza,F,02G,Cycle Inspection / Initial Inspection,SI11
41551620,VAPIANO,Manhattan,113,UNIVERSITY PLACE,10003.0,2127779477,Italian,F,04A,Cycle Inspection / Initial Inspection,MN23
50010805,CAFE AU LEE,Brooklyn,193,LEE AVENUE,11211.0,7183842379,Jewish/Kosher,B,,Cycle Inspection / Initial Inspection,BK72
41124322,TACO CHULO,Brooklyn,318,GRAND STREET,11211.0,7183022485,Tex-Mex,D,09C,Cycle Inspection / Initial Inspection,BK73
50010893,GREENE GRAPE ANNEX,Brooklyn,753,FULTON STREET,11217.0,7188584791,American,G,06C,Cycle Inspection / Initial Inspection,BK68
50047527,CREME & SUGAR,Queens,5842A,CATALPA AVE,11385.0,3479276171,Frozen Desserts,D,08C,Cycle Inspection / Initial Inspection,QN20
50064311,FUDING WOK,Brooklyn,5216,7 AVENUE,11220.0,7188515415,Chinese,P,06A,Cycle Inspection / Initial Inspection,BK34
40867167,CEVABDZINICA SARAJEVO,Queens,37-18,34 AVENUE,11101.0,7187529528,Eastern European,U,06C,Cycle Inspection / Initial Inspection,QN70
41574370,GOLDEN SANDS CAFE,Brooklyn,1924,AVENUE U,11229.0,7186488898,Bakery Products/Desserts,G,04M,Cycle Inspection / Initial Inspection,BK44
50085730,2522 MOMBAR,Queens,2522,STEINWAY ST,11103.0,7187262356,Egyptian,D,10D,Pre-permit (Operational) / Compliance Inspection,QN70
41475502,GMC TEMAXCAL DELI & GROCERY,Brooklyn,163,PARK AVENUE,11205.0,7183078100,Mexican,F,04C,Cycle Inspection / Initial Inspection,BK68
50079578,SUSHI ISLAND,Queens,8718,QUEENS BLVD,11373.0,7188033033,Japanese,F,08A,Cycle Inspection / Initial Inspection,QN29
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432.0,7188801804,Thai,D,04M,Cycle Inspection / Initial Inspection,QN61
50043922,JOE & JOHN'S PIZZA RESTAURANT,Queens,5910,MYRTLE AVE,11385.0,7184970078,Pizza,D,10F,Cycle Inspection / Re-inspection,QN20
50010991,MOM'S MIDTOWN,Manhattan,701,9 AVENUE,10019.0,6466570080,American,F,02G,Cycle Inspection / Initial Inspection,MN15
41695803,MISS KOREA,Manhattan,10,WEST   32 STREET,10001.0,2125947766,Korean,D,10F,Cycle Inspection / Initial Inspection,MN17
41014851,CATERINA PIZZA,Brooklyn,3035,FULTON STREET,11208.0,7182772571,Pizza,D,08A,Cycle Inspection / Re-inspection,BK82
41581830,PAD THAI NOODLE LOUNGE,Manhattan,114,8 AVENUE,10011.0,2126916226,Thai,F,08A,Cycle Inspection / Initial Inspection,MN13
41634226,ROSE HOOKAH LOUNGE,Queens,2352,STEINWAY STREET,11105.0,6462872713,Middle Eastern,D,08A,Cycle Inspection / Re-inspection,QN72
40826271,FRONT STREET PIZZA,Brooklyn,80,FRONT STREET,11201.0,7188753700,Pizza,D,06C,Cycle Inspection / Initial Inspection,BK38
50087577,THREE BROTHERS FAMOUS PIZZA,Staten Island,189,BROAD STREET,10304.0,7187272682,Pizza,F,04M,Pre-permit (Operational) / Initial Inspection,SI37
50072991,HEAT CARIBBEAN KITCHEN & LOUNGE,Queens,10005,ATLANTIC AVE,11418.0,7188477300,Caribbean,P,10B,Pre-permit (Operational) / Initial Inspection,QN54
41589254,POTBELLY SANDWICH WORKS,Manhattan,150,EAST   44 STREET,10017.0,6462894202,American,F,02B,Cycle Inspection / Initial Inspection,MN19
41685091,SPIRO'S CAFE & PIZZA,Brooklyn,942,4 AVENUE,11232.0,7188405780,Spanish,D,10F,Cycle Inspection / Initial Inspection,BK32
50061023,CHOWTIME,Brooklyn,1418,MERMAID AVENUE,11224.0,3477131560,Chinese,D,08C,Pre-permit (Operational) / Initial Inspection,BK21
50007942,TRU,Queens,3519,DITMARS BLVD,11105.0,6468786000,Greek,F,04N,Cycle Inspection / Initial Inspection,QN72
41653102,MARISCO CENTRO SEAFOOD RESTAURANT & BAR,Bronx,610,EXTERIOR STREET,10451.0,7186658686,Seafood,F,02G,Cycle Inspection / Initial Inspection,BX63
50034542,"LA GATA GOLOSA BAKERY , YOGURTBERRY",Queens,8120,ROOSEVELT AVE,11372.0,7183007000,Spanish,F,05D,Cycle Inspection / Initial Inspection,QN29
50036927,REDWOOD PLEASUE CLUB,Bronx,2680,SCHURZ AVENUE,10465.0,7188929393,American,D,04A,Cycle Inspection / Initial Inspection,BX52
50042514,GREEN ZENPHONY VEGETARIAN CUISINE,Queens,9526,QUEENS BLVD,11374.0,7188300808,Vegetarian,D,09A,Cycle Inspection / Initial Inspection,QN18
50051434,PARADE CAFE,Brooklyn,622,CATON AVENUE,11218.0,7184385445,Sandwiches/Salads/Mixed Buffet,P,08A,Cycle Inspection / Initial Inspection,BK40
50034203,SUBWAY,Brooklyn,1864,86 STREET,11214.0,7182598800,Sandwiches,U,02G,Cycle Inspection / Initial Inspection,BK28
50091734,4 SQUARED FLAVORS,Queens,4512,GREENPOINT AVE,11104.0,9294342823,Bangladeshi,F,16B,Trans Fat / Initial Inspection,QN31
50064163,WORKSHOP,Manhattan,1415,2 AVENUE,10021.0,9172324436,American,D,02A,Pre-permit (Operational) / Re-inspection,MN31
41714341,PLANET HOLLYWOOD,Brooklyn,1540,BROADWAY,11221.0,2123337827,American,B,,Administrative Miscellaneous / Initial Inspection,BK79
40609087,STRAUSS BAKERY,Brooklyn,5115,13 AVENUE,11219.0,7188517728,Jewish/Kosher,P,04L,Cycle Inspection / Initial Inspection,BK88
50053144,XIN,Brooklyn,8324,3 AVENUE,11209.0,3476626222,Chinese,F,10I,Cycle Inspection / Initial Inspection,BK31
50045884,TAQUERIA DIANA,Manhattan,524,9 AVENUE,10018.0,6466844541,Mexican,D,06D,Cycle Inspection / Re-inspection,MN15
41100434,HIMALAYAN YAK RESTAURANT,Queens,7220,ROOSEVELT AVENUE,11372.0,7187791119,Indian,F,02B,Cycle Inspection / Initial Inspection,QN50
50074799,SERGIMMO,Manhattan,462,AVENUE OF THE AMERICAS,10011.0,9173539808,Italian,S,20D,Administrative Miscellaneous / Initial Inspection,MN23
40813994,MAX SOHA,Manhattan,1274,AMSTERDAM AVENUE,10027.0,2125312221,Italian,U,02G,Cycle Inspection / Re-inspection,MN09
50084929,YUN XIANG LOU CHINESE RESTAURANT,Brooklyn,5110,7 AVENUE,11220.0,3478895993,Chinese,U,04N,Cycle Inspection / Re-inspection,BK34
41463477,"DUNKIN',' BASKIN ROBBINS",Staten Island,770,FOREST AVENUE,10310.0,7182739641,Donuts,D,04L,Cycle Inspection / Re-inspection,SI35
50085435,PATRICK'S,Manhattan,259,WEST   42 STREET,10036.0,2127769100,American,U,04L,Cycle Inspection / Initial Inspection,MN17
50011004,BRAVO AFRICAN RESTAURANT,Bronx,1473,WESTCHESTER AVENUE,10472.0,9292631433,African,D,09B,Cycle Inspection / Initial Inspection,BX08
50098540,BELLEROSE PIZZA EXPRESS,Queens,24773,JERICHO TPKE,11426.0,9173490489,Pizza,E,10D,Pre-permit (Non-operational) / Initial Inspection,QN43
41154306,LITTLE ITALY M & O PIZZA RESTAURANT,Brooklyn,876,BROADWAY,11206.0,7184559200,Pizza,D,02G,Cycle Inspection / Re-inspection,BK35
50083790,METRO EATS,Brooklyn,292,ATLANTIC AVENUE,11201.0,3477254106,Sandwiches,D,06C,Cycle Inspection / Re-inspection,BK38
50053916,DO OR DIVE,Brooklyn,1108,BEDFORD AVENUE,11216.0,3474068241,American,P,08A,Cycle Inspection / Initial Inspection,BK69
41559459,FLOR DE BROADWAY RESTAURANT,Manhattan,3395,BROADWAY,10031.0,2122811556,Latin American,P,10F,Cycle Inspection / Initial Inspection,MN06
50063488,EL BUEN SABOR,Queens,8920,163RD ST,11432.0,9195375734,Latin American,F,02B,Pre-permit (Operational) / Initial Inspection,QN61
41646313,SHISHA LOUNGE,Queens,13117,LIBERTY AVENUE,11419.0,7185777771,American,D,04A,Cycle Inspection / Initial Inspection,QN55
50009907,VIVI BUBBLE TEA,Brooklyn,6731,BAY PARKWAY,11204.0,9179339978,Coffee/Tea,D,08A,Cycle Inspection / Re-inspection,BK29
41579300,METATE MEXICAN RESTAURANT,Bronx,3515,JOHNSON AVENUE,10463.0,7185434444,Mexican,U,04N,Cycle Inspection / Re-inspection,BX29
50098785,MENTO CARIBBEAN CUISINE,Queens,8959,164TH ST,11432.0,5167243675,Caribbean,F,04L,Pre-permit (Operational) / Initial Inspection,QN61
41301275,TACOS MEXICO,Queens,102-03,NORTHERN BOULEVARD,11368.0,7184241956,Tex-Mex,F,08A,Cycle Inspection / Initial Inspection,QN27
41608998,BAR MISHIMA,Manhattan,212,EAST   52 STREET,10022.0,2125881089,Japanese,F,02G,Cycle Inspection / Initial Inspection,MN19
41565555,THE FLYING FISHERMAN,Manhattan,269,COLUMBUS AVENUE,10023.0,2128739400,Latin American,P,04L,Cycle Inspection / Initial Inspection,MN14
50047107,BOGART HOUSE,Brooklyn,360,TEN EYCK ST    AKA 230 BOGART ST,11206.0,6467097854,American,D,10J,Cycle Inspection / Initial Inspection,BK78
50054303,NEW HONG WONG SEAFOOD RESTAURANT,Manhattan,100,BOWERY,10013.0,2122268778,Chinese,U,06D,Cycle Inspection / Re-inspection,MN24
50045954,TASTE TACO HOUSE,Manhattan,178,CHURCH STREET,10013.0,2123350290,Tex-Mex,F,08A,Cycle Inspection / Initial Inspection,MN24
41568640,HOT POT UNDER DE' TREE,Manhattan,2839,FREDERICK DOUGLAS BOULEVARD,10039.0,2122343505,Caribbean,D,10F,Cycle Inspection / Re-inspection,MN03
41580023,SAGE,Brooklyn,299301,GRAHAM AVENUE,,7182186644,Thai,P,10B,Cycle Inspection / Initial Inspection,
50078373,BAMBOO YA,Queens,69-12,AUSTIN STREET,11375.0,7182688388,Japanese,U,06F,Cycle Inspection / Initial Inspection,QN17
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385.0,7188944404,Thai,U,08A,Cycle Inspection / Initial Inspection,QN20
41410895,MATAMIM TAKE OUT CATERING,Brooklyn,4302,16 AVENUE,11204.0,7184358556,Jewish/Kosher,D,10F,Cycle Inspection / Initial Inspection,BK88
50071207,VIOLETTE'S CELLAR,Staten Island,2271,HYLAN BOULEVARD,10306.0,7186505050,American,F,10B,Cycle Inspection / Initial Inspection,SI45
41600677,XO TASTE,Manhattan,41,ELIZABETH STREET,10013.0,2123438339,Chinese,D,15F6,Smoke-Free Air Act / Initial Inspection,MN24
41705748,GENKI SUSHI HOUSE,Staten Island,150,GREAVES LANE,10308.0,7182138276,Japanese,P,06D,Cycle Inspection / Initial Inspection,SI54
50064839,PokeRice,Manhattan,162,WEST    4 STREET,10014.0,2123004578,Hawaiian,D,06E,Pre-permit (Operational) / Initial Inspection,MN23
50005098,DUNKIN,Manhattan,1342,AMSTERDAM AVENUE,10027.0,9146999400,Donuts,F,04M,Cycle Inspection / Initial Inspection,MN06
41444322,LOUIE'S PIZZERIA,Queens,81-34,BAXTER AVENUE,11373.0,7184409346,Pizza,D,04L,Cycle Inspection / Initial Inspection,QN29
50072405,CKA KA QELLU,Bronx,2321,HUGHES AVENUE,10458.0,7189336194,Mediterranean,U,04L,Cycle Inspection / Re-inspection,BX06
50009430,TSUSHIMA,Manhattan,210,EAST   44 STREET,10017.0,2122071938,Japanese,F,04L,Cycle Inspection / Initial Inspection,MN19
41647183,XING XING CHINESE RESTAURANT,Queens,97-12,ROCKAWAY BEACH BOULEVARD,11693.0,7184748038,Chinese,D,10F,Cycle Inspection / Re-inspection,QN10
40747820,HURLEY'S SALOON,Manhattan,232,WEST   48 STREET,10036.0,2127658981,Irish,F,02G,Cycle Inspection / Initial Inspection,MN17
50058979,THE GUTTER,Queens,1022,46TH AVE,11101.0,9293280409,American,E,10J,Pre-permit (Non-operational) / Initial Inspection,QN31
40395023,JING FONG RESTAURANT,Manhattan,20,ELIZABETH STREET,10013.0,2129645256,Chinese,U,04N,Cycle Inspection / Re-inspection,MN27
50054456,ORAMEN,Manhattan,579,AVENUE OF THE AMERICAS,10011.0,6469985754,Japanese,F,02G,Cycle Inspection / Initial Inspection,MN13
41687706,SAL'S PIZZA,Queens,20-07,127 STREET,11356.0,7189393900,Italian,F,20F,Administrative Miscellaneous / Initial Inspection,QN23
41202176,TED'S MONTANA GRILL,Manhattan,110,WEST   51 STREET,10019.0,2122455220,American,F,06D,Cycle Inspection / Initial Inspection,MN17
50000038,BARAWINE,Manhattan,27,WEST  120 STREET,10027.0,6467564154,French,D,10F,Cycle Inspection / Initial Inspection,MN11
50002362,DYCKMAN BAKERY,Manhattan,176,DYCKMAN STREET,10040.0,2125448600,Bakery Products/Desserts,D,10F,Cycle Inspection / Re-inspection,MN35
50046011,BROOKLYN KETTLE,Brooklyn,420,PUTNAM AVENUE,11216.0,6462999499,Coffee/Tea,P,10E,Cycle Inspection / Initial Inspection,BK75
40392313,CAFE BELLA VITA,Staten Island,1919,HYLAN BOULEVARD,10305.0,7186675656,Italian,D,06C,Cycle Inspection / Re-inspection,SI36
50003712,EL POLLO ENCHILADO,Brooklyn,1869,EAST    3 STREET,11223.0,7186451480,Mexican,D,04N,Cycle Inspection / Re-inspection,BK25
41360076,DIG INN SEASONAL MARKET,Manhattan,40,WEST   55 STREET,10019.0,2122466844,American,D,06F,Cycle Inspection / Initial Inspection,MN17
50052392,NEW YORK BURGER CO.,Manhattan,470,WEST   23 STREET,10011.0,2122550400,American,D,06D,Pre-permit (Operational) / Re-inspection,MN13
40537963,NEW RUAN'S RESTAURANT,Brooklyn,1955,86 STREET,11214.0,7182668888,Chinese,G,04M,Cycle Inspection / Initial Inspection,BK28
50018556,NO. 1 CHINESE RESTAURANT,Queens,11663,SUTPHIN BLVD,11434.0,7183234300,Chinese,U,02G,Cycle Inspection / Re-inspection,QN76
50047738,BENNY'S BRICK OVEN PIZZA,Brooklyn,419,KINGSTON AVENUE,11225.0,7184844817,Pizza,D,08C,Cycle Inspection / Initial Inspection,BK63
41597722,GOOD KITCHEN SEAFOOD RESTAURANT,Queens,13529,37 AVENUE,11354.0,7188868233,Chinese,D,06A,Cycle Inspection / Initial Inspection,QN22
50093639,DOMINO'S,Queens,7802,JAMAICA AVE,11421.0,7182960303,Pizza,G,05D,Pre-permit (Operational) / Initial Inspection,QN53
41395226,DELICIOSO RESTAURANT,Bronx,423,EAST  149 STREET,10455.0,7186653336,Latin American,P,04N,Cycle Inspection / Initial Inspection,BX34
50085919,CASA DEL MAR RESTAURANT,Bronx,1779,WEBSTER AVENUE,10457.0,9174736670,Seafood,S,20D,Administrative Miscellaneous / Initial Inspection,BX41
41381542,MMM...THAT'S A WRAP,Queens,16312,CROSSBAY BOULEVARD,11414.0,7183229727,American,D,10F,Cycle Inspection / Initial Inspection,QN57
50038545,HOMEMADE TAQUERIA,Queens,4010,JUNCTION BLVD,11368.0,7184403307,Mexican,U,04L,Cycle Inspection / Re-inspection,QN29
50080323,IMMANUEL RESTAURANT,Brooklyn,799,STANLEY AVENUE,11207.0,7182723210,Latin American,U,10B,Pre-permit (Operational) / Re-inspection,BK82
41165199,3 WAY RESTAURANT,Bronx,384,EAST  188 STREET,10458.0,7182959595,Latin American,U,02H,Cycle Inspection / Re-inspection,BX05
41651801,THE LIBERTY,Manhattan,29,WEST   35 STREET,10001.0,2129674000,Irish,U,02G,Cycle Inspection / Re-inspection,MN17
50074862,GREAT WOK 7,Manhattan,2238,7 AVENUE,10027.0,2122348086,Chinese,D,06A,Pre-permit (Operational) / Re-inspection,MN03
40639261,104-01 FOSTER AVENUE COFFEE SHOP(UPS),Brooklyn,10401,FOSTER AVENUE,11236.0,7182707879,Coffee/Tea,D,10B,Cycle Inspection / Initial Inspection,BK82
50106976,DOABA ENTERPRISE,Queens,11702,ATLANTIC AVE,11419.0,7185813356,,,,,QN54
50060315,WEI WILLIAMSBURGH,Brooklyn,145,BORINQUEN PLACE,11211.0,7183601908,Chinese,U,10H,Cycle Inspection / Re-inspection,BK73
50060435,HILTON BROOKLYN NEW YORK,Brooklyn,140,SCHERMERHORN STREET,11201.0,7188348800,American,D,02G,Pre-permit (Operational) / Re-inspection,BK38
50047029,3 BROS 99 CENT PIZZA,Queens,2503,30TH AVE,11102.0,7187777133,Pizza,F,04L,Cycle Inspection / Initial Inspection,QN71
50008021,BOMBAY GRILL HOUSE,Manhattan,764A,9TH AVE,10019.0,2129771010,Indian,F,10B,Cycle Inspection / Initial Inspection,MN15
50057133,DUNKIN,Brooklyn,1752,SHORE PARKWAY,11214.0,8452643145,Donuts,D,10B,Cycle Inspection / Compliance Inspection,BK29
50002521,JADE PALACE,Bronx,163,EINSTEIN LOOP,10475.0,7183201584,Chinese,P,06C,Cycle Inspection / Initial Inspection,BX13
50017706,LITTLE CUPCAKE BAKESHOP,Brooklyn,598,VANDERBILT AVENUE,11238.0,7187830770,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,BK64
41657014,PICCOLO CAFE,Manhattan,313,AMSTERDAM AVENUE,10023.0,2128730962,Italian,F,10B,Cycle Inspection / Initial Inspection,MN12
40582271,LECHON HORNADO ECUATORIANO,Queens,7618,ROOSEVELT AVENUE,11372.0,7182057357,Latin American,F,02G,Cycle Inspection / Initial Inspection,QN29
41221138,DOUBLE DOWN SALOON,Manhattan,14,AVENUE A,10009.0,2129820543,American,D,06D,Cycle Inspection / Initial Inspection,MN22
41701548,TWO-BITS RETRO ARCADE,Manhattan,153,ESSEX STREET,10002.0,2124778161,American,G,04N,Cycle Inspection / Initial Inspection,MN27
41139255,HUDSON FOOD COURT,Manhattan,333,HUDSON STREET,10013.0,2123672192,American,F,06C,Cycle Inspection / Initial Inspection,MN24
50049891,NEW PEOPLE RESTAURANT,Brooklyn,1505,FULTON STREET,11216.0,7184930334,Chinese,D,09B,Cycle Inspection / Initial Inspection,BK75
50032994,MILK & PULL,Queens,778,SENECA AVENUE,11385.0,9173865873,Coffee/Tea,F,08A,Cycle Inspection / Initial Inspection,QN20
50014192,LA POTENCIA RESTAURANT,Bronx,1898,JEROME AVENUE,10453.0,9178013200,Latin American,F,02G,Cycle Inspection / Initial Inspection,BX41
41618388,DUNKIN,Queens,4902,VERNON BOULEVARD,11101.0,7184334543,Donuts,D,10F,Cycle Inspection / Initial Inspection,QN31
50068045,CURRY LEAF,Staten Island,19,CORSON AVENUE,10301.0,9172255618,Asian/Asian Fusion,F,02G,Cycle Inspection / Initial Inspection,SI22
50056316,KNAPP STREET BAGEL CAFE,Brooklyn,2145,KNAPP STREET,11229.0,7189431525,American,U,22C,Administrative Miscellaneous / Re-inspection,BK17
50049177,LOLITAS KITCHEN & BURGER HOUSE,Manhattan,1364,LEXINGTON AVENUE,10128.0,2127225055,Mexican,D,06C,Cycle Inspection / Initial Inspection,MN40
50042945,9TEN RESTAURANT,Manhattan,910,7 AVENUE,10019.0,6464272834,American,D,06C,Cycle Inspection / Initial Inspection,MN17
41348028,STOP AT THE STOP SWEET POT RESTAURANT & COCKTAIL,Bronx,918,EAST  233 STREET,10466.0,9175979946,Caribbean,F,04H,Cycle Inspection / Re-inspection,BX44
41151982,ANTONUCCI,Manhattan,168,EAST   81 STREET,10028.0,2125705100,Italian,F,10F,Cycle Inspection / Initial Inspection,MN40
50035920,T & G FLAVORS,Queens,22801,LINDEN BLVD,11411.0,7187122956,Caribbean,P,04M,Cycle Inspection / Initial Inspection,QN33
40593844,THE ORIGINAL PIZZA OF 4TH AVE,Brooklyn,6823,4 AVENUE,11220.0,7188368055,Pizza,P,04O,Cycle Inspection / Initial Inspection,BK31
50005653,NEW TEXAS FRIED CHICKEN & PIZZA,Queens,64-01,BROADWAY,11377.0,7186004447,Chicken,B,,Administrative Miscellaneous / Initial Inspection,QN63
41317827,"OASIS DINER, RESTAURANT",Brooklyn,2132,FLATBUSH AVENUE,11234.0,7182583461,American,D,06D,Cycle Inspection / Initial Inspection,BK58
50043848,ESTRELLITA POBLANA,Bronx,45-46,WESTCHESTER SQUARE,10461.0,7182398290,Mexican,P,10F,Cycle Inspection / Initial Inspection,BX37
41455877,ENVY,Manhattan,220,EAST   53 STREET,10022.0,2127550222,Asian/Asian Fusion,D,10H,Cycle Inspection / Initial Inspection,MN19
50004578,LUCKY CHICKEN,Manhattan,377,1 AVENUE,10010.0,2122281325,Chicken,F,16B,Trans Fat / Re-inspection,MN21
50016031,ARROGANT SWINE,Brooklyn,173,MORGAN AVENUE,11237.0,6462500030,Barbecue,F,10B,Cycle Inspection / Re-inspection,BK78
41046488,FRESH SALT,Manhattan,146,BEEKMAN STREET,10038.0,2129620053,American,U,10F,Cycle Inspection / Initial Inspection,MN25
50002039,KABIR'S BAKERY,Brooklyn,1425,FOSTER AVENUE,11230.0,7188592348,Bakery Products/Desserts,D,08A,Cycle Inspection / Initial Inspection,BK42
41031707,LA BOITE EN BOIS,Manhattan,75,WEST   68 STREET,10023.0,2128742705,French,D,10F,Cycle Inspection / Compliance Inspection,MN14
41652187,GOLDEN CORNER NOODLES,Queens,4215,COLLEGE POINT BOULEVARD,11355.0,7188860123,Chinese,F,02H,Cycle Inspection / Initial Inspection,QN22
50111172,OOKAMI,Manhattan,1885,LEXINGTON AVENUE,10035.0,6464600529,,,,,MN34
50102996,COCOA GRINDER,Brooklyn,6823,3 AVENUE,11220.0,7188912708,Coffee/Tea,F,04L,Pre-permit (Operational) / Initial Inspection,BK31
41284685,HALE & HEARTY SOUP,Manhattan,1410,BROADWAY,10018.0,2123541199,Soups/Salads/Sandwiches,G,10B,Cycle Inspection / Initial Inspection,MN17
40709941,PEPOLINO,Manhattan,281,WEST BROADWAY,10013.0,2129669983,Italian,D,04L,Cycle Inspection / Re-inspection,MN24
50071760,ELYON RESTAURANT,Queens,21221,JAMAICA AVE,11428.0,7182171244,Caribbean,G,04F,Cycle Inspection / Initial Inspection,QN34
50064069,5 STAR BANQUET,Queens,1305,43RD AVE,11101.0,7187848484,Not Listed/Not Applicable,D,10F,Cycle Inspection / Re-inspection,QN31
50057733,NEW LOTS RESTAURANT,Brooklyn,429,NEW LOTS AVENUE,11207.0,3475338716,Spanish,D,02B,Cycle Inspection / Re-inspection,BK85
40977209,WAVERLY RESTAURANT,Manhattan,385,6 AVENUE,10014.0,2126753181,American,D,06C,Cycle Inspection / Initial Inspection,MN23
50079043,"DOMODOMO KITCHEN, RAW BAR",Manhattan,138-140,W HOUSTON ST,10012.0,6467070301,Seafood,D,02G,Cycle Inspection / Re-inspection,MN23
50106926,Nili,Brooklyn,360,SMITH ST,11231.0,9178800789,,,,,BK33
50001058,EL BLOQUE DELI,Queens,13207,JAMAICA AVE,11418.0,7187390330,Spanish,F,10B,Cycle Inspection / Initial Inspection,QN54
41410895,MATAMIM TAKE OUT CATERING,Brooklyn,4302,16 AVENUE,11204.0,7184358556,Jewish/Kosher,D,08A,Cycle Inspection / Initial Inspection,BK88
50079425,WHITE MAIZE,Brooklyn,277,SMITH STREET,11231.0,3479462493,Spanish,F,06E,Pre-permit (Operational) / Initial Inspection,BK33
40861868,MR. FALAFEL RESTAURANT,Brooklyn,226,7 AVENUE,11215.0,7187684961,Egyptian,P,08A,Cycle Inspection / Initial Inspection,BK37
50015416,NEW CHINA WOK,Brooklyn,57,4 AVENUE,11217.0,7186381898,Chinese,U,06C,Cycle Inspection / Re-inspection,BK37
50098804,GYRO EXPRESS,Brooklyn,3160,CONEY ISLAND AVENUE,11235.0,7187699228,Middle Eastern,F,04M,Pre-permit (Operational) / Initial Inspection,BK19
50037940,MOCHA BURGER,Manhattan,496,LAGUARDIA PLACE,10012.0,9174201036,Jewish/Kosher,F,04M,Cycle Inspection / Re-inspection,MN23
40379149,MONTE'S,Manhattan,97,MACDOUGAL STREET,10012.0,2122289194,Italian,D,15F6,Smoke-Free Air Act / Re-inspection,MN23
50068987,MCDONALD'S #11542,Brooklyn,1656,UTICA AVENUE,11234.0,7735058724,Hamburgers,D,10B,Pre-permit (Operational) / Re-inspection,BK58
50068017,SEVEN,Brooklyn,470,NOSTRAND AVENUE,11216.0,7183993320,American,D,02G,Cycle Inspection / Initial Inspection,BK75
41615445,TAO HONG BAKERY,Manhattan,79,CHRYSTIE STREET,10002.0,2122190981,Bakery Products/Desserts,D,10F,Cycle Inspection / Re-inspection,MN27
50079937,Crown Fried Chicken,Queens,14620,ROCKAWAY BLVD,11436.0,5168305153,Chicken,F,10B,Cycle Inspection / Initial Inspection,QN76
41558918,ROGER WILLIAMS HOTEL,Manhattan,131,MADISON AVENUE,10016.0,2124487000,American,D,06D,Cycle Inspection / Re-inspection,MN17
50042951,DHANSHIRI CHINESE,Queens,16928,HILLSIDE AVE,11432.0,7187250001,Indian,U,02G,Cycle Inspection / Re-inspection,QN61
50050863,WASHINGTON AVENUE CAFE,Brooklyn,621,WASHINGTON AVENUE,11238.0,7182303734,Coffee/Tea,U,02B,Cycle Inspection / Initial Inspection,BK64
50072865,YUMMY CAFE,Queens,4335,91ST PL,11373.0,7186998866,American,U,04H,Cycle Inspection / Initial Inspection,QN29
41539957,TERRACE COFFEE SHOP,Brooklyn,598,19 STREET,11218.0,7188541911,Coffee/Tea,D,09C,Cycle Inspection / Initial Inspection,BK40
50043878,BROWNY,Queens,19519,NORTHERN BLVD,11358.0,7182292342,Coffee/Tea,D,05D,Cycle Inspection / Compliance Inspection,QN48
50095850,BAGEL BOSS,Manhattan,544,3 AVENUE,10016.0,6463681880,Jewish/Kosher,U,08A,Cycle Inspection / Re-inspection,MN20
