Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,BRITISH CYCLING FE,Care Payments,Social Community Care Supplies & Services  ,21.04.2017,16.05.2017,GPC04170000165,595.0
Stockport MBC,Services to People,Childrens & Educational Services,WWW.HEALTHANDCARE.CO.U,Publicity and Promotion,Arts & Leisure Services  ,31.03.2017,16.05.2017,GPC04170000166,795.83
Stockport MBC,Services to People,Adult Social Care,ARGOS RETAIL GROUP,Care Payments,Social Community Care Supplies & Services  ,10.04.2017,16.05.2017,GPC04170000167,33.96
Stockport MBC,Services to People,Adult Social Care,TESCO-Seller_IST_1_240,Care Payments,Social Community Care Supplies & Services  ,10.04.2017,16.05.2017,GPC04170000168,9.99
Stockport MBC,Services to People,Public Health,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,11.04.2017,16.05.2017,GPC04170000169,65.74
Stockport MBC,Services to Place,Cultural & Related Services,SurveyMonkey,Fees and Charges,"Works - Construction, Repair & Maintenance  ",08.04.2017,16.05.2017,GPC04170000170,26.0
Stockport MBC,Services to People,Childrens & Educational Services,SEAWHITE OF BRIGHT,Furniture and Equipment,Furniture & Soft Furnishings  ,20.04.2017,16.05.2017,GPC04170000171,175.0
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,03.04.2017,16.05.2017,GPC04170000172,881.53
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,03.04.2017,16.05.2017,GPC04170000173,5.75
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.04.2017,16.05.2017,GPC04170000174,9.95
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,09.04.2017,16.05.2017,GPC04170000175,904.02
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.04.2017,16.05.2017,GPC04170000176,9.88
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,19.04.2017,16.05.2017,GPC04170000177,3.74
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.04.2017,16.05.2017,GPC04170000178,221.18
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,27.04.2017,16.05.2017,GPC04170000179,8.98
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  AUTOPRESSED,Furniture and Equipment,Furniture & Soft Furnishings  ,27.04.2017,16.05.2017,GPC04170000180,53.7
Stockport MBC,Services to People,Childrens & Educational Services,WP-THE EAR FOUNDAT,Furniture and Equipment,Furniture & Soft Furnishings  ,27.04.2017,16.05.2017,GPC04170000181,13.2
Stockport MBC,Services to People,Childrens & Educational Services,MARKS&SPENCER PLC,Expenses and Allowances,Catering  ,26.04.2017,16.05.2017,GPC04170000182,61.0
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,05.04.2017,16.05.2017,GPC04170000183,9.0
Stockport MBC,Corporate and Support Services,Central Support Costs,RISTORANTE PIZZERIA AN,Travelling Expenses,Human Resources Travel & Subsistence ,26.04.2017,16.05.2017,GPC04170000184,27.65
Stockport MBC,Corporate and Support Services,Central Support Costs,RISTORANTE PIZZERIA AN,Travelling Expenses,Human Resources Travel & Subsistence ,26.04.2017,16.05.2017,GPC04170000185,22.82
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,18.04.2017,16.05.2017,GPC04170000186,153.1
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,20.04.2017,16.05.2017,GPC04170000187,32.89
Stockport MBC,Services to Place,Highways & Transport Services,WWW.TRANSPORTXTRA.COM,Staff Training,Human Resources  ,31.03.2017,16.05.2017,GPC04170000188,822.0
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.04.2017,16.05.2017,GPC04170000189,157.59
Stockport MBC,Services to Place,Highways & Transport Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,06.04.2017,16.05.2017,GPC04170000190,252.76
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,07.04.2017,16.05.2017,GPC04170000191,171.87
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,13.04.2017,16.05.2017,GPC04170000192,16.68
Stockport MBC,Corporate and Support Services,Central Support Costs,PREMIER INN44016370,Expenses and Allowances,Human Resources Travel & Subsistence ,13.04.2017,16.05.2017,GPC04170000193,50.0
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,18.04.2017,16.05.2017,GPC04170000194,155.5
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,25.04.2017,16.05.2017,GPC04170000195,244.55
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,03.04.2017,16.05.2017,GPC04170000196,11.8
Stockport MBC,Services to Place,Central Support Costs,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,07.04.2017,16.05.2017,GPC04170000197,5.9
Stockport MBC,Services to Place,Central Support Costs,NCP LIMITED,Expenses and Allowances,Human Resources Travel & Subsistence ,20.04.2017,16.05.2017,GPC04170000198,6.5
Stockport MBC,Services to Place,Central Support Costs,PICADILLY PLACE MAN LT,Expenses and Allowances,Human Resources Travel & Subsistence ,27.04.2017,16.05.2017,GPC04170000199,7.0
Stockport MBC,Services to People,Childrens & Educational Services,BUILD-A-BEAR WORKSHOP,details to follow,details to follow,19.04.2017,16.05.2017,GPC04170000200,24.0
Stockport MBC,Corporate and Support Services,Central Support Costs,BRITANNIA HOTEL,Expenses and Allowances,Human Resources Travel & Subsistence ,31.03.2017,16.05.2017,GPC04170000201,454.5
Stockport MBC,Corporate and Support Services,Planning Services,ARGOS RETAIL GROUP,details to follow,details to follow,27.04.2017,16.05.2017,GPC04170000202,143.93
Stockport MBC,Services to Place,Central Support Costs,CIEH,details to follow,details to follow,20.04.2017,16.05.2017,GPC04170000203,568.0
,,,,,,,,,
,,,,,,,,,
