Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,16:00,1658,0,1658,1658,0,1658,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,17:00,1648,0,1648,1648,0,1648,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,18:00,529,0,529,529,0,529,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,19:00,203,0,203,203,0,203,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,20:00,161,0,161,161,0,161,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,21:00,147,0,147,147,0,147,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,22:00,126,0,126,126,0,126,No Group
Leeds Originals,Headrow,2019,June,23,Sunday,09-Jun-19,23:00,63,0,63,63,0,63,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,00:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,01:00,33,0,33,33,0,33,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,02:00,24,0,24,24,0,24,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,03:00,10,0,10,10,0,10,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,04:00,4,0,4,4,0,4,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,05:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,06:00,134,0,134,134,0,134,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,07:00,445,0,445,445,0,445,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,08:00,689,0,689,689,0,689,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,09:00,820,0,820,820,0,820,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,10:00,1101,0,1101,1101,0,1101,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,11:00,1474,0,1474,1474,0,1474,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,12:00,2210,0,2210,2210,0,2210,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,13:00,1990,0,1990,1990,0,1990,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,14:00,1456,0,1456,1456,0,1456,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,15:00,1323,0,1323,1323,0,1323,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,16:00,1436,0,1436,1436,0,1436,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,17:00,1424,0,1424,1424,0,1424,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,18:00,848,0,848,848,0,848,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,19:00,443,0,443,443,0,443,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,20:00,293,0,293,293,0,293,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,21:00,205,0,205,205,0,205,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,22:00,156,0,156,156,0,156,No Group
Leeds Originals,Headrow,2019,June,24,Monday,10-Jun-19,23:00,171,0,171,171,0,171,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,00:00,60,0,60,60,0,60,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,01:00,44,0,44,44,0,44,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,02:00,42,0,42,42,0,42,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,03:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,04:00,51,0,51,51,0,51,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,05:00,45,0,45,45,0,45,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,06:00,103,0,103,103,0,103,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,07:00,319,0,319,319,0,319,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,08:00,603,0,603,603,0,603,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,09:00,693,0,693,693,0,693,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,10:00,1120,0,1120,1120,0,1120,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,11:00,1507,0,1507,1507,0,1507,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,12:00,1924,0,1924,1924,0,1924,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,13:00,1858,0,1858,1858,0,1858,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,14:00,1442,0,1442,1442,0,1442,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,15:00,1367,0,1367,1367,0,1367,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,16:00,1453,0,1453,1453,0,1453,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,17:00,1277,0,1277,1277,0,1277,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,18:00,902,0,902,902,0,902,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,19:00,551,0,551,551,0,551,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,20:00,290,0,290,290,0,290,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,21:00,203,0,203,203,0,203,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,22:00,155,0,155,155,0,155,No Group
Leeds Originals,Headrow,2019,June,24,Tuesday,11-Jun-19,23:00,157,0,157,157,0,157,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,00:00,44,0,44,44,0,44,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,01:00,21,0,21,21,0,21,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,02:00,5,0,5,5,0,5,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,03:00,15,0,15,15,0,15,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,04:00,16,0,16,16,0,16,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,05:00,38,0,38,38,0,38,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,06:00,117,0,117,117,0,117,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,07:00,358,0,358,358,0,358,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,08:00,575,0,575,575,0,575,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,09:00,662,0,662,662,0,662,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,10:00,887,0,887,887,0,887,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,11:00,1206,0,1206,1206,0,1206,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,12:00,1967,0,1967,1967,0,1967,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,13:00,2035,0,2035,2035,0,2035,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,14:00,1460,0,1460,1460,0,1460,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,15:00,1468,0,1468,1468,0,1468,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,16:00,1567,0,1567,1567,0,1567,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,17:00,1461,0,1461,1461,0,1461,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,18:00,918,0,918,918,0,918,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,19:00,522,0,522,522,0,522,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,20:00,320,0,320,320,0,320,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,21:00,295,0,295,295,0,295,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,22:00,170,0,170,170,0,170,No Group
Leeds Originals,Headrow,2019,June,24,Wednesday,12-Jun-19,23:00,93,0,93,93,0,93,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,00:00,50,0,50,50,0,50,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,01:00,19,0,19,19,0,19,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,02:00,10,0,10,10,0,10,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,03:00,22,0,22,22,0,22,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,04:00,6,0,6,6,0,6,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,05:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,06:00,119,0,119,119,0,119,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,07:00,323,0,323,323,0,323,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,08:00,603,0,603,603,0,603,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,09:00,705,0,705,705,0,705,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,10:00,925,0,925,925,0,925,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,11:00,1296,0,1296,1296,0,1296,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,12:00,2019,0,2019,2019,0,2019,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,13:00,1932,0,1932,1932,0,1932,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,14:00,1402,0,1402,1402,0,1402,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,15:00,1498,0,1498,1498,0,1498,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,16:00,1596,0,1596,1596,0,1596,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,17:00,1466,0,1466,1466,0,1466,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,18:00,879,0,879,879,0,879,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,19:00,533,0,533,533,0,533,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,20:00,351,0,351,351,0,351,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,21:00,263,0,263,263,0,263,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,22:00,198,0,198,198,0,198,No Group
Leeds Originals,Headrow,2019,June,24,Thursday,13-Jun-19,23:00,135,0,135,135,0,135,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,00:00,57,0,57,57,0,57,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,01:00,112,0,112,112,0,112,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,02:00,36,0,36,36,0,36,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,03:00,31,0,31,31,0,31,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,04:00,21,0,21,21,0,21,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,05:00,46,0,46,46,0,46,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,06:00,119,0,119,119,0,119,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,07:00,328,0,328,328,0,328,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,08:00,642,0,642,642,0,642,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,09:00,736,0,736,736,0,736,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,10:00,1027,0,1027,1027,0,1027,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,11:00,1341,0,1341,1341,0,1341,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,12:00,1996,0,1996,1996,0,1996,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,13:00,2157,0,2157,2157,0,2157,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,14:00,1845,0,1845,1845,0,1845,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,15:00,1737,0,1737,1737,0,1737,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,16:00,1912,0,1912,1912,0,1912,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,17:00,1549,0,1549,1549,0,1549,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,18:00,907,0,907,907,0,907,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,19:00,727,0,727,727,0,727,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,20:00,452,0,452,452,0,452,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,21:00,394,0,394,394,0,394,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,22:00,439,0,439,439,0,439,No Group
Leeds Originals,Headrow,2019,June,24,Friday,14-Jun-19,23:00,227,0,227,227,0,227,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,00:00,180,0,180,180,0,180,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,01:00,142,0,142,142,0,142,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,02:00,102,0,102,102,0,102,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,03:00,82,0,82,82,0,82,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,04:00,31,0,31,31,0,31,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,05:00,26,0,26,26,0,26,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,06:00,65,0,65,65,0,65,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,07:00,171,0,171,171,0,171,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,08:00,500,0,500,500,0,500,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,09:00,856,0,856,856,0,856,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,10:00,1264,0,1264,1264,0,1264,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,11:00,1880,0,1880,1880,0,1880,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,12:00,2218,0,2218,2218,0,2218,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,13:00,2515,0,2515,2515,0,2515,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,14:00,2691,0,2691,2691,0,2691,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,15:00,2498,0,2498,2498,0,2498,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,16:00,1689,0,1689,1689,0,1689,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,17:00,1429,0,1429,1429,0,1429,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,18:00,1178,0,1178,1178,0,1178,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,19:00,672,0,672,672,0,672,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,20:00,401,0,401,401,0,401,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,21:00,349,0,349,349,0,349,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,22:00,373,0,373,373,0,373,No Group
Leeds Originals,Headrow,2019,June,24,Saturday,15-Jun-19,23:00,339,0,339,339,0,339,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,00:00,560,0,560,560,0,560,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,01:00,160,0,160,160,0,160,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,02:00,172,0,172,172,0,172,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,03:00,127,0,127,127,0,127,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,04:00,56,0,56,56,0,56,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,05:00,31,0,31,31,0,31,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,06:00,38,0,38,38,0,38,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,07:00,92,0,92,92,0,92,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,08:00,123,0,123,123,0,123,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,09:00,256,0,256,256,0,256,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,10:00,533,0,533,533,0,533,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,11:00,945,0,945,945,0,945,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,12:00,1325,0,1325,1325,0,1325,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,13:00,1479,0,1479,1479,0,1479,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,14:00,1216,0,1216,1216,0,1216,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,15:00,1242,0,1242,1242,0,1242,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,16:00,1029,0,1029,1029,0,1029,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,17:00,726,0,726,726,0,726,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,18:00,463,0,463,463,0,463,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,19:00,293,0,293,293,0,293,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,20:00,301,0,301,301,0,301,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,21:00,188,0,188,188,0,188,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,22:00,140,0,140,140,0,140,No Group
Leeds Originals,Headrow,2019,June,24,Sunday,16-Jun-19,23:00,95,0,95,95,0,95,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,00:00,59,0,59,59,0,59,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,01:00,21,0,21,21,0,21,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,02:00,13,0,13,13,0,13,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,03:00,7,0,7,7,0,7,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,04:00,15,0,15,15,0,15,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,05:00,38,0,38,38,0,38,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,06:00,105,0,105,105,0,105,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,07:00,311,0,311,311,0,311,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,08:00,622,0,622,622,0,622,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,09:00,729,0,729,729,0,729,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,10:00,1020,0,1020,1020,0,1020,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,11:00,1288,0,1288,1288,0,1288,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,12:00,1953,0,1953,1953,0,1953,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,13:00,2089,0,2089,2089,0,2089,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,14:00,1484,0,1484,1484,0,1484,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,15:00,1464,0,1464,1464,0,1464,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,16:00,1436,0,1436,1436,0,1436,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,17:00,1399,0,1399,1399,0,1399,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,18:00,739,0,739,739,0,739,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,19:00,476,0,476,476,0,476,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,20:00,273,0,273,273,0,273,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,21:00,232,0,232,232,0,232,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,22:00,227,0,227,227,0,227,No Group
Leeds Originals,Headrow,2019,June,25,Monday,17-Jun-19,23:00,124,0,124,124,0,124,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,00:00,50,0,50,50,0,50,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,01:00,61,0,61,61,0,61,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,02:00,82,0,82,82,0,82,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,03:00,89,0,89,89,0,89,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,04:00,209,0,209,209,0,209,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,05:00,51,0,51,51,0,51,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,06:00,130,0,130,130,0,130,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,07:00,385,0,385,385,0,385,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,08:00,718,0,718,718,0,718,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,09:00,798,0,798,798,0,798,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,10:00,1159,0,1159,1159,0,1159,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,11:00,1418,0,1418,1418,0,1418,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,12:00,2222,0,2222,2222,0,2222,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,13:00,2111,0,2111,2111,0,2111,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,14:00,1577,0,1577,1577,0,1577,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,15:00,1471,0,1471,1471,0,1471,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,16:00,1349,0,1349,1349,0,1349,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,17:00,1459,0,1459,1459,0,1459,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,18:00,905,0,905,905,0,905,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,19:00,546,0,546,546,0,546,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,20:00,363,0,363,363,0,363,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,21:00,232,0,232,232,0,232,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,22:00,119,0,119,119,0,119,No Group
Leeds Originals,Headrow,2019,June,25,Tuesday,18-Jun-19,23:00,48,0,48,48,0,48,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,00:00,35,0,35,35,0,35,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,01:00,27,0,27,27,0,27,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,02:00,17,0,17,17,0,17,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,03:00,22,0,22,22,0,22,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,04:00,21,0,21,21,0,21,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,05:00,68,0,68,68,0,68,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,06:00,202,0,202,202,0,202,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,07:00,429,0,429,429,0,429,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,08:00,664,0,664,664,0,664,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,09:00,726,0,726,726,0,726,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,10:00,968,0,968,968,0,968,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,11:00,1262,0,1262,1262,0,1262,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,12:00,2027,0,2027,2027,0,2027,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,13:00,2102,0,2102,2102,0,2102,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,14:00,1597,0,1597,1597,0,1597,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,15:00,1568,0,1568,1568,0,1568,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,16:00,1532,0,1532,1532,0,1532,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,17:00,1554,0,1554,1554,0,1554,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,18:00,883,0,883,883,0,883,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,19:00,537,0,537,537,0,537,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,20:00,351,0,351,351,0,351,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,21:00,282,0,282,282,0,282,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,22:00,233,0,233,233,0,233,No Group
Leeds Originals,Headrow,2019,June,25,Wednesday,19-Jun-19,23:00,133,0,133,133,0,133,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,00:00,74,0,74,74,0,74,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,01:00,36,0,36,36,0,36,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,02:00,26,0,26,26,0,26,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,03:00,21,0,21,21,0,21,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,04:00,15,0,15,15,0,15,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,05:00,43,0,43,43,0,43,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,06:00,142,0,142,142,0,142,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,07:00,365,0,365,365,0,365,No Group
