ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2017/2018,11,Health,136,Canadian Food Inspection Agency,1286,Server OS and Utility Software,2144.96
2017/2018,11,Health,136,Canadian Food Inspection Agency,1287,Networking Software,15936.34
2017/2018,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,24209.99
2017/2018,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",4974.24
2017/2018,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",56882.21
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,32336.7
2017/2018,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",1411.62
2017/2018,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",10019.86
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,1212383.6
2017/2018,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,88675.39
2017/2018,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,5274.65
2017/2018,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",104861.38
2017/2018,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,44359.66
2017/2018,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,60085.86
2017/2018,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,5896.08
2017/2018,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,719.54
2017/2018,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",2258.57
2017/2018,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",22650.57
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,38842.3
2017/2018,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",6596.15
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,324019.29
2017/2018,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,37627.1
2017/2018,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,2561.08
2017/2018,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",67337.96
2017/2018,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,27978.9
2017/2018,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,2617.03
2017/2018,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,28220.17
2017/2018,11,Health,136,Canadian Food Inspection Agency,1287,Networking Software,238.25
2017/2018,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,494.27
2017/2018,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",1137.9
2017/2018,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",1775.48
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,2631.95
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,6922.73
2017/2018,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,756.25
2017/2018,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,632.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",5778.54
2017/2018,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,192.36
2017/2018,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,8885.89
2017/2018,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,83.32
2017/2018,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",10889.21
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,174776.19
2017/2018,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",25.83
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,15005.73
2017/2018,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,26866.83
2017/2018,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,12970.56
2017/2018,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,18834.2
2017/2018,11,Health,136,Canadian Food Inspection Agency,1286,Server OS and Utility Software,197948.52
2017/2018,11,Health,136,Canadian Food Inspection Agency,1287,Networking Software,34831.67
2017/2018,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",407.63
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,1175131.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",1727.18
2017/2018,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",525.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,87702.24
2017/2018,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,1760.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,298.53
2017/2018,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,240000.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",3175.2
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,7454.86
2017/2018,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",8890.9
2017/2018,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",4725.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,15840.0
2017/2018,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",9808.14
2017/2018,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",5727.47
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,13694.56
2017/2018,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,7316.68
2017/2018,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",122463.24
2017/2018,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,1872.13
2017/2018,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,8075.72
2017/2018,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,182658.33
2017/2018,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,12871.75
2017/2018,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,23616.71
2017/2018,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,4812710.38
2017/2018,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,151338.11
2017/2018,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,54804.76
2017/2018,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,2591317.14
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,487690.9
2017/2018,11,Health,148,Public Health Agency of Canada,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,119487.01
2017/2018,11,Health,148,Public Health Agency of Canada,1287,Networking Software,13437.2
2017/2018,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,14001.28
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,60262.85
2017/2018,11,Health,148,Public Health Agency of Canada,1261,Road motor vehicles,26299.75
2017/2018,11,Health,148,Public Health Agency of Canada,1261,Road motor vehicles,54490.0
2017/2018,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",3767.2
2017/2018,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,1363.59
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,8846.16
2017/2018,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",5730.89
2017/2018,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,15658.96
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,2133.81
2017/2018,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,15513.48
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,9688.94
2017/2018,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,144.0
2017/2018,11,Health,148,Public Health Agency of Canada,1211,Special industry machinery,111105.66
2017/2018,11,Health,148,Public Health Agency of Canada,1212,"Tools, and implements",32234.01
2017/2018,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,20657.43
2017/2018,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,31457.43
2017/2018,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",95093.48
2017/2018,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,182417.99
2017/2018,11,Health,148,Public Health Agency of Canada,1241,"Plumbing equipment & fittings,incl parts",66490.08
2017/2018,11,Health,148,Public Health Agency of Canada,1242,"Elec.lighting,distr.&contr.equip.& parts",119215.64
2017/2018,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,444457.26
2017/2018,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,53171.04
2017/2018,11,Health,148,Public Health Agency of Canada,1246,"Other furn.&fixt., incl. parts",11892.1
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,370156.61
2017/2018,11,Health,148,Public Health Agency of Canada,1263,Road motor vehicles parts,189.95
2017/2018,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,5268.55
2017/2018,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,566700.1
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,159819.38
2017/2018,11,Health,148,Public Health Agency of Canada,1287,Networking Software,9817.96
2017/2018,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,12522.59
2017/2018,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,12081.89
2017/2018,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",162024.66
2017/2018,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,30498.92
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,2891.35
2017/2018,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,321.4
2017/2018,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,94771.6
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,107293.51
2017/2018,11,Health,148,Public Health Agency of Canada,1287,Networking Software,320.85
2017/2018,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,139.06
2017/2018,11,Health,148,Public Health Agency of Canada,1212,"Tools, and implements",219.8
2017/2018,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,29.98
2017/2018,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",126973.84
2017/2018,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,54855.25
2017/2018,11,Health,148,Public Health Agency of Canada,1242,"Elec.lighting,distr.&contr.equip.& parts",2545.48
2017/2018,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,9067.31
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,4888.37
2017/2018,11,Health,148,Public Health Agency of Canada,1263,Road motor vehicles parts,1216.57
2017/2018,11,Health,148,Public Health Agency of Canada,1267,"Misc. vehic. parts, incl tires & tubes",53.99
2017/2018,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,109676.54
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,262847.18
2017/2018,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,200.74
2017/2018,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",11637.76
2017/2018,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,11086.4
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,349.73
2017/2018,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,28559.55
2017/2018,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,5502.78
2017/2018,11,Health,148,Public Health Agency of Canada,1211,Special industry machinery,282764.0
2017/2018,11,Health,148,Public Health Agency of Canada,1212,"Tools, and implements",1117.2
2017/2018,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,70141.82
2017/2018,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,23216.05
2017/2018,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,23008.0
2017/2018,11,Health,148,Public Health Agency of Canada,1241,"Plumbing equipment & fittings,incl parts",40874.1
2017/2018,11,Health,148,Public Health Agency of Canada,1242,"Elec.lighting,distr.&contr.equip.& parts",10462.05
2017/2018,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,52688.36
2017/2018,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,301164.96
2017/2018,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,134749.26
2017/2018,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,19359.21
2017/2018,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,22078.96
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1219,Other machinery and parts,7774.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1219,Other machinery and parts,15783.6
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,35028.07
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,10526.14
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,119525.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,102918.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",1902.6
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,2380.8
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,72059.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,37133.62
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",69738.01
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,14441.62
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1243,Meas.contr.lab.med.&opt.instr.& parts,1025.71
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,41266.27
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,5085.04
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,12719.22
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,61.62
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",34697.15
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,12039.52
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,4756.15
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,585312.24
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",1277617.17
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,195208.84
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1242,"Elec.lighting,distr.&contr.equip.& parts",1869.92
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1243,Meas.contr.lab.med.&opt.instr.& parts,13397.86
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,189650.33
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,7273.65
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,49102.97
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,181046.4
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,44486.17
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,78902.25
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",313956.43
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,87002.47
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,3278.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,5602.52
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,45582.88
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,32.85
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,242642.45
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,7506.12
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",146699.2
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,8059.83
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1242,"Elec.lighting,distr.&contr.equip.& parts",2844.97
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,137.95
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,4607.95
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,704.58
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,207.48
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",8282.36
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,6414.83
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,485.28
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,56.93
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,1184.43
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,1301.78
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,7064.67
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",88221.16
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,15888.45
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1242,"Elec.lighting,distr.&contr.equip.& parts",79.88
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,674.14
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,10597.72
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,292.05
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1267,"Misc. vehic. parts, incl tires & tubes",192.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,7211.29
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,1400.45
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,1010238.37
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",12745500.89
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,437699.24
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1243,Meas.contr.lab.med.&opt.instr.& parts,55691.54
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,749905.66
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,37883.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1267,"Misc. vehic. parts, incl tires & tubes",7943.78
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,7751105.97
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,13068321.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1284,Client Software DCE,96253.43
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,332395.35
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1286,Server OS and Utility Software,6173706.32
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1287,Networking Software,685.0
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,4577082.63
2017/2018,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1291,Image/Video comm software,16.99
2017/2018,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1283,Computer Equip DCE desktop/pers/portable,62295.6
2017/2018,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1284,Client Software DCE,29933.0
2017/2018,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1239,Other office equipment and parts,5049.95
2017/2018,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1239,Other office equipment and parts,8118.49
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1223,Image/Video Communications Equip,23126.7
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1223,Image/Video Communications Equip,316122.13
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1282,Computer Equip Prod and Ops envir,60975.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,31794.66
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,453306.35
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1261,Road motor vehicles,50108.87
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1261,Road motor vehicles,83083.95
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",6536.1
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1245,Safety & sanitat.equipment and parts,18048.06
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",4498.91
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1239,Other office equipment and parts,368.97
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1241,"Plumbing equipment & fittings,incl parts",5568.81
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1246,"Other furn.&fixt., incl. parts",22389.53
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1283,Computer Equip DCE desktop/pers/portable,6628.25
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1284,Client Software DCE,1304.49
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",3327.34
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1246,"Other furn.&fixt., incl. parts",850.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1249,Other equipment and parts,76.76
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1284,Client Software DCE,2220.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",585.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1239,Other office equipment and parts,450.91
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1245,Safety & sanitat.equipment and parts,2170.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1246,"Other furn.&fixt., incl. parts",8459.38
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1284,Client Software DCE,242.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,500.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1219,Other machinery and parts,10602.24
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1223,Image/Video Communications Equip,356.88
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",22878.08
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1239,Other office equipment and parts,4139.99
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1241,"Plumbing equipment & fittings,incl parts",3619.95
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1283,Computer Equip DCE desktop/pers/portable,91455.01
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1284,Client Software DCE,550.0
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1223,Image/Video Communications Equip,2899.97
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",35135.82
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1239,Other office equipment and parts,1288.87
2017/2018,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1245,Safety & sanitat.equipment and parts,427.98
