Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,08/01/2018,PI131899,1233.32,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131915,3.22,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131903,31.91,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131914,38.03,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131917,42.42,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131909,44.24,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131904,50.78,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131911,59.01,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131910,88.8,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131858,35.75,NRM LTD,S3721,Farmed Land,Materials,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131948,8487.5,NYNET LTD,S3010,IT Development,IT- Communications,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131885,2.65,ORTON VILLAGE STORE & POST OFFICE,S4748,Western Dales (Cumbria),Catering (Internal),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131885,3.49,ORTON VILLAGE STORE & POST OFFICE,S4748,Western Dales (Cumbria),Catering (Internal),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131885,4.2,ORTON VILLAGE STORE & POST OFFICE,S4748,Western Dales (Cumbria),Catering (Internal),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131862,19.36,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131861,32.4,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Maps Non-VAT,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131926,1200.0,P M IVESON,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131926,1200.0,P M IVESON,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131976,925.0,PARKEON LIMITED,S4821,Car Parks,Equipment Hire,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131924,8607.0,PEAK DISTRICT NATIONAL PARK AUTHORITY,S0011,National Trails,Grants Paid,,,2017 - 2018,Pennine Way Ranger
Yorkshire Dales National Park Authority,08/01/2018,PCARD-2018/10,8.15,PEARL STREET ENTERPRISES LTD,,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,08/01/2018,PCARD-2018/10,9.21,PEARL STREET ENTERPRISES LTD,,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131973,100.0,R SCOTT & SON (SCOTTS FOR STORAGE),S4975,NPC Refurbishment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131893,7.99,RICHARD SPEAK & CO LTD,S2733,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131894,23.71,RICHARD SPEAK & CO LTD,S2733,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131892,7.99,RICHARD SPEAK & CO LTD,S2733,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131895,7.99,RICHARD SPEAK & CO LTD,S2733,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI132013,9.0,RICHARD SPEAK & CO LTD,S2733,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131893,33.47,RICHARD SPEAK & CO LTD,S2733,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131989,34.99,RICHARD SPEAK & CO LTD,S2733,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131893,33.6,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131893,33.6,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131895,33.6,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131895,33.6,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131989,34.99,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131989,34.99,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131892,66.94,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131894,66.94,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131989,69.98,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131893,100.41,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131894,133.88,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131989,139.96,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131939,480.13,RICOH UK LTD,S2511,Dales Countryside Museum,Photocopying,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131939,1544.28,RICOH UK LTD,S2511,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131879,306.0,ROGER GIBSON LANDSCAPES,S3364,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131879,306.0,ROGER GIBSON LANDSCAPES,S3364,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131940,57.37,ROYAL MAIL GROUP LTD,S0264,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131923,374.65,RSPB SALES LTD,S0370,Biodiversity,Donations & Contributions,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI132014,3240.0,RSPB SALES LTD,S0370,Biodiversity,Donations & Contributions,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131978,2548.8,REDACTED PERSONAL DATA,S4772,Corporate Other Staff Costs,Relocation Allowance,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131867,35.0,SCARBOROUGH BOROUGH COUNCIL,S3756,Legal Services,Legal Expenses,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131867,471.7,SCARBOROUGH BOROUGH COUNCIL,S3756,Legal Services,Legal Expenses,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131982,3.58,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131968,162.6,SIMON WINSTANLEY LTD,S0123,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131935,227.8,STEPHEN GARNETT PHOTOGRAPHY,S4644,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131944,1.38,THE GOODLIFE,S0190,Outreach,Materials,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131944,19.99,THE GOODLIFE,S0190,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131944,79.96,THE GOODLIFE,S0190,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131932,8.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131932,109.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131865,849.0,THOMSON REUTERS,S3574,Legal Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131865,1096.0,THOMSON REUTERS,S3574,Legal Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131865,1150.0,THOMSON REUTERS,S3574,Legal Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131865,1225.0,THOMSON REUTERS,S3574,Legal Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131865,1771.0,THOMSON REUTERS,S3574,Legal Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI132009,30.0,THORNTON RUST INSTITUTE,S4770,Biodiversity,Venue Hire,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131981,278.03,TONERGIANT,S4460,IT Development,IT- Consumables,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI132019,42.68,TREVOR ILES LTD,S0038,Dales Countryside Museum,Materials,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131856,915.0,TREVOR ILES LTD,S0038,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,08/01/2018,PCARD-2018/10,9.12,UNIPACK LTD,,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131980,432.77,VODAFONE LTD (CORPORATE),S2586,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131929,47.5,WALKER FIRE (UK) LTD,S4161,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131881,294.81,WATER PLUS LIMITED,S4989,Toilets,Water,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131998,156.79,XEROX FINANCE LTD,S3090,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131864,762.1,YORKSHIRE DALES RIVERS TRUST,S4510,Farmed Land,Consultancy,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131930,203.2,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131874,20.74,YORKSHIRE WATER BUSINESS SERVICES,S0024,Contracts - Access Rangers,Water,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131873,150.46,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,08/01/2018,PI131875,290.56,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,09/01/2018,PCARD-2018/10,11.24,AMAZON.CO.UK,S1426,Support Services,Stationery,Y,,,
Yorkshire Dales National Park Authority,09/01/2018,PCARD-2018/10,10.62,CURTISWARD LTD,,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,10/01/2018,Dec 17 TRANSACTIONS,275.13,BARCLAYS BANK,S3006,Retail Services O/H,Bank Charges,,,,
Yorkshire Dales National Park Authority,10/01/2018,PCARD-2018/10,9.11,CARRS BILLINGTON AGRICULTURAL (SALES) LTD,S0140,Southern Dales (Craven  Lancs),Materials,Y,,,
Yorkshire Dales National Park Authority,10/01/2018,PCARD-2018/10,6.94,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,10/01/2018,PCARD-2018/10,-0.68,ROYAL MAIL   ,S0264,National Trails,Postage,Y,,,
Yorkshire Dales National Park Authority,10/01/2018,PCARD-2018/10,148.0,SAM TURNER & SONS LTD,S0354,Green Lanes,Materials,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,24.91,AMAZON.CO.UK,S1426,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,11.0,CROSS COUNTRY TRAINS LTD,,Employees,Public Transport,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,219.98,EASY HOTEL,,Retail Services O/H,Accomodation - Staff,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,8.13,J4 PACKAGING,,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,279.0,PINSENT MASONS LLP,,Training,Training,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,8.15,TRAINLINE,,Retail Services O/H,Public Transport,Y,,,
Yorkshire Dales National Park Authority,11/01/2018,PCARD-2018/10,85.4,TRAINLINE,,Retail Services O/H,Public Transport,Y,,,
Yorkshire Dales National Park Authority,12/01/2018,PCARD-2018/10,496.94,ADOBE SYSTEMS SOFTWARE,,Web Based Services,IT-Websites,Y,,,
Yorkshire Dales National Park Authority,12/01/2018,PCARD-2018/10,27.84,AMAZON.CO.UK,S1426,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,12/01/2018,PCARD-2018/10,21.88,J T ATKINSON & SONS LTD,S0045,Green Lanes,Materials,Y,,,
Yorkshire Dales National Park Authority,12/01/2018,PCARD-2018/10,50.0,J T ATKINSON & SONS LTD,S0045,Office Accomodation,Materials,Y,,,
Yorkshire Dales National Park Authority,12/01/2018,PCARD-2018/10,161.4,T W RELPH & SONS LTD,S4833,Western Dales (Cumbria),Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,12/01/2018,PI131713,5059.57,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,77.55,SNICKERS DIRECT,,Contracts - Area Rangers,Clothing,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,70.92,AMAZON.CO.UK,S1426,Contracts - Access Rangers,Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,219.4,CROSS COUNTRY TRAINS LTD,,Employees,Public Transport,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,185.0,EVENTBRITE,,Biodiversity,Conferences and Seminars,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,7.77,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,12.86,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,46.91,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,17.12,MY HERMES,,Retail Services O/H,Postage,Y,,,
Yorkshire Dales National Park Authority,15/01/2018,PCARD-2018/10,22.15,SP SERVICES (UK) LTD,,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,20.0,AMAZON.CO.UK,S1426,IT Development,IT- Software/Licence Purchases,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,13.83,BOOKENDS,,Interpretation,Books and Publications,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,24.03,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,20.63,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,379.15,MEIKA LTD,,Dales Countryside Museum,Signage and Displays,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,12.69,MERRITT & FRYERS LTD,S0051,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,16/01/2018,PCARD-2018/10,3.33,MY HERMES,,National Trails,Postage,Y,,,
Yorkshire Dales National Park Authority,17/01/2018,PCARD-2018/10,512.86,3D DISPLAYS LTD,,NPC Refurbishment,Signage and Displays,Y,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132050,204.96,ACKERMAN INTERNATIONAL,S4592,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132067,941.25,AINGE INNOVATIONS T/A GIRAFFE UK HEADWEAR,S4601,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132123,83.92,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132121,111.18,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132122,148.62,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PCARD-2018/10,10.82,AMAZON.CO.UK,S1426,IT Development,IT- Hardware Purchases,Y,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132074,46.8,AMEY T/A ENTERPRISE MANAGED SERVICES LTD,S4734,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131993,400.0,ANDREW LATHWELL DESIGN LTD,S2556,Dales Countryside Museum,Printing,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131946,32.48,ANDREW LATHWELL DESIGN LTD,S2556,Farmed Land,Postage,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132117,180.0,ANDREW LATHWELL DESIGN LTD,S2556,Tourism,Printing,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132093,158.4,APPLES TO PEARS LTD,S4921,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132132,70.0,ASSOCIATION OF LOCAL GOVERNMENT ECOLOGISTS,S3259,Biodiversity,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132076,20.0,BECKS GARDEN MACHINERY LTD,S3217,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132076,300.0,BECKS GARDEN MACHINERY LTD,S3217,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132092,39.8,BRITISH TELECOM PLC,S0023,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132042,5000.0,BRITISH TRUST FOR ORNITHOLOGY,S4891,Biodiversity,Research & Surveys,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131675,40.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Delivery Charges,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131676,40.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Delivery Charges,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131676,69.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131673,80.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Delivery Charges,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131677,90.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131676,92.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131674,161.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131675,161.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131677,225.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131673,235.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131673,552.0,CHIPPINDALE PLANT LTD,S2050,Northern Dales (Richmondshire),Equipment Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132120,20.0,CLARANET,S0057,IT Development,IT-Websites,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132083,1040.05,COMCENTRIX LTD T/A FREECOMM SERVICES,S4082,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132094,3.34,COMPUTERSHARE VOUCHER SERVICES,S4143,Corporate Other Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132056,21.0,CORNMILL TEAROOM,S0652,CEO Administration,Hospitality (External),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132056,26.25,CORNMILL TEAROOM,S0652,Member Costs,Catering (Internal),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132056,36.75,CORNMILL TEAROOM,S0652,Member Costs,Subsistence,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132056,115.5,CORNMILL TEAROOM,S0652,Member Costs,Subsistence,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132056,105.0,CORNMILL TEAROOM,S0652,National Trails,Hospitality (External),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132162,10.0,COUNTRYSIDE JOBS SERVICE,S0211,Corporate Other Staff Costs,Recruitment Costs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132095,22.5,CUMBRIA FARM ENVIRONMENT PARTNERSHIP,S3696,Farmed Land,Consultancy,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132095,133.32,CUMBRIA FARM ENVIRONMENT PARTNERSHIP,S3696,Farmed Land,Consultancy,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132097,583.87,DALE HEAD COMMUNITY GARAGE,S5006,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132059,34.65,DALES DAIRIES,S4895,Dales Countryside Museum,Catering (Internal),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132060,79.75,DALES DAIRIES,S4895,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132038,4.4,DALES NEWSAGENTS,S0271,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132037,28.2,DALES NEWSAGENTS,S0271,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132034,18859.16,DERBYSHIRE COUNTY COUNCIL,S4397,National Trails,Grants Paid,,,2017 - 2018,Pennine Bridleway Ranger
Yorkshire Dales National Park Authority,17/01/2018,PI132170,2.32,DM & SL WHITE,S0664,Grassington NPC,Catering (Internal),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131962,273.6,MARMALADEROSE,S4753,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131931,120.78,GARDNERS BOOKS,S4535,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132066,13.75,GSM GRAPHIC ARTS LTD,S2891,Recreational Activities,Delivery Charges,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132066,166.0,GSM GRAPHIC ARTS LTD,S2891,Recreational Activities,Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132048,91.25,H CLARKE & SONS LTD,S1549,Toilets,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132036,78.0,H CLAY & SON,S1327,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132036,88.0,H CLAY & SON,S1327,Northern Dales (Richmondshire),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PCARD-2018/10,5.69,HALFORDS,S3395,Contracts - Access Rangers,Vehicle Repairs and Maint,Y,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132126,23.0,HARRISON & CROSS LTD,S1687,Toilets,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131933,10.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131933,33.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131933,48.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131933,52.5,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131933,61.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI131941,88.5,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132046,495.0,REDACTED PERSONAL DATA,S3104,Dales Countryside Museum,Event Leaders,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132053,340.66,HUDSON HOUSE LTD,S0242,Reeth NPC,Telephone,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132115,190.0,INSTITUTE FOR OUTDOOR LEARNING,S4685,Outreach,Training,,,,
Yorkshire Dales National Park Authority,17/01/2018,PCARD-2018/10,28.0,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,17/01/2018,PCARD-2018/10,335.38,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132174,836.64,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132174,1320.0,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132055,10.0,JAMES PEACOCK PRIVATE HIRE,S5015,Outreach,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132058,309.89,JOMANDA LIMITED,S4767,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132084,750.0,THE MOONBEAM COLLECTIVE,S3072,Sustainable Development,Grants Paid,,,2017 - 2018,Documentary Film on Yorkshire Dales
Yorkshire Dales National Park Authority,17/01/2018,PI132070,2948.96,KINGDOM SERVICES GROUP LTD,S4939,NPC General,Cleaning,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132070,2200.92,KINGDOM SERVICES GROUP LTD,S4939,Toilets - Cleaning,Cleaning,,,,
Yorkshire Dales National Park Authority,17/01/2018,PC132052,-24.5,LEATHLEYS HOUSE & HOME,S4850,Aysgarth Falls NPC,Materials,,,,
Yorkshire Dales National Park Authority,17/01/2018,PI132049,46.67,LEATHLEYS HOUSE & HOME,S4850,Aysgarth Falls NPC,Materials,,,,
