name,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,address1,address2,address3,longitude,latitude,easting,northing,runtime
Jazz After Dark Ltd,City Of Westminster,www.jazzafterdark.co.uk,10033551268.0,E09000033,West End,E05000649,9 Greek Street,City Of Westminster,,-0.1310112085218207,51.51449350278839,529783.9648349177,181162.92370691305,04/11/2021
Phoenix Artist Club,Camden,www.phoenixartistclub.com,5169960.0,E09000007,Holborn And Covent Garden,E05000138,1 Phoenix Street,Camden,,-0.1290660322320189,51.51448048025469,529918.9647983192,181164.9237060906,04/11/2021
Revolution,City And County Of The City Of London,,100000000000.0,E09000001,Lime Street,E05009307,140 Leadenhall Street,City Of London,,-0.0828303256535969,51.51378776438385,533128.9639272551,181170.92370620125,04/11/2021
Bar 68 And Boston,City Of Westminster,,100000000000.0,E09000033,West End,E05000649,5 Greek Street,City Of Westminster,,-0.1311464091067649,51.51471148213547,529773.964837583,181186.92370039757,04/11/2021
Leman Street Tavern,Tower Hamlets,www.lemanstreettavern.co.uk,6702016.0,E09000030,Whitechapel,E05009336,31 Leman Street,Tower Hamlets,,-0.070292050749245,51.51377080913672,533998.9636890343,181191.9236998675,04/11/2021
The Prince Of Wales,City Of Westminster,www.greeneking-pubs.co.uk/pub/prince-of-wales-covent-garden,10033533609.0,E09000033,St. James's,E05000644,150-151 Drury Lane,City Of Westminster,,-0.1217233383640169,51.514641914480485,530427.9646603385,181195.9236966094,04/11/2021
Borderline,City Of Westminster,www.theborderlinelondon.com,10033537847.0,E09000033,West End,E05000649,Orange Yard Manette Street,City Of Westminster,,-0.1303608977781102,51.5148878123522,529827.9648229155,181207.92369456895,04/11/2021
The House Of St. Barnabus,City Of Westminster,,10033599927.0,E09000033,West End,E05000649,House Of St. Barnabas In Soho 1,Greek Street,City Of Westminster,-0.1311527163130358,51.51490942248864,529772.9648378107,181208.92369440492,04/11/2021
Jazz Club Soho,City Of Westminster,www.pizzaexpresslive.com/venues/soho-jazz-club,100000000000.0,E09000033,West End,E05000649,10 Dean Street,City Of Westminster,,-0.1332918407620796,51.51511434369545,529623.9648781163,181227.9236895237,04/11/2021
Royal George,City Of Westminster,www.theroyalgeorgewc2.co.uk,100000000000.0,E09000033,West End,E05000649,133 Charing Cross Road,City Of Westminster,,-0.1308691140214106,51.51514770746482,529791.9648326166,181235.92368701383,04/11/2021
Pizza Express Jazz Club,City Of Westminster,https://www.pizzaexpresslive.com/venues/soho-jazz-club,0.0,E09000033,West End,E05000649,10 Dean St Soho,London,,-0.1334509987709078,51.515189001324025,529612.7102424401,181235.9440730625,04/11/2021
St. Giles-In-The-Fields,Camden,www.stgilesonline.org,0.0,E09000007,Holborn And Covent Garden,E05000138,60 St Giles High St London,,,-0.1283699450766835,51.51528771430455,529964.9647857558,181255.92368123325,04/11/2021
City Zebrano,City And County Of The City Of London,,200000000000.0,E09000001,Aldgate,E05009289,18-22 Houndsditch,City Of London,,-0.0775404106127772,51.51448346521482,533493.9638273527,181257.9236826307,04/11/2021
Queens Head,Tower Hamlets,www.queensheadlimehouse.co.uk,6045051.0,E09000030,St. Dunstan's,E05009329,8 Flamborough Street,Tower Hamlets,,-0.0387534286860367,51.51385903762704,536186.9630976073,181259.92368124443,04/11/2021
The Globe,Kensington And Chelsea,,217085524.0,E09000020,Colville,E05009392,103 Talbot Road,Kensington And Chelsea,,-0.200468461402589,51.516613769226986,524958.9661487453,181277.9236771518,04/11/2021
New London Theatre,Camden,www.reallyusefultheatres.co.uk/our-theatres/new-london,5090696.0,E09000007,Holborn And Covent Garden,E05000138,166 Drury Lane,Camden,,-0.1227717921860647,51.51543207313717,530352.9646807374,181281.92367341756,04/11/2021
The George Tavern,Tower Hamlets,www.thegeorgetavern.co.uk,6027924.0,E09000030,Stepney Green,E05009334,373 Commercial Road,Tower Hamlets,,-0.0528862486694386,51.5143372935086,535204.9633623069,181286.9236726108,04/11/2021
Hut,Hillingdon,www.thehutpub.com,100000000000.0,E09000017,Yiewsley,E05000345,2 Old Orchard Close,Hillingdon,,-0.4541811763664087,51.52042904305323,507346.9709367148,181299.92366939888,04/11/2021
Sway,Camden,www.swaybar.co.uk/,5082337.0,E09000007,Holborn And Covent Garden,E05000138,61-65 Great Queen Street,Camden,,-0.120661852697295,51.51556915140897,530498.9646412472,181300.9236679812,04/11/2021
Balls Brothers,City And County Of The City Of London,www.ballsbrothers.co.uk,95509801.0,E09000001,Aldgate,E05009289,City Of London ,,,-0.0801860484940521,51.51497647379259,533308.9638780536,181307.92366938567,04/11/2021
Kanaloa,City And County Of The City Of London,www.kanaloaclub.com,95506679.0,E09000001,Castle Baynard,E05009297,Shoe Lane City Of London,,,-0.106385094991134,51.5154115120235,531489.9643711296,181308.9236667196,04/11/2021
Castle,Tower Hamlets,www.thecastlelondon.com,6011770.0,E09000030,Whitechapel,E05009336,44 Commercial Road,Tower Hamlets,,-0.0688486053309856,51.51484414046743,534095.963662489,181313.92366722785,04/11/2021
Tokenhouse,City And County Of The City Of London,www.tokenhousemoorgate.co.uk,10091913571.0,E09000001,Coleman Street,E05009299,4 Moorgate,City Of London,,-0.0891997625019167,51.51518670648014,532682.9640482822,181314.9236672124,04/11/2021
Project,City Of Westminster,,100000000000.0,E09000033,West End,E05000649,78 Wells Street,City Of Westminster,,-0.1372988798357559,51.51616724009687,529342.9649540698,181337.9236599977,04/11/2021
100 Club,City Of Westminster,www.the100club.co.uk,10033540054.0,E09000033,West End,E05000649,100 Oxford Street,City Of Westminster,,-0.1353078440662164,51.51621654019392,529480.9649164942,181346.92365732676,04/11/2021
Shaftesbury Theatre,Camden,www.shaftesburytheatre.com,5038488.0,E09000007,Holborn And Covent Garden,E05000138,210 Shaftesbury Avenue,Camden,,-0.1260953390229659,51.516276572222274,530119.9647437694,181369.9236499429,04/11/2021
Balls Brothers Shoe Lane,City And County Of The City Of London,,95505742.0,E09000001,Castle Baynard,E05009297,City Of London ,,,-0.1065269899358852,51.51616020272725,531477.9643745587,181391.9236441029,04/11/2021
Mau Mau Bar,Kensington And Chelsea,,217112647.0,E09000020,Colville,E05009392,265 Portobello Road,Kensington And Chelsea,,-0.2067616001433037,51.51785220511826,524518.9662680303,181404.9236422697,04/11/2021
Muse Gallery,Kensington And Chelsea,,217069499.0,E09000020,Colville,E05009392,269 Portobello Road,Kensington And Chelsea,,-0.2068722484067937,51.5179708006658,524510.9662701711,181417.92363871937,04/11/2021
The White Hart,Tower Hamlets,,6002101.0,E09000030,Spitalfields & Banglatown,E05009333,89 Whitechapel High Street,Tower Hamlets,,-0.0708933473602676,51.51591198033157,533950.9637022279,181428.9236366278,04/11/2021
Dominion Theatre,Camden,www.nederlander.co.uk/dominion-theatre,5083050.0,E09000007,Bloomsbury,E05000129,268-269 Tottenham Court Road,Camden,,-0.129641701359556,51.51696265929443,529871.9648106687,181439.9236313232,04/11/2021
St. Anne And St. Agnes Church,City And County Of The City Of London,www.greshamcentre.com,0.0,E09000001,Aldersgate,E05009288,Gresham Centre Gresham St,London,,-0.0962650925855233,51.51649767121062,532188.9641817207,181447.9236302257,04/11/2021
The Social,City Of Westminster,www.thesocial.com,100000000000.0,E09000033,West End,E05000649,5 Little Portland Street,City Of Westminster,,-0.1408090417697315,51.51739197990425,529095.9650211355,181467.92362498265,04/11/2021
Golden Eagle,City Of Westminster,,100000000000.0,E09000033,Marylebone High Street,E05000641,59 Marylebone Lane,City Of Westminster,,-0.1508304564004155,51.517649307290405,528399.9652107012,181478.92362294745,04/11/2021
Ma Dame,City Of Westminster,,100000000000.0,E09000033,Bayswater,E05000631,58 Porchester Road,City Of Westminster,,-0.1887990595343554,51.51829565023995,525763.9659285077,181484.92362050235,04/11/2021
St. Andrew Holborn Church,City And County Of The City Of London,www.standrewholborn.org.uk,10091906423.0,E09000001,Farringdon Without,E05009305,5 St. Andrew Street,City Of London,,-0.106462015925889,51.51703145317054,531479.964374191,181488.923617694,04/11/2021
Lord Wargrave,City Of Westminster,www.lordwargrave.com,10033530644.0,E09000033,Bryanston And Dorset Square,E05000632,40-42 Brendon Street,City Of Westminster,,-0.1657013084952111,51.51810760622365,527366.9654928145,181503.92361275817,04/11/2021
Long Bar - The Sanderson,City Of Westminster,,10033576880.0,E09000033,West End,E05000649,50 Berners Street,City Of Westminster,,-0.1373934989156975,51.51773347427483,529331.964956969,181511.9236127296,04/11/2021
Bourne And Hollingsworth,Camden,www.bourneandhollingsworth.com,5143602.0,E09000007,Bloomsbury,E05000129,28 Rathbone Place,Camden,,-0.1342293977239131,51.51791700120846,529550.964897543,181537.9236054152,04/11/2021
Apples & Pears,Tower Hamlets,www.applesandpearsbar.com,6015760.0,E09000030,Spitalfields & Banglatown,E05009333,26 Osborn Street,Tower Hamlets,,-0.0699103825302162,51.51700189672842,534015.9636844397,181551.9236037546,04/11/2021
Cinnamon Kitchen,City And County Of The City Of London,,95510984.0,E09000001,Bishopsgate,E05009292,Unit 1 Western Courtyard,Devonshire Square,City Of London,-0.0785795132232049,51.51718932608947,533413.9638494335,181556.92360269104,04/11/2021
Old Bengal Bar,City And County Of The City Of London,,95509995.0,E09000001,Bishopsgate,E05009292,Apartment 14 Tapestry Building,16,New Street,-0.0798588021782511,51.51727324408989,533324.9638738135,181563.9236007934,04/11/2021
Som Saa,Tower Hamlets,,6000286.0,E09000030,Spitalfields & Banglatown,E05009333,43 Commercial Street,Tower Hamlets,,-0.073762976390755,51.51724514224807,533747.9637579058,181571.92359848876,04/11/2021
Elysee,Camden,,5011894.0,E09000007,Bloomsbury,E05000129,13 Percy Street,Camden,,-0.1330172907665212,51.51830238985496,529633.964875306,181582.9235931536,04/11/2021
Bounce,Camden,,5036522.0,E09000007,Holborn And Covent Garden,E05000138,121 Holborn,Camden,,-0.1084944536971359,51.518071428763925,531335.9644137825,181600.92358734677,04/11/2021
Holborn Whippet,Camden,www.holbornwhippet.com,5083721.0,E09000007,Holborn And Covent Garden,E05000138,25-27 Sicilian Avenue,Camden,,-0.1213101874505868,51.51837628077228,530445.9646561219,181611.9235838692,04/11/2021
Portobello House,Kensington And Chelsea,www.portobellohouse.com,217049277.0,E09000020,St. Helen's,E05009404,225 Ladbroke Grove,Kensington And Chelsea,,-0.2118547920738396,51.51992631518216,524159.96636515495,181626.923581784,04/11/2021
Crown,Hillingdon,www.yeoldecrowne.co.uk,100000000000.0,E09000017,Barnhill,E05000324,1090 Uxbridge Road,Hillingdon,,-0.4215588614971894,51.52304279012994,509603.9703207749,181638.92357901132,04/11/2021
Astronomer,City And County Of The City Of London,www.theastronomerpub.co.uk,95506101.0,E09000001,Bishopsgate,E05009292,125 Middlesex Street,City Of London,,-0.0787781919017333,51.5179479699672,533397.963853752,181640.92357964336,04/11/2021
Dirty Dicks Public House,City And County Of The City Of London,,200000000000.0,E09000001,Bishopsgate,E05009292,202 Bishopsgate,City Of London,,-0.079566252299935,51.51805980717226,533342.9638687813,181651.9235766334,04/11/2021
Indo,Tower Hamlets,,6362389.0,E09000030,Spitalfields & Banglatown,E05009333,Flat 2 133,Whitechapel Road,Tower Hamlets,-0.0657361747283566,51.5178863094612,534302.9636065817,181657.92357443675,04/11/2021
The Beckton Arms,Newham,,46004744.0,E09000025,Canning Town North,E05000477,Beckton Road Newham,,,0.0151358845106029,51.51713607769526,539915.9620834701,181725.92355606024,04/11/2021
Old Nick,Camden,www.oldnickholborn.co.uk,5134812.0,E09000007,Holborn And Covent Garden,E05000138,21-22 Sandland Street,Camden,,-0.1165114958396528,51.51939645168908,530775.9645669053,181733.92355070607,04/11/2021
South Place Hotel,Islington,,10090266586.0,E09000019,Bunhill,E05000367,3 South Place,Islington,,-0.0864728432732402,51.51903607663397,532860.9639999103,181747.92355009995,04/11/2021
Beduin,Islington,www.beduinbar.co.uk/smithfields,10010439992.0,E09000019,Clerkenwell,E05000370,57-59 Charterhouse Street,Islington,,-0.1035273660097235,51.519322165328354,531676.9643211036,181748.92354804144,04/11/2021
Fitzrovia,Camden,www.greeneking-pubs.co.uk/pub/fitzrovia-bloomsbury,5142641.0,E09000007,Bloomsbury,E05000129,18 Goodge Street,Camden,,-0.1348252259020947,51.51991386725657,529503.9649111257,181758.9235460313,04/11/2021
Conway Hall,Camden,www.conwayhall.org.uk,5048256.0,E09000007,Holborn And Covent Garden,E05000138,Conway Hall 25,Red Lion Square,Camden,-0.1183112925546512,51.51979403657476,530649.9646013456,181774.9235394489,04/11/2021
Fabric,Islington,www.fabriclondon.com,5300037740.0,E09000019,Clerkenwell,E05000370,77a Charterhouse St London,,,-0.102518879972034,51.51965657531466,531745.9643023888,181787.9235376775,04/11/2021
King & Queen,City Of Westminster,www.thekingandqueenpub.com,10033534471.0,E09000033,West End,E05000649,1 Foley Street,City Of Westminster,,-0.1386308306996651,51.5202620819524,529238.96498308,181790.923537364,04/11/2021
Reina Bar And Kitchen,Islington,www.reina.london,5300019054.0,E09000019,Clerkenwell,E05000370,85 Charterhouse Street,Islington,,-0.1022133927571561,51.519723575858,531766.9642966827,181795.9235355636,04/11/2021
Fence,Islington,www.thefenceuk.co.uk,5300024880.0,E09000019,Clerkenwell,E05000370,67-69 Cowcross Street,Islington,,-0.1036987803172925,51.52005334880092,531662.9643251504,181829.923526271,04/11/2021
Angel,Hillingdon,www.angel-hayes.co.uk,100000000000.0,E09000017,Botwell,E05000325,697 Uxbridge Road,Hillingdon,,-0.4331412439395148,51.52493358201957,508795.9705410866,181831.92352478663,04/11/2021
93 Feet East,Tower Hamlets,www.93feeteast.co.uk,6717071.0,E09000030,Spitalfields & Banglatown,E05009333,150 Brick Ln Shoreditch,London,,-0.0714837771444281,51.52172198838265,533892.9637194758,182073.92346101376,04/11/2021
Barbican Centre,City And County Of The City Of London,www.barbican.org.uk,200000000000.0,E09000001,Coleman Street,E05009299,Silk Street Barbican,City Of London,,-0.0916696948968651,51.51988516257912,532497.9640981962,181832.9235263732,04/11/2021
"Milton Court, Guildhall School Of Music And Drama",City And County Of The City Of London,www.gsmd.ac.uk/about_the_school/milton_court,10025504329.0,E09000001,Coleman Street,E05009299,City Of London ,,,-0.0914248153987872,51.51988117629313,532514.9640935803,181832.92352639168,04/11/2021
Hellenic Centre,City Of Westminster,www.helleniccentre.org,100000000000.0,E09000033,Marylebone High Street,E05000641,16-18 Paddington Street,City Of Westminster,,-0.1535649380517535,51.52095672609881,528200.9652645531,181841.9235227861,04/11/2021
Second Home,Tower Hamlets,,6177519.0,E09000030,Spitalfields & Banglatown,E05009333,68 Hanbury Street,Tower Hamlets,,-0.0704028173769119,51.52001356748683,533972.9636972116,181885.92351249047,04/11/2021
Cody Dock,Newham,,10090328328.0,E09000025,Canning Town North,E05000477,11c South Crescent,Newham,,-0.0021684859952219,51.51892518438252,538709.9624072777,181891.9235083057,04/11/2021
Simmons Bar,Camden,,5110090.0,E09000007,Bloomsbury,E05000129,28 Maple Street,Camden,,-0.1389110518218472,51.52222693866753,529213.9649904567,182008.9234783565,04/11/2021
Duke Of Kent,Ealing,www.dukeofkent.co.uk,12076416.0,E09000009,Cleveland,E05000171,2 Scotch Common,Ealing,,-0.3202542635248452,51.52526876429933,516625.96841074224,182042.92346985568,04/11/2021
Cafe 1001,Tower Hamlets,www.cafe1001.co.uk,10091893758.0,E09000030,Spitalfields & Banglatown,E05009333,91 Brick Lane,Tower Hamlets,,-0.0723276283253668,51.521538033362624,533834.963735128,182051.923467017,04/11/2021
Rough Trade East,Tower Hamlets,www.roughtrade.com,6150236.0,E09000030,Spitalfields & Banglatown,E05009333,91 Brick Lane,Tower Hamlets,,-0.0723276283253668,51.521538033362624,533834.963735128,182051.923467017,04/11/2021
The Yard,Hackney,www.theyardshoreditch.com,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,89 Worship Street,Hackney,,-0.0821341874712691,51.522121595299865,533152.9639196759,182098.92345385527,04/11/2021
The Duke,Camden,www.dukepub.co.uk,5008675.0,E09000007,Holborn And Covent Garden,E05000138,7 Roger Street,Camden,,-0.1164724865933386,51.52278609465529,530768.9645695444,182110.92344890744,04/11/2021
Queen Of Hoxton,Hackney,www.queenofhoxton.com/,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,1 Curtain Road,Hackney,,-0.0811622262775866,51.52226755243503,533219.9639015307,182116.92344894024,04/11/2021
Albany,City Of Westminster,www.thealbanyw1w.co.uk,10033535078.0,E09000033,Marylebone High Street,E05000641,240 Great Portland Street,City Of Westminster,,-0.1438829601622653,51.52332188617241,528865.96508455,182121.9234469793,04/11/2021
The Piano Works - Farringdon,Islington,www.pianoworks.bar,10012787103.0,E09000019,Clerkenwell,E05000370,113 Corner Of Farringdon Rd,Farringdon,London,-0.108065029595516,51.52286663305105,531351.9644107473,182134.9234437112,04/11/2021
229 The Venue,City Of Westminster,www.229thevenue.com,100000000000.0,E09000033,Marylebone High Street,E05000641,229 Great Portland Street,City Of Westminster,,-0.1447954534642443,51.52357013022754,528801.9651018168,182147.9234397325,04/11/2021
Beehive,Tower Hamlets,,6072864.0,E09000030,Bromley South,E05009322,104 Empson Street,Tower Hamlets,,-0.0136542292173704,51.52162922978968,537904.9626270573,182170.9234318611,04/11/2021
Horse & Groom,Hackney,www.thehorseandgroom.net,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,28 Curtain Road,Hackney,,-0.0804029751191466,51.522839642385065,533270.9638876561,182181.92343112009,04/11/2021
The Cave Gallery,Ealing,,12109500.0,E09000009,East Acton,E05000175,Westwood Business Centre 98,Victoria Road,Ealing,-0.255153316467282,51.525631971369215,521140.9671874092,182188.9234271201,04/11/2021
Betsey Trotwood,Islington,www.betsey.pub,5300032921.0,E09000019,Clerkenwell,E05000370,56 Farringdon Road,Islington,,-0.1080301287588249,51.52336067126544,531352.9644106138,182189.92342892103,04/11/2021
Crypt On The Green,Islington,www.cryptonthegreen.com,5300020940.0,E09000019,Clerkenwell,E05000370,53a Clerkenwell Close,Islington,,-0.1054355858918181,51.523354769815086,531532.9643615878,182193.9234282525,04/11/2021
Apple Tree,Camden,www.appletree-clerkenwell.co.uk,5037589.0,E09000007,Holborn And Covent Garden,E05000138,45 Mount Pleasant,Camden,,-0.1120323601408984,51.52348809855091,531074.9644863585,182196.92342639924,04/11/2021
The Slaughtered Lamb,Islington,www.theslaughteredlambpub.com,10008975751.0,E09000019,Bunhill,E05000367,34-35 Great Sutton Street,Islington,,-0.1012423744229567,51.52331394985896,531823.9642822873,182196.92342802044,04/11/2021
The Cockpit,City Of Westminster,www.thecockpit.org.uk,10033523602.0,E09000033,Church Street,E05000634,42827 Gateforth Street,City Of Westminster,,-0.1690615784628981,51.52452690702498,527115.9655605563,182211.92342355056,04/11/2021
Phoenix,Havering,,10033424021.0,E09000016,Rainham And Wennington,E05000318,Broadway Havering,,,0.1898711386384521,51.518554071360974,552033.9587901139,182231.9234171697,04/11/2021
Bloomsbury Bowling Lanes,Camden,,5090691.0,E09000007,Bloomsbury,E05000129,Tavistock Square Camden,,,-0.1282909064242815,51.5242432147484,529944.9647934586,182251.92341225885,04/11/2021
Boxpark,Hackney,,10008331133.0,E09000012,Hoxton East & Shoreditch,E05009377,Unit 57 Boxpark Retail Mall 2-10,Bethnal Green Road,Hackney,-0.076311816540244,51.52345599874448,533552.9638115923,182257.92341043145,04/11/2021
Village Underground,Hackney,www.villageunderground.co.uk,10091784233.0,E09000012,Hoxton East & Shoreditch,E05009377,54 Holywell Lane,Hackney,,-0.0785530561340811,51.52363665181491,533396.9638536046,182273.92340594484,04/11/2021
The Eagle,Islington,www.theeaglefarringdon.co.uk,5300033028.0,E09000019,Clerkenwell,E05000370,159 Farringdon Road,Islington,,-0.1097556258451888,51.524161862948255,531230.9644440538,182275.92340549172,04/11/2021
Nomad London,Islington,www.nomadlondon.com/,5300069544.0,E09000019,Bunhill,E05000367,58 Old Street,Islington,,-0.0958193448287587,51.52407130244119,532197.9641799814,182290.92340214137,04/11/2021
Shoreditch House,Hackney,,10008334386.0,E09000012,Hoxton East & Shoreditch,E05009377,Ebor Street Hackney,,,-0.0758955702401091,51.52375491642569,533580.9638040724,182291.9234011295,04/11/2021
Beach Blanket Babylon,Tower Hamlets,www.beachblanket.co.uk,6002970.0,E09000030,Weavers,E05009335,19-23 Bethnal Green Road,Tower Hamlets,,-0.074416695734877,51.5239554423198,533682.963776649,182316.92339434815,04/11/2021
Concrete,Hackney,www.concretespace.co.uk/,10008297229.0,E09000012,Hoxton East & Shoreditch,E05009377,The Tea Building 56,Shoreditch High Street,Hackney,-0.0766894152095517,51.52407369942904,533524.9638191564,182325.9233917694,04/11/2021
Bloomsbury Theatre & Bloomsbury Studio,Camden,www.thebloomsbury.com,5007085.0,E09000007,Bloomsbury,E05000129,15 Gordon Street,Camden,,-0.1327547867450883,51.525069731642425,529632.9648784157,182335.92339042292,04/11/2021
Rich Mix,Tower Hamlets,www.richmix.org.uk,6150258.0,E09000030,Weavers,E05009335,35-47 Bethnal Green Road,Tower Hamlets,,-0.0738328729665418,51.52412570135239,533722.9637659205,182336.92338889587,04/11/2021
Arch 1,Newham,,10023994435.0,E09000025,Canning Town North,E05000477,Unit 1 The Arches,Cranberry Lane,Newham,0.0048242307007625,51.52290652446348,539182.9622801174,182347.92338496348,04/11/2021
Owl & Pussycat,Tower Hamlets,www.owlandpussycatshoreditch.com,6003235.0,E09000030,Weavers,E05009335,34 Redchurch Street,Tower Hamlets,,-0.0754125963003355,51.524268561258005,533612.9637955122,182349.923385254,04/11/2021
The Old Blue Last,Hackney,www.theoldbluelast.com,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,38 Great Eastern Street,Hackney,,-0.0800786289241355,51.52438107087522,533288.9638825797,182353.92338391207,04/11/2021
Red Gallery,Hackney,www.redgalleryldn.com,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,1-3 Rivington Street,Hackney,,-0.0832615282882645,51.52616876012312,533062.9639433813,182546.92333095352,04/11/2021
Mcqueen,Islington,www.mcqueen-shoreditch.co.uk/,10008977886.0,E09000019,Bunhill,E05000367,55-61 Tabernacle Street,Islington,,-0.085738710235009,51.52450963248019,532895.963988452,182357.9233826525,04/11/2021
Foundling Museum,Camden,,5002560.0,E09000007,King's Cross,E05000141,40 Brunswick Square,Camden,,-0.1216462226250881,51.525270107368605,530402.9646695148,182377.9233770942,04/11/2021
Lso St. Luke's,Islington,www.lso.co.uk/lso-st-lukes.html,5300069641.0,E09000019,Bunhill,E05000367,161 Old Street,Islington,,-0.0939576298742606,51.525156142938506,532323.9641454249,182414.92336828305,04/11/2021
Camden People's Theatre,Camden,,5158137.0,E09000007,Regent's Park,E05000142,58-60 Hampstead Road,Camden,,-0.1383038600810537,51.52615611067461,529244.9649832873,182446.9233598148,04/11/2021
The Magic Roundabout,Islington,www.magicroundabout.co,10093110770.0,E09000019,Bunhill,E05000367,16 St. Agnes Well,Islington,,-0.0874972800880311,51.52554551773368,532770.9640224836,182469.92335220877,04/11/2021
Xoyo,Islington,www.xoyo.co.uk,5300025027.0,E09000019,Bunhill,E05000367,32-37 Cowper Street,Islington,,-0.0858405405486138,51.52551847600761,532885.9639908343,182469.9233519139,04/11/2021
Hoxton Pony,Hackney,www.thehoxtonpony.com,10008241848.0,E09000012,Hoxton East & Shoreditch,E05009377,104-108 Curtain Road,Hackney,,-0.0801211956212941,51.525424919631455,533282.9638840433,182469.92335206235,04/11/2021
The Yard,Hackney,,10091876623.0,E09000012,Hoxton East & Shoreditch,E05009377,140 Tabernacle Street,Hackney,,-0.08404546277061,51.52569597674057,533009.9639572786,182492.9233455624,04/11/2021
Trapeze Bar,Hackney,www.trapezebar.co.uk,10091904454.0,E09000012,Hoxton East & Shoreditch,E05009377,89 Great Eastern Street,Hackney,,-0.0834111995658231,51.52569459762842,533053.9639454873,182493.92334532572,04/11/2021
Ace Hotel,Hackney,,10008293853.0,E09000012,Hoxton East & Shoreditch,E05009377,100 Shoreditch High Street,Hackney,,-0.0773263753684041,51.52572081833408,533475.9638324219,182507.9233418544,04/11/2021
Miranda,Hackney,,10008293853.0,E09000012,Hoxton East & Shoreditch,E05009377,100 Shoreditch High Street,Hackney,,-0.0773263753684041,51.52572081833408,533475.9638324219,182507.9233418544,04/11/2021
Club Aquarium,Islington,www.clubaquarium.co.uk,5300069826.0,E09000019,Bunhill,E05000367,256-260 Old Street,Islington,,-0.085161625003537,51.52589407256809,532931.9639784369,182512.92334014096,04/11/2021
Strongroom Bar And Kitchen,Hackney,http://www.strongroombar.com,0.0,E09000012,Hoxton East & Shoreditch,E05009377,120-124 Curtain Road,Hackney,,-0.0801250005218286,51.52601000061368,533280.9918389198,182534.978693242,04/11/2021
Barrio Shoreditch,Hackney,,10008320330.0,E09000012,Hoxton East & Shoreditch,E05009377,141-143 Shoreditch High Street,Hackney,,-0.0783492540665908,51.526079315055,533403.9638518754,182545.92333144732,04/11/2021
Golden Bee,Hackney,www.goldenbee.co.uk/,10008980464.0,E09000012,Hoxton West,E05009378,Islington ,,,-0.0850327917253876,51.52621570402626,532939.9639764584,182548.92333036356,04/11/2021
The Lighthouse,Hackney,,10091889776.0,E09000012,Hoxton East & Shoreditch,E05009377,62 Rivington Street,Hackney,,-0.0796291696010632,51.52615425272264,533314.9638757792,182551.9233297548,04/11/2021
Dragon Bar,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,138 Shoreditch High Street,Hackney,,-0.0782711636459267,51.52622191602978,533408.9638505963,182561.92332709103,04/11/2021
Red Market,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,7 Bath Place,Hackney,,-0.0827220615967815,51.526312809799855,533099.9639335463,182563.9233263624,04/11/2021
Autograph Abp,Hackney,www.autograph-abp.co.uk,10091784356.0,E09000012,Hoxton East & Shoreditch,E05009377,1 Rivington Place,Hackney,,-0.0794293975675861,51.52644773486219,533327.9638724357,182584.92332078173,04/11/2021
Bounce Shoreditch,Hackney,,10008287321.0,E09000012,Hoxton West,E05009378,239 Old Street,Hackney,,-0.0842947208214089,51.52662629587957,532989.9639632759,182595.9233176259,04/11/2021
Cargo,Hackney,www.cargo-london.com,10091779809.0,E09000012,Hoxton East & Shoreditch,E05009377,83 Rivington Street,Hackney,,-0.0788777799336494,51.52653761124984,533365.9638622785,182595.9233178083,04/11/2021
Roadtrip & The Workshop,Hackney,www.roadtripbar.com,100000000000.0,E09000012,Hoxton West,E05009378,243 Old Street,Hackney,,-0.0840046976395635,51.52666651730378,533009.9639579327,182600.9233162824,04/11/2021
Shoreditch Town Hall,Hackney,www.shoreditchtownhall.com,10091784164.0,E09000012,Hoxton East & Shoreditch,E05009377,380 Old Street,Hackney,,-0.0791026108984002,51.526676186179074,533349.9638666381,182610.9233137164,04/11/2021
Paradise By Way Of Kensal Green,Brent,www.theparadise.co.uk,202077350.0,E09000005,Queens Park,E05000098,19 Kilburn Lane,Brent,,-0.2162625554210716,51.52885114021126,523829.9664550984,182611.92331374896,04/11/2021
The Harrison,Camden,www.harrisonbar.co.uk,5058943.0,E09000007,King's Cross,E05000141,28 Harrison Street,Camden,,-0.1205570284898165,51.52756380088709,530471.9646510961,182634.9233068517,04/11/2021
The Corner Shop,Hackney,,100000000000.0,E09000012,Hoxton East & Shoreditch,E05009377,123 Shoreditch High Street,Hackney,,-0.0783804004046826,51.52705102654842,533398.9638536461,182653.92330202728,04/11/2021
Britannia,Islington,,5300052261.0,E09000019,Bunhill,E05000367,94 Ironmonger Row,Islington,,-0.0945010473677503,51.52733221612684,532279.9641583188,182655.9233028589,04/11/2021
Regent's Park Open Air Theatre,City Of Westminster,www.openairtheatre.com,10091898189.0,E09000033,Regent's Park,E05000643,Open Air Theatre Inner Circle,Regents Park,City Of Westminster,-0.1544484632615833,51.52833563288159,528118.9652867634,182660.92329942036,04/11/2021
