animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A630125,CAT,OO,UNKNOWN,LONGHAIR,DOMESTIC MH,2017-11-09 00:00:00,WEB,544756.0,,,
A597245,DOG,B,BLACK,SPANIEL,COCKER SPAN,2016-08-15 00:00:00,LOCKBOX,512155.0,L16-041680,LIC ALTERED,HLP WEB
A575654,DOG,BR,Y BRINDLE,SETTER/RETRIEVE,LABRADOR RETR,2015-11-03 00:00:00,LOCKBOX,490601.0,L15-007663,LIC ALTERED,HLP WEB
A631189,CAT,BR,ORANGE,SHORTHAIR,DOMESTIC SH,2017-11-27 00:00:00,LOCKBOX,545817.0,L17-001893,LIC ALTERED,HLP SCAN
A557647,DOG,BR,BROWN,MASTIFF,BOXER,2015-04-12 00:00:00,SHELTER,472562.0,,,
A592798,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-06-21 00:00:00,SHELTER,507716.0,,,
A628859,DOG,BR,BRN MERLE,HOUND,CATAHOULA,2017-10-24 00:00:00,LOCKBOX,543498.0,L17-022295,LIC 3Y,HLP WEB
A364411,DOG,W,WHITE,TOY,CHIHUAHUA SH,2008-10-13 00:00:00,SHELTER,276805.0,D10-060394,LIC ALTERED,
A605840,DOG,OO,WHITE,SPITZ,SIBERIAN HUSKY,2016-12-01 00:00:00,SHELTER,520689.0,RAB9577867,RABIES CERT,VET
A631692,DOG,OO,BROWN,TERRIER,JACK RUSS TER,2017-12-04 00:00:00,LICENSE,546314.0,L17-048313,LIC ALTERED,VET
A612300,DOG,B,TRICOLOR,HOUND,BEAGLE,2017-03-07 00:00:00,LOCKBOX,527078.0,L17-032040,LIC ALTERED,HLP SCAN
A497026,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2013-07-14 00:00:00,LOCKBOX,411664.0,C14-051853,LIC ALTERED,MAIL
A633231,CAT,OO,BLK TABBY,SHORTHAIR,AMER SH,2017-12-30 00:00:00,SHELTER,547856.0,985113001463288,MICROCHIP ADO,ADOPT
A594458,CAT,,,SHORTHAIR,SIAMESE,2016-07-11 00:00:00,LOCKBOX,509355.0,L16-012068,LIC ALTERED,HLP SCAN
A394165,DOG,OO,BROWN,SHEEPDOG,BEARDED COLLIE,2009-09-21 00:00:00,SHELTER,307015.0,D14-042465,LIC ALTERED,ONLINE
A628513,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2017-10-18 00:00:00,LOCKBOX,543154.0,L17-004064,LIC ALTERED,HLP SCAN
A583530,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-19 00:00:00,SHELTER,498495.0,U15-157717,RAB VAC CERT.,COUNTER
A562938,DOG,B,BLACK,MASTIFF,PIT BULL,2015-06-11 00:00:00,SHELTER,477863.0,981020007458903,MICROCHIP,VET
A563637,DOG,W,WHITE,MASTIFF,PIT BULL,2015-06-19 00:00:00,LOCKBOX,478563.0,L15-034777,LIC 3Y,HLP SCAN
A549556,DOG,OO,BROWN,TERRIER,JACK RUSS TER,2015-01-03 00:00:00,SHELTER,464450.0,L15-065781,LIC ALTERED,COUNTER
A606198,DOG,OO,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-12-08 00:00:00,SHELTER,521049.0,L16-013031,LIC ALTERED,VET
A569704,DOG,BR,TAN,TOY,SHIH TZU,2015-08-31 00:00:00,SHELTER,484646.0,985112006050198,MICROCHIP ADO,HOME AGAIN
A602163,DOG,BR,BROWN,MIX,MIX,2016-10-13 00:00:00,LOCKBOX,517077.0,L16-056952,LIC ALTERED,HLP SCAN
A597202,DOG,W,WHITE,TOY,CHIHUAHUA SH,2016-08-12 00:00:00,LOCKBOX,512115.0,L16-029888,LIC SR,HLP SCAN
A554355,CAT,OO,UNKNOWN,LONGHAIR,DOMESTIC MH,2015-02-28 00:00:00,WEB,469272.0,,,
A632605,DOG,B,TRICOLOR,SETTER/RETRIEVE,BERNESE MTN DOG,2017-12-18 00:00:00,LOCKBOX,547234.0,985112008707311,MICROCHIP,HLP SCAN
A584924,DOG,B,BLACK,MIX,MIX,2016-03-09 00:00:00,LOCKBOX,499880.0,U16-006923,RABIES CERT,HLP IMPORT
A616362,DOG,OO,BLACK,MASTIFF,PIT BULL,2017-04-29 00:00:00,SHELTER,531114.0,U17-8291,RAB VAC CERT.,VET
A561823,DOG,W,WHITE,SETTER/RETRIEVE,LABRADOR RETR,2015-05-30 00:00:00,LOCKBOX,476747.0,L16-039371,LIC ALTERED,HLP WEB
A592846,DOG,OO,BLACK,TERRIER,AIREDALE TERR,2016-06-22 00:00:00,SHELTER,507764.0,L16-016396,LIC ALTERED,MAIL
A553086,DOG,BR,RED,TOY,DACHSHUND,2015-02-11 00:00:00,LOCKBOX,468000.0,L16-011560,LIC ALTERED,HLP SCAN
A632798,DOG,B,GRAY,HOUND,CATAHOULA,2017-12-20 00:00:00,LOCKBOX,547422.0,L17-023461,LIC ALTERED,HLP WEB
A204953,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2006-05-08 00:00:00,SHELTER,172881.0,C11-042124,LIC ALTERED,
A451966,CAT,OO,ORG TIGER,SHORTHAIR,DOMESTIC SH,2012-02-06 00:00:00,LOCKBOX,366038.0,C13-008963,LIC ALTERED,VET
A168637,DOG,BR,CHOCOLATE,TOY,POMERANIAN,2005-03-13 00:00:00,SHELTER,53467.0,985112006923799,MICROCHIP RTO,HOME AGAIN
A589037,DOG,BR,RED,SPITZ,SIBERIAN HUSKY,2016-05-04 00:00:00,SHELTER,503956.0,,,
A610271,DOG,OO,UNKNOWN,TOY,YORKSHIRE TERR,2017-02-14 00:00:00,WEB,525079.0,,,
A606365,DOG,B,BLACK,HOUND,HOUND,2016-12-12 00:00:00,LOCKBOX,521218.0,U16-008747,RABIES CERT,HLP SCAN
A595227,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2016-07-22 00:00:00,LOCKBOX,510122.0,985113000355562,MICROCHIP,HLP WEB
A613262,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2017-03-23 00:00:00,LOCKBOX,528029.0,L17-016895,LIC ALTERED,HLP WEB
A553103,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-02-11 00:00:00,LOCKBOX,468017.0,L14-016689,LIC ALTERED,HLP SCAN
A554894,DOG,OO,TAN,SPANIEL,CAVALIER SPAN,2015-03-12 00:00:00,SHELTER,469811.0,L16-042382,LIC ALTERED,HLP WEB
A608493,DOG,OO,BLACK,TOY,DACHSHUND,2017-01-21 00:00:00,SHELTER,523328.0,L17-044544,LIC ALTERED,MAIL
A591671,DOG,W,WHITE,MASTIFF,PIT BULL,2016-06-07 00:00:00,LOCKBOX,506586.0,L16-039731,LIC UNALTERED,HLP WEB
A617862,DOG,OO,BROWN,TERRIER,JACK RUSS TER,2017-05-24 00:00:00,SHELTER,532621.0,L17-014146,LIC ALTERED,VET
A551050,DOG,OO,CREAM,TOY,CHIHUAHUA SH,2015-01-22 00:00:00,SHELTER,465946.0,L15-030965,LIC ALTERED,VET
A462266,DOG,OO,GOLD,SHEPHERD,GERM SHEPHERD,2012-04-23 00:00:00,LOCKBOX,376490.0,L14-055462,LIC ALTERED,HLP SCAN
A597958,DOG,OO,BROWN,TOY,CHIHUAHUA SH,2016-08-24 00:00:00,SHELTER,512876.0,982000405424097,MICROCHIP,VET
A549800,DOG,OO,TAN,TERRIER,JACK RUSS TER,2015-01-07 00:00:00,SHELTER,464694.0,L16-033925,LIC ALTERED,MAIL
A546101,DOG,OO,BLACK,HOUND,BEAGLE,2014-11-23 00:00:00,SHELTER,460974.0,L14-016648,LIC ALTERED,VET
A568420,DOG,OO,TRICOLOR,TERRIER,RAT TERRIER,2015-08-12 00:00:00,SHELTER,483361.0,985112005137466,MICROCHIP RTO,HOME AGAIN
A558589,DOG,OO,CHOCOLATE,POODLE,POODLE TOY,2015-04-28 00:00:00,SHELTER,473507.0,U15-044326,RAB VAC CERT.,VET
A575033,DOG,OO,WHITE,MASTIFF,PIT BULL,2015-10-24 00:00:00,SHELTER,489980.0,985112006050532,MICROCHIP,HOME AGAIN
A555936,DOG,W,WHITE,TERRIER,JACK RUSS TERR,2015-03-20 00:00:00,WEB,470848.0,,,
A616225,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2017-04-26 00:00:00,SHELTER,530977.0,L17-006440,LIC MULTIPLE,COUNTER
A523291,DOG,OO,GRAY,TERRIER,BULL TERRIER,2014-04-10 00:00:00,SHELTER,438083.0,L15-015862,LIC ALTERED,VET
A531269,DOG,B,TRICOLOR,HOUND,BEAGLE,2014-07-07 00:00:00,LOCKBOX,446093.0,L16-045407,LIC ALTERED,HLP SCAN
A593722,DOG,B,BLACK,MASTIFF,PIT BULL,2016-07-05 00:00:00,SHELTER,508647.0,R16-3355,RAB VAC CERT.,RESQ
A593533,DOG,W,CREAM,HOUND,BASSET HOUND,2016-07-02 00:00:00,LOCKBOX,508458.0,985112002911115,MICROCHIP,HLP WEB
A562352,DOG,W,WHITE,SHEPHERD,WELSH CORGI CAR,2015-06-04 00:00:00,LOCKBOX,477280.0,RAB8939749,RABIES CERT,VET
A556965,DOG,B,BLACK,COLLIE,BORDER COLLIE,2015-04-02 00:00:00,SHELTER,471878.0,R15-2551,RAB VAC CERT.,RESQ
A589141,CAT,B,TORTIE,SHORTHAIR,DOMESTIC SH,2016-05-09 00:00:00,SHELTER,504060.0,,,
A566641,DOG,OO,RED,TOY,CHIHUAHUA SH,2015-07-27 00:00:00,SHELTER,481576.0,L16-037109,LIC ALTERED,HLP WEB
A559796,DOG,BR,BROWN,,WIREHAIR DACHSH,2015-05-06 00:00:00,LOCKBOX,474713.0,U15-002397,RABIES CERT,HLP IMPORT
A576191,DOG,OO,WHITE,POINTER,GERM SH POINT,2015-11-11 00:00:00,SHELTER,491140.0,982000363918750,MICROCHIP,HLP SCAN
A611159,DOG,W,WHITE,SETTER/RETRIEVE,GREAT PYRENEES,2017-11-30 00:00:00,LOCKBOX,525953.0,L16-032448,LIC 3Y,HLP SCAN
A364411,DOG,W,WHITE,TOY,CHIHUAHUA SH,2008-10-13 00:00:00,SHELTER,276805.0,D12-023303,LIC ALTERED,COUNTER
A611018,DOG,B,BLACK,TERRIER,SCHNAUZER STAND,2017-02-21 00:00:00,LOCKBOX,525820.0,L17-039568,LIC ALTERED,HLP SCAN
A595902,CAT,W,WHITE,LONGHAIR,DOMESTIC LH,2016-08-01 00:00:00,LOCKBOX,510821.0,L16-056867,LIC ALTERED,HLP SCAN
A552621,DOG,OO,BLACK,TOY,TOY FOX TERRIER,2015-02-05 00:00:00,SHELTER,467533.0,L14-007585,LIC ALTERED,VET
A550894,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-01-21 00:00:00,SHELTER,465789.0,L14-07738,LIC ALTERED,VET
A625757,DOG,OO,UNKNOWN,POODLE,BICHON FRISE,2017-09-24 00:00:00,WEB,540492.0,,,
A626316,CAT,,,SHORTHAIR,DOMESTIC SH,2017-09-28 00:00:00,LOCKBOX,541048.0,U17-009503,RABIES CERT,HLP SCAN
A615318,DOG,OO,BLUE,MASTIFF,PIT BULL,2017-04-14 00:00:00,SHELTER,530063.0,L17-018554,LIC UNALTERED,MAIL
A558791,DOG,BR,BROWN,TOY,POMERANIAN,2015-04-29 00:00:00,LOCKBOX,473709.0,L17-039871,LIC ALTERED,HLP SCAN
A562171,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-06-04 00:00:00,SHELTER,477099.0,985112005211741,MICROCHIP ADO,HOME AGAIN
A624646,CAT,B,TORTIE,LONGHAIR,DOMESTIC LH,2017-09-02 00:00:00,SHELTER,539377.0,985113001195890,MICROCHIP ADO,HOME AGAIN
A604048,DOG,OO,BROWN,TOY,YORKSHIRE TERR,2016-11-09 00:00:00,SHELTER,518932.0,985112007097402,MICROCHIP,HOME AGAIN
A550140,DOG,B,SILVER,,,2015-01-08 00:00:00,LOCKBOX,465034.0,U15-000398,RABIES CERT,HLP SCAN
A356398,DOG,B,BLACK,HOUND,BASSET HOUND,2008-07-12 00:00:00,SHELTER,268635.0,L18-015037,LIC ALTERED,HLP WEB
A583490,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2016-02-18 00:00:00,SHELTER,498455.0,L15-065230,LIC ALTERED,VET
A590935,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-05-26 00:00:00,SHELTER,505852.0,L16-007368,LIC ALTERED,VET
A626515,DOG,B,TRICOLOR,,,2017-09-28 00:00:00,LOCKBOX,541240.0,L17-033712,LIC ALTERED,HLP SCAN
A596463,DOG,BR,LIVER,SPANIEL,ENG SPRNGR SPAN,2016-08-06 00:00:00,LOCKBOX,511386.0,L17-017270,LIC ALTERED,HLP WEB
A545835,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2014-11-19 00:00:00,SHELTER,460708.0,L16-036946,LIC MULTIPLE,COUNTER
A577612,CAT,BR,TORTIE,SHORTHAIR,DOMESTIC SH,2015-12-04 00:00:00,SHELTER,492563.0,,,
A562105,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-06-03 00:00:00,SHELTER,477033.0,L16-018996,LIC ALTERED,HLP SCAN
A620397,CAT,BR,TORTIE,SHORTHAIR,DOMESTIC SH,2017-06-21 00:00:00,LOCKBOX,535126.0,L17-029337,LIC ALTERED,HLP SCAN
A607279,DOG,BR,TAN,SHEPHERD,GERM SHEPHERD,2016-12-28 00:00:00,SHELTER,522110.0,,,
A617359,CAT,B,TORTIE,SHORTHAIR,DOMESTIC SH,2017-05-16 00:00:00,SHELTER,532116.0,,,
A602003,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2016-10-11 00:00:00,WEB,516917.0,,,
A627650,DOG,W,WHITE,POODLE,BICHON FRISE,2017-10-06 00:00:00,LOCKBOX,542320.0,L17-021847,LIC ALTERED,HLP WEB
A577531,DOG,OO,BLACK,SPANIEL,COCKER SPAN,2015-12-03 00:00:00,SHELTER,492482.0,L15-065013,LIC ALTERED,VET
A573340,DOG,BR,TAN,TOY,SHIH TZU,2015-10-05 00:00:00,SHELTER,488283.0,985112006320824,MICROCHIP RTO,HOME AGAIN
A551528,CAT,OO,BROWN,SHORTHAIR,DOMESTIC SH,2015-01-28 00:00:00,SHELTER,466430.0,L15-064007,LIC ALTERED,VET
A593450,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2016-06-30 00:00:00,SHELTER,508373.0,L17-025040,LIC ALTERED,VET
A385747,DOG,B,TRICOLOR,HOUND,BEAGLE,2009-06-06 00:00:00,SHELTER,298475.0,D12-040217,LIC ALTERED,MAIL
A593528,DOG,B,BLACK,TOY,DACHSHUND,2016-07-02 00:00:00,LOCKBOX,508453.0,L16-040459,LIC ALTERED,HLP WEB
A627623,DOG,OO,BLACK,TOY,YORKSHIRE TERR,2017-10-05 00:00:00,LICENSE,542293.0,L17-030348,LIC ALTERED,VET
A568588,DOG,OO,RED,HOUND,BEAGLE,2015-08-13 00:00:00,SHELTER,483529.0,L15-010252,LIC 3Y,VET
A572792,DOG,OO,CREAM,SETTER/RETRIEVE,GOLDEN RETR,2015-09-30 00:00:00,SHELTER,487733.0,L16-014042,LIC ALTERED,MAIL
A623045,CAT,OO,ORG TIGER,SHORTHAIR,DOMESTIC SH,2017-08-07 00:00:00,SHELTER,537774.0,L17-028538,LIC ALTERED,ADOPT
A559800,DOG,BR,CHOCOLATE,TERRIER,BULL TERRIER,2015-05-06 00:00:00,LOCKBOX,474717.0,U16-007337,RABIES CERT,HLP IMPORT
A573704,DOG,OO,TRICOLOR,TERRIER,RAT TERRIER,2015-10-09 00:00:00,SHELTER,488647.0,L15-061946,LIC 3YSR,MAIL
A629027,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2017-10-27 00:00:00,WEB,543666.0,,,
A569282,DOG,W,WHITE,TOY,CHIHUAHUA SH,2015-08-24 00:00:00,LOCKBOX,484224.0,L17-037879,LIC 3Y,HLP SCAN
A627159,DOG,B,BLACK,MIX,MIX,2017-09-29 00:00:00,LOCKBOX,541847.0,L17-010590,LIC ALTERED,HLP SCAN
A599560,DOG,BR,BROWN,HOUND,BEAGLE,2016-09-07 00:00:00,LOCKBOX,514464.0,L16-042137,LIC ALTERED,HLP WEB
A567521,DOG,W,CREAM,TOY,SHIH TZU,2015-08-04 00:00:00,LOCKBOX,482460.0,L15-005277,LIC ALTERED,HLP WEB
A625936,DOG,OO,BLACK,TERRIER,JACK RUSS TER,2017-09-26 00:00:00,LICENSE,540672.0,L17-030258,LIC ALTERED,VET
A622150,CAT,OO,TAN,SHORTHAIR,DOMESTIC SH,2017-07-20 00:00:00,LICENSE,536874.0,L17-004846,LIC ALTERED,VET
A632475,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2017-12-16 00:00:00,LICENSE,547103.0,L17-083306,LIC SR,COUNTER
A549670,DOG,W,WHITE,TOY,SHIH TZU,2015-01-06 00:00:00,LOCKBOX,464564.0,L17-022012,LIC ALTERED,HLP WEB
A581624,DOG,W,WHITE,MASTIFF,PIT BULL,2016-04-13 00:00:00,SHELTER,496580.0,,,
A588777,DOG,OO,UNKNOWN,TERRIER,SCHNAUZER MIN,2016-05-01 00:00:00,WEB,503697.0,,,
A451203,DOG,OO,BROWN,TOY,SHIH TZU,2012-01-30 00:00:00,SHELTER,365264.0,L15-064003,LIC SR,VET
A494530,DOG,OO,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2013-06-18 00:00:00,SHELTER,409157.0,D13-002914,LIC SR,VET
A577694,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-12-05 00:00:00,LOCKBOX,492646.0,L15-008490,LIC ALTERED,HLP WEB
A555870,DOG,OO,UNKNOWN,TOY,SHIH TZU,2015-03-19 00:00:00,WEB,470782.0,,,
A582203,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-01 00:00:00,LOCKBOX,497160.0,L15-009124,LIC ALTERED,HLP WEB
A620601,DOG,OO,UNKNOWN,MASTIFF,PIT BULL,2017-06-27 00:00:00,WEB,535329.0,,,
A461942,DOG,OO,BLACK,TOY,YORKSHIRE TERR,2012-04-19 00:00:00,SHELTER,376163.0,L15-016988,LIC 3Y,VET
A586347,DOG,W,WHITE,MASTIFF,PIT BULL,2016-04-01 00:00:00,SHELTER,501302.0,L16-001255,LIC UNALTERED,COUNTER
A584540,DOG,B,BL BRINDLE,SHEPHERD,GERM SHEPHERD,2016-03-07 00:00:00,LOCKBOX,499499.0,985112001584477,MICROCHIP,HLP WEB
A572137,CAT,OO,CREAM,SHORTHAIR,DOMESTIC SH,2015-09-23 00:00:00,LOCKBOX,487080.0,U15-004427,RABIES CERT,HLP IMPORT
A556414,DOG,BR,BROWN,HOUND,BEAGLE,2015-03-24 00:00:00,LOCKBOX,471327.0,L16-057596,LIC ALTERED,HLP SCAN
A591920,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-06-08 00:00:00,LOCKBOX,506834.0,L16-027254,LIC 3Y,HLP IMPORT
A600564,DOG,BR,BROWN,MASTIFF,PIT BULL,2016-09-19 00:00:00,SHELTER,515471.0,985112008362138,MICROCHIP ADO,ADOPT
A560386,DOG,BR,TRICOLOR,HOUND,BEAGLE,2015-05-13 00:00:00,LOCKBOX,475298.0,L15-003081,LIC 3Y,HLP WEB
A593829,DOG,W,WHITE,MASTIFF,STAFFORDSHIRE,2016-07-06 00:00:00,SHELTER,508756.0,,,
A601877,CAT,OO,UNKNOWN,LONGHAIR,MAINE COON,2016-10-08 00:00:00,WEB,516789.0,,,
A592797,CAT,OO,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-06-21 00:00:00,SHELTER,507715.0,L16-008356,LIC ALTERED,ADOPT
A629845,DOG,OO,BLACK,SHEPHERD,GERM SHEPHERD,2017-11-06 00:00:00,LICENSE,544476.0,L17-048407,LIC ALTERED,VET
A411769,DOG,W,WHITE,TERRIER,JACK RUSS TER,2010-05-16 00:00:00,SHELTER,325002.0,,,
A612582,DOG,W,WHITE,TOY,MALTESE,2017-03-10 00:00:00,SHELTER,527347.0,985113000883797,MICROCHIP ADO,HOME AGAIN
A561858,DOG,OO,BROWN,TOY,CHIHUAHUA SH,2015-05-30 00:00:00,SHELTER,476783.0,L17-037061,LIC SR,VET
A554938,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2015-03-13 00:00:00,SHELTER,469855.0,L16-03666,LIC ALTERED,COUNTER
A557738,DOG,OO,UNKNOWN,POODLE,BICHON FRISE,2015-04-13 00:00:00,WEB,472653.0,,,
A618153,DOG,OO,BROWN,TOY,DACHSHUND,2017-05-26 00:00:00,SHELTER,532913.0,RAB0376488,RABIES CERT,VET
A549308,CAT,B,BLACK,,,2014-12-31 00:00:00,LOCKBOX,464202.0,U15-000027,RABIES CERT,HLP SCAN
A617031,CAT,BR,BRN TABBY,LONGHAIR,DOMESTIC LH,2017-05-11 00:00:00,SHELTER,531787.0,R17-0328,RAB VAC CERT.,ADOPT
A561305,DOG,B,BLACK,TERRIER,AIREDALE TERR,2015-05-21 00:00:00,LOCKBOX,476225.0,985121006189871,MICROCHIP,HLP SCAN
A562065,DOG,OO,TRICOLOR,TOY,YORKSHIRE TERR,2015-06-03 00:00:00,SHELTER,476991.0,L15-013356,LIC ALTERED,MAIL
A551148,DOG,BR,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-01-24 00:00:00,SHELTER,466046.0,982000363996817,MICROCHIP,VET
A584038,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-02-25 00:00:00,SHELTER,498996.0,L16-012554,LIC ALTERED,VET
A563330,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2015-06-17 00:00:00,SHELTER,478256.0,L15-023361,LIC ALTERED,ADOPT
A549215,DOG,W,WHITE,MASTIFF,PIT BULL,2015-01-13 00:00:00,SHELTER,464109.0,,,
A598431,DOG,W,WHITE,SETTER/RETRIEVE,LABRADOR RETR,2016-08-29 00:00:00,LOCKBOX,513352.0,L16-058942,LIC SR,HLP SCAN
A630167,DOG,BR,LIVER,SPANIEL,BRITTANY,2017-11-10 00:00:00,LOCKBOX,544798.0,L17-022636,LIC ALTERED,HLP WEB
A585492,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-03-16 00:00:00,LOCKBOX,500439.0,L16-028575,LIC ALTERED,HLP SCAN
A621492,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2017-07-10 00:00:00,LICENSE,536215.0,,,
A617412,DOG,W,WHITE,SPANIEL,COCKER SPAN,2017-05-17 00:00:00,LOCKBOX,532169.0,L17-018393,LIC 3YSR,HLP WEB
A549911,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-01-09 00:00:00,SHELTER,464805.0,982000357676059,MICROCHIP,PET WATCH
A581906,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2016-01-27 00:00:00,SHELTER,496863.0,L16-032462,LIC SR,HLP SCAN
A565480,DOG,W,WHITE,SPITZ,AMER ESKIMO,2015-07-10 00:00:00,LOCKBOX,480411.0,L15-004683,LIC ALTERED,HLP WEB
A592303,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2016-06-16 00:00:00,WEB,507220.0,,,
A559497,DOG,OO,UNKNOWN,COLLIE,BORDER COLLIE,2015-05-06 00:00:00,WEB,474415.0,,,
A575594,CAT,B,BLACK,SHORTHAIR,AMER SH,2015-11-02 00:00:00,LOCKBOX,490541.0,L17-020083,LIC ALTERED,HLP WEB
A552874,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-02-10 00:00:00,SHELTER,467786.0,L16-044210,LIC ALTERED,HLP WEB
A629709,DOG,OO,GRAY,MASTIFF,PIT BULL,2017-11-02 00:00:00,SHELTER,544341.0,L17-009083,LIC ALTERED,ADOPT
A619263,DOG,BR,BROWN,MASTIFF,PIT BULL,2017-06-05 00:00:00,SHELTER,533988.0,,,
A597217,DOG,BR,ORANGE,SPANIEL,BRITTANY,2016-08-12 00:00:00,LOCKBOX,512129.0,L16-002131,LIC ALTERED,HLP SCAN
A555996,DOG,BR,BROWN,COLLIE,AUST SHEPHERD,2015-03-22 00:00:00,SHELTER,470908.0,R15-5517,RAB VAC CERT.,RESQ
A524398,DOG,W,WHITE,MASTIFF,CHINESE SHARPEI,2014-04-23 00:00:00,SHELTER,439197.0,985112003621228,MICROCHIP,HLP SCAN
A610712,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2017-02-20 00:00:00,SHELTER,525522.0,RAB0145110,RABIES CERT,VET
A593515,DOG,OO,TRICOLOR,TERRIER,CAIRN TERRIER,2016-07-02 00:00:00,SHELTER,508438.0,985112007139045,MICROCHIP ADO,HOME AGAIN
A520643,DOG,B,SILVER,POODLE,POODLE STND,2014-03-12 00:00:00,LOCKBOX,435429.0,L14-023002,LIC ALTERED,HLP SCAN
A579813,DOG,OO,BLACK,SPANIEL,BOYKIN SPAN,2015-12-31 00:00:00,SHELTER,494765.0,L15-039278,LIC ALTERED,VET
A603519,CAT,OO,GRAY,SHORTHAIR,SIAMESE,2016-11-08 00:00:00,SHELTER,518424.0,,,
A575288,OTHER,BR,BROWN,REPTILE,SNAKE,2015-10-27 00:00:00,SHELTER,490235.0,,,
A623148,DOG,B,BLACK,SPITZ,SIBERIAN HUSKY,2017-08-09 00:00:00,LOCKBOX,537879.0,L17-020567,LIC ALTERED,HLP WEB
A582238,DOG,OO,TRICOLOR,COLLIE,AUST SHEPHERD,2016-02-01 00:00:00,SHELTER,497195.0,L17-034076,LIC ALTERED,VET
A563559,CAT,OO,ORANGE,LONGHAIR,DOMESTIC MH,2015-06-20 00:00:00,SHELTER,478485.0,0A124C704E,MICROCHIP,VET
A584162,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-02-29 00:00:00,LOCKBOX,499121.0,985113000150548,MICROCHIP,HLP WEB
A209380,DOG,,WHITE,TOY,POMERANIAN,2017-08-31 00:00:00,LOCKBOX,65269.0,D06-005259,LIC ALTERED,
A551834,DOG,OO,RED,MASTIFF,PIT BULL,2015-01-29 00:00:00,SHELTER,466737.0,L16-035725,LIC ALTERED,HLP WEB
A450725,DOG,OO,RED,SHEPHERD,BELG MALINOIS,2012-01-23 00:00:00,SHELTER,364783.0,4A27325D6B,MICROCHIP,HOME AGAIN
A606360,DOG,,,MASTIFF,PIT BULL,2016-12-12 00:00:00,LOCKBOX,521213.0,U16-008742,RABIES CERT,HLP SCAN
A630346,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2017-11-14 00:00:00,LICENSE,544979.0,L17-027119,LIC ALTERED,VET
A625891,DOG,W,WHITE,TOY,MALTESE,2017-09-26 00:00:00,SHELTER,540627.0,985113001191178,MICROCHIP RTO,COUNTER
A609433,DOG,OO,UNKNOWN,TOY,POMERANIAN,2017-02-01 00:00:00,WEB,524267.0,,,
A599188,DOG,OO,UNKNOWN,SETTER/RETRIEVE,LABRADOR RETR,2016-09-01 00:00:00,WEB,514095.0,,,
A604797,DOG,W,WHITE,POODLE,POODLE MIN,2016-11-16 00:00:00,SHELTER,519646.0,L16-013164,LIC ALTERED,VET
A588051,DOG,B,BLACK,TOY,CHIHUAHUA SH,2016-04-22 00:00:00,LOCKBOX,503003.0,U16-007501,RABIES CERT,HLP SCAN
A551050,DOG,OO,CREAM,TOY,CHIHUAHUA SH,2015-01-22 00:00:00,SHELTER,465946.0,L16-051111,LIC ALTERED,VET
