Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
606290,"Shore, Gordon C",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
606290,"Mathai, Jaigi",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
295280,"Schechter, Martin T",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
295280,"Quon, Jeffrey",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
503276,"Bremner, Rod",SUP1,Primary Supervisor,Directeur principal,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200203
503276,"Dorval, Kimberley M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
855067,"Steinbach, Martin J",SUP1,Primary Supervisor,Directeur principal,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200203
855067,"Tajik-Parvinchi, Diana J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
347377,"Spencer, Susan S",SUP1,Primary Supervisor,Directeur principal,UGAA,Yale University (Connecticut),Connecticut,Connecticut,United States,États-Unis,200203
347377,"Nguyen, Dang K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200203
614232,"Sandstrom, Paul A",SUP1,Primary Supervisor,Directeur principal,PHAM,PHAC - Infectious Disease and Emergency Preparedness Branch,Ontario,Ontario,Canada,Canada,200203
614232,"Brooks, James I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
461822,"Mauk, Grant",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
461822,"Lige, Bao",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
485429,"Macgillivray, Ross T",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
485429,"Teh, Evelyn",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AAAB,National Research Council of Canada (Halifax),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
965120,"Law, Mary C",SUP1,Primary Supervisor,Directeur principal,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
965120,"Lammi, Brenda L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADIC,Canadian Association of Occupational Therapists (Ottawa),Ontario,Ontario,Canada,Canada,200203
407793,"Mackinnon, Joyce R",SUP1,Primary Supervisor,Directeur principal,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200203
407793,"Freeman, Andrew",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
981839,"Bachevalier, Jocelyne",SUP1,Primary Supervisor,Directeur principal,SRDA,The University of Texas Health Science Center at Houston,Texas,Texas,United States,États-Unis,200203
981839,"Chlan-Fourney, Jennifer M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SRDA,The University of Texas Health Science Center at Houston,Texas,Texas,United States,États-Unis,200203
460194,"Av-Gay, Yossef",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
696741,"Kim, Tom",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200203
696741,"Nelson, Peter",SUP1,Primary Supervisor,Directeur principal,SVBA,Fred Hutchinson Cancer Research Center (Seattle),Washington,Washington,United States,États-Unis,200203
332392,"Brazil, Kevin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
159591,"To, Teresa",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200203
615635,"Greer, John J",SUP1,Primary Supervisor,Directeur principal,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
615635,"Ren, Jun",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
927400,"Challis, John R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AANU,University of Western Australia (Nedlands),Unknown/Inconnu,Unknown/Inconnu,Australia,l'Australie,200203
681869,"Frank, John W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,EIAA,University of Edinburgh (UK),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200203
882652,"Kennedy, James L",SUP1,Primary Supervisor,Directeur principal,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200203
882652,"Ni, Xingqun",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200203
62692,"Wither, Joan E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
297551,"Hill, Michael D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
197679,"Choy, Patrick C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
359189,"Gilchrist, James S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
886256,"Nance, Dwight M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
307413,"Tian, Ganghong",CO,Co-Investigator,Co-chercheur,CECL,National Research Council of Canada (Ottawa)/Conseil national de recherches Canada,Ontario,Ontario,Canada,Canada,200203
307413,"Kupriyanov, Valerian",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADLJ,National Research Council of Canada (Winnipeg)/Conseil national de recherches Canada (Winnipeg),Manitoba,Manitoba,Canada,Canada,200203
307413,"Shaw, Tony",CO,Co-Investigator,Co-chercheur,ADLJ,National Research Council of Canada (Winnipeg)/Conseil national de recherches Canada (Winnipeg),Manitoba,Manitoba,Canada,Canada,200203
644079,"Sitar, Daniel S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
124472,"Branton, Philip E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
588772,"McManus, Bruce M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
146884,"Stewart, Miriam J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
37719,"Barer, Morris L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
193172,"Quirion, Rémi",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAD,CIUSSS de l'Ouest-de-l'Ile-de-Montréal-Douglas Hospital/CIUSSS de l'Ouest-de-l'Ile-de-Montréal-Hôpital Douglas,Québec,Québec,Canada,Canada,200203
636504,"Wylie, John L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
636504,"Jolly, Ann M",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
819484,"Fisher, Thomas E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
469959,"Harkness, Troy A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
519330,"Desautels, Michel",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
519330,"Hemmingsen, Sean M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECL,National Research Council of Canada (Ottawa)/Conseil national de recherches Canada,Ontario,Ontario,Canada,Canada,200203
519330,"Mcintosh, Lawrence P",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
743692,"Paterson, Phyllis G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
67483,"Fisher, Thomas E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
656795,"Lee, Jeremy S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
571527,"Yu, Peter H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
773267,"Dussault, Gilles",SUP1,Primary Supervisor,Directeur principal,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200203
773267,"Dubois, Carl-Ardy",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
887558,"Robertson, Ann",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
887558,"Thompson, Alison K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
605878,"Pollay, Richard",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
605878,"Dewhirst, Timothy",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEHA,University of Guelph,Ontario,Ontario,Canada,Canada,200203
214308,"Bibeau, Gilles",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
214308,"Mcneil, Catherine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
552192,"Badgley, Robin F",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
552192,"Clark, Jocalyn P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,INLO,Eli Lilly and Company (US),Unknown/Inconnu,Unknown/Inconnu,United States,États-Unis,200203
304429,"Giovannetti, Phyllis",SUP1,Primary Supervisor,Directeur principal,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
304429,"Petrucka, Pammla",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
302821,"Kelly, Shona J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,RBAH,University of Nottingham (UK),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200203
302821,"Marion, Stephen A",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
100337,"Anderson, Joan M",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
100337,"Racine, Louise",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
874604,"Dubois, Lise",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
591947,"Deber, Raisa S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
591947,"Williams, Paul A.",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
591947,"Kouri, Denise",CO,Co-Investigator,Co-chercheur,CCAB,"Royal University Hospital, Saskatoon",Saskatchewan,Saskatchewan,Canada,Canada,200203
406116,"Cameron, Roy",CO,Co-Investigator,Co-chercheur,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200203
406116,"Eyles, John D",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
406116,"O'Loughlin, Jennifer L",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
406116,"Elliott, Susan J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200203
406116,"Harvey, Dexter",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
538267,"Burge, Frederick I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
538267,"Flowerdew, Gordon J",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
538267,"Johnston, Grace M",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
538267,"Cummings, Ina",CO,Co-Investigator,Co-chercheur,AEIC,Queen Elizabeth II Health Sciences Centre (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
729640,"Edgar, Linda J",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
729640,"Rennick, Janet E",CO,Co-Investigator,Co-chercheur,CFAB,Montreal Children's Hospital/Hôpital de Montréal pour enfants,Québec,Québec,Canada,Canada,200203
729640,"Pepler, Carolyn J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFSA,Royal Victoria Hospital (Montreal)/Hôpital Royal Victoria,Québec,Québec,Canada,Canada,200203
729640,"White, Carole L",CO,Co-Investigator,Co-chercheur,CFSA,Royal Victoria Hospital (Montreal)/Hôpital Royal Victoria,Québec,Québec,Canada,Canada,200203
729640,"Swidzinski, Marika",CO,Co-Investigator,Co-chercheur,CFSA,Royal Victoria Hospital (Montreal)/Hôpital Royal Victoria,Québec,Québec,Canada,Canada,200203
729640,"Frisch, Sara R",CO,Co-Investigator,Co-chercheur,CFAI,Montreal General Hospital/Hôpital général de Montréal,Québec,Québec,Canada,Canada,200203
335802,"Saigal, Saroj",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
335802,"Cunningham, Charles E",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
335802,"Dicenso, Alba",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
335802,"Pinelli, Janet M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
335802,"Wu, Yow-Wu B",CO,Co-Investigator,Co-chercheur,AADT,State University of New York (Buffalo),New York,New York,United States,États-Unis,200203
661318,"Plotnikoff, Ronald C",CO,Co-Investigator,Co-chercheur,INVJ,"University of Newcastle (NSW, Australia)",New South Wales,Nouvelle-Galles Sud,Australia,l'Australie,200203
661318,"Collins-Nakai, Ruth L",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
661318,"Raine, Kim D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
661318,"Ness, Kathleen E",CO,Co-Investigator,Co-chercheur,AABK,Government of Alberta,Alberta,Alberta,Canada,Canada,200203
661318,"Dyck, Ronald J",CO,Co-Investigator,Co-chercheur,ABCG,Alberta Health (Edmonton),Alberta,Alberta,Canada,Canada,200203
661318,"Mclaughlin, W. K",CO,Co-Investigator,Co-chercheur,ABCG,Alberta Health (Edmonton),Alberta,Alberta,Canada,Canada,200203
486007,"Lesage, Alain D",CO,Co-Investigator,Co-chercheur,ADSA,Centre de recherche Institut universitaire en santé mentale de Montréal,Québec,Québec,Canada,Canada,200203
486007,"Ricard, Nicole",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
486007,"Reinharz, Daniel",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
486007,"Lauzon, Sylvie E",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
747332,"Lefort, Sandra M",CO,Co-Investigator,Co-chercheur,CJAA,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Canada,Canada,200203
747332,"Porter, Heather B",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200203
747332,"O'Brien-Pallas, Linda L",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
747332,"Doran, Diane M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
747332,"Sidani, Souraya",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ABAF,Ryerson University (Toronto),Ontario,Ontario,Canada,Canada,200203
747332,"Zahn, Catherine",CO,Co-Investigator,Co-chercheur,CEAC,Toronto Western Hospital,Ontario,Ontario,Canada,Canada,200203
500200,"Lavoie, Francine",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
500200,"Hébert, Martine",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFEB,Université du Québec à Montréal,Québec,Québec,Canada,Canada,200203
128641,"Hébert, Réjean",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
128641,"Dieleman, Linda",CO,Co-Investigator,Co-chercheur,DIET,Board of Dietetic and Nutrition Practice (MN),Minnesota,Minnesota,United States,États-Unis,200203
128641,"Carbonneau, Michel",CO,Co-Investigator,Co-chercheur,CPVI,Centre hospitalier universitaire de Sherbrooke,Québec,Québec,Canada,Canada,200203
128641,"Lavigne, Rémi",CO,Co-Investigator,Co-chercheur,ADYL,Centre de Santé Publique de Québec,Québec,Québec,Canada,Canada,200203
128641,"Bellefleur, Robert",CO,Co-Investigator,Co-chercheur,CARE,Carefoure de Santé (Québec),Québec,Québec,Canada,Canada,200203
128641,"Tardif, Mario",CO,Co-Investigator,Co-chercheur,COMI,Comité local de concertation (Quebec),Québec,Québec,Canada,Canada,200203
474219,"Green, Francis H",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
474219,"Green, Francis H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
474219,"Hessel, Patrick A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
474219,"Cowie, Robert L",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
303832,"Landry, Réjean",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
303832,"Bergeron, Pierre",CO,Co-Investigator,Co-chercheur,NNSP,Institut national de santé publique du Québec,Québec,Québec,Canada,Canada,200203
303832,"Shademani, Ramesh",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
303832,"Laamary, Moktar",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
137976,"Kopec, Jacek A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
39046,"Willison, Donald J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
437534,"Giacomini, Mita K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
973766,"Drummond, Jane E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
173545,"Johnson, Joy L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200203
721029,"Lehoux, Pascale N",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
153421,"Anderson, Marjorie C",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
153421,"Stingl, John P",CO,Co-Investigator,Co-chercheur,AAUB,Terry Fox Laboratory (Vancouver),British Columbia,Colombie-Britannique,Canada,Canada,200203
153421,"Fainsinger, Robin L",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
153421,"Wilson, Donna M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
153421,"Smith, Susan L",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
153421,"Northcott, Herbert C",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
465718,"Lam, Yuk-Miu",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200203
465718,"Paterson, Nigel A",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200203
465718,"Chapman, Kenneth R",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
465718,"Dales, Robert E",CO,Co-Investigator,Co-chercheur,HCGC,Health Canada (Ottawa)/Santé Canada (Ottawa),Ontario,Ontario,Canada,Canada,200203
465718,"Sears, Malcolm R",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
465718,"Hopman, Wilma M",CO,Co-Investigator,Co-chercheur,CPWC,Kingston General Hospital (Ontario),Ontario,Ontario,Canada,Canada,200203
465718,"Cicutto, Lisa C",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
465718,"Garvey, Nancy J",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200203
465718,"Lougheed, M. Diane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200203
663307,"Reeder, Bruce A",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
663307,"Green, Kathryn L",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
663307,"Mclean, Scott",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
663307,"Jones, David",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200203
520124,"Durrant, Joan E",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
520124,"Higgitt, Nancy C",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
520124,"D'Entremont, Barbara A",CO,Co-Investigator,Co-chercheur,CGAA,University of New Brunswick (Fredericton),New Brunswick,Nouveau-Brunswick,Canada,Canada,200203
520124,"Mills, Rosemary S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
727365,"Wuest, Judith A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CGAA,University of New Brunswick (Fredericton),New Brunswick,Nouveau-Brunswick,Canada,Canada,200203
171914,"Paradis, Gilles",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
171914,"Belanger, Denise",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
171914,"Landry, Réjean",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
171914,"O'Loughlin, Jennifer L",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
171914,"Bergeron, Pierre",CO,Co-Investigator,Co-chercheur,NNSP,Institut national de santé publique du Québec,Québec,Québec,Canada,Canada,200203
171914,"Dery, Veronique",CO,Co-Investigator,Co-chercheur,IDEX,Institut national d'excellence en santé et en services sociaux (INESSS),Québec,Québec,Canada,Canada,200203
171914,"Renaud, Lise",CO,Co-Investigator,Co-chercheur,CFEB,Université du Québec à Montréal,Québec,Québec,Canada,Canada,200203
171914,"Dallaire, Bernadette",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
171914,"Desrochers, Mireille",CO,Co-Investigator,Co-chercheur,AEFQ,Direction régionale de santé publique (CIUSSS - CSIM),Québec,Québec,Canada,Canada,200203
171914,"Bourdages, Josée",CO,Co-Investigator,Co-chercheur,ADYL,Centre de Santé Publique de Québec,Québec,Québec,Canada,Canada,200203
171914,"Lachance, Brigitte",CO,Co-Investigator,Co-chercheur,ADYL,Centre de Santé Publique de Québec,Québec,Québec,Canada,Canada,200203
171914,"Bertrand, Lilianne",CO,Co-Investigator,Co-chercheur,AEFQ,Direction régionale de santé publique (CIUSSS - CSIM),Québec,Québec,Canada,Canada,200203
171914,"Coupal, Monick",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200203
171914,"Lagarde, François",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200203
