Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
413730,"Lebel, Marcel",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AEHD,Centre Hospitalier Universitaire de Québec,Québec,Québec,Canada,Canada,200405
413730,"Cleroux, Jean",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
413730,"Lariviere, Richard",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
413730,"Isenring, Paul",CO,Co-Investigator,Co-chercheur,AEHD,Centre Hospitalier Universitaire de Québec,Québec,Québec,Canada,Canada,200405
413730,"Richard, Darren E",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
413730,"Agharazii, Mohsen",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
683582,"Nag, Kaushik",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CJAA,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Canada,Canada,200405
119434,"Laupacis, Andreas",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200405
119434,"Hux, Janet E",CO,Co-Investigator,Co-chercheur,AEAE,Institute for Clinical Evaluative Sciences-Toronto,Ontario,Ontario,Canada,Canada,200405
119434,"Anderson, Geoffrey M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
119434,"Rochon, Paula A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAN,Women's College Hospital (Toronto),Ontario,Ontario,Canada,Canada,200405
119434,"Gurwitz, Jerry H",CO,Co-Investigator,Co-chercheur,UVCA,University of Massachusetts (Boston),Massachusetts,Massachusetts,United States,États-Unis,200405
119434,"Stukel, Therese A",CO,Co-Investigator,Co-chercheur,AEAE,Institute for Clinical Evaluative Sciences-Toronto,Ontario,Ontario,Canada,Canada,200405
443149,"Lee, Timothy D",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
443149,"Hirsch, Gregory M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
713878,"Currie, R. W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
577749,"Rowden, Geoffrey",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
577749,"West, Kenneth A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ISAO,Nova Scotia Health Authority (Halifax),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
741168,"Hodgins, Marilyn J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CGAA,University of New Brunswick (Fredericton),New Brunswick,Nouveau-Brunswick,Canada,Canada,200405
922163,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
922163,"Ohashi, Pamela S",SUP1,Primary Supervisor,Directeur principal,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200405
922163,"Saibil, Samuel D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200405
305368,"Mak, Tak W",SUP1,Primary Supervisor,Directeur principal,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200405
305368,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
305368,"Lin, Amy",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
849965,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
849965,"Yeh, Wen-Chen",SUP1,Primary Supervisor,Directeur principal,AMGE,Amgen (South San Francisco),California,Californie,United States,États-Unis,200405
849965,"Au, Ping-Yee B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAC,Alberta Health Services,Alberta,Alberta,Canada,Canada,200405
703992,"Silverman, Melvin",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
703992,"Kennedy, James",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
727437,"Stanners, Clifford P",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
727437,"Trasler, Jacquetta M",SUP,Supervisor,Directeur de recherche,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
727437,"Chan, Carlos H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,INUD,McGill University Health Centre/Centre Universitaire de Santé McGill,Québec,Québec,Canada,Canada,200405
660155,"Trasler, Jacquetta M",SUP,Supervisor,Directeur de recherche,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
660155,"Behr, Marcel A",SUP1,Primary Supervisor,Directeur principal,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200405
660155,"Charlet, Danielle",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
140232,"Brien, James F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200405
140232,"Bocking, Alan D",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
140232,"Rovet, Joanne F",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
140232,"Koren, Gideon",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
140232,"Reynolds, James N",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200405
140232,"Matthews, Stephen G",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
14142,"Johnson, Jeffrey A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
14142,"Jacobs, Philip",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
14142,"Ghali, William A",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
14142,"Toth, Ellen L",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
14142,"Majumdar, Sumit R",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
336621,"Pilliar, Robert M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
336621,"Grynpas, Marc D",CO,Co-Investigator,Co-chercheur,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200405
336621,"Kandel, Rita A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
336621,"Hurtig, Mark B",CO,Co-Investigator,Co-chercheur,CEHA,University of Guelph,Ontario,Ontario,Canada,Canada,200405
920225,"Pepler, Debra J",CO,Co-Investigator,Co-chercheur,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
920225,"Moretti, Marlene M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200405
920225,"Artz, Sibylle",CO,Co-Investigator,Co-chercheur,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200405
920225,"Leadbeater, Bonnie J",CO,Co-Investigator,Co-chercheur,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200405
920225,"Hymel, Shelley C",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
920225,"Leblanc, Marc",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
920225,"Lanctôt, Nadine",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
483056,"Hollenberg, Morley D",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
483056,"Vergnolle, Nathalie",SUP,Supervisor,Directeur de recherche,ADFX,INSERM (Toulouse),Unknown/Inconnu,Unknown/Inconnu,France,France,200405
483056,"Buresi, Michelle C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
212965,"Moride, Yola",CO,Co-Investigator,Co-chercheur,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200405
212965,"Laurier, Claudine",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
212965,"Lalonde, Lyne",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
212965,"Perreault, Sylvie",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
212965,"Blais, Lucie",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
212965,"Collin, Johanne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
905319,"Stephen, Alison M",CO,Co-Investigator,Co-chercheur,INRR,"Heart and Stroke Foundation of Canada (Ottawa, Ontario)",Ontario,Ontario,Canada,Canada,200405
905319,"Dubois, Lise",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
905319,"Ostry, Aleck S",CO,Co-Investigator,Co-chercheur,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200405
803008,"Kral, Michael",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
803008,"O'Neil, John D",CO,Co-Investigator,Co-chercheur,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200405
803008,"Minore, James B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
803008,"Zamparo, Joanne",CO,Co-Investigator,Co-chercheur,CEJA,"Lakehead University (Thunder Bay, Ontario)",Ontario,Ontario,Canada,Canada,200405
803008,"Idlout, Lori N",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
803008,"Otak, Leah",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
803008,"Quasa, Lucy",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
803008,"Tapardjuk, Louis",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
51643,"Lehman, Darrin R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
51643,"Barrera, Maria (Maru) E",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
51643,"Fong, Geoffrey T",CO,Co-Investigator,Co-chercheur,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200405
51643,"Whitsett, Stan",CO,Co-Investigator,Co-chercheur,CBBD,Alberta Children's Hospital (Calgary),Alberta,Alberta,Canada,Canada,200405
403331,"Fraser, William D",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
403331,"Willan, Andrew R",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
403331,"Hodnett, Ellen D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
403331,"Gafni, Amiram",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
403331,"Stremler, Robyn L",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
989308,"Nathan, Howard J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECB,The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic,Ontario,Ontario,Canada,Canada,200405
989308,"Hendry, Paul J",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
989308,"Wells, George A",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
989308,"Rubens, Fraser D",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
989308,"Munson, Janet L",CO,Co-Investigator,Co-chercheur,AEBO,Elisabeth Bruyère Health Centre (Ottawa)/Centre de santé Élisabeth-Bruyère,Ontario,Ontario,Canada,Canada,200405
295014,"Desrochers, Michele",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
295014,"Rittenhouse, J",CO,Co-Investigator,Co-chercheur,CFFA,Bishop's University (Quebec),Québec,Québec,Canada,Canada,200405
329927,"Orovan, William L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
72308,"Coates, Allan L",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
72308,"Stephens, Derek",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
72308,"Dick, Paul T",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
72308,"Schuh, Suzanne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
234326,"Ptito, Maurice",SUP,Supervisor,Directeur de recherche,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
234326,"Casanova, Christian F",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
234326,"Villeneuve, Martin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADBC,Montreal Neurological Institute/Institut neurologique de Montréal,Québec,Québec,Canada,Canada,200405
910349,"Barnes, Steven A",SUP1,Primary Supervisor,Directeur principal,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
910349,"Lalonde, Melanie Renee",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
509973,"Ceri, Howard",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
509973,"Sokol, Pamela A",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
509973,"Wright, Gerard D",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
509973,"Storey, Douglas G",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
509973,"Valvano, Miguel A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AAPY,Queen's University of Belfast (Ireland),Unknown/Inconnu,Unknown/Inconnu,Ireland,Irelande,200405
509973,"Davies, Julian E",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
443539,"O'Connor, Kieron P",SUP1,Primary Supervisor,Directeur principal,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
443539,"Pelissier, Marie-Claude",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAG,CIUSSS de l'Est-de-l'lle-de-Montréal-Santé Mentale,Québec,Québec,Canada,Canada,200405
143875,"Parent, André",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
143875,"Bedard, Andréanne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBH,Centre hospitalier Robert-Giffard (Québec),Québec,Québec,Canada,Canada,200405
825605,"Bell, David A",SUP,Supervisor,Directeur de recherche,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
825605,"Cairns, Ewa",SUP1,Primary Supervisor,Directeur principal,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
825605,"Hill, Jonathan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
926449,"De Koninck, Paul",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
926449,"Lebel, Eric",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
107196,"Tonin, Patricia N",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
107196,"Oros, Kathleen",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200405
939479,"Skinner, Harvey A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
939479,"Goldberg, Eudice",CO,Co-Investigator,Co-chercheur,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
117554,"Clarke, Ann E",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
117554,"Boivin, Jean-François",SUP,Supervisor,Directeur de recherche,ABFJ,Lady Davis Institute for Medical Research (Mtl),Québec,Québec,Canada,Canada,200405
117554,"Bernatsky, Sasha R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
463325,"Shoubridge, Eric A",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
463325,"Antonicka, Hana",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
13005,"Baldridge, William H",SUP1,Primary Supervisor,Directeur principal,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
13005,"Hartwick, Andrew T",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
76715,"McDermott, John C",SUP1,Primary Supervisor,Directeur principal,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
76715,"Perry, Robert L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
644634,"Lautt, W. Wayne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200405
558282,"Barber, Dwayne L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200405
960225,"Jacobs-Kaufman, Susan E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
915994,"Karkouti, Keyvan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
888511,"Ayas, Najib",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
686015,"Titorenko, Vladimir I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFGA,"Concordia University (Montreal, Quebec)/Université Concordia",Québec,Québec,Canada,Canada,200405
204495,"Davis, Elaine C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
284544,"Ferrier, Gregory R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200405
589324,"Olney, Sandra J",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
589324,"Olney, Sandra J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
589324,"Costigan, Patrick A",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200405
589324,"Krupa, Terry",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200405
589324,"Maly, Monica R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200405
736561,"Iscoe, Neill A",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
736561,"Rabeneck, Linda",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
736561,"Grunfeld, Eva",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
736561,"Smith, Andrew J",CO,Co-Investigator,Co-chercheur,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
736561,"Holowaty, Eric J",CO,Co-Investigator,Co-chercheur,AEGL,Ontario Health - CCO (Toronto),Ontario,Ontario,Canada,Canada,200405
736561,"Kim, Joon-Hyung J",CO,Co-Investigator,Co-chercheur,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200405
736561,"Loblaw, Douglas Andrew B",CO,Co-Investigator,Co-chercheur,SOCC,"Sunnybrook Odette Cancer Centre (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
736561,"Bondy, Susan J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
736561,"Ung, Yee Chung",CO,Co-Investigator,Co-chercheur,CRWH,"The Centre for Research in Women's Health (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
736561,"Paszat, Lawrence (Larry) F",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
736561,"Benk, Veronique",CO,Co-Investigator,Co-chercheur,ABWM,Toronto-Sunnybrook Regional Cancer Centre,Ontario,Ontario,Canada,Canada,200405
736561,"Angus, Jan E",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
736561,"Wong, Rebecca K",CO,Co-Investigator,Co-chercheur,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200405
736561,"Hodgson, David C",CO,Co-Investigator,Co-chercheur,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200405
715135,"Bell, David A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
715135,"Cairns, Ewa",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
399428,"Wong, Norman C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
669581,"Paetzel, Mark W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200405
667807,"Labbe, Simon",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
731049,"Shilton, Brian H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
414593,"Kleiman, Lawrence",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAF,CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Jewish General/CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Hôpital juif,Québec,Québec,Canada,Canada,200405
892899,"Evans, David H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
973604,"Mossman, Karen L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
891866,"Mills, Rosemary S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200405
583627,"Mackenzie, Robert E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
499445,"Bailey, Donald A",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200405
499445,"Whiting, Susan J",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200405
499445,"Dudzic, Edyta M",CO,Co-Investigator,Co-chercheur,CCAB,"Royal University Hospital, Saskatoon",Saskatchewan,Saskatchewan,Canada,Canada,200405
