animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A604836,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-11-16 00:00:00,SHELTER,519685.0,985112007902083,MICROCHIP ADO,HOME AGAIN
A458443,CAT,OO,TRICOLOR,SHORTHAIR,DOMESTIC SH,2012-03-30 00:00:00,LICENSE,372595.0,C14-024702,LIC ALTERED,MAIL
A608663,DOG,BR,TAN,SHEPHERD,GERM SHEPHERD,2017-01-24 00:00:00,LICENSE,523498.0,L17-052272,LIC SR,COUNTER
A557591,DOG,OO,BR BRINDLE,SIGHTHOUND,BASENJI,2015-04-10 00:00:00,SHELTER,472506.0,L16-042833,LIC 3Y,HLP WEB
A568535,DOG,OO,GRAY,TOY,SHIH TZU,2015-08-13 00:00:00,SHELTER,483476.0,L16-003354,LIC ALTERED,VET
A549455,DOG,B,BLACK,TERRIER,SCHNAUZER MIN,2014-12-31 00:00:00,LOCKBOX,464349.0,L16-022671,LIC SR,HLP SCAN
A575679,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2015-11-03 00:00:00,SHELTER,490626.0,,,
A558303,DOG,BR,BROWN,SIGHTHOUND,IRISH WOLFHOUND,2015-04-22 00:00:00,SHELTER,473221.0,L15-014434,LIC UNALTERED,MAIL
A581012,DOG,B,BLACK,COLLIE,AUST KELPIE,2016-01-15 00:00:00,SHELTER,495968.0,985112006831762,MICROCHIP ADO,HOME AGAIN
A581318,DOG,W,WHITE,POODLE,BICHON FRISE,2016-01-20 00:00:00,LOCKBOX,496274.0,497C131A13,MICROCHIP,HLP SCAN
A551971,DOG,B,BLACK,TOY,SHIH TZU,2015-02-02 00:00:00,SHELTER,466879.0,L17-016157,LIC ALTERED,HLP WEB
A618050,DOG,B,BLACK,SPITZ,SIBERIAN HUSKY,2017-05-26 00:00:00,LOCKBOX,532809.0,L17-018595,LIC SR,HLP WEB
A467042,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2012-05-25 00:00:00,LICENSE,381323.0,C13-031701,LIC ALTERED,VET
A605464,DOG,OO,TRICOLOR,SIGHTHOUND,WHIPPET,2016-11-26 00:00:00,SHELTER,520313.0,L17-049740,LIC ASST,MAIL
A593214,DOG,OO,BLACK,SHEPHERD,GERM SHEPHERD,2016-06-29 00:00:00,SHELTER,508137.0,L16-015834,LIC SR,MAIL
A613195,DOG,OO,BROWN,MASTIFF,BOXER,2017-03-22 00:00:00,SHELTER,527962.0,L16-010374,LIC ALTERED,VET
A563809,DOG,B,GRAY,POODLE,POODLE TOY,2015-06-22 00:00:00,LOCKBOX,478735.0,L15-012009,LIC ALTERED,HLP SCAN
A288682,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2006-10-16 00:00:00,SHELTER,150822.0,L15-057292,LIC ALTERED,HLP SCAN
A570997,DOG,BR,APRICOT,SETTER/RETRIEVE,GOLDEN RETR,2015-09-11 00:00:00,LOCKBOX,485940.0,L15-012410,LIC ALTERED,HLP SCAN
A611389,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2017-02-23 00:00:00,SHELTER,526172.0,L14-008521,LIC ALTERED,VET
A613145,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-03-21 00:00:00,SHELTER,527912.0,,,
A603641,DOG,W,WHITE,MASTIFF,PIT BULL,2016-11-04 00:00:00,SHELTER,518547.0,L17-029180,LIC ALTERED,COUNTER
A605529,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-11-28 00:00:00,LOCKBOX,520379.0,L17-022940,LIC ALTERED,HLP WEB
A549375,DOG,W,WHITE,POINTER,GERM SH POINT,2014-12-31 00:00:00,LOCKBOX,464269.0,L14-050736,LIC ALTERED,HLP SCAN
A161746,DOG,OO,TAN,SPITZ,CHOW CHOW,2005-03-13 00:00:00,SHELTER,115531.0,D09-020597,LIC ALTERED,
A606721,DOG,B,BLACK,TOY,YORKSHIRE TERR,2016-12-17 00:00:00,LOCKBOX,521575.0,L16-044461,LIC UNALTERED,HLP WEB
A487118,DOG,OO,TAN,TOY,MALTESE,2013-03-05 00:00:00,SHELTER,401687.0,D13-063166,LIC ALTERED,MAIL
A624106,DOG,OO,BROWN,TOY,CHIHUAHUA SH,2017-12-15 00:00:00,LICENSE,538827.0,L17-004862,LIC ALTERED,VET
A566023,DOG,OO,BLACK,TERRIER,MIN PINSCHER,2015-07-18 00:00:00,SHELTER,480955.0,L15-022543,LIC ALTERED,COUNTER
A448816,DOG,OO,BLUE,POODLE,POODLE STND,2017-09-14 00:00:00,SHELTER,362830.0,L15-006404,LIC ALTERED,HLP WEB
A572115,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-09-23 00:00:00,LOCKBOX,487058.0,U15-004400,RABIES CERT,HLP IMPORT
A602835,DOG,OO,UNKNOWN,MASTIFF,PIT BULL,2016-10-25 00:00:00,WEB,517738.0,,,
A580007,CAT,OO,ORG TABBY,SHORTHAIR,DOMESTIC SH,2016-01-04 00:00:00,SHELTER,494959.0,L16-049214,LIC ALTERED,ADOPT
A596674,DOG,B,BROWN,TOY,CHIHUAHUA SH,2016-08-10 00:00:00,SHELTER,511599.0,985112007516146,MICROCHIP ADO,HOME AGAIN
A628178,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2017-10-16 00:00:00,LOCKBOX,542853.0,985112009786117,MICROCHIP,HLP WEB
A630310,DOG,B,GRAY,MASTIFF,STAFFORDSHIRE,2017-11-13 00:00:00,SHELTER,544942.0,L17-053165,LIC ALTERED,ADOPT
A557993,DOG,OO,BROWN,TOY,PEKINGESE,2015-04-17 00:00:00,SHELTER,472909.0,L16-016979,LIC ALTERED,COUNTER
A463558,DOG,OO,WHITE,TOY,BOSTON TERRIER,2012-04-30 00:00:00,SHELTER,377796.0,L15-040599,LIC ALTERED,VET
A576199,DOG,OO,TAN,MASTIFF,PIT BULL,2015-11-11 00:00:00,SHELTER,491148.0,L15-061645,LIC UNALTERED,COUNTER
A615192,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-04-12 00:00:00,SHELTER,529937.0,985113001005811,MICROCHIP ADO,ADOPT
A594279,DOG,BR,RED,HOUND,HOUND,2016-07-11 00:00:00,LOCKBOX,509206.0,L16-001584,LIC SR,HLP SCAN
A600051,DOG,OO,TAN,TOY,YORKSHIRE TERR,2016-09-13 00:00:00,SHELTER,514956.0,L16-0007444,LIC ALTERED,VET
A567176,DOG,B,BLACK,COLLIE,COLLIE ROUGH,2015-07-30 00:00:00,LOCKBOX,482114.0,L15-012258,LIC ALTERED,HLP SCAN
A628313,DOG,BR,TAN,TOY,CHIHUAHUA SH,2017-10-17 00:00:00,SHELTER,542988.0,L17-054856,LIC UNALTERED,COUNTER
A572956,DOG,OO,BROWN,HOUND,BEAGLE,2015-10-01 00:00:00,SHELTER,487897.0,R15-1326,RAB VAC CERT.,RESQ
A583471,DOG,OO,BROWN,TOY,PAPILLON,2016-02-18 00:00:00,SHELTER,498436.0,RAB-45407,RAB VAC CERT.,VET
A622442,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2017-07-27 00:00:00,LICENSE,537167.0,L17-041574,LIC ALTERED,VET
A620562,DOG,OO,BLACK,POODLE,POODLE TOY,2017-06-27 00:00:00,SHELTER,535290.0,TVN00074C23EE,MICROCHIP,HOME AGAIN
A553119,DOG,BR,RED MERLE,TOY,DACHSHUND,2015-02-11 00:00:00,LOCKBOX,468033.0,L16-057656,LIC ALTERED,HLP SCAN
A583625,DOG,BR,BROWN,SPANIEL,CAVALIER SPAN,2016-02-22 00:00:00,LOCKBOX,498590.0,L15-009655,LIC ALTERED,HLP WEB
A573583,DOG,OO,BLUE,MASTIFF,AMERICAN STAFF,2015-07-21 00:00:00,SHELTER,488526.0,,,
A612410,DOG,B,SILVER,POODLE,POODLE MIN,2017-03-07 00:00:00,LOCKBOX,527180.0,L17-027982,LIC SR,HLP SCAN
A579555,DOG,OO,UNKNOWN,TOY,CHIHUAHUA LH,2015-12-23 00:00:00,WEB,494507.0,,,
A618490,DOG,OO,TAN,TERRIER,MIN PINSCHER,2017-05-31 00:00:00,SHELTER,533252.0,,,
A614721,DOG,OO,BLACK,TOY,YORKSHIRE TERR,2017-04-07 00:00:00,SHELTER,529470.0,RAB0363626,RABIES CERT,VET
A619876,DOG,OO,TRICOLOR,HOUND,BEAGLE,2017-06-13 00:00:00,SHELTER,534604.0,985113001063719,MICROCHIP ADO,HOME AGAIN
A626402,DOG,B,BLACK,SETTER/RETRIEVE,FLAT COAT RETR,2017-09-27 00:00:00,LOCKBOX,541131.0,98200040781449,MICROCHIP,HLP SCAN
A629001,DOG,W,WHITE,TOY,SHIH TZU,2017-10-26 00:00:00,LOCKBOX,543640.0,981020019590352,MICROCHIP,HLP WEB
A611582,DOG,B,BLACK,MASTIFF,PIT BULL,2017-02-27 00:00:00,SHELTER,526365.0,985113000883512,MICROCHIP ADO,HOME AGAIN
A563722,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2015-06-22 00:00:00,LOCKBOX,478648.0,L17-019382,LIC ALTERED,HLP WEB
A566097,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-07-20 00:00:00,SHELTER,481031.0,985112006050754,MICROCHIP ADO,HOME AGAIN
A585838,DOG,B,BL BRINDLE,TOY,BOSTON TERRIER,2016-03-24 00:00:00,LOCKBOX,500796.0,L16-005732,LIC ALTERED,COUNTER
A568054,DOG,OO,UNKNOWN,,UNKNOWN,2015-08-06 00:00:00,LOCKBOX,482994.0,982000364395271,MICROCHIP,HLP IMPORT
A304089,DOG,B,BLACK,TOY,CHIHUAHUA SH,2007-04-05 00:00:00,SHELTER,254449.0,D07-020170,LIC UNALTERED,
A571740,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-09-21 00:00:00,LOCKBOX,486683.0,L15-035669,LIC UNALTERED,HLP SCAN
A242277,DOG,BR,TAN,TOY,DACHSHUND,2016-03-27 00:00:00,SHELTER,154636.0,L14-003698,LIC SR,MAIL
A550989,DOG,B,BLUE MERLE,COLLIE,SHETLD SHEEPDOG,2015-01-21 00:00:00,LOCKBOX,465884.0,L16-004977,LIC ALTERED,HLP SCAN
A549574,DOG,B,BLUE,MASTIFF,PIT BULL,2015-01-03 00:00:00,SHELTER,464469.0,L15-056386,LIC ALTERED,ADOPT
A571246,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-09-15 00:00:00,SHELTER,486189.0,L15-063160,LIC ALTERED,ADOPT
A603981,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-11-08 00:00:00,LOCKBOX,518887.0,L16-031630,LIC ALTERED,HLP SCAN
A583387,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-17 00:00:00,SHELTER,498352.0,R16-1617,RAB VAC CERT.,RESQ
A576565,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-11-18 00:00:00,SHELTER,491514.0,L15-054062,LIC 3Y,VET
A578378,DOG,OO,UNKNOWN,,UNKNOWN,2015-12-10 00:00:00,LOCKBOX,493330.0,L15-020722,LIC ALTERED,HLP IMPORT
A561532,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-26 00:00:00,SHELTER,476455.0,0A11246D65,MICROCHIP ADO,HOME AGAIN
A591813,DOG,B,BLACK,TOY,BOSTON TERRIER,2016-06-07 00:00:00,LOCKBOX,506729.0,L17-007273,LIC SR,HLP SCAN
A574329,DOG,BR,TAN,HOUND,BEAGLE,2015-10-20 00:00:00,SHELTER,489274.0,R15-1222,RAB VAC CERT.,RESQ
A569312,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-08-25 00:00:00,LOCKBOX,484254.0,L16-041540,LIC ALTERED,HLP WEB
A296914,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2016-06-29 00:00:00,SHELTER,137048.0,D14-043507,LIC ALTERED,MAIL
A627238,CAT,,,SHORTHAIR,SIAMESE,2017-09-29 00:00:00,LOCKBOX,541925.0,L17-013601,LIC ALTERED,HLP SCAN
A461725,DOG,OO,TRICOLOR,TERRIER,CAIRN TERRIER,2012-04-18 00:00:00,SHELTER,375943.0,L15-010506,LIC ALTERED,VET
A566495,DOG,OO,BR BRINDLE,MASTIFF,CANE CORSO,2015-07-25 00:00:00,SHELTER,481430.0,L16-002812,LIC ALTERED,MAIL
A602300,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-10-15 00:00:00,SHELTER,517201.0,L17-013337,LIC ALTERED,COUNTER
A590091,DOG,OO,FAWN,TOY,PUG,2016-05-12 00:00:00,SHELTER,505005.0,RAB-45612,RAB VAC CERT.,VET
A561116,CAT,BR,ORG TABBY,,,2015-05-21 00:00:00,LOCKBOX,476036.0,U15-002800,RABIES CERT,HLP SCAN
A584459,DOG,BR,YELLOW,SHEPHERD,GERM SHEPHERD,2016-03-04 00:00:00,LOCKBOX,499418.0,L16-036876,LIC 3Y,HLP WEB
A603487,DOG,B,TRICOLOR,HOUND,BEAGLE,2016-11-03 00:00:00,SHELTER,518392.0,,,
A631759,DOG,W,WHITE,MASTIFF,AMER BULLDOG,2017-12-05 00:00:00,SHELTER,546381.0,L17-083081,LIC UNALTERED,COUNTER
A457396,DOG,OO,TRICOLOR,TOY,PEKINGESE,2012-03-26 00:00:00,SHELTER,371529.0,D12-025226,LIC ALTERED,VET
A558967,DOG,B,BLACK,MASTIFF,ROTTWEILER,2015-05-04 00:00:00,SHELTER,473887.0,L17-025888,LIC ALTERED,ADOPT
A251601,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2005-10-04 00:00:00,SHELTER,196487.0,C12-046077,LIC ALTERED,ONLINE
A604862,DOG,OO,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2016-11-17 00:00:00,SHELTER,519711.0,RAB9126462,RABIES CERT,VET
A586260,DOG,B,BLACK,POINTER,WEIMARANER,2016-03-30 00:00:00,SHELTER,501215.0,L16-002556,LIC 3Y,COUNTER
A614011,DOG,B,BLUE MERLE,SPANIEL,COCKER SPAN,2017-03-28 00:00:00,LOCKBOX,528763.0,981020015462032,MICROCHIP,HLP SCAN
A566824,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-07-28 00:00:00,LOCKBOX,481760.0,L16-021253VOID,LIC ALTERED,HLP SCAN
A600353,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2016-09-15 00:00:00,SHELTER,515258.0,L16-013530,LIC 3Y,VET
A586974,DOG,W,WHITE,MASTIFF,AMER BULLDOG,2017-05-02 00:00:00,SHELTER,501931.0,L16-008539,LIC ALTERED,ADOPT
A593835,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-07-06 00:00:00,SHELTER,508762.0,,,
A568821,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2015-08-18 00:00:00,SHELTER,483763.0,L17-015924,LIC ALTERED,HLP WEB
A585104,CAT,BR,TORTIE,SHORTHAIR,DOMESTIC SH,2016-03-10 00:00:00,SHELTER,500057.0,L16-005619,LIC ALTERED,ADOPT
A552058,DOG,BR,TAN,MIX,MIX,2015-02-02 00:00:00,LOCKBOX,466966.0,L15-033467,LIC ALTERED,HLP SCAN
A596419,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2016-08-05 00:00:00,SHELTER,511340.0,L16-059576,LIC SR,VET
A611561,CAT,OO,UNKNOWN,LONGHAIR,DOMESTIC MH,2017-02-27 00:00:00,WEB,526344.0,,,
A562693,CAT,OO,SLVR TABBY,SHORTHAIR,DOMESTIC SH,2015-06-09 00:00:00,SHELTER,477618.0,,,
A568546,DOG,OO,APRICOT,POODLE,POODLE TOY,2015-08-13 00:00:00,SHELTER,483487.0,982000365076548,MICROCHIP,PET WATCH
A630927,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2017-11-27 00:00:00,SHELTER,545562.0,,,
A611014,DOG,W,WHITE,TOY,MALTESE,2017-02-21 00:00:00,LOCKBOX,525817.0,L16-034550,LIC ALTERED,HLP SCAN
A571075,DOG,OO,UNKNOWN,,UNKNOWN,2015-09-11 00:00:00,SHELTER,486018.0,L15-057901,LIC 3Y,HLP IMPORT
A602310,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2016-10-15 00:00:00,SHELTER,517211.0,985112008172674,MICROCHIP ADO,HOME AGAIN
A549921,DOG,OO,BLACK,TERRIER,JACK RUSS TER,2015-01-09 00:00:00,SHELTER,464815.0,982000357564172,MICROCHIP,PET WATCH
A586037,DOG,B,BLACK,MASTIFF,PIT BULL,2016-03-26 00:00:00,SHELTER,500992.0,,,
A633316,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2018-01-02 00:00:00,LICENSE,547941.0,L17-083650,LIC UNALTERED,COUNTER
A579759,DOG,BR,BROWN,TOY,POMERANIAN,2015-12-29 00:00:00,SHELTER,494711.0,L16-032743,LIC ALTERED,COUNTER
A598354,DOG,B,TRICOLOR,SHEPHERD,GERM SHEPHERD,2016-08-29 00:00:00,LOCKBOX,513277.0,L16-019009,LIC ALTERED,HLP SCAN
A250833,CAT,W,WHITE,SHORTHAIR,MANX,2005-09-26 00:00:00,SHELTER,97498.0,C12-045094,LIC ALTERED,ONLINE
A583037,DOG,OO,BLACK,TOY,DACHSHUND,2016-02-10 00:00:00,SHELTER,497994.0,982000364894425,MICROCHIP,HLP WEB
A627938,DOG,OO,BLACK,COLLIE,SHETLD SHEEPDOG,2017-10-11 00:00:00,LICENSE,542611.0,L17-040401,LIC ALTERED,VET
A425742,DOG,B,BLACK,HOUND,BEAGLE,2010-11-10 00:00:00,SHELTER,339243.0,D11-027673,LIC ALTERED,ONLINE
A559053,CAT,,,SHORTHAIR,DOMESTIC SH,2015-05-04 00:00:00,LOCKBOX,473973.0,L17-036759,LIC ALTERED,HLP SCAN
A596968,DOG,W,WHITE,MIX,MIX,2016-08-11 00:00:00,LOCKBOX,511893.0,L16-047217,LIC ALTERED,HLP SCAN
A617462,OTHER,BR,BROWN,MAMMAL,BAT,2017-05-17 00:00:00,SHELTER,532219.0,,,
A630706,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2017-11-20 00:00:00,SHELTER,545339.0,,,
A585146,DOG,B,BLACK,SPITZ,ALASKAN HUSKY,2016-03-11 00:00:00,SHELTER,500099.0,985112006884535,MICROCHIP ADO,HOME AGAIN
A592557,DOG,W,WHITE,TOY,CHIHUAHUA SH,2016-06-20 00:00:00,SHELTER,507482.0,L16-016040,LIC UNALTERED,COUNTER
A595661,CAT,W,GRAY,SHORTHAIR,DOMESTIC SH,2016-07-30 00:00:00,SHELTER,510573.0,R16-3303,RAB VAC CERT.,RESQ
A550319,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-01-12 00:00:00,SHELTER,465214.0,RAB46568,RAB VAC CERT.,VET
A569227,DOG,OO,BR BRINDLE,MASTIFF,PIT BULL,2015-08-24 00:00:00,SHELTER,484169.0,L15-051860,LIC UNALTERED,COUNTER
A617964,DOG,OO,TAN,SPANIEL,COCKER SPAN,2017-05-25 00:00:00,SHELTER,532723.0,9851120005039255,MICROCHIP,HOME AGAIN
A615587,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-04-19 00:00:00,SHELTER,530334.0,,,
A570031,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2015-09-03 00:00:00,SHELTER,484974.0,L15-050197,LIC ALTERED,ADOPT
A566814,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-07-28 00:00:00,LOCKBOX,481750.0,L15-014818,LIC ALTERED,HLP SCAN
A563368,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-06-18 00:00:00,LOCKBOX,478294.0,L15-004115,LIC ALTERED,HLP WEB
A600000,DOG,OO,YELLOW,HOUND,BEAGLE,2016-09-13 00:00:00,SHELTER,514904.0,L16-014189,LIC ALTERED,MAIL
A632007,DOG,OO,BR BRINDLE,MASTIFF,AMERICAN STAFF,2017-12-08 00:00:00,SHELTER,546630.0,985113001468196,MICROCHIP ADO,HOME AGAIN
A575362,DOG,OO,RED,TOY,PUG,2015-10-28 00:00:00,SHELTER,490309.0,L15-056759,LIC ALTERED,VET
A579134,DOG,OO,GRAY,MASTIFF,PIT BULL,2016-06-04 00:00:00,SHELTER,494085.0,L15-070640,LIC UNALTERED,COUNTER
A559455,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-06 00:00:00,LOCKBOX,474373.0,L16-044711,LIC ALTERED,HLP WEB
A587931,DOG,OO,UNKNOWN,SETTER/RETRIEVE,LABRADOR RETR,2016-04-21 00:00:00,WEB,502883.0,,,
A624461,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2017-08-29 00:00:00,LICENSE,539184.0,U17-53300,RAB VAC CERT.,VET
A443389,CAT,OO,CALICO,LONGHAIR,DOMESTIC MH,2011-08-18 00:00:00,SHELTER,357304.0,C13-021532,LIC SR,MAIL
A481590,DOG,OO,BLACK,TOY,SHIH TZU,2012-12-10 00:00:00,SHELTER,396080.0,D14-021394,LIC ALTERED,VET
A581515,DOG,B,BLACK,MASTIFF,ROTTWEILER,2016-01-24 00:00:00,WEB,496471.0,,,
A596522,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-08-08 00:00:00,SHELTER,511447.0,985112007776125,MICROCHIP ADO,HOME AGAIN
A583592,DOG,B,CHOCOLATE,MASTIFF,PIT BULL,2016-02-21 00:00:00,SHELTER,498557.0,L16-049226,LIC UNALTERED,COUNTER
A566045,DOG,B,BLACK,MASTIFF,PIT BULL,2015-07-19 00:00:00,SHELTER,480979.0,,,
A587634,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2016-04-20 00:00:00,SHELTER,502591.0,L16-029282,LIC ALTERED,VET
A617938,DOG,OO,BLACK,HOUND,BEAGLE,2017-05-25 00:00:00,SHELTER,532697.0,L17-030848,LIC ALTERED,VET
A576475,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-11-16 00:00:00,SHELTER,491424.0,L15-039801,LIC ALTERED,VET
A628746,DOG,B,BLACK,TOY,CHIHUAHUA SH,2017-10-23 00:00:00,LOCKBOX,543385.0,982000407402787,MICROCHIP,HLP WEB
A589753,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2016-05-11 00:00:00,SHELTER,504672.0,L16-048465,LIC ALTERED,VET
A534376,DOG,OO,RED,TERRIER,JACK RUSS TER,2014-08-16 00:00:00,SHELTER,449217.0,L15-012868,LIC MULTIPLE,COUNTER
A574484,DOG,W,WHITE,TOY,MALTESE,2015-10-19 00:00:00,LOCKBOX,489429.0,L16-019331,LIC ALTERED,HLP SCAN
A308161,DOG,OO,YELLOW,SETTER/RETRIEVE,GOLDEN RETR,2007-05-01 00:00:00,SHELTER,47332.0,D14-007240,LIC ALTERED,VET
A473959,DOG,BR,TAN,HOUND,BEAGLE,2012-08-16 00:00:00,SHELTER,388311.0,D13-021429,LIC ALTERED,COUNTER
A607347,DOG,W,WHITE,COLLIE,SHETLD SHEEPDOG,2016-12-29 00:00:00,SHELTER,522178.0,L16-050998,LIC MULTIPLE,COUNTER
A633419,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2018-01-05 00:00:00,LICENSE,548044.0,L17-093337,LIC UNALTERED,COUNTER
A626030,CAT,W,WHITE,SHORTHAIR,MANX,2017-09-26 00:00:00,LOCKBOX,540766.0,L17-029417,LIC ALTERED,HLP SCAN
A602770,CAT,B,BLACK,LONGHAIR,AMER CURL LH,2016-10-24 00:00:00,SHELTER,517673.0,,,
A609985,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2017-02-10 00:00:00,SHELTER,524820.0,L17-043017,LIC UNALTERED,MAIL
A633474,DOG,B,BLACK,SPANIEL,COCKER SPAN,2018-01-05 00:00:00,LOCKBOX,548099.0,L17-054095,LIC ALTERED,HLP SCAN
A606550,DOG,OO,BROWN,MASTIFF,FRENCH BULLDOG,2016-12-14 00:00:00,SHELTER,521404.0,L16-010829,LIC 3Y,VET
A577460,DOG,OO,BROWN,HOUND,BEAGLE,2015-12-03 00:00:00,LICENSE,492411.0,L17-006249,LIC ALTERED,COUNTER
A523143,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2014-04-09 00:00:00,SHELTER,437935.0,0A13466478,MICROCHIP,HLP WEB
A628487,DOG,W,WHITE,MASTIFF,PIT BULL,2017-10-18 00:00:00,SHELTER,543129.0,985113001317393,MICROCHIP ADO,HOME AGAIN
A603083,DOG,W,WHITE,MASTIFF,PIT BULL,2016-12-07 00:00:00,SHELTER,517986.0,985112008058046,MICROCHIP RTO,HOME AGAIN
A577540,DOG,OO,BUFF,TOY,CHIHUAHUA SH,2015-12-03 00:00:00,SHELTER,492491.0,L15-065007,LIC ALTERED,VET
A565719,CAT,B,CALICO,SHORTHAIR,MANX,2015-07-14 00:00:00,SHELTER,480651.0,985115005220375,MICROCHIP ADO,HOME AGAIN
A573765,CAT,OO,BUFF,SHORTHAIR,DOMESTIC SH,2015-10-10 00:00:00,SHELTER,488708.0,L15-030903,LIC ALTERED,VET
A556438,DOG,OO,BROWN,COLLIE,BORDER COLLIE,2015-03-25 00:00:00,SHELTER,471351.0,L15-020183,LIC UNALTERED,MAIL
A571401,DOG,BR,BROWN,TOY,YORKSHIRE TERR,2015-09-18 00:00:00,LOCKBOX,486344.0,985112005579326,MICROCHIP,HLP WEB
A617251,DOG,BR,BROWN,MASTIFF,AMERICAN STAFF,2017-05-15 00:00:00,LOCKBOX,532008.0,837279032,MICROCHIP,HLP WEB
A599987,DOG,OO,BLACK,MASTIFF,PIT BULL,2016-09-13 00:00:00,SHELTER,514891.0,L16-013860,LIC ALTERED,VET
A502390,DOG,W,WHITE,MASTIFF,PIT BULL,2013-09-02 00:00:00,SHELTER,417046.0,L16-010616,LIC ALTERED,COUNTER
A557430,DOG,OO,UNKNOWN,TOY,SHIH TZU,2015-04-08 00:00:00,WEB,472344.0,,,
A590818,DOG,BR,BR BRINDLE,MASTIFF,PIT BULL,2016-05-24 00:00:00,SHELTER,505735.0,L16-013758,LIC ALTERED,VET
A478168,DOG,B,BLACK,COLLIE,BORDER COLLIE,2012-10-16 00:00:00,LOCKBOX,392568.0,D13-062749,LIC ALTERED,COUNTER
A608546,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2017-01-22 00:00:00,WEB,523381.0,,,
A581525,DOG,OO,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-01-25 00:00:00,SHELTER,496481.0,L15-065219,LIC ALTERED,VET
A560285,DOG,BR,GOLD,SETTER/RETRIEVE,LABRADOR RETR,2015-05-12 00:00:00,SHELTER,475197.0,L15-003055,LIC ALTERED,HLP WEB
A563645,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-06-19 00:00:00,LOCKBOX,478571.0,L17-038700,LIC ALTERED,HLP SCAN
A591565,DOG,B,BLACK,SPANIEL,TIBETAN SPAN,2016-06-04 00:00:00,SHELTER,506478.0,985112006516131,MICROCHIP ADO,HOME AGAIN
A618928,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2017-06-01 00:00:00,LOCKBOX,533669.0,L17-042379,LIC ALTERED,HLP SCAN
A632766,DOG,BR,BROWN,MASTIFF,BOXER,2017-12-19 00:00:00,WEB,547390.0,,,
A617434,DOG,OO,BLACK,TERRIER,TIBETAN TERR,2017-05-17 00:00:00,SHELTER,532191.0,L17-041029,LIC ALTERED,VET
