animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A600284,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-09-14 00:00:00,SHELTER,515189.0,L16-006295,LIC ALTERED,COUNTER
A600339,DOG,BR,BROWN,MASTIFF,BOXER,2016-09-15 00:00:00,SHELTER,515244.0,L16-005953,LIC ALTERED,COUNTER
A485787,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2013-02-09 00:00:00,SHELTER,400342.0,L16-000673,LIC ALTERED,HLP SCAN
A562851,CAT,OO,SILVER,LONGHAIR,DOMESTIC LH,2015-06-10 00:00:00,SHELTER,477776.0,L15-027986,LIC SR,MAIL
A580763,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-01-13 00:00:00,LOCKBOX,495717.0,RAB0140866,RABIES CERT,VET
A506319,DOG,W,WHITE,TOY,CHIHUAHUA SH,2013-10-09 00:00:00,SHELTER,421026.0,L15-009669,LIC SR,MAIL
A622182,DOG,OO,TAN,HOUND,BEAGLE,2017-07-21 00:00:00,LICENSE,536906.0,L17-030932,LIC ALTERED,VET
A581688,CAT,BR,TORTIE,SHORTHAIR,DOMESTIC SH,2016-01-25 00:00:00,LOCKBOX,496644.0,L15-016009,LIC ALTERED,HLP SCAN
A556114,DOG,B,BLACK,MASTIFF,PIT BULL,2015-03-24 00:00:00,SHELTER,471028.0,L15-059507,LIC ALTERED,VET
A559999,DOG,BR,BROWN,SIGHTHOUND,BASENJI,2015-05-06 00:00:00,LOCKBOX,474914.0,L15-031626,LIC 3Y,HLP IMPORT
A614646,DOG,B,BLACK,SETTER/RETRIEVE,GOLDEN RETR,2017-04-07 00:00:00,LOCKBOX,529395.0,L17-017343,LIC ALTERED,HLP WEB
A533712,DOG,OO,TAN,TOY,DACHSHUND WH,2014-08-05 00:00:00,SHELTER,448549.0,L15-005783,LIC ALTERED,HLP WEB
A627932,DOG,OO,TRICOLOR,HOUND,BEAGLE,2017-10-11 00:00:00,LICENSE,542605.0,L17-034897,LIC SR,VET
A577396,DOG,OO,BL BRINDLE,TOY,SHIH TZU,2015-12-01 00:00:00,SHELTER,492347.0,L16-001171,LIC ALTERED,MAIL
A592267,DOG,OO,BROWN,HOUND,BEAGLE,2017-06-02 00:00:00,SHELTER,507184.0,L16-008693,LIC ALTERED,HOME AGAIN
A559440,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-05 00:00:00,LOCKBOX,474358.0,L15-044707,LIC ALTERED,HLP SCAN
A590366,DOG,OO,RED MERLE,COLLIE,AUST SHEPHERD,2016-05-17 00:00:00,SHELTER,505282.0,L16-011332,LIC ALTERED,MAIL
A553507,DOG,,,,PARSON RUSS TER,2015-02-13 00:00:00,LOCKBOX,468421.0,L14-058325,LIC ALTERED,HLP SCAN
A590897,DOG,OO,RED,MASTIFF,PIT BULL,2016-05-26 00:00:00,SHELTER,505814.0,L16-048031,LIC ALTERED,VET
A633317,DOG,OO,WHITE,HOUND,BEAGLE,2018-01-02 00:00:00,SHELTER,547942.0,,,
A550306,DOG,B,BLACK,COLLIE,AUST CATTLE DOG,2015-01-11 00:00:00,SHELTER,465201.0,R15-0521,RAB VAC CERT.,RESQ
A551905,CAT,W,GRAY,LONGHAIR,DOMESTIC MH,2015-01-31 00:00:00,SHELTER,466813.0,L14-038056,LIC ALTERED,VET
A633352,DOG,OO,RED,SETTER/RETRIEVE,GOLDEN RETR,2018-01-03 00:00:00,LICENSE,547977.0,985112003369296,MICROCHIP,HOME AGAIN
A577826,DOG,B,BLACK,TERRIER,SILKY TERRIER,2015-12-07 00:00:00,LOCKBOX,492778.0,L15-029257,LIC SR,HLP SCAN
A251329,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2005-09-30 00:00:00,SHELTER,133840.0,4B09487E67,MICROCHIP,HOME AGAIN
A553470,DOG,,,TOY,HAVANESE,2015-02-13 00:00:00,LOCKBOX,468384.0,L17-036865,LIC ALTERED,HLP SCAN
A572926,DOG,OO,BLACK,TOY,YORKSHIRE TERR,2015-10-01 00:00:00,SHELTER,487867.0,L15-039573,LIC ALTERED,VET
A579423,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-12-20 00:00:00,LOCKBOX,494375.0,L15-042838,LIC ALTERED,HLP SCAN
A622014,CAT,B,BLACK,SHORTHAIR,AMER SH,2017-07-18 00:00:00,LOCKBOX,536738.0,L17-019989,LIC UNALTERED,HLP WEB
A609247,DOG,B,BLACK,COLLIE,ENG SHEPHERD,2017-01-31 00:00:00,SHELTER,524081.0,L16-013030,LIC ALTERED,VET
A553080,CAT,B,BLACK,LONGHAIR,DOMESTIC LH,2015-02-11 00:00:00,LOCKBOX,467994.0,L14-016747,LIC ALTERED,HLP SCAN
A607680,DOG,OO,BROWN,TOY,YORKSHIRE TERR,2017-01-06 00:00:00,SHELTER,522511.0,L16-053035,LIC ALTERED,COUNTER
A562590,CAT,OO,SILVER,SHORTHAIR,DOMESTIC SH,2015-06-05 00:00:00,SHELTER,477515.0,,,
A614263,DOG,OO,WHITE,COLLIE,BORDER COLLIE,2017-03-31 00:00:00,SHELTER,529010.0,L17-026386,LIC ALTERED,MAIL
A568700,DOG,OO,BLUE,MASTIFF,PIT BULL,2015-08-15 00:00:00,SHELTER,483641.0,985112006052265,MICROCHIP ADO,HOME AGAIN
A235532,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2005-03-13 00:00:00,SHELTER,90527.0,L15-052478,LIC ALTERED,COUNTER
A559031,DOG,BR,TAN,SIGHTHOUND,BASENJI,2015-05-04 00:00:00,LOCKBOX,473951.0,L15-034187,LIC ALTERED,HLP SCAN
A631119,DOG,BR,YELLOW,MIX,MIX,2017-11-27 00:00:00,LOCKBOX,545750.0,981020015918048,MICROCHIP,HLP SCAN
A550494,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-01-14 00:00:00,SHELTER,465389.0,L15-054867,LIC ALTERED,MAIL
A588829,CAT,B,TORTIE,SHORTHAIR,DOMESTIC SH,2016-05-02 00:00:00,SHELTER,503748.0,L16-008214,LIC ALTERED,HOME AGAIN
A604917,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-11-17 00:00:00,SHELTER,519766.0,L16-031754,LIC ALTERED,HLP SCAN
A613014,DOG,OO,UNKNOWN,MASTIFF,AMER BULLDOG,2017-03-20 00:00:00,WEB,527780.0,,,
A565037,DOG,B,BROWN,HOUND,BLOODHOUND,2015-07-05 00:00:00,SHELTER,479968.0,L15-025845,LIC ALTERED,COUNTER
A578942,CAT,OO,WHITE,LONGHAIR,DOMESTIC MH,2015-12-16 00:00:00,SHELTER,493893.0,L16-024177,LIC ALTERED,VET
A578893,DOG,OO,GRAY,MASTIFF,PIT BULL,2017-06-14 00:00:00,SHELTER,493844.0,985112006925828,MICROCHIP ADO,HOME AGAIN
A558910,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-05-02 00:00:00,SHELTER,473829.0,L17-006027,LIC UNALTERED,COUNTER
A568421,DOG,W,WHITE,POODLE,POODLE MIN,2015-08-12 00:00:00,SHELTER,483362.0,L15-023646,LIC ALTERED,COUNTER
A521853,CAT,B,GRAY,LONGHAIR,DOMESTIC LH,2014-03-25 00:00:00,SHELTER,436643.0,L14-045554,LIC ALTERED,HLP SCAN
A565355,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-07-08 00:00:00,SHELTER,480286.0,985112006320639,MICROCHIP ADO,HOME AGAIN
A586645,DOG,OO,BLACK,COLLIE,AUST CATTLE DOG,2016-04-06 00:00:00,SHELTER,501599.0,L15-073215,LIC ALTERED,VET
A443669,DOG,OO,TRICOLOR,TOY,CHIHUAHUA SH,2011-08-23 00:00:00,LOCKBOX,357589.0,L15-012270,LIC ALTERED,HLP SCAN
A552079,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-02-02 00:00:00,LOCKBOX,466987.0,L16-012110,LIC ALTERED,HLP SCAN
A603751,DOG,B,BLACK,MASTIFF,ROTTWEILER,2016-11-07 00:00:00,LOCKBOX,518657.0,L16-043596,LIC ALTERED,HLP WEB
A376064,DOG,BR,BROWN,TERRIER,SCHNAUZER MIN,2009-03-03 00:00:00,SHELTER,288639.0,L15-018911,LIC ALTERED,MAIL
A620260,CAT,OO,UNKNOWN,SHORTHAIR,RUSSIAN BLUE,2017-06-20 00:00:00,WEB,534989.0,,,
A565912,DOG,B,BLACK,COLLIE,AUST SHEPHERD,2015-07-17 00:00:00,SHELTER,480844.0,985112005219691,MICROCHIP ADO,HOME AGAIN
A621885,DOG,OO,BROWN,SETTER/RETRIEVE,GREAT PYRENEES,2017-07-15 00:00:00,LICENSE,536608.0,985113000964479,MICROCHIP,HOME AGAIN
A425768,DOG,OO,BLACK,TOY,SHIH TZU,2010-11-10 00:00:00,SHELTER,339269.0,L17-010930,LIC ALTERED,HLP SCAN
A405474,DOG,W,BLACK,TOY,SHIH TZU,2010-02-24 00:00:00,LOCKBOX,318534.0,L15-035720,LIC SR,HLP SCAN
A612710,DOG,BR,BROWN,COLLIE,BORDER COLLIE,2017-03-13 00:00:00,LOCKBOX,527476.0,U17-009051,RABIES CERT,HLP SCAN
A563899,DOG,B,BLACK,TERRIER,SCHNAUZER MIN,2015-06-22 00:00:00,LOCKBOX,478825.0,L15-044308,LIC 3YSR,HLP SCAN
A604748,CAT,OO,SLVR TABBY,SHORTHAIR,DOMESTIC SH,2016-11-16 00:00:00,SHELTER,519597.0,U16-52817,RAB VAC CERT.,VET
A617868,DOG,OO,BLACK,SPITZ,AKITA,2017-05-24 00:00:00,SHELTER,532627.0,L17-006133,LIC UNALTERED,COUNTER
A598019,DOG,OO,TAN,SETTER/RETRIEVE,GOLDEN RETR,2016-08-24 00:00:00,SHELTER,512938.0,L16-032730,LIC ALTERED,VET
A560223,CAT,W,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-05-11 00:00:00,SHELTER,475134.0,,,
A627908,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2017-10-11 00:00:00,LICENSE,542581.0,L17-051145,LIC SR,MAIL
A604359,DOG,BR,SABLE,COLLIE,COLLIE SMOOTH,2016-11-10 00:00:00,SHELTER,519210.0,L16-046146,LIC UNALTERED,HLP SCAN
A606347,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-12-12 00:00:00,LOCKBOX,521200.0,U16-008728,RABIES CERT,HLP SCAN
A575241,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-09-07 00:00:00,SHELTER,490188.0,L15-028911,LIC 3Y,COUNTER
A591454,DOG,OO,BROWN,TOY,PUG,2016-06-02 00:00:00,SHELTER,506367.0,L16-027841,LIC ALTERED,VET
A632910,DOG,BR,BROWN,MASTIFF,PIT BULL,2018-01-05 00:00:00,SHELTER,547534.0,,,
A586761,DOG,B,BL BRINDLE,MASTIFF,CANE CORSO,2016-04-07 00:00:00,SHELTER,501715.0,L16-011317,LIC UNALTERED,COUNTER
A600275,RABBIT,B,BLACK,RABBIT,DUTCH,2016-09-14 00:00:00,SHELTER,515180.0,985112008058815,MICROCHIP ADO,HOME AGAIN
A549655,DOG,BR,TRICOLOR,SPANIEL,CAVALIER SPAN,2015-01-06 00:00:00,LOCKBOX,464550.0,L15-003338,LIC UNALTERED,HLP WEB
A600885,DOG,B,BLACK,TERRIER,JACK RUSS TER,2016-09-22 00:00:00,SHELTER,515793.0,L16-025841,LIC ALTERED,VET
A556350,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-03-24 00:00:00,LOCKBOX,471263.0,L15-150143,LIC ALTERED,HLP SCAN
A262821,DOG,B,BLACK,SIGHTHOUND,WHIPPET,2006-02-08 00:00:00,LOCKBOX,117764.0,D07-038412,LIC ALTERED,
A567032,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-07-29 00:00:00,SHELTER,481968.0,R15-44600,RABIES CERT,VET
A599915,DOG,W,WHITE,MASTIFF,FRENCH BULLDOG,2016-09-12 00:00:00,LOCKBOX,514819.0,981020013813892,MICROCHIP,HLP WEB
A371915,DOG,B,TRICOLOR,HOUND,BEAGLE,2009-01-16 00:00:00,SHELTER,284420.0,D10-009919,LIC ALTERED,ADOPT
A556261,CAT,B,GRAY,LONGHAIR,DOMESTIC LH,2015-03-24 00:00:00,LOCKBOX,471175.0,L15-051101,LIC SR,HLP SCAN
A556853,DOG,OO,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2015-03-31 00:00:00,SHELTER,471766.0,L15-020468,LIC ALTERED,MAIL
A563519,CAT,OO,SLVR TABBY,SHORTHAIR,DOMESTIC SH,2015-06-19 00:00:00,SHELTER,478445.0,L14-007902,LIC ALTERED,VET
A624871,CAT,OO,BROWN,SHORTHAIR,DOMESTIC SH,2017-09-07 00:00:00,LICENSE,539605.0,L17-014648,LIC ALTERED,VET
A564853,DOG,OO,RED TICK,HOUND,ENG COONHOUND,2015-07-01 00:00:00,SHELTER,479782.0,982000363951395,MICROCHIP,PET WATCH
A563968,DOG,,,POODLE,POODLE MIN,2015-06-22 00:00:00,LOCKBOX,478894.0,L15-037023,LIC ALTERED,VET
A629917,DOG,OO,UNKNOWN,POINTER,GERM SH POINT,2017-11-07 00:00:00,WEB,544548.0,,,
A553722,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2015-02-17 00:00:00,SHELTER,468636.0,982000363994832,MICROCHIP,PET WATCH
A580048,DOG,BR,SABLE,COLLIE,SHETLD SHEEPDOG,2016-01-03 00:00:00,LOCKBOX,495000.0,L17-038858,LIC SR,HLP SCAN
A480483,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2012-11-24 00:00:00,SHELTER,394934.0,L16-005588,LIC ALTERED,ADOPT
A580883,DOG,BR,APRICOT,POODLE,POODLE TOY,2016-01-13 00:00:00,LOCKBOX,495837.0,U16-006185,RABIES CERT,HLP IMPORT
A582109,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2016-01-30 00:00:00,SHELTER,497066.0,L15-060065,LIC ALTERED,MAIL
A562459,DOG,BR,BROWN,MASTIFF,PIT BULL,2015-06-04 00:00:00,LOCKBOX,477387.0,982000363891560,MICROCHIP,HLP IMPORT
A555999,DOG,B,BLACK,TOY,YORKSHIRE TERR,2015-03-22 00:00:00,SHELTER,470911.0,L15-018572,LIC UNALTERED,COUNTER
A596554,DOG,OO,BLACK,HOUND,BEAGLE,2016-08-08 00:00:00,SHELTER,511479.0,RAB9124099,RABIES CERT,VET
A602857,DOG,B,BL BRINDLE,COLLIE,AUST CATTLE DOG,2016-10-26 00:00:00,LOCKBOX,517760.0,L16-043289,LIC UNALTERED,HLP WEB
A601345,DOG,OO,WHITE,TERRIER,JACK RUSS TER,2016-09-28 00:00:00,LICENSE,516253.0,L16-031019,LIC ALTERED,VET
A613446,DOG,OO,BLACK,TERRIER,TIBETAN TERR,2017-03-23 00:00:00,SHELTER,528208.0,L17-041004,LIC SR,VET
A234465,DOG,BR,BROWN,SPITZ,AKITA,2017-07-13 00:00:00,SHELTER,255442.0,L14-060732,LIC ALTERED,VET
A590503,DOG,B,TRICOLOR,TERRIER,TERRIER,2016-05-18 00:00:00,LOCKBOX,505420.0,L16-056213,LIC ALTERED,HLP SCAN
A506165,OTHER,OO,SABLE,MAMMAL,FERRET,2013-10-08 00:00:00,LOCKBOX,420871.0,L15-027494,LIC ALTERED,VET
A597464,DOG,OO,BUFF,TOY,SHIH TZU,2016-08-17 00:00:00,SHELTER,512374.0,RAB9124200,RABIES CERT,VET
A602215,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-10-13 00:00:00,LOCKBOX,517119.0,L16-019118,LIC 3Y,HLP SCAN
A573604,DOG,BR,BROWN,TOY,DACHSHUND,2015-10-08 00:00:00,LOCKBOX,488547.0,L15-006979,LIC ALTERED,HLP WEB
A607179,CAT,B,GRAY,,,2016-12-26 00:00:00,LOCKBOX,522011.0,L16-055726,LIC ALTERED,HLP SCAN
A589008,DOG,OO,TRICOLOR,HOUND,BEAGLE,2016-05-04 00:00:00,SHELTER,503927.0,L17-044805,LIC ALTERED,COUNTER
A286382,DOG,B,YELLOW,COLLIE,BORDER COLLIE,2006-10-04 00:00:00,LOCKBOX,43851.0,D07-055965,LIC ALTERED,
A600040,DOG,OO,BROWN,SHEPHERD,GERM SHEPHERD,2016-09-13 00:00:00,SHELTER,514944.0,R17-5564,RAB VAC CERT.,ADOPT
A597130,DOG,OO,UNKNOWN,TOY,YORKSHIRE TERR,2016-08-13 00:00:00,WEB,512044.0,,,
A396322,DOG,BR,WHITE,MASTIFF,AMER BULLDOG,2009-10-20 00:00:00,SHELTER,309206.0,D13-022044,LIC UNALTERED,COUNTER
A584061,DOG,B,BLACK,COLLIE,COLLIE SMOOTH,2016-02-26 00:00:00,LOCKBOX,499019.0,L16-036662,LIC ALTERED,HLP WEB
A197266,DOG,B,BLUE,TOY,HAVANESE,2005-03-13 00:00:00,SHELTER,177684.0,490F1A1C61,MICROCHIP,HLP WEB
A542013,DOG,B,BLACK,COLLIE,QUEENSLAND HEEL,2014-10-16 00:00:00,SHELTER,456880.0,U14-004998,RABIES CERT,HLP IMPORT
A610105,DOG,BR,BR BRINDLE,MIX,MIX,2017-02-10 00:00:00,LOCKBOX,524934.0,L16-161101,LIC ALTERED,HLP SCAN
A592493,DOG,OO,WHITE,MASTIFF,GREAT DANE,2016-06-20 00:00:00,SHELTER,507414.0,L16-073259,LIC ALTERED,VET
A576747,DOG,W,WHITE,TOY,BOSTON TERRIER,2015-11-11 00:00:00,LOCKBOX,491696.0,U15-005185,RABIES CERT,HLP IMPORT
A585587,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-03-19 00:00:00,SHELTER,500538.0,L17-012117,LIC ALTERED,COUNTER
A590391,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-05-17 00:00:00,SHELTER,505307.0,,,
A617119,DOG,OO,BLACK,HOUND,CATAHOULA,2017-05-11 00:00:00,SHELTER,531875.0,L16-031193,LIC ALTERED,VET
A585951,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2016-03-24 00:00:00,SHELTER,500906.0,L16-001449,LIC ALTERED,COUNTER
A623004,DOG,B,BLACK,MIX,MIX,2017-08-04 00:00:00,LOCKBOX,537732.0,L17-007282,LIC ALTERED,HLP SCAN
A561189,DOG,B,GRAY,TOY,SHIH TZU,2015-05-21 00:00:00,LOCKBOX,476109.0,L17-036825,LIC ALTERED,HLP SCAN
A554328,DOG,OO,UNKNOWN,SETTER/RETRIEVE,GOLDEN RETR,2015-02-28 00:00:00,WEB,469242.0,,,
A569649,CAT,B,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-08-29 00:00:00,LOCKBOX,484591.0,L17-021517,LIC ALTERED,HLP WEB
A558691,DOG,B,BLACK,COLLIE,BORDER COLLIE,2015-04-29 00:00:00,LOCKBOX,473609.0,U15-001720,RABIES CERT,HLP SCAN
A554039,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2015-02-24 00:00:00,WEB,468953.0,,,
A569135,DOG,BR,RED,MASTIFF,PIT BULL,2015-08-22 00:00:00,SHELTER,484077.0,985112005136571,MICROCHIP RTO,HOME AGAIN
A583418,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2016-02-17 00:00:00,SHELTER,498383.0,RABIES45343,RABIES CERT,VET
A628964,DOG,OO,BLACK,TERRIER,RAT TERRIER,2017-10-25 00:00:00,LICENSE,543603.0,L17-041650,LIC ALTERED,VET
A366282,CAT,BR,ORG TIGER,LONGHAIR,DOMESTIC MH,2008-11-06 00:00:00,SHELTER,278701.0,C09-061167,LIC ALTERED,ADOPT
A618180,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-05-26 00:00:00,WEB,532940.0,,,
A630411,DOG,OO,BLACK,TOY,SHIH TZU,2017-11-15 00:00:00,LICENSE,545044.0,L17-005248,LIC ALTERED,VET
A567320,CAT,B,CALICO,LONGHAIR,DOMESTIC LH,2015-07-30 00:00:00,LOCKBOX,482258.0,L15-017572,LIC ALTERED,HLP SCAN
A527266,DOG,BR,TAN,MASTIFF,PIT BULL,2014-05-23 00:00:00,SHELTER,442078.0,L15-023571,LIC 3Y,COUNTER
A564246,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2015-06-23 00:00:00,LOCKBOX,479172.0,L15-004245,LIC ALTERED,HLP WEB
A591971,DOG,OO,TAN,HOUND,RHOD RIDGEBACK,2016-06-09 00:00:00,SHELTER,506885.0,L16-006677,LIC ALTERED,VET
A584182,DOG,BR,TAN,SHEPHERD,WELSH CORGI PEM,2016-02-29 00:00:00,LOCKBOX,499141.0,L16-036763,LIC ALTERED,HLP WEB
A556496,DOG,OO,UNKNOWN,SETTER/RETRIEVE,LABRADOR RETR,2015-03-25 00:00:00,WEB,471409.0,,,
A596481,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-08-07 00:00:00,SHELTER,511404.0,985112007516638,MICROCHIP ADO,HOME AGAIN
A572791,DOG,W,WHITE,TERRIER,JACK RUSS TER,2009-06-01 00:00:00,SHELTER,487732.0,L17-002031,LIC ALTERED,VET
A620886,DOG,OO,GRAY,MASTIFF,PIT BULL,2017-06-29 00:00:00,SHELTER,535608.0,,,
A448903,DOG,BR,TAN,TERRIER,CAIRN TERRIER,2011-12-07 00:00:00,SHELTER,362919.0,985121012473222,MICROCHIP,HOME AGAIN
A564817,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2015-07-01 00:00:00,SHELTER,479746.0,L15-059851,LIC ALTERED,VET
A610397,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2017-02-15 00:00:00,SHELTER,525206.0,L17-012136,LIC ALTERED,COUNTER
A555552,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-03-16 00:00:00,LOCKBOX,470464.0,L15-001125,LIC ALTERED,HLP WEB
A607929,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-01-12 00:00:00,SHELTER,522760.0,L17-044988,LIC ALTERED,MAIL
A578559,DOG,B,TRICOLOR,COLLIE,AUST SHEPHERD,2015-12-11 00:00:00,LOCKBOX,493511.0,U15-005556,RABIES CERT,HLP IMPORT
A492336,DOG,B,BLACK,HOUND,BLACK/TAN HOUND,2013-05-22 00:00:00,LOCKBOX,406947.0,L17-031627,LIC ALTERED,HLP SCAN
A388458,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2015-05-01 00:00:00,SHELTER,301211.0,L14-010950,LIC ALTERED,HLP SCAN
A552874,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-02-10 00:00:00,SHELTER,467786.0,L17-022710,LIC ALTERED,HLP WEB
A571436,DOG,BR,GOLD,TOY,CHIHUAHUA SH,2015-09-18 00:00:00,SHELTER,486379.0,982000364912116,MICROCHIP ADO,HOME AGAIN
A571925,DOG,BR,BROWN,TOY,POMERANIAN,2015-09-23 00:00:00,LOCKBOX,486868.0,RAB-46091,RABIES CERT,VET
A571625,DOG,BR,RED,COLLIE,AUST SHEPHERD,2015-09-21 00:00:00,SHELTER,486568.0,L17-029313,LIC ALTERED,HLP SCAN
A626618,DOG,BR,TAN,MIX,MIX,2017-09-28 00:00:00,LOCKBOX,541335.0,L17-001598,LIC ALTERED,HLP SCAN
A567000,DOG,BR,BROWN,HOUND,BEAGLE,2015-07-29 00:00:00,SHELTER,481936.0,L16-042234,LIC ALTERED,HLP WEB
A561682,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2015-05-27 00:00:00,WEB,476606.0,,,
A530006,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2014-06-25 00:00:00,SHELTER,444826.0,L14-013506,LIC ALTERED,ADOPT
A568031,CAT,OO,UNKNOWN,,UNKNOWN,2015-08-06 00:00:00,LOCKBOX,482971.0,L15-027859,LIC ALTERED,VET
A608038,DOG,OO,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2017-01-13 00:00:00,SHELTER,522869.0,L16-053079,LIC ALTERED,COUNTER
A605968,DOG,BR,GOLD,MASTIFF,PIT BULL,2016-12-04 00:00:00,SHELTER,520818.0,L16-006332,LIC ALTERED,COUNTER
A299080,DOG,BR,TAN,TOY,CHINESE CRESTED,2007-02-19 00:00:00,LOCKBOX,169284.0,L17-038738,LIC SR,HLP SCAN
A564855,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2015-07-01 00:00:00,SHELTER,479784.0,L15-030577,LIC ALTERED,VET
A554979,CAT,BR,BRN TIGER,SHORTHAIR,DOMESTIC SH,2015-03-14 00:00:00,SHELTER,469896.0,,,
A601711,DOG,BR,TRICOLOR,HOUND,BEAGLE,2016-10-06 00:00:00,LOCKBOX,516622.0,L16-042806,LIC UNALTERED,HLP WEB
A609124,DOG,B,BL BRINDLE,SETTER/RETRIEVE,LABRADOR RETR,2017-01-30 00:00:00,LOCKBOX,523960.0,0A1228531D,MICROCHIP,HLP WEB
A599405,DOG,W,WHITE,HOUND,BEAGLE,2016-09-06 00:00:00,LOCKBOX,514309.0,L16-042098,LIC SR,HLP WEB
A579764,DOG,BR,TRICOLOR,COLLIE,ENG SHEPHERD,2015-12-30 00:00:00,LOCKBOX,494716.0,L16-044738,LIC UNALTERED,HLP WEB
A613196,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2017-03-22 00:00:00,SHELTER,527963.0,L16-010375,LIC ALTERED,VET
A630512,DOG,OO,BLACK,MASTIFF,BOXER,2017-11-16 00:00:00,LICENSE,545145.0,L17-038709,LIC ALTERED,VET
A598581,DOG,BR,BROWN,TOY,SHIH TZU,2016-08-29 00:00:00,LOCKBOX,513495.0,L17-013845,LIC SR,HLP SCAN
A566119,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-07-21 00:00:00,LOCKBOX,481053.0,L15-004864,LIC ALTERED,HLP WEB
A613800,DOG,OO,BLACK,MASTIFF,PIT BULL,2017-03-28 00:00:00,SHELTER,528555.0,L17-030129,LIC ALTERED,VET
A603255,DOG,W,WHITE,SPITZ,SIBERIAN HUSKY,2016-10-31 00:00:00,SHELTER,518160.0,R16-5900,RABIES CERT,RESQ
A582554,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-04 00:00:00,LOCKBOX,497511.0,48791C5B39,MICROCHIP,HLP IMPORT
A505005,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2013-09-26 00:00:00,LOCKBOX,419704.0,C13-003769,LIC ALTERED,VET
A553722,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2015-02-17 00:00:00,SHELTER,468636.0,L14-018352,LIC ALTERED,VET
A568318,DOG,BR,BROWN,HOUND,BASSET HOUND,2015-08-11 00:00:00,SHELTER,483259.0,R15-1046,RAB VAC CERT.,RESQ
A607819,DOG,W,BLUE MERLE,COLLIE,AUST CATTLE DOG,2017-01-10 00:00:00,SHELTER,522650.0,L17-013316,LIC ASST,COUNTER
A610866,DOG,B,BLACK,MIX,MIX,2017-02-21 00:00:00,LOCKBOX,525676.0,U17-008954,RABIES CERT,HLP SCAN
A555552,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-03-16 00:00:00,LOCKBOX,470464.0,985112004271736,MICROCHIP,HLP WEB
A616268,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-04-27 00:00:00,SHELTER,531020.0,985113001005945,MICROCHIP ADO,ADOPT
