Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,Unnamed: 14,Unnamed: 15,Unnamed: 16
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,0.0,43.0,0.0,43.0,43.0,0.0,43.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,1.0,24.0,0.0,24.0,24.0,0.0,24.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,2.0,10.0,0.0,10.0,10.0,0.0,10.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,5.0,56.0,0.0,56.0,56.0,0.0,56.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,6.0,87.0,0.0,87.0,87.0,0.0,87.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,7.0,292.0,0.0,292.0,292.0,0.0,292.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,8.0,914.0,0.0,914.0,914.0,0.0,914.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,9.0,1003.0,0.0,1003.0,1003.0,0.0,1003.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,10.0,1188.0,0.0,1188.0,1188.0,0.0,1188.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,11.0,2260.0,0.0,2260.0,2260.0,0.0,2260.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,12.0,4984.0,0.0,4984.0,4984.0,0.0,4984.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,13.0,5639.0,0.0,5639.0,5639.0,0.0,5639.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,14.0,4515.0,0.0,4515.0,4515.0,0.0,4515.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,15.0,3661.0,0.0,3661.0,3661.0,0.0,3661.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,16.0,3145.0,0.0,3145.0,3145.0,0.0,3145.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,17.0,3082.0,0.0,3082.0,3082.0,0.0,3082.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,18.0,2313.0,0.0,2313.0,2313.0,0.0,2313.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,19.0,1384.0,0.0,1384.0,1384.0,0.0,1384.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,20.0,606.0,0.0,606.0,606.0,0.0,606.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,21.0,377.0,0.0,377.0,377.0,0.0,377.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,22.0,338.0,0.0,338.0,338.0,0.0,338.0,,,
Leeds,Albion Street South,2016.0,December,48.0,Wednesday,30-Nov-16,23.0,150.0,0.0,150.0,150.0,0.0,150.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,0.0,388.0,0.0,388.0,388.0,0.0,388.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,1.0,456.0,0.0,456.0,456.0,0.0,456.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,2.0,576.0,0.0,576.0,576.0,0.0,576.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,3.0,509.0,0.0,509.0,509.0,0.0,509.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,4.0,459.0,0.0,459.0,459.0,0.0,459.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,5.0,203.0,0.0,203.0,203.0,0.0,203.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,6.0,371.0,0.0,371.0,371.0,0.0,371.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,7.0,617.0,0.0,617.0,617.0,0.0,617.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,8.0,1428.0,0.0,1428.0,1428.0,0.0,1428.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,9.0,1361.0,0.0,1361.0,1361.0,0.0,1361.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,10.0,2058.0,0.0,2058.0,2058.0,0.0,2058.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,11.0,3112.0,0.0,3112.0,3112.0,0.0,3112.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,12.0,4917.0,0.0,4917.0,4917.0,0.0,4917.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,13.0,4611.0,0.0,4611.0,4611.0,0.0,4611.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,14.0,3528.0,0.0,3528.0,3528.0,0.0,3528.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,15.0,3214.0,0.0,3214.0,3214.0,0.0,3214.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,16.0,3534.0,0.0,3534.0,3534.0,0.0,3534.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,17.0,3405.0,0.0,3405.0,3405.0,0.0,3405.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,18.0,2304.0,0.0,2304.0,2304.0,0.0,2304.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,19.0,1213.0,0.0,1213.0,1213.0,0.0,1213.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,20.0,725.0,0.0,725.0,725.0,0.0,725.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,21.0,556.0,0.0,556.0,556.0,0.0,556.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,22.0,333.0,0.0,333.0,333.0,0.0,333.0,,,
Leeds,Briggate,2016.0,November,44.0,Tuesday,01-Nov-16,23.0,236.0,0.0,236.0,236.0,0.0,236.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,0.0,176.0,0.0,176.0,176.0,0.0,176.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,1.0,100.0,0.0,100.0,100.0,0.0,100.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,2.0,91.0,0.0,91.0,91.0,0.0,91.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,3.0,102.0,0.0,102.0,102.0,0.0,102.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,4.0,55.0,0.0,55.0,55.0,0.0,55.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,5.0,88.0,0.0,88.0,88.0,0.0,88.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,6.0,279.0,0.0,279.0,279.0,0.0,279.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,7.0,642.0,0.0,642.0,642.0,0.0,642.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,8.0,1264.0,0.0,1264.0,1264.0,0.0,1264.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,9.0,1202.0,0.0,1202.0,1202.0,0.0,1202.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,10.0,1962.0,0.0,1962.0,1962.0,0.0,1962.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,11.0,3298.0,0.0,3298.0,3298.0,0.0,3298.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,12.0,5513.0,0.0,5513.0,5513.0,0.0,5513.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,13.0,5207.0,0.0,5207.0,5207.0,0.0,5207.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,14.0,3923.0,0.0,3923.0,3923.0,0.0,3923.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,15.0,3625.0,0.0,3625.0,3625.0,0.0,3625.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,16.0,3868.0,0.0,3868.0,3868.0,0.0,3868.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,17.0,3797.0,0.0,3797.0,3797.0,0.0,3797.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,18.0,2444.0,0.0,2444.0,2444.0,0.0,2444.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,19.0,1578.0,0.0,1578.0,1578.0,0.0,1578.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,20.0,741.0,0.0,741.0,741.0,0.0,741.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,21.0,661.0,0.0,661.0,661.0,0.0,661.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,22.0,427.0,0.0,427.0,427.0,0.0,427.0,,,
Leeds,Briggate,2016.0,November,44.0,Wednesday,02-Nov-16,23.0,364.0,0.0,364.0,364.0,0.0,364.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,0.0,160.0,0.0,160.0,160.0,0.0,160.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,1.0,83.0,0.0,83.0,83.0,0.0,83.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,2.0,105.0,0.0,105.0,105.0,0.0,105.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,3.0,76.0,0.0,76.0,76.0,0.0,76.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,4.0,63.0,0.0,63.0,63.0,0.0,63.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,5.0,58.0,0.0,58.0,58.0,0.0,58.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,6.0,270.0,0.0,270.0,270.0,0.0,270.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,7.0,612.0,0.0,612.0,612.0,0.0,612.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,8.0,1304.0,0.0,1304.0,1304.0,0.0,1304.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,9.0,1426.0,0.0,1426.0,1426.0,0.0,1426.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,10.0,2100.0,0.0,2100.0,2100.0,0.0,2100.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,11.0,2958.0,0.0,2958.0,2958.0,0.0,2958.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,12.0,4810.0,0.0,4810.0,4810.0,0.0,4810.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,13.0,4790.0,0.0,4790.0,4790.0,0.0,4790.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,14.0,3743.0,0.0,3743.0,3743.0,0.0,3743.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,15.0,3600.0,0.0,3600.0,3600.0,0.0,3600.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,16.0,3701.0,0.0,3701.0,3701.0,0.0,3701.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,17.0,3677.0,0.0,3677.0,3677.0,0.0,3677.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,18.0,2677.0,0.0,2677.0,2677.0,0.0,2677.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,19.0,1585.0,0.0,1585.0,1585.0,0.0,1585.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,20.0,841.0,0.0,841.0,841.0,0.0,841.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,21.0,737.0,0.0,737.0,737.0,0.0,737.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,22.0,555.0,0.0,555.0,555.0,0.0,555.0,,,
Leeds,Briggate,2016.0,November,44.0,Thursday,03-Nov-16,23.0,388.0,0.0,388.0,388.0,0.0,388.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,0.0,273.0,0.0,273.0,273.0,0.0,273.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,1.0,151.0,0.0,151.0,151.0,0.0,151.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,2.0,190.0,0.0,190.0,190.0,0.0,190.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,3.0,218.0,0.0,218.0,218.0,0.0,218.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,4.0,95.0,0.0,95.0,95.0,0.0,95.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,5.0,121.0,0.0,121.0,121.0,0.0,121.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,6.0,335.0,0.0,335.0,335.0,0.0,335.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,7.0,625.0,0.0,625.0,625.0,0.0,625.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,8.0,1214.0,0.0,1214.0,1214.0,0.0,1214.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,9.0,1440.0,0.0,1440.0,1440.0,0.0,1440.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,10.0,2430.0,0.0,2430.0,2430.0,0.0,2430.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,11.0,3588.0,0.0,3588.0,3588.0,0.0,3588.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,12.0,4750.0,0.0,4750.0,4750.0,0.0,4750.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,13.0,5154.0,0.0,5154.0,5154.0,0.0,5154.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,14.0,4639.0,0.0,4639.0,4639.0,0.0,4639.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,15.0,4459.0,0.0,4459.0,4459.0,0.0,4459.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,16.0,4679.0,0.0,4679.0,4679.0,0.0,4679.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,17.0,3850.0,0.0,3850.0,3850.0,0.0,3850.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,18.0,2935.0,0.0,2935.0,2935.0,0.0,2935.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,19.0,2071.0,0.0,2071.0,2071.0,0.0,2071.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,20.0,1087.0,0.0,1087.0,1087.0,0.0,1087.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,21.0,1039.0,0.0,1039.0,1039.0,0.0,1039.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,22.0,1373.0,0.0,1373.0,1373.0,0.0,1373.0,,,
Leeds,Briggate,2016.0,November,44.0,Friday,04-Nov-16,23.0,890.0,0.0,890.0,890.0,0.0,890.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,0.0,810.0,0.0,810.0,810.0,0.0,810.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,1.0,624.0,0.0,624.0,624.0,0.0,624.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,2.0,602.0,0.0,602.0,602.0,0.0,602.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,3.0,319.0,0.0,319.0,319.0,0.0,319.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,4.0,241.0,0.0,241.0,241.0,0.0,241.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,5.0,116.0,0.0,116.0,116.0,0.0,116.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,6.0,190.0,0.0,190.0,190.0,0.0,190.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,7.0,313.0,0.0,313.0,313.0,0.0,313.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,8.0,683.0,0.0,683.0,683.0,0.0,683.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,9.0,1562.0,0.0,1562.0,1562.0,0.0,1562.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,10.0,3908.0,0.0,3908.0,3908.0,0.0,3908.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,11.0,5737.0,0.0,5737.0,5737.0,0.0,5737.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,12.0,6695.0,0.0,6695.0,6695.0,0.0,6695.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,13.0,7479.0,0.0,7479.0,7479.0,0.0,7479.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,14.0,7913.0,0.0,7913.0,7913.0,0.0,7913.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,15.0,7725.0,0.0,7725.0,7725.0,0.0,7725.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,16.0,6642.0,0.0,6642.0,6642.0,0.0,6642.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,17.0,4777.0,0.0,4777.0,4777.0,0.0,4777.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,18.0,3150.0,0.0,3150.0,3150.0,0.0,3150.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,19.0,2004.0,0.0,2004.0,2004.0,0.0,2004.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,20.0,1156.0,0.0,1156.0,1156.0,0.0,1156.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,21.0,754.0,0.0,754.0,754.0,0.0,754.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,22.0,929.0,0.0,929.0,929.0,0.0,929.0,,,
Leeds,Briggate,2016.0,November,44.0,Saturday,05-Nov-16,23.0,719.0,0.0,719.0,719.0,0.0,719.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,0.0,720.0,0.0,720.0,720.0,0.0,720.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,1.0,674.0,0.0,674.0,674.0,0.0,674.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,2.0,638.0,0.0,638.0,638.0,0.0,638.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,3.0,461.0,0.0,461.0,461.0,0.0,461.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,4.0,333.0,0.0,333.0,333.0,0.0,333.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,5.0,128.0,0.0,128.0,128.0,0.0,128.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,6.0,104.0,0.0,104.0,104.0,0.0,104.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,7.0,187.0,0.0,187.0,187.0,0.0,187.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,8.0,375.0,0.0,375.0,375.0,0.0,375.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,9.0,523.0,0.0,523.0,523.0,0.0,523.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,10.0,1398.0,0.0,1398.0,1398.0,0.0,1398.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,11.0,3112.0,0.0,3112.0,3112.0,0.0,3112.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,12.0,3962.0,0.0,3962.0,3962.0,0.0,3962.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,14.0,9130.0,0.0,9130.0,9130.0,0.0,9130.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,15.0,4948.0,0.0,4948.0,4948.0,0.0,4948.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,16.0,3376.0,0.0,3376.0,3376.0,0.0,3376.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,17.0,1635.0,0.0,1635.0,1635.0,0.0,1635.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,18.0,739.0,0.0,739.0,739.0,0.0,739.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,19.0,540.0,0.0,540.0,540.0,0.0,540.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,20.0,428.0,0.0,428.0,428.0,0.0,428.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,21.0,305.0,0.0,305.0,305.0,0.0,305.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,22.0,230.0,0.0,230.0,230.0,0.0,230.0,,,
Leeds,Briggate,2016.0,November,44.0,Sunday,06-Nov-16,23.0,168.0,0.0,168.0,168.0,0.0,168.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,0.0,86.0,0.0,86.0,86.0,0.0,86.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,1.0,55.0,0.0,55.0,55.0,0.0,55.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,2.0,27.0,0.0,27.0,27.0,0.0,27.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,3.0,26.0,0.0,26.0,26.0,0.0,26.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,4.0,25.0,0.0,25.0,25.0,0.0,25.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,5.0,66.0,0.0,66.0,66.0,0.0,66.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,6.0,286.0,0.0,286.0,286.0,0.0,286.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,7.0,643.0,0.0,643.0,643.0,0.0,643.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,8.0,1226.0,0.0,1226.0,1226.0,0.0,1226.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,9.0,1234.0,0.0,1234.0,1234.0,0.0,1234.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,10.0,2305.0,0.0,2305.0,2305.0,0.0,2305.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,11.0,3301.0,0.0,3301.0,3301.0,0.0,3301.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,12.0,4714.0,0.0,4714.0,4714.0,0.0,4714.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,13.0,4431.0,0.0,4431.0,4431.0,0.0,4431.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,14.0,3664.0,0.0,3664.0,3664.0,0.0,3664.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,15.0,3168.0,0.0,3168.0,3168.0,0.0,3168.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,16.0,3383.0,0.0,3383.0,3383.0,0.0,3383.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,17.0,3428.0,0.0,3428.0,3428.0,0.0,3428.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,18.0,2231.0,0.0,2231.0,2231.0,0.0,2231.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,19.0,1040.0,0.0,1040.0,1040.0,0.0,1040.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,20.0,594.0,0.0,594.0,594.0,0.0,594.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,21.0,400.0,0.0,400.0,400.0,0.0,400.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,22.0,333.0,0.0,333.0,333.0,0.0,333.0,,,
Leeds,Briggate,2016.0,November,45.0,Monday,07-Nov-16,23.0,191.0,0.0,191.0,191.0,0.0,191.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,0.0,108.0,0.0,108.0,108.0,0.0,108.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,1.0,100.0,0.0,100.0,100.0,0.0,100.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,2.0,81.0,0.0,81.0,81.0,0.0,81.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,3.0,75.0,0.0,75.0,75.0,0.0,75.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,4.0,89.0,0.0,89.0,89.0,0.0,89.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,5.0,102.0,0.0,102.0,102.0,0.0,102.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,6.0,285.0,0.0,285.0,285.0,0.0,285.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,7.0,595.0,0.0,595.0,595.0,0.0,595.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,8.0,1260.0,0.0,1260.0,1260.0,0.0,1260.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,9.0,1293.0,0.0,1293.0,1293.0,0.0,1293.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,10.0,2057.0,0.0,2057.0,2057.0,0.0,2057.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,11.0,2737.0,0.0,2737.0,2737.0,0.0,2737.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,12.0,4761.0,0.0,4761.0,4761.0,0.0,4761.0,,,
Leeds,Briggate,2016.0,November,45.0,Tuesday,08-Nov-16,13.0,4762.0,0.0,4762.0,4762.0,0.0,4762.0,,,
