animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A613437,DOG,TOY,YORKSHIRE TERR,R17-5557,RAB VAC CERT.,ADOPT,0.0,2017-03-28 00:00:00,2018-03-27 00:00:00,CURRENT
A629054,DOG,MASTIFF,PIT BULL,L17-052415,LIC ALTERED,COUNTER,10.0,2017-11-01 00:00:00,2018-11-01 00:00:00,CURRENT
A571198,DOG,TOY,SHIH TZU,985112006049808,MICROCHIP RTO,HOME AGAIN,9.0,2015-09-15 00:00:00,2016-09-15 00:00:00,CURRENT
A612478,DOG,COLLIE,AUST SHEPHERD,,,,,,,
A567361,DOG,COLLIE,SHETLD SHEEPDOG,985112006051460,MICROCHIP ADO,HOME AGAIN,25.0,2016-05-31 00:00:00,2017-05-31 00:00:00,CURRENT
A632039,DOG,COLLIE,BORDER COLLIE,,,,,,,
A603032,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-010286,LIC ALTERED,VET,10.0,2016-10-27 00:00:00,2017-08-13 00:00:00,RENEWED
A632800,CAT,SHORTHAIR,DOMESTIC SH,L17-083543,LIC SR,MAIL,5.0,2017-12-20 00:00:00,2018-12-15 00:00:00,CURRENT
A568255,DOG,MASTIFF,BOXER,L16-035498,LIC ALTERED,HLP WEB,9.5,2016-01-18 00:00:00,2016-12-15 00:00:00,RENEWED
A587391,DOG,MASTIFF,BOXER,982000405659655,MICROCHIP,HLP IMPORT,0.0,2016-04-14 00:00:00,,CURRENT
A596462,DOG,POINTER,WEIMARANER,L16-041490,LIC ALTERED,HLP WEB,10.5,2016-08-05 00:00:00,2017-02-12 00:00:00,RENEWED
A564866,DOG,POINTER,DOBERMAN PINSCH,L15-043279,LIC ALTERED,VET,9.0,2015-07-01 00:00:00,2015-10-23 00:00:00,CURRENT
A556176,DOG,,WEST,L16-042792,LIC ALTERED,HLP WEB,10.5,2016-10-05 00:00:00,2017-02-26 00:00:00,CURRENT
A581704,DOG,HOUND,BEAGLE,L15-012153,LIC ALTERED,VET,10.0,2016-09-23 00:00:00,2016-11-01 00:00:00,CURRENT
A598560,DOG,COLLIE,SHETLD SHEEPDOG,L17-027592,LIC SR,HLP SCAN,5.0,2017-09-28 00:00:00,2018-05-26 00:00:00,TEMPORARY
A574205,CAT,SHORTHAIR,DOMESTIC SH,U15-44857,RAB VAC CERT.,VET,0.0,2015-10-17 00:00:00,2016-09-17 00:00:00,CURRENT
A614152,DOG,TERRIER,MIN PINSCHER,,,,,,,
A599179,DOG,POODLE,POODLE MIN,985112007776771,MICROCHIP ADO,ADOPT,25.0,2016-09-04 00:00:00,2017-09-04 00:00:00,CURRENT
A605360,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-043980,LIC ALTERED,HLP WEB,10.5,2016-11-21 00:00:00,2017-11-11 00:00:00,CURRENT
A539536,DOG,MASTIFF,PIT BULL,,,,,,,
A538364,DOG,TERRIER,JACK RUSS TER,985112005142337,MICROCHIP,HOME AGAIN,0.0,2016-07-27 00:00:00,2017-07-27 00:00:00,CURRENT
A609039,DOG,MASTIFF,GREAT DANE,L17-043290,LIC ALTERED,COUNTER,10.0,2017-01-27 00:00:00,2018-01-26 00:00:00,CURRENT
A587035,DOG,SETTER/RETRIEVE,GOLDEN RETR,985112005361793,MICROCHIP,HLP SCAN,0.0,2017-08-14 00:00:00,,CURRENT
A166061,DOG,HOUND,BEAGLE,D07-025198,LIC ALTERED,,7.0,2006-09-27 00:00:00,2007-07-26 00:00:00,RENEWED
A607650,DOG,HOUND,BLOODHOUND,L16-059631,LIC ALTERED,VET,10.0,2017-01-05 00:00:00,2017-07-23 00:00:00,RENEWED
A627755,DOG,TOY,SHIH TZU,985113001195350,MICROCHIP RTO,HOME AGAIN,25.0,2017-10-09 00:00:00,2018-10-09 00:00:00,CURRENT
A573777,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112006315541,MICROCHIP ADO,HOME AGAIN,25.0,2015-12-02 00:00:00,2016-12-02 00:00:00,CURRENT
A615736,DOG,SHEPHERD,GERM SHEPHERD,L17-041036,LIC ALTERED,VET,10.0,2017-04-21 00:00:00,2018-03-08 00:00:00,CURRENT
A571411,DOG,SPITZ,ALASK MALAMUTE,L16-037838,LIC ALTERED,HLP WEB,10.5,2016-04-02 00:00:00,2017-03-07 00:00:00,CURRENT
A509837,CAT,SHORTHAIR,DOMESTIC SH,L16-000601,LIC ALTERED,HLP SCAN,10.0,2016-06-13 00:00:00,2017-04-27 00:00:00,RENEWED
A566404,DOG,MASTIFF,BOXER,L15-040632,LIC ALTERED,HLP IMPORT,9.5,2015-07-22 00:00:00,2016-07-07 00:00:00,CURRENT
A581908,DOG,TERRIER,JACK RUSS TER,L16-043487,LIC ALTERED,HLP WEB,10.5,2016-11-01 00:00:00,2017-10-30 00:00:00,CURRENT
A588463,DOG,MASTIFF,PIT BULL,L16-003840,LIC UNALTERED,COUNTER,60.0,2016-05-03 00:00:00,2017-03-07 00:00:00,CURRENT
A559055,DOG,TOY,YORKSHIRE TERR,L15-033250,LIC ALTERED,HLP SCAN,9.0,2015-05-01 00:00:00,2016-03-12 00:00:00,CURRENT
A601289,DOG,MASTIFF,PIT BULL,L16-007238,LIC ALTERED,VET,10.0,2016-09-28 00:00:00,2017-07-03 00:00:00,CURRENT
A614212,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-041106,LIC ALTERED,VET,10.0,2017-03-30 00:00:00,2018-02-04 00:00:00,CURRENT
A629884,DOG,SHEPHERD,GERM SHEPHERD,985113001486133,MICROCHIP ADO,HOME AGAIN,25.0,2017-11-13 00:00:00,2018-11-13 00:00:00,CURRENT
A517788,DOG,POINTER,GERM WH POINT,D14-013310,LIC ALTERED,VET,9.0,2014-02-05 00:00:00,2014-08-01 00:00:00,RENEWED
A632845,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A563818,DOG,TERRIER,SCHNAUZER STAND,L16-002359,LIC ALTERED,HLP SCAN,10.0,2016-09-01 00:00:00,2017-07-22 00:00:00,CURRENT
A567703,DOG,TOY,PUG,L15-032677,LIC 3Y,VET,0.0,2015-10-16 00:00:00,2018-09-18 00:00:00,CURRENT
A609154,DOG,SETTER/RETRIEVE,LABRADOR RETR,985113000878246,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-11 00:00:00,2018-04-11 00:00:00,CURRENT
A555874,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A633478,DOG,TOY,PAPILLON,L17-054087,LIC ALTERED,HLP SCAN,10.0,2018-01-04 00:00:00,2018-12-12 00:00:00,CURRENT
A577070,CAT,SHORTHAIR,DOMESTIC SH,L15-056694,LIC ALTERED,VET,9.0,2015-11-20 00:00:00,2016-09-14 00:00:00,CURRENT
A554530,DOG,TOY,CHIHUAHUA SH,104162,RAB VAC CERT.,VET,0.0,2015-03-06 00:00:00,2015-03-06 00:00:00,CURRENT
A595316,DOG,MASTIFF,PIT BULL,985112007612376,MICROCHIP ADO,HOME AGAIN,25.0,2016-08-04 00:00:00,2017-08-04 00:00:00,CURRENT
A585242,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A576476,DOG,SPITZ,SIBERIAN HUSKY,VOIDED OUT,MICROCHIP,HOME AGAIN,25.0,2016-11-19 00:00:00,2017-11-19 00:00:00,CURRENT
A604596,DOG,POODLE,POODLE MIN,981020017568584,MICROCHIP,INFO PET,0.0,2016-11-14 00:00:00,2017-11-14 00:00:00,CURRENT
A627154,CAT,SHORTHAIR,BOMBAY,L17-010604,LIC ALTERED,HLP SCAN,10.0,2017-09-29 00:00:00,2018-06-12 00:00:00,CURRENT
A547319,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A592049,CAT,SHORTHAIR,DOMESTIC SH,985112007581761,MICROCHIP ADO,HOME AGAIN,25.0,2016-07-08 00:00:00,2017-07-08 00:00:00,CURRENT
A553780,DOG,TOY,POMERANIAN,R15-0529,RAB VAC CERT.,RESQ,0.0,2015-02-25 00:00:00,2016-02-25 00:00:00,CURRENT
A576905,DOG,SHEPHERD,GERM SHEPHERD,L15-007795,LIC ALTERED,HLP WEB,9.5,2015-11-08 00:00:00,2016-05-07 00:00:00,CURRENT
A618562,DOG,TOY,DACHSHUND,U17-009275,RABIES CERT,HLP SCAN,,2017-06-02 00:00:00,2018-04-07 00:00:00,CURRENT
A564382,DOG,MASTIFF,PIT BULL,RAB104486,RAB VAC CERT.,VET,0.0,2015-06-24 00:00:00,2016-04-14 00:00:00,CURRENT
A447726,DOG,SHEPHERD,GERM SHEPHERD,D12-029788,LIC ALTERED,COUNTER,9.0,2011-11-11 00:00:00,2012-10-03 00:00:00,RENEWED
A595821,DOG,POINTER,GERM SH POINT,U16-008399,RABIES CERT,HLP SCAN,,2016-08-02 00:00:00,2017-06-10 00:00:00,CURRENT
A561351,DOG,TOY,SHIH TZU,L15-024003,LIC ALTERED,HLP SCAN,9.0,2015-05-21 00:00:00,2016-04-02 00:00:00,CURRENT
A605805,DOG,SETTER/RETRIEVE,GOLDEN RETR,956000005133225,MICROCHIP,HLP WEB,0.0,2016-11-30 00:00:00,,CURRENT
A575597,DOG,SHEPHERD,BELG MALINOIS,,,,,,,
A553568,DOG,HOUND,HOUND,L14-058486,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2016-08-07 00:00:00,CURRENT
A559038,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-028768,LIC ALTERED,HLP SCAN,10.0,2016-04-22 00:00:00,2017-03-31 00:00:00,RENEWED
A589111,DOG,TOY,DACHSHUND,L17-047064,LIC ALTERED,VET,10.0,2017-11-08 00:00:00,2018-10-10 00:00:00,CURRENT
A549633,CAT,SHORTHAIR,SIAMESE,,,,,,,
A552097,CAT,SHORTHAIR,DOMESTIC SH,L14-057545,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-09-27 00:00:00,CURRENT
A585490,CAT,SHORTHAIR,DOMESTIC SH,L16-028573,LIC ALTERED,HLP SCAN,10.0,2016-03-16 00:00:00,2017-01-28 00:00:00,CURRENT
A552572,DOG,SHEPHERD,GERM SHEPHERD,U16-006527,RABIES CERT,HLP IMPORT,,2016-02-08 00:00:00,2017-01-22 00:00:00,RENEWED
A551418,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-011261,LIC ALTERED,HLP SCAN,9.0,2015-08-03 00:00:00,2016-06-21 00:00:00,RENEWED
A585324,DOG,MASTIFF,PIT BULL,L16-000367,LIC ALTERED,COUNTER,10.0,2016-03-16 00:00:00,2017-03-16 00:00:00,CURRENT
A585940,DOG,TOY,MALTESE,L16-001471,LIC ALTERED,MAIL,9.0,2016-03-24 00:00:00,2017-01-26 00:00:00,CURRENT
A580478,DOG,SPITZ,SHIBA INU,982000365116428,MICROCHIP,HLP WEB,0.0,2016-01-07 00:00:00,,CURRENT
A612976,DOG,MASTIFF,PIT BULL,985113000878251,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-05 00:00:00,2018-04-05 00:00:00,CURRENT
A561406,CAT,LONGHAIR,DOMESTIC MH,985112005220421,MICROCHIP ADO,HOME AGAIN,25.0,2015-06-14 00:00:00,2016-06-14 00:00:00,CURRENT
A552967,DOG,MASTIFF,BOXER,985112004690267,MICROCHIP,HOME AGAIN,0.0,2015-03-19 00:00:00,2016-03-19 00:00:00,CURRENT
A548945,DOG,MASTIFF,PIT BULL,,,,,,,
A549967,DOG,SHEPHERD,GERM SHEPHERD,U15-000154,RABIES CERT,HLP IMPORT,,2015-01-09 00:00:00,2017-12-05 00:00:00,CURRENT
A587190,CAT,LONGHAIR,DOMESTIC LH,U16-007167,RABIES CERT,HLP IMPORT,,2016-04-15 00:00:00,2019-03-09 00:00:00,CURRENT
A559556,DOG,MASTIFF,BOXER,U15-002035,RABIES CERT,HLP IMPORT,,2015-05-07 00:00:00,2016-03-07 00:00:00,RENEWED
A574555,DOG,MASTIFF,PIT BULL,,,,,,,
A581898,DOG,HOUND,BEAGLE,R16-1538,RAB VAC CERT.,RESQ,0.0,2016-02-01 00:00:00,2017-02-01 00:00:00,CURRENT
A555473,DOG,TERRIER,SCHNAUZER MIN,L15-000998,LIC SR,HLP WEB,5.0,2015-03-01 00:00:00,2016-02-12 00:00:00,RENEWED
A597985,DOG,TERRIER,CAIRN TERRIER,RAB9122209,RABIES CERT,VET,0.0,2016-08-24 00:00:00,2017-06-10 00:00:00,CURRENT
A617782,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-025548,LIC ALTERED,ADOPT,10.0,2017-05-31 00:00:00,2018-05-30 00:00:00,CURRENT
A597709,DOG,MASTIFF,AM PIT BULL TER,L16-016617,LIC ALTERED,COUNTER,10.0,2016-08-22 00:00:00,2017-08-06 00:00:00,LOST
A557113,CAT,SHORTHAIR,DOMESTIC SH,R14-103912,RABIES CERT,VET,0.0,2015-04-04 00:00:00,2015-08-30 00:00:00,CURRENT
A625552,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-005818,LIC ALTERED,VET,10.0,2017-09-20 00:00:00,2018-07-10 00:00:00,CURRENT
A558093,DOG,MASTIFF,PIT BULL,L16-049478,LIC ALTERED,ADOPT,10.0,2016-03-31 00:00:00,2017-03-04 00:00:00,CURRENT
A596075,DOG,MASTIFF,BOXER,L16-004366,LIC ALTERED,VET,10.0,2016-10-15 00:00:00,2017-09-02 00:00:00,CURRENT
A592799,DOG,TERRIER,MIN PINSCHER,L16-015568,LIC ALTERED,COUNTER,10.0,2016-06-21 00:00:00,2017-06-21 00:00:00,RENEWED
A575280,CAT,SHORTHAIR,DOMESTIC SH,L15-063866,LIC ALTERED,MAIL,9.0,2015-10-27 00:00:00,2016-10-08 00:00:00,CURRENT
A590220,DOG,TERRIER,MIN PINSCHER,,,,,,,
A302442,DOG,TOY,DACHSHUND,L14-008234,LIC ALTERED,MAIL,9.0,2014-08-16 00:00:00,2015-08-16 00:00:00,RENEWED
A446437,CAT,SHORTHAIR,DOMESTIC SH,C12-046051,LIC ALTERED,ONLINE,9.0,2011-10-10 00:00:00,2012-10-05 00:00:00,RENEWED
A594675,DOG,HOUND,BEAGLE,L17-025218,LIC SR,VET,5.0,2017-06-07 00:00:00,2018-05-03 00:00:00,CURRENT
A606271,GUINEA PIG,GUINEA PIG,GUINEA PIG,,,,,,,
A570701,CAT,SHORTHAIR,DOMESTIC SH,L17-003536,LIC ALTERED,VET,10.0,2017-11-13 00:00:00,2018-07-06 00:00:00,CURRENT
A617105,DOG,MASTIFF,PIT BULL,,,,,,,
A621799,DOG,TOY,SCHIPPERKE,985113001141784,MICROCHIP ADO,HOME AGAIN,25.0,2017-07-30 00:00:00,2018-07-30 00:00:00,CURRENT
A598973,DOG,HOUND,BEAGLE,982000364989750,MICROCHIP,HLP SCAN,0.0,2016-08-30 00:00:00,,CURRENT
A578174,DOG,MASTIFF,PIT BULL,L15-022053,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-06-27 00:00:00,RENEWED
A628317,DOG,TERRIER,JACK RUSS TER,L17-047834,LIC ALTERED,ADOPT,10.0,2017-10-28 00:00:00,2018-10-23 00:00:00,CURRENT
A592625,CAT,SHORTHAIR,DOMESTIC SH,L16-057258,LIC SR,HLP SCAN,5.0,2016-06-13 00:00:00,2017-04-20 00:00:00,RENEWED
A611409,CAT,SHORTHAIR,DOMESTIC SH,L17-044168,LIC 3Y,VET,27.0,2017-02-23 00:00:00,2020-02-17 00:00:00,CURRENT
A610554,DOG,TOY,DACHSHUND,RAB0145421,RABIES CERT,VET,0.0,2017-02-16 00:00:00,2017-01-06 00:00:00,CURRENT
A609718,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A624166,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A292106,DOG,MASTIFF,BOXER,L15-054611,LIC ALTERED,MAIL,9.0,2015-08-18 00:00:00,2016-08-12 00:00:00,RENEWED
A609133,DOG,SHEPHERD,GERM SHEPHERD,L17-015587,LIC UNALTERED,HLP WEB,60.5,2017-01-29 00:00:00,2018-01-03 00:00:00,CURRENT
A552307,DOG,MASTIFF,ROTTWEILER,L14-007814,LIC ALTERED,VET,9.0,2015-02-04 00:00:00,2015-10-21 00:00:00,RENEWED
A618797,DOG,MASTIFF,PIT BULL,L17-043624,LIC ALTERED,HLP SCAN,10.0,2017-05-16 00:00:00,2018-03-13 00:00:00,CURRENT
A468068,DOG,HOUND,BEAGLE,D14-041819,LIC ALTERED,ONLINE,9.0,2013-04-09 00:00:00,2014-04-07 00:00:00,CURRENT
A564164,DOG,TOY,POMERANIAN,L16-047136,LIC ALTERED,HLP SCAN,10.0,2016-07-11 00:00:00,2017-05-03 00:00:00,CURRENT
A592459,DOG,TOY,CHIHUAHUA SH,L16-048475,LIC ALTERED,VET,10.0,2016-06-20 00:00:00,2017-01-14 00:00:00,CURRENT
A560014,DOG,COLLIE,AUST SHEPHERD,U16-007678,RABIES CERT,HLP IMPORT,,2016-05-10 00:00:00,2017-04-05 00:00:00,CURRENT
A530075,DOG,TERRIER,JACK RUSS TER,L17-016636,LIC 3YSR,MAIL,13.5,2017-03-28 00:00:00,2020-03-21 00:00:00,CURRENT
A633274,DOG,MASTIFF,PIT BULL,,,,,,,
A560449,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-006203,LIC ALTERED,HLP WEB,9.5,2015-09-02 00:00:00,2016-04-24 00:00:00,RENEWED
A565725,DOG,SETTER/RETRIEVE,LABRADOR RETR,R15-5532,RAB VAC CERT.,RESQ,0.0,2015-07-29 00:00:00,2016-07-28 00:00:00,CURRENT
A549289,CAT,,,U15-000004,RABIES CERT,HLP SCAN,,2015-01-02 00:00:00,2015-11-10 00:00:00,CURRENT
A462104,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-033685,LIC UNALTERED,HLP SCAN,60.0,2017-08-18 00:00:00,2018-05-13 00:00:00,CURRENT
A625671,DOG,HOUND,BEAGLE,L17-014587,LIC ALTERED,VET,10.0,2017-09-21 00:00:00,2018-06-06 00:00:00,CURRENT
A630147,CAT,SHORTHAIR,DOMESTIC SH,L17-054583,LIC MULTIPLE,COUNTER,9.0,2017-11-09 00:00:00,2018-08-28 00:00:00,CURRENT
A585160,DOG,SPITZ,SIBERIAN HUSKY,,,,,,,
A593794,DOG,SHEPHERD,GERM SHEPHERD,L16-015776,LIC UNALTERED,COUNTER,60.0,2016-07-06 00:00:00,2017-05-31 00:00:00,RENEWED
A593753,DOG,MASTIFF,CANE CORSO,,,,,,,
A596186,DOG,TOY,HAVANESE,L16-041451,LIC ALTERED,HLP WEB,10.5,2016-08-03 00:00:00,2017-07-21 00:00:00,CURRENT
A606785,DOG,TOY,PEKINGESE,L16-053463,LIC ALTERED,COUNTER,10.0,2017-01-24 00:00:00,2017-09-14 00:00:00,RENEWED
A566744,DOG,MASTIFF,CANE CORSO,,,,,,,
A625236,DOG,SETTER/RETRIEVE,GOLDEN RETR,,,,,,,
A567905,DOG,,UNKNOWN,L15-063670,LIC 3Y,MAIL,24.0,2015-11-24 00:00:00,2018-11-14 00:00:00,CURRENT
A579139,CAT,SHORTHAIR,DOMESTIC SH,U16-000690,RABIES CERT,ADOPT,0.0,2016-01-16 00:00:00,2017-01-04 00:00:00,CURRENT
A625815,DOG,HOUND,BEAGLE,,,,,,,
A569785,DOG,,SCHNAUZER MINI,L15-026531,LIC ALTERED,HLP SCAN,9.0,2015-08-31 00:00:00,2016-07-20 00:00:00,CURRENT
A527467,DOG,TERRIER,MIN PINSCHER,L14-012546,LIC ALTERED,ADOPT,9.0,2014-05-31 00:00:00,2015-05-30 00:00:00,RENEWED
A631561,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-053032,LIC ALTERED,ADOPT,10.0,2017-12-14 00:00:00,2018-12-13 00:00:00,CURRENT
A589467,DOG,MIX,MIX,U16-007896,RABIES CERT,HLP IMPORT,,2016-05-10 00:00:00,2017-04-06 00:00:00,RENEWED
A623823,CAT,SHORTHAIR,DOMESTIC SH,L17-031864,LIC ALTERED,HLP SCAN,10.0,2017-08-18 00:00:00,2018-04-15 00:00:00,CURRENT
A624142,DOG,POODLE,POODLE MIN,985113001110219,MICROCHIP ADO,HOME AGAIN,25.0,2017-08-30 00:00:00,2018-08-29 00:00:00,CURRENT
A546297,DOG,SETTER/RETRIEVE,LABRADOR RETR,R15-1142,RAB VAC CERT.,RESQ,0.0,2015-01-30 00:00:00,2016-01-29 00:00:00,CURRENT
A630303,CAT,LONGHAIR,DOMESTIC LH,L17-003514,LIC SR,VET,5.0,2017-11-13 00:00:00,2018-07-11 00:00:00,CURRENT
A068213,CAT,SHORTHAIR,DOMESTIC SH,C06-006175,LIC ALTERED,,7.0,2005-05-12 00:00:00,2006-03-27 00:00:00,RENEWED
A604444,CAT,SHORTHAIR,DOMESTIC SH,L16-018358,LIC ALTERED,HLP SCAN,10.0,2016-11-10 00:00:00,2017-08-13 00:00:00,RENEWED
A592646,CAT,SHORTHAIR,DOMESTIC SH,L16-025209,LIC ALTERED,HLP SCAN,10.0,2016-06-13 00:00:00,2017-04-12 00:00:00,RENEWED
A316502,DOG,SETTER/RETRIEVE,LABRADOR RETR,D14-019331,LIC ALTERED,ONLINE,9.0,2013-05-25 00:00:00,2014-05-25 00:00:00,RENEWED
A600795,DOG,COLLIE,AUST SHEPHERD,L16-010813,LIC 3Y,VET,27.0,2016-09-21 00:00:00,2019-09-13 00:00:00,CURRENT
A564148,DOG,TOY,CHIHUAHUA LH,L15-014683,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-05-26 00:00:00,TEMPORARY
A514570,DOG,TOY,BOSTON TERRIER,0A1260350F,MICROCHIP,PET WATCH,0.0,2014-07-25 00:00:00,2015-07-25 00:00:00,CURRENT
A560301,DOG,POODLE,POODLE MIN,L15-059077,LIC ALTERED,VET,9.0,2015-05-12 00:00:00,2016-07-01 00:00:00,RENEWED
A616835,DOG,TOY,POMERANIAN,L17-053046,LIC ASST,COUNTER,0.0,2018-01-04 00:00:00,2018-12-22 00:00:00,CURRENT
A587881,CAT,SHORTHAIR,DOMESTIC SH,L16-007316,LIC ALTERED,VET,10.0,2016-04-21 00:00:00,2017-03-12 00:00:00,RENEWED
A591370,CAT,SHORTHAIR,DOMESTIC SH,985121009109738,MICROCHIP,HLP SCAN,0.0,2016-06-01 00:00:00,,CURRENT
A551208,DOG,COLLIE,SHETLD SHEEPDOG,982000363915130,MICROCHIP ADO,HOME AGAIN,25.0,2015-02-25 00:00:00,2016-02-25 00:00:00,CURRENT
A498212,DOG,TOY,PAPILLON,L16-057369,LIC ALTERED,HLP SCAN,10.0,2016-07-30 00:00:00,2017-06-02 00:00:00,RENEWED
A633093,CAT,SHORTHAIR,DOMESTIC SH,L17-005075,LIC ALTERED,VET,10.0,2017-12-27 00:00:00,2018-06-14 00:00:00,CURRENT
A579539,DOG,COLLIE,AUST SHEPHERD,L15-072571,LIC ALTERED,COUNTER,9.0,2015-12-23 00:00:00,2016-03-28 00:00:00,CURRENT
A556369,DOG,TOY,DACHSHUND,L17-011565,LIC ALTERED,HLP SCAN,10.0,2017-05-26 00:00:00,2018-04-27 00:00:00,CURRENT
A604682,DOG,MASTIFF,BOXER,L16-050992,LIC UNALTERED,ADOPT,60.0,2017-01-03 00:00:00,2017-11-28 00:00:00,CURRENT
A561175,DOG,,SCHNAUZER MINI,L15-009886,LIC 3Y,HLP SCAN,24.0,2015-05-21 00:00:00,2016-04-02 00:00:00,CURRENT
A580420,DOG,MASTIFF,PIT BULL,L16-048527,LIC UNALTERED,COUNTER,50.0,2016-01-08 00:00:00,2017-01-08 00:00:00,CURRENT
A578536,DOG,MASTIFF,ENG BULLDOG,981010001272700,MICROCHIP,HLP IMPORT,0.0,2015-12-11 00:00:00,,CURRENT
A631550,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A627126,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-011729,LIC ALTERED,HLP SCAN,10.0,2017-09-29 00:00:00,2018-06-02 00:00:00,CURRENT
A599060,CAT,LONGHAIR,DOMESTIC LH,L17-007323,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-07-10 00:00:00,CURRENT
A573969,DOG,TOY,PUG,R16-3787,RAB VAC CERT.,ADOPT,0.0,2016-03-20 00:00:00,2016-10-16 00:00:00,CURRENT
A411459,DOG,SHEPHERD,GERM SHEPHERD,D14-014780,LIC ALTERED,VET,9.0,2013-09-25 00:00:00,2014-03-11 00:00:00,RENEWED
A615050,DOG,TOY,SHIH TZU,RAB0145067,RABIES CERT,VET,0.0,2017-04-11 00:00:00,2017-02-12 00:00:00,CURRENT
A607416,DOG,SETTER/RETRIEVE,GREAT PYRENEESE,L17-000382,LIC 3Y,HLP SCAN,27.0,2017-12-18 00:00:00,2020-09-07 00:00:00,CURRENT
A458593,DOG,TOY,DACHSHUND,L14-011979,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-05-06 00:00:00,RENEWED
A551803,DOG,TOY,SHIH TZU,L14-029711,LIC ALTERED,HLP SCAN,9.5,2015-01-28 00:00:00,2015-04-21 00:00:00,RENEWED
A618143,DOG,TOY,SHIH TZU,RAB596711,RABIES CERT,VET,0.0,2017-05-26 00:00:00,2017-04-29 00:00:00,CURRENT
A625315,DOG,TOY,CHIHUAHUA SH,985113001190836,MICROCHIP ADO,HOME AGAIN,25.0,2017-10-29 00:00:00,2018-10-29 00:00:00,CURRENT
A629130,DOG,TOY,DACHSHUND,985113001485865,MICROCHIP ADO,HOME AGAIN,25.0,2017-11-11 00:00:00,2018-11-11 00:00:00,CURRENT
A596750,DOG,SPITZ,SIBERIAN HUSKY,RAB9122203,RABIES CERT,VET,0.0,2016-08-11 00:00:00,2019-05-23 00:00:00,CURRENT
A569222,DOG,SPITZ,SIBERIAN HUSKY,L15-023832,LIC ALTERED,ADOPT,9.0,2015-09-06 00:00:00,2015-09-02 00:00:00,CURRENT
A624010,CAT,SHORTHAIR,DOMESTIC SH,L17-009592,LIC ALTERED,ADOPT,10.0,2017-10-03 00:00:00,2018-09-20 00:00:00,CURRENT
A575786,CAT,LONGHAIR,DOMESTIC MH,L15-019033,LIC ALTERED,VET,9.0,2015-11-05 00:00:00,2016-08-15 00:00:00,CURRENT
A569279,DOG,MIX,MIX,U15-003532,RABIES CERT,HLP SCAN,,2015-08-25 00:00:00,2018-07-11 00:00:00,CURRENT
A598140,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A602184,DOG,MIX,MIX,L16-056993,LIC 3Y,HLP SCAN,27.0,2016-10-13 00:00:00,2019-08-23 00:00:00,CURRENT
A568292,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A568293,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-003277,LIC SR,VET,5.0,2016-09-13 00:00:00,2017-07-05 00:00:00,CURRENT
A573737,DOG,MASTIFF,PIT BULL,L15-050397,LIC ALTERED,ADOPT,9.0,2015-10-10 00:00:00,2016-08-11 00:00:00,RENEWED
A628275,CAT,SHORTHAIR,DOMESTIC SH,L17-014546,LIC ALTERED,VET,10.0,2017-10-17 00:00:00,2018-08-17 00:00:00,CURRENT
A535576,DOG,MASTIFF,ROTTWEILER,982000361956467,MICROCHIP,HLP WEB,0.0,2014-09-19 00:00:00,,CURRENT
A570697,DOG,SPITZ,AMER ESKIMO,L15-034816.,LIC 3YSR,HLP SCAN,12.0,2015-09-08 00:00:00,2018-07-09 00:00:00,CURRENT
A618184,DOG,TERRIER,JACK RUSS TER,RAB0373895,RABIES CERT,VET,0.0,2017-05-26 00:00:00,2017-04-10 00:00:00,CURRENT
