Ecoregion,Park,Point transect name,Point transect identification,Elevation (m),Year,Month,Day,Temperature (Celcius),Sky condition,Wind speed (km/h),Common_Name,Scientific_Name,Number of Birds Detected from 0-3:20 (minutes),Number of Birds Detected from 3:20-6:40 (minutes),Number of Birds Detected from 6:40-10:00 (minutes),Behaviour,Easting coordinate,Northing coordinate
Écorégion,Parc,Nom du point-transect,Identification du point-transect,Élévation (m),Anneé,Mois,Jour,Température (Celcius),Condition du ciel,Vitesse du vent (km/h),Nom commun,Nom scientifique,Nombre doiseaux observés entre 0 et 3 min 20 (minutes),Nombre doiseaux observés entre 3 min 20 et 6 min 40 (minutes),Nombre doiseaux observés entre 6 min 40 et 10 min (minutes),Comportement,Abscisse,Ordonnée
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,RED CROSSBILL,Loxia curvirostra,0,1,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,AMERICAN ROBIN,Turdus migratorius,0,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,0,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,DARK-EYED JUNCO,Junco hyemalis,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2009,6,24,12.5,scattered,0,RED-BREASTED NUTHATCH,Sitta canadensis,0,1,2,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,HERMIT THRUSH,Catharus guttatus,2,2,2,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,WESTERN TANAGER,Piranga ludoviciana,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,RED CROSSBILL,Loxia curvirostra,0,2,3,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,DARK-EYED JUNCO,Junco hyemalis,1,0,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2010,6,13,12.5,partly cloudy,0,PINE SISKIN,Carduelis pinus,3,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,TOWNSEND'S WARBLER,Dendroica townsendi,2,2,2,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,HERMIT THRUSH,Catharus guttatus,1,0,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,CHIPPING SPARROW,Spizella passerina,0,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2011,6,21,10.3,75% cloud,1,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,RED-BREASTED NUTHATCH,Sitta canadensis,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,DARK-EYED JUNCO,Junco hyemalis,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,YELLOW-RUMPED WARBLER,Dendroica coronata,0,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,SWAINSON'S THRUSH,Catharus ustulatus,1,1,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,RED-NAPED SAPSUCKER,SPHYRAPICUS NUCHALIS,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,HERMIT THRUSH,Catharus guttatus,0,2,2,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,2,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,AMERICAN ROBIN,Turdus migratorius,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,DOWNY WOODPECKER,Picoides pubescens,1,0,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,EVENING GROSBEAK,Coccothraustes vespertinus,1,1,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2012,6,12,10,clear,1,PINE SISKIN,Carduelis pinus,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,RED SQUIRREL,Tamiasciurus hudsonicus,2,2,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,COMMON RAVEN,Corvus corax,1,0,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,CHIPPING SPARROW,Spizella passerina,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2014,6,30,9.8,clear,1.2,PINE SISKIN,Carduelis pinus,1,1,2,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,HERMIT THRUSH,Catharus guttatus,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,VARIED THRUSH,Ixoreus naevius,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,CHIPPING SPARROW,Spizella passerina,1,0,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,PINE SISKIN,Carduelis pinus,1,1,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,SWAINSON'S THRUSH,Catharus ustulatus,1,2,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2016,6,8,16.3,Overcast,0,RED-BREASTED NUTHATCH,Sitta canadensis,1,1,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,TOWNSEND'S WARBLER,Dendroica townsendi,1,0,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,SWAINSON'S THRUSH,Catharus ustulatus,2,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,AMERICAN ROBIN,Turdus migratorius,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2018,6,16,11.6,Overcast,1.8,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,RED-BREASTED NUTHATCH,Sitta canadensis,1,1,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,PILEATED WOODPECKER,Dryocopus pileatus,0,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,WARBLING VIREO,Vireo gilvus,2,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,VARIED THRUSH,Ixoreus naevius,1,1,2,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,SWAINSON'S THRUSH,Catharus ustulatus,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,RED CROSSBILL,Loxia curvirostra,0,1,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,2,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,COMMON RAVEN,Corvus corax,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,CHIPPING SPARROW,Spizella passerina,0,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,AMERICAN ROBIN,Turdus migratorius,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,PINE SISKIN,Carduelis pinus,3,4,3,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2019,6,24,8.7,Broken,1.7,RED SQUIRREL,Tamiasciurus hudsonicus,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,PINE SISKIN,Carduelis pinus,0,0,1,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,AMERICAN ROBIN,Turdus migratorius,1,0,0,Calling,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,CHIPPING SPARROW,Spizella passerina,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,VARIED THRUSH,Ixoreus naevius,1,1,0,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,Pacific Wren,Troglodytes pacificus,1,0,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,12,1065,2020,6,18,8.9,Overcast,1.3,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,418180,5651629
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,2,2,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,RED-NAPED SAPSUCKER,SPHYRAPICUS NUCHALIS,1,1,0,Drumming,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,RED SQUIRREL,Tamiasciurus hudsonicus,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,RED CROSSBILL,Loxia curvirostra,1,2,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,RED-BREASTED NUTHATCH,Sitta canadensis,0,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,CLARK'S NUTCRACKER,Nucifraga columbiana,0,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,AMERICAN ROBIN,Turdus migratorius,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2007,7,9,17,clear,,PINE SISKIN,Carduelis pinus,1,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2008,6,12,10,clear,0,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2008,6,12,10,clear,0,RED CROSSBILL,Loxia curvirostra,3,3,4,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2008,6,12,10,clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2008,6,12,10,clear,0,PINE SISKIN,Carduelis pinus,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2008,6,12,10,clear,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,1,1,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2008,6,12,10,clear,0,RED-BREASTED NUTHATCH,Sitta canadensis,1,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,PILEATED WOODPECKER,Dryocopus pileatus,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,WHITE-WINGED CROSSBILL,Loxia leucoptera,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,VARIED THRUSH,Ixoreus naevius,2,2,2,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,RED-BREASTED NUTHATCH,Sitta canadensis,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,PINE SISKIN,Carduelis pinus,1,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,HERMIT THRUSH,Catharus guttatus,3,3,3,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,DARK-EYED JUNCO,Junco hyemalis,0,0,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,BROWN CREEPER,Certhia americana,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,AMERICAN ROBIN,Turdus migratorius,0,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2009,6,24,12.3,overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2010,6,12,9.1,clear,1.1,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2010,6,12,9.1,clear,1.1,CHESTNUT-BACKED CHICKADEE,Parus rufescens,1,0,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2010,6,12,9.1,clear,1.1,DARK-EYED JUNCO,Junco hyemalis,1,0,0,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2010,6,12,9.1,clear,1.1,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2010,6,12,9.1,clear,1.1,PINE SISKIN,Carduelis pinus,1,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2010,6,12,9.1,clear,1.1,RED CROSSBILL,Loxia curvirostra,1,0,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2011,6,21,9.9,overcast,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,0,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2011,6,21,9.9,overcast,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,2,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2012,6,12,7.9,scattered,2,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2012,6,12,7.9,scattered,2,PINE SISKIN,Carduelis pinus,3,2,2,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2012,6,12,7.9,scattered,2,RED-BREASTED NUTHATCH,Sitta canadensis,0,1,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2012,6,12,7.9,scattered,2,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,RED SQUIRREL,Tamiasciurus hudsonicus,1,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,WESTERN TANAGER,Piranga ludoviciana,0,0,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,PINE SISKIN,Carduelis pinus,2,1,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,0,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,1,2,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2014,6,30,9.4,clear,0.9,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,0,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2016,6,8,16.8,Overcast,0,BROWN CREEPER,Certhia americana,0,0,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2016,6,8,16.8,Overcast,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2016,6,8,16.8,Overcast,0,SWAINSON'S THRUSH,Catharus ustulatus,2,2,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2016,6,8,16.8,Overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,0,0,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,HERMIT THRUSH,Catharus guttatus,0,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,YELLOW-RUMPED WARBLER,Dendroica coronata,2,1,2,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,2,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,CHIPPING SPARROW,Spizella passerina,0,0,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2018,6,16,13.1,Overcast,0,PINE SISKIN,Carduelis pinus,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,NORTHERN FLICKER,Colaptes auratus,0,1,0,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,VARIED THRUSH,Ixoreus naevius,2,2,3,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,SWAINSON'S THRUSH,Catharus ustulatus,1,2,1,Singing,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,RED SQUIRREL,Tamiasciurus hudsonicus,0,0,1,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,RED CROSSBILL,Loxia curvirostra,3,5,4,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,PINE SISKIN,Carduelis pinus,3,3,3,Calling,417462,5652137
Interior Cedar-hemlock,MRNP,Lower Parkway,13,1128,2019,6,24,7.7,Broken,0,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,417462,5652137
