animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A383018,CAT,SHORTHAIR,DOMESTIC SH,C14-002196,LIC ALTERED,VET,9.0,2013-08-03 00:00:00,2014-05-22 00:00:00,RENEWED
A552323,DOG,POODLE,POODLE MIN,L14-007803,LIC ALTERED,VET,9.0,2015-02-04 00:00:00,2015-12-04 00:00:00,RENEWED
A551018,CAT,SHORTHAIR,DOMESTIC SH,L14-005875,LIC ALTERED,HLP SCAN,9.5,2015-01-20 00:00:00,2015-11-17 00:00:00,RENEWED
A599091,DOG,TOY,CHIHUAHUA LH,L16-042059,LIC ALTERED,HLP WEB,10.5,2016-08-31 00:00:00,2017-01-05 00:00:00,RENEWED
A575249,DOG,SHEPHERD,GERM SHEPHERD,RABIES44865,RAB VAC CERT.,VET,0.0,2015-10-27 00:00:00,2018-09-18 00:00:00,CURRENT
A568673,DOG,TERRIER,TERRIER,L16-041039,LIC ALTERED,HLP WEB,10.5,2016-07-21 00:00:00,2017-07-21 00:00:00,RENEWED
A088711,CAT,SHORTHAIR,DOMESTIC SH,C13-025391,LIC MULTIPLE,COUNTER,7.0,2012-05-12 00:00:00,2013-05-12 00:00:00,RENEWED
A608163,DOG,TERRIER,RAT TERRIER,L16-023102,LIC ALTERED,VET,10.0,2017-01-17 00:00:00,2017-11-21 00:00:00,CURRENT
A631981,CAT,SHORTHAIR,DOMESTIC SH,982000410242745,MICROCHIP,PET WATCH,0.0,2017-12-07 00:00:00,2018-12-07 00:00:00,CURRENT
A556643,DOG,,,U15-001642,RABIES CERT,HLP SCAN,,2015-03-28 00:00:00,2016-02-20 00:00:00,CURRENT
A431178,DOG,COLLIE,BORDER COLLIE,985121009105644,MICROCHIP RTO,HOME AGAIN,25.0,2011-03-11 00:00:00,2012-03-11 00:00:00,CURRENT
A616489,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-018014,LIC UNALTERED,HLP WEB,60.5,2017-05-01 00:00:00,2018-05-01 00:00:00,CURRENT
A518624,DOG,SPANIEL,COCKER SPAN,L14-030184,LIC SR,COUNTER,4.5,2014-02-14 00:00:00,2015-01-10 00:00:00,RENEWED
A601729,DOG,TOY,YORKSHIRE TERR,L16-027934,LIC ALTERED,MAIL,10.0,2016-10-06 00:00:00,2017-09-22 00:00:00,CURRENT
A462795,DOG,POINTER,VIZSLA,L17-026972,LIC ALTERED,MAIL,10.0,2017-04-17 00:00:00,2018-04-11 00:00:00,CURRENT
A559347,DOG,TOY,CHIHUAHUA SH,L15-044698,LIC ALTERED,HLP SCAN,9.0,2015-05-04 00:00:00,2016-01-24 00:00:00,RENEWED
A603669,DOG,MASTIFF,PIT BULL,L16-006468,LIC ALTERED,ADOPT,10.0,2016-12-21 00:00:00,2017-12-20 00:00:00,CURRENT
A563245,DOG,COLLIE,AUST SHEPHERD,L15-030787,LIC ALTERED,VET,9.0,2015-06-16 00:00:00,2016-05-20 00:00:00,RENEWED
A582633,DOG,POODLE,POODLE TOY,U16-006531,RABIES CERT,HLP IMPORT,,2016-02-08 00:00:00,2019-01-22 00:00:00,CURRENT
A562045,DOG,TOY,CHIHUAHUA SH,,,,,,,
A568761,DOG,MASTIFF,AM PIT BULL TER,,,,,,,
A485229,DOG,SHEPHERD,GERM SHEPHERD,985112006945243,MICROCHIP ADO,HOME AGAIN,25.0,2016-04-19 00:00:00,2017-04-19 00:00:00,CURRENT
A550044,DOG,HOUND,BEAGLE,U15-000260,RABIES CERT,HLP IMPORT,,2015-01-09 00:00:00,2015-12-18 00:00:00,RENEWED
A122279,DOG,SETTER/RETRIEVE,GOLDEN RETR,D07-008735,LIC ALTERED,,7.0,2006-03-11 00:00:00,2007-02-13 00:00:00,RENEWED
A604693,DOG,HOUND,BEAGLE,L17-005414,LIC ALTERED,VET,10.0,2017-11-08 00:00:00,2018-09-23 00:00:00,CURRENT
A601706,DOG,POODLE,CURLYCOAT RETR,L17-022065,LIC UNALTERED,HLP WEB,60.5,2017-10-14 00:00:00,2018-10-09 00:00:00,CURRENT
A346843,DOG,COLLIE,AUST SHEPHERD,L15-014345,LIC ALTERED,MAIL,9.0,2015-05-12 00:00:00,2016-05-03 00:00:00,DEAD
A631424,CAT,SHORTHAIR,DOMESTIC SH,L17-053515,LIC ALTERED,VET,10.0,2017-11-29 00:00:00,2018-10-28 00:00:00,CURRENT
A568087,CAT,,UNKNOWN,L15-057680,LIC ALTERED,HLP IMPORT,9.5,2015-08-06 00:00:00,2016-03-14 00:00:00,CURRENT
A540700,DOG,TERRIER,RAT TERRIER,L15-057754,LIC ALTERED,HLP IMPORT,9.5,2015-09-11 00:00:00,2016-04-04 00:00:00,RENEWED
A572166,CAT,SHORTHAIR,DOMESTIC SH,U15-004479,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2018-07-10 00:00:00,CURRENT
A580291,DOG,MASTIFF,MASTIFF,L16-044592,LIC ALTERED,HLP WEB,10.5,2016-12-23 00:00:00,2017-12-19 00:00:00,CURRENT
A598172,DOG,TERRIER,JACK RUSS TER,L16-005987,LIC ALTERED,ADOPT,10.0,2016-09-23 00:00:00,2017-09-12 00:00:00,RENEWED
A574132,DOG,TOY,MALTESE,,,,,,,
A622287,DOG,SHEPHERD,GERM SHEPHERD,L17-042960,LIC UNALTERED,COUNTER,60.0,2017-07-31 00:00:00,2018-07-31 00:00:00,CURRENT
A581089,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-017723,LIC ALTERED,HLP SCAN,10.0,2016-11-26 00:00:00,2017-10-30 00:00:00,CURRENT
A527393,DOG,TOY,DACHSHUND,L16-043778,LIC ALTERED,HLP WEB,10.5,2016-11-13 00:00:00,2017-10-31 00:00:00,RENEWED
A557395,CAT,LONGHAIR,DOMESTIC MH,L15-059524,LIC ALTERED,VET,9.0,2015-04-08 00:00:00,2016-01-16 00:00:00,CURRENT
A626905,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-001554,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-03-30 00:00:00,CURRENT
A582582,DOG,TOY,HAVANESE,U16-006452,RABIES CERT,HLP IMPORT,,2016-02-08 00:00:00,2017-01-14 00:00:00,RENEWED
A606062,DOG,TOY,SHIH TZU,985113000292940,MICROCHIP,HOME AGAIN,0.0,2017-08-16 00:00:00,2018-08-16 00:00:00,CURRENT
A577882,DOG,COLLIE,BORDER COLLIE,L15-029223,LIC ALTERED,VET,9.0,2015-12-18 00:00:00,2016-07-27 00:00:00,RENEWED
A589763,CAT,SHORTHAIR,DOMESTIC SH,L16-048451,LIC ALTERED,VET,10.0,2016-05-11 00:00:00,2017-02-28 00:00:00,CURRENT
A614294,DOG,MASTIFF,PIT BULL,,,,,,,
A429874,DOG,COLLIE,SHETLD SHEEPDOG,D13-021062,LIC ALTERED,VET,9.0,2012-10-26 00:00:00,2013-08-14 00:00:00,RENEWED
A573482,DOG,MASTIFF,PIT BULL,L15-019452,LIC ALTERED,VET,9.0,2015-10-07 00:00:00,2016-07-15 00:00:00,CURRENT
A367778,DOG,SETTER/RETRIEVE,LABRADOR RETR,D09-063671,LIC ALTERED,,9.0,2008-11-24 00:00:00,2009-08-28 00:00:00,RENEWED
A591680,DOG,MASTIFF,PIT BULL,L16-044993,LIC UNALTERED,COUNTER,60.0,2017-02-27 00:00:00,2017-07-11 00:00:00,CURRENT
A589105,CAT,SHORTHAIR,DOMESTIC SH,L16-008668,LIC ALTERED,COUNTER,10.0,2016-09-07 00:00:00,2017-08-24 00:00:00,CURRENT
A383188,DOG,MASTIFF,BOXER,L14-061086,LIC 3Y,COUNTER,24.0,2014-05-10 00:00:00,2017-05-10 00:00:00,RENEWED
A597912,DOG,SIGHTHOUND,ITAL GREYHOUND,RAB9124236,RABIES CERT,VET,0.0,2016-08-23 00:00:00,2017-06-14 00:00:00,CURRENT
A556305,DOG,SETTER/RETRIEVE,GOLDEN RETR,L15-043669,LIC ALTERED,HLP SCAN,9.5,2015-03-24 00:00:00,2016-01-29 00:00:00,RENEWED
A576128,DOG,TERRIER,JACK RUSS TER,L15-039946,LIC ALTERED,VET,9.0,2015-11-10 00:00:00,2016-08-28 00:00:00,CURRENT
A583172,DOG,SETTER/RETRIEVE,LABRADOR RETR,RAB-45310,RAB VAC CERT.,VET,0.0,2016-02-11 00:00:00,2016-01-05 00:00:00,CURRENT
A623544,DOG,SETTER/RETRIEVE,LABRADOR RETR,982000405442905,MICROCHIP,HLP SCAN,0.0,2017-08-14 00:00:00,,CURRENT
A535998,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-013242,LIC ALTERED,ADOPT,9.0,2014-09-17 00:00:00,2015-09-09 00:00:00,TURN IN
A558500,CAT,SHORTHAIR,DOMESTIC SH,985112004701886,MICROCHIP ADO,HOME AGAIN,25.0,2015-05-27 00:00:00,2016-05-27 00:00:00,CURRENT
A569134,DOG,MASTIFF,PIT BULL,,,,,,,
A627052,DOG,SIGHTHOUND,GREYHOUND,L17-002883,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-08-10 00:00:00,CURRENT
A618669,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-170191,LIC ALTERED,HLP SCAN,10.0,2017-04-09 00:00:00,2018-02-15 00:00:00,CURRENT
A593004,DOG,TOY,BOSTON TERRIER,985112006516911,MICROCHIP RTO,HOME AGAIN,25.0,2016-06-25 00:00:00,2017-06-25 00:00:00,CURRENT
A558961,DOG,COLLIE,BORDER COLLIE,982000363891365,MICROCHIP,HLP WEB,0.0,2015-05-02 00:00:00,,CURRENT
A301636,DOG,HOUND,BEAGLE,D12-012285,LIC ALTERED,VET,9.0,2012-03-02 00:00:00,2012-03-14 00:00:00,RENEWED
A586983,DOG,MASTIFF,PIT BULL,L16-038220,LIC UNALTERED,HLP WEB,60.5,2016-04-12 00:00:00,2017-03-15 00:00:00,RENEWED
A521051,DOG,MASTIFF,PIT BULL,L15-025586,LIC ALTERED,COUNTER,9.0,2015-07-14 00:00:00,2016-07-14 00:00:00,CURRENT
A504165,CAT,LONGHAIR,MAINE COON,985121011487901,MICROCHIP,HOME AGAIN,0.0,2013-09-19 00:00:00,2014-08-11 00:00:00,CURRENT
A579372,CAT,SHORTHAIR,DOMESTIC SH,L16-021274,LIC ALTERED,HLP SCAN,10.0,2017-03-22 00:00:00,2017-12-28 00:00:00,CURRENT
A550303,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A551411,DOG,TERRIER,MIN PINSCHER,L14-058258,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-08-27 00:00:00,RENEWED
A574091,DOG,HOUND,BEAGLE,L16-029474,LIC ALTERED,VET,10.0,2016-11-16 00:00:00,2017-09-20 00:00:00,CURRENT
A574828,DOG,TOY,PEKINGESE,,,,,,,
A590913,DOG,SPANIEL,CAVALIER SPAN,L16-051070,LIC SR,MAIL,5.0,2016-12-23 00:00:00,2017-10-28 00:00:00,CURRENT
A605928,DOG,MASTIFF,PIT BULL,L16-022027,LIC UNALTERED,COUNTER,60.0,2016-12-07 00:00:00,2017-12-07 00:00:00,CURRENT
A569307,CAT,SHORTHAIR,DOMESTIC SH,U15-003578,RABIES CERT,HLP SCAN,,2015-08-25 00:00:00,2018-07-01 00:00:00,CURRENT
A553752,DOG,HOUND,BEAGLE,L15-000692,LIC UNALTERED,HLP WEB,50.5,2015-02-16 00:00:00,2016-02-10 00:00:00,RENEWED
A622455,DOG,SHEPHERD,GERM SHEPHERD,L17-041285,LIC ALTERED,VET,10.0,2017-07-27 00:00:00,2018-04-12 00:00:00,CURRENT
A603261,DOG,TOY,DACHSHUND,982000402184755,MICROCHIP,HLP WEB,0.0,2016-10-31 00:00:00,,CURRENT
A566909,DOG,COLLIE,AUST SHEPHERD,L15-025045,LIC ALTERED,HLP SCAN,9.0,2015-07-28 00:00:00,2016-06-24 00:00:00,RENEWED
A292011,DOG,SIGHTHOUND,GREYHOUND,D09-055648,LIC ALTERED,,9.0,2008-12-31 00:00:00,2009-10-24 00:00:00,RENEWED
A586212,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-026154,LIC ALTERED,VET,10.0,2016-03-30 00:00:00,2017-02-24 00:00:00,RENEWED
A518060,CAT,LONGHAIR,DOMESTIC LH,L14-048326,LIC ALTERED,VET,9.0,2014-02-07 00:00:00,2015-01-10 00:00:00,RENEWED
A366529,DOG,POODLE,BICHON FRISE,D11-013671,LIC SR,,4.5,2010-07-16 00:00:00,2011-06-03 00:00:00,RENEWED
A564810,DOG,SPANIEL,COCKER SPAN,0A12295F1E,MICROCHIP,PET WATCH,0.0,2016-06-12 00:00:00,2017-06-12 00:00:00,CURRENT
A604329,DOG,TOY,CHIHUAHUA SH,L16-017634,LIC ALTERED,HLP SCAN,10.0,2016-11-10 00:00:00,2017-09-19 00:00:00,RENEWED
A425211,DOG,SHEPHERD,GERM SHEPHERD,D11-049029,LIC ALTERED,COUNTER,50.0,2010-11-02 00:00:00,2011-10-23 00:00:00,RENEWED
A621751,CAT,SHORTHAIR,ABYSSINIAN,,,,,,,
A552331,DOG,HOUND,BEAGLE,L14-007808,LIC ALTERED,VET,9.0,2015-02-04 00:00:00,2015-06-17 00:00:00,CURRENT
A554134,CAT,LONGHAIR,DOMESTIC MH,L17-018257,LIC ALTERED,HLP WEB,10.5,2017-05-10 00:00:00,2018-04-11 00:00:00,CURRENT
A550356,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-047633,LIC SR,HLP SCAN,5.0,2016-12-26 00:00:00,2017-11-02 00:00:00,RENEWED
A614006,DOG,POINTER,DOBERMAN PINSCH,L17-035035,LIC 3Y,HLP SCAN,27.0,2017-03-27 00:00:00,2020-02-17 00:00:00,CURRENT
A563608,CAT,SHORTHAIR,DOMESTIC SH,U16-008338,RABIES CERT,HLP SCAN,,2016-08-02 00:00:00,2017-06-09 00:00:00,CURRENT
A493585,DOG,COLLIE,BORDER COLLIE,L15-059074,LIC ALTERED,COUNTER,9.0,2015-05-12 00:00:00,2016-03-23 00:00:00,CURRENT
A566164,DOG,TOY,MALTESE,L15-010085,LIC SR,VET,4.5,2015-07-21 00:00:00,2016-06-15 00:00:00,RENEWED
A579340,DOG,SHEPHERD,GERM SHEPHERD,L16-032411,LIC ALTERED,HLP SCAN,10.0,2017-02-16 00:00:00,2017-11-22 00:00:00,RENEWED
A564979,CAT,SHORTHAIR,DOMESTIC SH,L15-023970,LIC ALTERED,ADOPT,9.0,2015-08-16 00:00:00,2016-07-21 00:00:00,CURRENT
A597078,DOG,MASTIFF,PIT BULL,L16-056591,LIC ALTERED,HLP SCAN,10.0,2016-08-11 00:00:00,2017-03-11 00:00:00,CURRENT
A551338,DOG,MASTIFF,ENG BULLDOG,L14-063313,LIC ALTERED,HLP WEB,9.0,2014-04-18 00:00:00,2015-04-18 00:00:00,CURRENT
A593794,DOG,SHEPHERD,GERM SHEPHERD,L17-008193,LIC UNALTERED,COUNTER,60.0,2017-05-31 00:00:00,2018-05-31 00:00:00,CURRENT
A569873,DOG,POODLE,POODLE STND,L16-006593,LIC ALTERED,VET,10.0,2016-06-30 00:00:00,2017-02-11 00:00:00,RENEWED
A600973,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112007581396,MICROCHIP RTO,HOME AGAIN,25.0,2017-08-29 00:00:00,2018-08-29 00:00:00,CURRENT
A549580,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-037069,LIC ALTERED,HLP SCAN,9.0,2016-02-09 00:00:00,2016-11-25 00:00:00,RENEWED
A592375,CAT,SHORTHAIR,DOMESTIC SH,985112007782224,MICROCHIP ADO,HOME AGAIN,25.0,2016-07-15 00:00:00,2017-07-15 00:00:00,CURRENT
A560325,DOG,HOUND,BEAGLE,L15-022666,LIC ALTERED,COUNTER,9.0,2015-05-12 00:00:00,2016-05-09 00:00:00,CURRENT
A590564,CAT,SHORTHAIR,DOMESTIC SH,985113000092140,MICROCHIP,HLP SCAN,0.0,2016-05-18 00:00:00,,CURRENT
A604158,DOG,SETTER/RETRIEVE,LABRADOR RETR,U16-46351,RAB VAC CERT.,VET,0.0,2016-11-09 00:00:00,2019-09-02 00:00:00,CURRENT
A565315,CAT,SHORTHAIR,DOMESTIC SH,R15-001763,RAB VAC CERT.,VET,0.0,2015-07-08 00:00:00,2016-04-15 00:00:00,CURRENT
A585620,DOG,MASTIFF,BOXER,,,,,,,
A578754,RABBIT,RABBIT,REX,,,,,,,
A549375,DOG,POINTER,GERM SH POINT,L14-050736,LIC ALTERED,HLP SCAN,9.5,2014-12-31 00:00:00,2015-11-21 00:00:00,RENEWED
A557266,DOG,HOUND,BASSET HOUND,L16-015656,LIC ALTERED,COUNTER,10.0,2016-07-05 00:00:00,2017-07-03 00:00:00,RENEWED
A588218,CAT,LONGHAIR,ANGORA,L16-057833,LIC SR,HLP SCAN,5.0,2016-04-22 00:00:00,2017-02-21 00:00:00,RENEWED
A592597,CAT,SHORTHAIR,DOMESTIC SH,U16-008190,RABIES CERT,HLP SCAN,,2016-06-21 00:00:00,2017-05-12 00:00:00,CURRENT
A537708,DOG,MASTIFF,CANE CORSO,L17-029875,LIC 3Y,COUNTER,27.0,2017-05-22 00:00:00,2020-05-20 00:00:00,CURRENT
A581841,DOG,TOY,CHIHUAHUA SH,L15-043072,LIC 3Y,VET,24.0,2016-01-26 00:00:00,2018-12-02 00:00:00,CURRENT
A568327,CAT,SHORTHAIR,DOMESTIC SH,985112006320459,MICROCHIP ADO,HOME AGAIN,25.0,2015-09-27 00:00:00,2016-09-27 00:00:00,CURRENT
A566415,DOG,TERRIER,JACK RUSS TERR,L16-004273,LIC 3Y,VET,27.0,2016-10-26 00:00:00,2019-08-27 00:00:00,CURRENT
A578605,DOG,TERRIER,PARSON RUSS TER,RAB9714893,RABIES CERT,VET,0.0,2016-12-28 00:00:00,2016-11-01 00:00:00,CURRENT
A599251,DOG,MASTIFF,BOXER,985112005882011,MICROCHIP,HLP SCAN,0.0,2016-09-01 00:00:00,,CURRENT
A626201,DOG,TERRIER,TERRIER,985112008505120,MICROCHIP,HLP SCAN,0.0,2017-09-27 00:00:00,,CURRENT
A410639,DOG,MASTIFF,AMER BULLDOG,D11-041418,LIC ALTERED,INFO PET,9.0,2010-05-26 00:00:00,2011-05-26 00:00:00,EXPIRED
A631476,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-009131,LIC ALTERED,ADOPT,10.0,2017-12-10 00:00:00,2018-12-09 00:00:00,CURRENT
A589036,DOG,MASTIFF,BOXER,L16-016187,LIC UNALTERED,COUNTER,60.0,2016-06-15 00:00:00,2017-06-11 00:00:00,CURRENT
A566530,CAT,LONGHAIR,DOMESTIC LH,U15-051950,RAB VAC CERT.,VET,0.0,2015-07-26 00:00:00,2016-02-24 00:00:00,CURRENT
A577169,DOG,MASTIFF,PIT BULL,L16-022139,LIC ALTERED,MAIL,10.0,2016-12-08 00:00:00,2017-11-26 00:00:00,CURRENT
A607965,DOG,HOUND,ENG COONHOUND,L17-013390,LIC ALTERED,COUNTER,10.0,2017-01-12 00:00:00,2018-01-09 00:00:00,CURRENT
A610209,DOG,TOY,CHIHUAHUA SH,RAB9930126,RABIES CERT,VET,0.0,2017-02-13 00:00:00,2016-12-30 00:00:00,CURRENT
A581828,DOG,MASTIFF,STAFFORDSHIRE,L17-031013,LIC UNALTERED,HLP SCAN,60.0,2017-03-05 00:00:00,2018-01-12 00:00:00,CURRENT
A609770,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A590274,DOG,TOY,YORKSHIRE TERR,L16-016987,LIC UNALTERED,COUNTER,60.0,2016-08-04 00:00:00,2017-03-16 00:00:00,CURRENT
A603062,DOG,COLLIE,BORDER COLLIE,,,,,,,
A561499,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A558867,DOG,MASTIFF,AMER BULLDOG,,,,,,,
A405474,DOG,TOY,SHIH TZU,L16-004774,LIC SR,HLP SCAN,5.0,2016-08-30 00:00:00,2017-06-06 00:00:00,RENEWED
A590690,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-039283,LIC SR,HLP WEB,5.5,2016-05-20 00:00:00,2017-01-12 00:00:00,TEMPORARY
A570911,DOG,,UNKNOWN,15-057806,LIC ALTERED,HLP IMPORT,9.5,2015-09-11 00:00:00,2016-04-18 00:00:00,RENEWED
A597596,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-010117,LIC ALTERED,VET,10.0,2016-08-18 00:00:00,2017-06-09 00:00:00,CURRENT
A582859,CAT,SHORTHAIR,DOMESTIC SH,L17-021373,LIC 3Y,HLP WEB,27.5,2017-09-13 00:00:00,2020-09-05 00:00:00,CURRENT
A597229,DOG,SPANIEL,COCKER SPAN,L17-038895,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-08-03 00:00:00,CURRENT
A469538,DOG,MASTIFF,BOXER,D13-017010,LIC ALTERED,VET,9.0,2012-06-19 00:00:00,2013-05-03 00:00:00,RENEWED
A597142,DOG,TOY,CHIHUAHUA SH,985112007558659,MICROCHIP ADO,HOME AGAIN,25.0,2016-08-21 00:00:00,2017-08-21 00:00:00,CURRENT
A587805,CAT,SHORTHAIR,DOMESTIC SH,L17-042442,LIC ALTERED,HLP SCAN,10.0,2017-05-25 00:00:00,2018-02-25 00:00:00,CURRENT
A561346,DOG,COLLIE,AUST SHEPHERD,9851120047189107,MICROCHIP,HLP SCAN,0.0,2016-05-11 00:00:00,,CURRENT
A632304,CAT,LONGHAIR,DOMESTIC LH,L17-009163,LIC ALTERED,ADOPT,10.0,2017-12-23 00:00:00,2018-12-19 00:00:00,CURRENT
A571089,DOG,,UNKNOWN,L15-057912,LIC ALTERED,HLP IMPORT,9.5,2015-09-11 00:00:00,2016-05-21 00:00:00,CURRENT
A564105,DOG,MIX,MIX,L15-018422,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-03-16 00:00:00,CURRENT
A579472,DOG,TOY,CHIHUAHUA SH,L15-042793,LIC ALTERED,HLP SCAN,9.0,2015-12-20 00:00:00,2016-05-07 00:00:00,CURRENT
A553588,DOG,TERRIER,PARSON RUSS TER,L16-01447,LIC ALTERED,MAIL,10.0,2016-08-22 00:00:00,2017-08-17 00:00:00,RENEWED
A560748,DOG,TOY,SHIH TZU,,,,,,,
A629966,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A556221,DOG,TOY,CHIHUAHUA SH,L16-032592,LIC ALTERED,HLP SCAN,10.0,2017-03-05 00:00:00,2017-09-09 00:00:00,RENEWED
A404175,CAT,SHORTHAIR,ABYSSINIAN,033368588,MICROCHIP,HLP WEB,0.0,2015-09-22 00:00:00,,CURRENT
A581071,DOG,SPITZ,SIBERIAN HUSKY,U16-006297,RABIES CERT,HLP SCAN,,2016-01-16 00:00:00,2016-10-18 00:00:00,RENEWED
A561452,CAT,SHORTHAIR,DOMESTIC SH,985112005211756,MICROCHIP ADO,HOME AGAIN,25.0,2015-06-02 00:00:00,2016-06-02 00:00:00,CURRENT
A603085,DOG,TOY,YORKSHIRE TERR,,,,,,,
A585017,CAT,SHORTHAIR,DOMESTIC SH,L18-015191,LIC ALTERED,HLP WEB,10.5,2018-01-05 00:00:00,2018-12-28 00:00:00,CURRENT
A565572,DOG,COLLIE,AUST SHEPHERD,L17-019559,LIC SR,HLP WEB,5.5,2017-06-30 00:00:00,2018-06-30 00:00:00,CURRENT
A553528,DOG,SHEPHERD,GERM SHEPHERD,L15-027098,LIC SR,HLP SCAN,4.5,2015-10-02 00:00:00,2016-08-23 00:00:00,RENEWED
A620509,DOG,MASTIFF,PIT BULL,,,,,,,
A581156,DOG,TOY,CHIHUAHUA SH,L17-039539,LIC ALTERED,VET,10.0,2017-02-22 00:00:00,2018-01-13 00:00:00,CURRENT
A589111,DOG,TOY,DACHSHUND,L16-038838,LIC ALTERED,HLP WEB,10.5,2016-05-05 00:00:00,2016-11-13 00:00:00,RENEWED
A632961,DOG,SHEPHERD,GERM SHEPHERD,985113001517555,MICROCHIP ADO,HOME AGAIN,25.0,2018-01-02 00:00:00,2019-01-02 00:00:00,CURRENT
A588212,DOG,TOY,CHIHUAHUA SH,L16-028744,LIC ALTERED,HLP SCAN,10.0,2016-04-22 00:00:00,2017-03-24 00:00:00,RENEWED
A572047,DOG,MASTIFF,ENG BULLDOG,0A125A4159,MICROCHIP,AVID,0.0,2015-09-24 00:00:00,2016-06-22 00:00:00,CURRENT
A600855,DOG,COLLIE,BORDER COLLIE,L16-059418,LIC ALTERED,VET,10.0,2016-09-21 00:00:00,2017-06-03 00:00:00,RENEWED
A552984,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A535203,DOG,MASTIFF,BOXER,L15-002244,LIC ALTERED,HLP WEB,9.5,2015-04-12 00:00:00,2016-04-11 00:00:00,RENEWED
A548995,DOG,MASTIFF,PIT BULL,L14-036911,LIC ALTERED,COUNTER,9.0,2014-12-31 00:00:00,2015-12-31 00:00:00,CURRENT
A577244,CAT,SHORTHAIR,DOMESTIC SH,985112006346243,MICROCHIP ADO,HOME AGAIN,25.0,2016-02-14 00:00:00,2017-02-14 00:00:00,CURRENT
A628080,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A358252,DOG,POODLE,BICHON FRISE,D12-024726,LIC SR,VET,4.5,2012-03-27 00:00:00,2012-05-10 00:00:00,RENEWED
A591632,CAT,SHORTHAIR,DOMESTIC SH,L16-008824,LIC ALTERED,ADOPT,10.0,2016-06-10 00:00:00,2017-06-06 00:00:00,CURRENT
A618000,DOG,TOY,DACHSHUND,RAB0378135,RABIES CERT,VET,0.0,2017-05-25 00:00:00,2017-04-07 00:00:00,CURRENT
A604850,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-043854,LIC SR,HLP WEB,5.5,2016-11-16 00:00:00,2017-10-19 00:00:00,RENEWED
A613439,DOG,MASTIFF,MASTIFF,L17-030107,LIC ALTERED,VET,10.0,2017-03-23 00:00:00,2018-02-15 00:00:00,CURRENT
A550059,DOG,TOY,YORKSHIRE TERR,U15-000278,RABIES CERT,HLP IMPORT,,2015-01-09 00:00:00,2017-12-18 00:00:00,CURRENT
A562104,CAT,SHORTHAIR,DOMESTIC SH,985112006053256,MICROCHIP ADO,HOME AGAIN,25.0,2015-09-17 00:00:00,2016-09-17 00:00:00,CURRENT
A536591,DOG,,CHIWEENIE,L15-043687,LIC ALTERED,HLP SCAN,9.0,2015-03-24 00:00:00,2016-02-20 00:00:00,RENEWED
A599609,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-003341,LIC ALTERED,MAIL,10.0,2017-08-30 00:00:00,2018-08-18 00:00:00,CURRENT
A572142,DOG,TOY,CHIHUAHUA SH,U15-004434,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2016-07-06 00:00:00,CURRENT
A622502,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-003035,LIC ALTERED,MAIL,10.0,2017-07-28 00:00:00,2018-03-11 00:00:00,CURRENT
A582645,DOG,MASTIFF,PIT BULL,0A127C1859,MICROCHIP,HLP IMPORT,0.0,2016-02-04 00:00:00,,CURRENT
A579208,CAT,SHORTHAIR,ABYSSINIAN,L15-060054,LIC UNALTERED,COUNTER,50.0,2016-01-29 00:00:00,2015-05-13 00:00:00,CURRENT
A627458,DOG,SPANIEL,COCKER SPAN,L17-014297,LIC ALTERED,VET,10.0,2017-10-03 00:00:00,2018-06-17 00:00:00,CURRENT
A593801,DOG,MASTIFF,GREAT DANE,,,,,,,
A598699,CAT,LONGHAIR,DOMESTIC MH,L16-004168,LIC ALTERED,VET,10.0,2016-08-30 00:00:00,2017-07-22 00:00:00,CURRENT
