animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A619672,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A467065,CAT,SHORTHAIR,DOMESTIC SH,C12-0048084,LIC ALTERED,VET,9.0,2012-05-25 00:00:00,2012-12-03 00:00:00,RENEWED
A515281,DOG,SPITZ,CHOW CHOW,D14-030765,LIC ALTERED,VET,9.0,2014-01-13 00:00:00,2014-12-09 00:00:00,RENEWED
A537853,DOG,TERRIER,MIN PINSCHER,L15-037574,LIC ALTERED,HLP SCAN,9.0,2015-12-23 00:00:00,2016-09-14 00:00:00,RENEWED
A627926,DOG,COLLIE,BORDER COLLIE,,,,,,,
A555871,CAT,SHORTHAIR,AMER SH,,,,,,,
A600233,DOG,TOY,CHIHUAHUA SH,RAB9365226,RABIES CERT,VET,0.0,2016-09-14 00:00:00,2016-08-18 00:00:00,CURRENT
A564120,DOG,TOY,YORKSHIRE TERR,L16-160919,LIC ALTERED,HLP SCAN,10.0,2017-02-10 00:00:00,2017-11-09 00:00:00,CURRENT
A566989,DOG,TERRIER,CAIRN TERRIER,L15-VIOD872,LIC UNALTERED,COUNTER,50.0,2015-07-29 00:00:00,2015-07-02 00:00:00,RENEWED
A204061,DOG,COLLIE,BORDER COLLIE,L15-062237,LIC SR,MAIL,4.5,2015-09-24 00:00:00,2016-07-16 00:00:00,RENEWED
A553978,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-041979,LIC ALTERED,HLP WEB,10.5,2016-08-28 00:00:00,2017-07-11 00:00:00,RENEWED
A568320,DOG,HOUND,BASSET HOUND,985112006052110,MICROCHIP ADO,HOME AGAIN,25.0,2015-08-24 00:00:00,2016-08-24 00:00:00,CURRENT
A214757,DOG,POODLE,POODLE MIN,D08-019207,LIC ALTERED,,9.0,2007-06-30 00:00:00,2008-06-09 00:00:00,RENEWED
A532782,DOG,TOY,DACHSHUND,L15-029215,LIC ALTERED,HLP SCAN,9.0,2016-01-12 00:00:00,2016-10-02 00:00:00,RENEWED
A589696,CAT,SHORTHAIR,DOMESTIC SH,L17-016677,LIC ALTERED,HLP WEB,10.5,2017-03-14 00:00:00,2018-03-14 00:00:00,CURRENT
A549472,DOG,TOY,YORKSHIRE TERR,L15-036636,LIC ALTERED,HLP SCAN,9.0,2016-02-09 00:00:00,2016-10-29 00:00:00,RENEWED
A590027,DOG,MASTIFF,PIT BULL,L17-035979,LIC UNALTERED,HLP SCAN,60.0,2017-09-28 00:00:00,2018-05-11 00:00:00,CURRENT
A630957,DOG,MASTIFF,PIT BULL,U17-009619,RABIES CERT,HLP SCAN,,2017-11-28 00:00:00,2018-09-08 00:00:00,CURRENT
A300145,CAT,SHORTHAIR,DOMESTIC SH,C14-010391,LIC ALTERED,VET,9.0,2013-11-24 00:00:00,2014-10-28 00:00:00,RENEWED
A561439,DOG,TOY,DACHSHUND,985121009835509,MICROCHIP,HLP WEB,0.0,2015-05-22 00:00:00,,CURRENT
A600993,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A578710,DOG,TOY,YORKSHIRE TERR,RAB9722279,RABIES CERT,VET,0.0,2017-01-26 00:00:00,2016-12-23 00:00:00,CURRENT
A619941,CAT,SHORTHAIR,DOMESTIC SH,982000407857326,MICROCHIP,VET,0.0,2017-05-02 00:00:00,2018-05-02 00:00:00,CURRENT
A567522,DOG,SETTER/RETRIEVE,FLAT COAT RETR,L16-040586,LIC ALTERED,HLP WEB,10.5,2016-07-06 00:00:00,2017-05-26 00:00:00,RENEWED
A612616,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A321291,DOG,SETTER/RETRIEVE,GOLDEN RETR,D14-058899,LIC ALTERED,MAIL,9.0,2014-02-02 00:00:00,2014-10-01 00:00:00,RENEWED
A591172,DOG,POINTER,VIZSLA,985112006233840,MICROCHIP,HOME AGAIN,0.0,2017-02-16 00:00:00,2018-02-16 00:00:00,CURRENT
A161536,DOG,COLLIE,BORDER COLLIE,L16-002632,LIC ALTERED,MAIL,9.0,2016-04-06 00:00:00,2017-04-01 00:00:00,CURRENT
A563278,CAT,SHORTHAIR,DOMESTIC SH,L16-045792,LIC 3Y,VET,27.0,2016-05-03 00:00:00,2019-03-19 00:00:00,CURRENT
A625750,DOG,TERRIER,JACK RUSS TER,,,,,,,
A620210,DOG,TOY,CHIHUAHUA SH,L17-046780,LIC ALTERED,COUNTER,10.0,2017-09-01 00:00:00,2018-07-21 00:00:00,CURRENT
A627431,DOG,TOY,YORKSHIRE TERR,L17-005911,LIC SR,VET,5.0,2017-10-03 00:00:00,2018-08-01 00:00:00,CURRENT
A611724,CAT,SHORTHAIR,DOMESTIC SH,L16-010354,LIC ALTERED,VET,10.0,2017-03-01 00:00:00,2017-10-30 00:00:00,CURRENT
A570255,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A555147,DOG,MASTIFF,BOXER,U15-001214,RABIES CERT,HLP IMPORT,,2015-03-16 00:00:00,2016-02-19 00:00:00,RENEWED
A609536,DOG,TOY,CHIHUAHUA SH,,,,,,,
A511931,DOG,MASTIFF,ROTTWEILER,L14-057126,LIC UNALTERED,MAIL,50.0,2014-09-09 00:00:00,2015-08-09 00:00:00,RENEWED
A562130,DOG,SPANIEL,CAVALIER SPAN,L16-012657,LIC ALTERED,VET,10.0,2016-11-22 00:00:00,2017-10-27 00:00:00,RENEWED
A593407,DOG,SHEPHERD,GERM SHEPHERD,L16-009544,LIC 3Y,VET,27.0,2016-06-30 00:00:00,2019-05-21 00:00:00,CURRENT
A584852,DOG,TOY,BOSTON TERRIER,U16-006826,RABIES CERT,HLP IMPORT,,2016-03-10 00:00:00,2017-02-09 00:00:00,RENEWED
A572309,CAT,SHORTHAIR,DOMESTIC SH,982000365069653,MICROCHIP,HLP IMPORT,0.0,2015-09-23 00:00:00,,CURRENT
A374420,DOG,SHEPHERD,GERM SHEPHERD,L15-017731,LIC ALTERED,HLP SCAN,9.0,2016-02-09 00:00:00,2016-10-02 00:00:00,RENEWED
A582768,DOG,COLLIE,AUST CATTLE DOG,L16-035928,LIC ALTERED,HLP WEB,10.5,2016-02-05 00:00:00,2016-12-10 00:00:00,CURRENT
A619969,DOG,COLLIE,AUST CATTLE DOG,985113001061371,MICROCHIP ADO,HOME AGAIN,25.0,2017-06-22 00:00:00,2018-06-22 00:00:00,CURRENT
A558777,DOG,MASTIFF,BULLDOG,L17-039941,LIC ALTERED,HLP SCAN,10.0,2017-05-26 00:00:00,2018-04-10 00:00:00,CURRENT
A314306,CAT,SHORTHAIR,DOMESTIC SH,C09-025098,LIC ALTERED,,9.0,2008-05-21 00:00:00,2009-05-10 00:00:00,CURRENT
A185730,DOG,POODLE,POODLE TOY,D13-02819,LIC ALTERED,VET,9.0,2013-02-20 00:00:00,2013-07-09 00:00:00,RENEWED
A551436,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-016239,LIC 3Y,COUNTER,24.0,2015-01-27 00:00:00,2018-01-27 00:00:00,CURRENT
A583430,DOG,SHEPHERD,GERM SHEPHERD,985112006831393,MICROCHIP ADO,HOME AGAIN,25.0,2016-02-24 00:00:00,2017-02-24 00:00:00,CURRENT
A588635,CAT,SHORTHAIR,DOMESTIC SH,L16-008409,LIC ALTERED,ADOPT,10.0,2016-05-06 00:00:00,2017-04-29 00:00:00,CURRENT
A550381,CAT,SHORTHAIR,DOMESTIC SH,L17-015744,LIC ALTERED,HLP WEB,10.5,2017-02-05 00:00:00,2018-01-29 00:00:00,CURRENT
A631299,CAT,SHORTHAIR,DOMESTIC SH,L17-027904,LIC ALTERED,HLP SCAN,10.0,2017-11-27 00:00:00,2018-07-08 00:00:00,CURRENT
A600009,DOG,TOY,CHIHUAHUA LH,L17-018632,LIC ALTERED,HLP WEB,10.5,2017-05-26 00:00:00,2018-05-24 00:00:00,CURRENT
A557721,DOG,MASTIFF,ROTTWEILER,L16-044566,LIC 3Y,HLP WEB,27.5,2016-12-21 00:00:00,2019-12-21 00:00:00,CURRENT
A626382,DOG,TOY,PUG,985113000928520,MICROCHIP,HLP SCAN,0.0,2017-09-27 00:00:00,,CURRENT
A463402,DOG,TERRIER,JACK RUSS TER,L15-040504,LIC ALTERED,HLP IMPORT,9.5,2015-01-22 00:00:00,2015-01-07 00:00:00,RENEWED
A505717,DOG,POODLE,POODLE TOY,L15-018171,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-03-25 00:00:00,RENEWED
A582227,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112006923985,MICROCHIP ADO,HOME AGAIN,25.0,2016-02-03 00:00:00,2017-02-03 00:00:00,CURRENT
A593245,DOG,TERRIER,TIBETAN TERR,L16-017379,LIC ALTERED,COUNTER,10.0,2016-08-02 00:00:00,2017-07-26 00:00:00,CURRENT
A615231,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A620084,OTHER,MAMMAL,BAT,,,,,,,
A564008,DOG,COLLIE,BORDER COLLIE,L17-013658,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-05-15 00:00:00,RENEWED
A556205,CAT,LONGHAIR,DOMESTIC LH,L17-020428,LIC ALTERED,HLP WEB,10.5,2017-08-03 00:00:00,2018-08-01 00:00:00,CURRENT
A614194,CAT,SHORTHAIR,DOMESTIC SH,L17-025524,LIC ALTERED,ADOPT,10.0,2017-05-12 00:00:00,2018-04-19 00:00:00,CURRENT
A555707,DOG,TERRIER,TERRIER,L14-039612,LIC ALTERED,HLP WEB,9.5,2015-03-17 00:00:00,2015-06-06 00:00:00,RENEWED
A238878,DOG,TOY,DACHSHUND LH,D09-036261,LIC UNALTERED,,50.0,2008-06-20 00:00:00,2009-06-09 00:00:00,RENEWED
A573199,DOG,TERRIER,MIN PINSCHER,U15-44689,RAB VAC CERT.,VET,0.0,2015-10-05 00:00:00,2016-07-22 00:00:00,CURRENT
A566375,DOG,MASTIFF,BOXER,L15-056966,LIC ALTERED,VET,9.0,2015-07-23 00:00:00,2016-01-29 00:00:00,CURRENT
A576291,DOG,TOY,POMERANIAN,,,,,,,
A609194,CAT,SHORTHAIR,SIAMESE,L16-022407,LIC ALTERED,HLP SCAN,10.0,2017-01-29 00:00:00,2017-12-16 00:00:00,CURRENT
A589299,DOG,COLLIE,BORDER COLLIE,985112004834781,MICROCHIP,HLP IMPORT,0.0,2016-05-06 00:00:00,,CURRENT
A552145,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-018488,LIC ALTERED,VET,9.0,2015-02-03 00:00:00,2015-11-13 00:00:00,CURRENT
A601077,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A568553,DOG,TOY,MALTESE,L15-052393,LIC 3Y,MAIL,24.0,2015-08-13 00:00:00,2018-08-01 00:00:00,CURRENT
A612341,DOG,TOY,PUG,L16-032959,LIC ALTERED,HLP SCAN,10.0,2017-03-05 00:00:00,2017-11-02 00:00:00,CURRENT
A596067,CAT,SHORTHAIR,DOMESTIC SH,L16-014295,LIC 3Y,COUNTER,27.0,2016-08-02 00:00:00,2019-08-02 00:00:00,CURRENT
A559408,CAT,SHORTHAIR,DOMESTIC SH,L16-057667,LIC ALTERED,HLP SCAN,9.0,2016-03-08 00:00:00,2017-01-22 00:00:00,RENEWED
A593326,DOG,HOUND,BLUETICK HOUND,982000364990302,MICROCHIP,HLP WEB,0.0,2016-06-28 00:00:00,,CURRENT
A600243,DOG,TOY,BOSTON TERRIER,985112007516611,MICROCHIP ADO,HOME AGAIN,25.0,2016-09-19 00:00:00,2017-09-19 00:00:00,CURRENT
A600790,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A304265,DOG,POODLE,POODLE TOY,D13-059062,LIC MULTIPLE,COUNTER,7.0,2012-11-17 00:00:00,2013-11-26 00:00:00,RENEWED
A572654,DOG,MASTIFF,PIT BULL,985112006928882,MICROCHIP ADO,HOME AGAIN,25.0,2016-03-05 00:00:00,2017-03-05 00:00:00,CURRENT
A594836,DOG,MASTIFF,PIT BULL,U17-46946,RABIES CERT,VET,0.0,2017-10-10 00:00:00,2018-06-01 00:00:00,CURRENT
A481034,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-012524,LIC ALTERED,VET,10.0,2017-02-01 00:00:00,2017-11-22 00:00:00,CURRENT
A518376,DOG,TOY,CHIHUAHUA SH,D14-040823,LIC ALTERED,VET,9.0,2014-02-11 00:00:00,2014-07-16 00:00:00,CURRENT
A602570,DOG,MASTIFF,PIT BULL,227-22741,LIC ALTERED,HLP SCAN,10.0,2017-02-13 00:00:00,2017-09-13 00:00:00,RENEWED
A594305,DOG,MIX,MIX,L17-020301,LIC ALTERED,HLP WEB,10.5,2017-07-30 00:00:00,2018-06-03 00:00:00,RENEWED
A622130,DOG,SETTER/RETRIEVE,GOLDEN RETR,985121012901693,MICROCHIP,HOME AGAIN,0.0,2017-07-20 00:00:00,2018-07-20 00:00:00,CURRENT
A538273,DOG,TOY,CHIHUAHUA SH,L16-035779,LIC ALTERED,HLP WEB,9.5,2016-01-30 00:00:00,2017-01-30 00:00:00,RENEWED
A275299,DOG,SETTER/RETRIEVE,LABRADOR RETR,D13-027376,LIC ALTERED,MAIL,9.0,2012-04-24 00:00:00,2013-04-07 00:00:00,RENEWED
A573545,DOG,MASTIFF,PIT BULL,L15-009619,LIC UNALTERED,COUNTER,60.0,2016-02-13 00:00:00,2016-10-20 00:00:00,CURRENT
A624211,DOG,MASTIFF,PIT BULL,L17-047718,LIC ALTERED,ADOPT,10.0,2017-09-20 00:00:00,2018-09-15 00:00:00,CURRENT
A587845,DOG,POODLE,POODLE STND,L16-038437,LIC UNALTERED,HLP WEB,60.5,2016-04-20 00:00:00,2017-04-08 00:00:00,RENEWED
A501698,DOG,COLLIE,AUST SHEPHERD,L15-059188,LIC ALTERED,VET,9.0,2016-06-30 00:00:00,2016-08-24 00:00:00,RENEWED
A566486,DOG,TOY,YORKSHIRE TERR,L16-003601,LIC 3YSR,MAIL,13.5,2016-04-18 00:00:00,2019-03-29 00:00:00,CURRENT
A582797,DOG,HOUND,AMER FOXHOUND,985112006831602,MICROCHIP,HOME AGAIN,0.0,2016-03-06 00:00:00,2017-03-06 00:00:00,CURRENT
A590262,DOG,SHEPHERD,GERM SHEPHERD,L16-011159,LIC UNALTERED,COUNTER,60.0,2016-05-21 00:00:00,2017-05-20 00:00:00,CURRENT
A453700,DOG,TOY,MALTESE,D12-050423,LIC ALTERED,VET,9.0,2012-03-07 00:00:00,2012-05-18 00:00:00,RENEWED
A591941,DOG,TOY,CHIHUAHUA SH,L16-010546,LIC ALTERED,MAIL,10.0,2016-06-09 00:00:00,2017-05-13 00:00:00,RENEWED
A513020,DOG,COLLIE,SHETLD SHEEPDOG,D14-057510,LIC UNALTERED,HLP WEB,50.5,2013-12-17 00:00:00,2014-12-17 00:00:00,RENEWED
A603532,DOG,COLLIE,AUST CATTLE DOG,985112008136175,MICROCHIP,HOME AGAIN,0.0,2016-09-09 00:00:00,2017-09-09 00:00:00,CURRENT
A608387,CAT,SHORTHAIR,DOMESTIC SH,985113000787535,MICROCHIP ADO,HOME AGAIN,25.0,2017-03-01 00:00:00,2018-03-01 00:00:00,CURRENT
A567253,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-011868,LIC ALTERED,HLP SCAN,10.0,2017-09-29 00:00:00,2018-06-08 00:00:00,CURRENT
A280616,DOG,TERRIER,SCOT TERRIER,L16-016825,LIC SR,MAIL,5.0,2016-08-08 00:00:00,2017-07-26 00:00:00,CURRENT
A607403,DOG,TOY,CHIHUAHUA SH,L17-051140,LIC ALTERED,MAIL,10.0,2017-10-11 00:00:00,2018-10-04 00:00:00,CURRENT
A463759,DOG,COLLIE,AUST SHEPHERD,L15-031206,LIC ALTERED,VET,9.0,2015-04-29 00:00:00,2016-03-18 00:00:00,RENEWED
A574930,DOG,SPITZ,ALASK MALAMUTE,985112006516763,MICROCHIP ADO,HOME AGAIN,25.0,2015-10-31 00:00:00,2016-10-31 00:00:00,CURRENT
A587673,CAT,SHORTHAIR,DOMESTIC SH,L17-008439,LIC ALTERED,MAIL,10.0,2017-06-21 00:00:00,2018-02-17 00:00:00,CURRENT
A605120,CAT,LONGHAIR,MAINE COON,985112008498239,MICROCHIP ADO,ADOPT,25.0,2016-12-17 00:00:00,2017-12-17 00:00:00,CURRENT
A597302,DOG,SPITZ,CHOW CHOW,,,,,,,
A564188,DOG,SETTER/RETRIEVE,IRISH SETTER,L16-012396,LIC ALTERED,HLP SCAN,10.0,2016-08-11 00:00:00,2017-07-01 00:00:00,CURRENT
A607156,DOG,COLLIE,AUST SHEPHERD,L17-033342,LIC ALTERED,HLP SCAN,10.0,2018-01-04 00:00:00,2018-11-04 00:00:00,CURRENT
A625350,DOG,TOY,DACHSHUND,,,,,,,
A432364,DOG,TOY,YORKSHIRE TERR,L15-036199,LIC ALTERED,HLP SCAN,9.0,2016-01-25 00:00:00,2016-09-05 00:00:00,RENEWED
A565197,DOG,HOUND,BASSET HOUND,985112004692384,MICROCHIP RTO,HOME AGAIN,25.0,2016-07-08 00:00:00,2017-07-08 00:00:00,CURRENT
A611613,DOG,SIGHTHOUND,WHIPPET,L17-016198,LIC UNALTERED,HLP WEB,60.5,2017-02-24 00:00:00,2018-02-13 00:00:00,CURRENT
A587312,DOG,TOY,YORKSHIRE TERR,U16-007338,RABIES CERT,HLP IMPORT,,2016-04-15 00:00:00,2019-03-25 00:00:00,CURRENT
A561700,DOG,TOY,DACHSHUND LH,985121008122288,MICROCHIP,HLP WEB,0.0,2015-06-08 00:00:00,,CURRENT
A620768,DOG,SETTER/RETRIEVE,NEWFOUNDLAND,L17-032752,LIC ALTERED,HLP SCAN,10.0,2017-06-23 00:00:00,2018-02-18 00:00:00,CURRENT
A606195,CAT,SHORTHAIR,BENGAL,L16-050986,LIC ALTERED,ADOPT,10.0,2017-01-03 00:00:00,2017-12-11 00:00:00,CURRENT
A583642,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-072589,LIC ALTERED,HLP WEB,10.5,2016-02-21 00:00:00,2016-09-02 00:00:00,RENEWED
A586939,DOG,SPITZ,SIBERIAN HUSKY,982000405508764,MICROCHIP,HLP WEB,0.0,2016-04-11 00:00:00,,CURRENT
A596030,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A607935,DOG,SHEPHERD,GERM SHEPHERD,985113000787990,MICROCHIP ADO,ADOPT,25.0,2017-05-13 00:00:00,2018-02-15 00:00:00,CURRENT
A563424,CAT,SHORTHAIR,DOMESTIC SH,L14-018587,LIC ALTERED,VET,9.0,2015-06-18 00:00:00,2015-08-04 00:00:00,RENEWED
A631466,DOG,TERRIER,TIBETAN TERR,L17-027337,LIC ALTERED,VET,10.0,2017-11-29 00:00:00,2018-10-17 00:00:00,CURRENT
A625767,DOG,SETTER/RETRIEVE,GOLDEN RETR,985113001192087,MICROCHIP ADO,HOME AGAIN,25.0,2017-10-04 00:00:00,2018-10-04 00:00:00,CURRENT
A586593,CAT,SHORTHAIR,DOMESTIC SH,L17-016042,LIC ALTERED,HLP WEB,10.5,2017-02-17 00:00:00,2018-02-17 00:00:00,CURRENT
A606586,DOG,TOY,SHIH TZU,R16-5872,RAB VAC CERT.,RESQ,0.0,2016-12-22 00:00:00,2017-12-22 00:00:00,CURRENT
A274323,DOG,SPITZ,CHOW CHOW,D07-048369,LIC UNALTERED,,35.0,2006-06-24 00:00:00,2007-06-21 00:00:00,RENEWED
A490509,DOG,MASTIFF,PIT BULL,L16-016571,LIC ALTERED,COUNTER,10.0,2017-05-03 00:00:00,2017-12-12 00:00:00,CURRENT
A557339,DOG,MASTIFF,AMERICAN STAFF,L15-023470,LIC ALTERED,ADOPT,9.0,2015-06-13 00:00:00,2016-05-27 00:00:00,GAVE AWAY
A573333,CAT,SHORTHAIR,DOMESTIC SH,L15-031319,LIC ALTERED,HLP SCAN,9.5,2015-10-02 00:00:00,2016-06-09 00:00:00,RENEWED
A560076,CAT,SHORTHAIR,AMER SH,,,,,,,
A574436,DOG,POINTER,POINTER,L15-026348,LIC ALTERED,HLP SCAN,9.0,2015-10-14 00:00:00,2016-08-02 00:00:00,CURRENT
A628876,DOG,SPITZ,CHOW CHOW,L17-052070,LIC 3Y,COUNTER,27.0,2017-10-24 00:00:00,2020-11-19 00:00:00,CURRENT
A580898,DOG,TOY,SHIH TZU,U16-006207,RABIES CERT,HLP IMPORT,,2016-01-14 00:00:00,2016-12-22 00:00:00,RENEWED
A609451,DOG,MASTIFF,ST BERNARD SMTH,L17-015638,LIC ALTERED,HLP WEB,10.5,2017-01-31 00:00:00,2018-01-23 00:00:00,CURRENT
A629607,CAT,SHORTHAIR,DOMESTIC SH,L17-010914,LIC SR,HLP SCAN,5.0,2017-11-01 00:00:00,2018-09-05 00:00:00,CURRENT
A623564,DOG,COLLIE,BORDER COLLIE,L17-028440,LIC 3Y,HLP SCAN,27.0,2017-08-14 00:00:00,2020-06-24 00:00:00,CURRENT
A079179,DOG,TOY,MALTESE,D07-056347,LIC ALTERED,,7.0,2005-07-29 00:00:00,2007-07-29 00:00:00,CURRENT
A443210,CAT,LONGHAIR,DOMESTIC LH,C14-027004,LIC ALTERED,MAIL,9.0,2013-08-22 00:00:00,2014-08-05 00:00:00,RENEWED
A595979,CAT,SHORTHAIR,SIAMESE,L16-057386,LIC ALTERED,HLP SCAN,10.0,2016-07-30 00:00:00,2017-06-08 00:00:00,CURRENT
A625697,CAT,SHORTHAIR,DOMESTIC SH,L17-009926,LIC ALTERED,ADOPT,10.0,2017-09-24 00:00:00,2018-09-23 00:00:00,CURRENT
A612046,DOG,TOY,CHIHUAHUA SH,L17-040823,LIC ALTERED,COUNTER,10.0,2017-03-07 00:00:00,2018-03-07 00:00:00,CURRENT
A395615,DOG,SIGHTHOUND,BASENJI,L14-011469,LIC 3YSR,HLP SCAN,12.5,2014-07-28 00:00:00,2017-06-24 00:00:00,CURRENT
A558102,DOG,COLLIE,BORDER COLLIE,L14-064530,LIC ALTERED,MAIL,9.0,2015-04-20 00:00:00,2015-10-17 00:00:00,CURRENT
A633532,DOG,MIX,MIX,L17-033346,LIC ALTERED,HLP SCAN,10.0,2018-01-04 00:00:00,2018-11-07 00:00:00,CURRENT
A597433,DOG,MASTIFF,ENG BULLDOG,R16-3253,RAB VAC CERT.,RESQ,0.0,2016-08-25 00:00:00,2017-08-25 00:00:00,CURRENT
A576904,DOG,SPANIEL,COCKER SPAN,U15-005405,RABIES CERT,HLP IMPORT,,2015-11-20 00:00:00,2016-10-30 00:00:00,RENEWED
A600734,CAT,LONGHAIR,DOMESTIC MH,L17-020555,LIC ALTERED,HLP WEB,10.5,2017-08-08 00:00:00,2018-08-08 00:00:00,CURRENT
A596391,DOG,POINTER,WEIMARANER,L16-016677,LIC ALTERED,COUNTER,10.0,2016-08-05 00:00:00,2017-09-11 00:00:00,CURRENT
A615241,DOG,MASTIFF,ROTTWEILER,,,,,,,
A620632,DOG,MASTIFF,AM PIT BULL TER,,,,,,,
A563482,DOG,HOUND,BEAGLE,82000364871416,MICROCHIP,HLP SCAN,0.0,2017-05-23 00:00:00,,CURRENT
A627551,DOG,TOY,PUG,L17-005513,LIC ALTERED,VET,10.0,2017-10-04 00:00:00,2018-08-30 00:00:00,CURRENT
A602627,DOG,POODLE,POODLE MIN,L16-031103,LIC ALTERED,VET,10.0,2016-10-20 00:00:00,2017-09-20 00:00:00,RENEWED
A595630,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-008620,LIC ALTERED,HOME AGAIN,10.0,2016-08-19 00:00:00,2017-08-05 00:00:00,RENEWED
A553153,CAT,SHORTHAIR,DOMESTIC SH,0A11613319,MICROCHIP,HLP SCAN,0.0,2015-02-11 00:00:00,,CURRENT
A566781,DOG,TOY,PUG,L16-001565,LIC SR,HLP SCAN,5.0,2016-07-11 00:00:00,2017-05-25 00:00:00,RENEWED
A621694,DOG,SHEPHERD,GERM SHEPHERD,R17-724293,RAB VAC CERT.,VET,0.0,2017-07-13 00:00:00,2017-05-08 00:00:00,CURRENT
A617176,DOG,SETTER/RETRIEVE,LABRADOR RETR,982000410334782,MICROCHIP,PET WATCH,0.0,2017-05-12 00:00:00,2018-05-12 00:00:00,CURRENT
A533230,DOG,TERRIER,JACK RUSS TER,L14-022900,LIC SR,VET,4.5,2014-07-29 00:00:00,2015-05-20 00:00:00,RENEWED
A551165,CAT,SHORTHAIR,DOMESTIC SH,981020013361646981,MICROCHIP,HLP WEB,0.0,2015-08-19 00:00:00,,CURRENT
A619633,CAT,SHORTHAIR,DOMESTIC SH,L17-014837,LIC ALTERED,VET,10.0,2017-06-09 00:00:00,2018-04-12 00:00:00,CURRENT
A576756,DOG,TOY,BOSTON TERRIER,985112005405016,MICROCHIP,HLP IMPORT,0.0,2015-11-11 00:00:00,,CURRENT
A568577,DOG,TOY,POMERANIAN,L16-016047,LIC ALTERED,COUNTER,10.0,2016-06-13 00:00:00,2017-04-08 00:00:00,CURRENT
A578315,DOG,,UNKNOWN,L15-020638,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-08-27 00:00:00,CURRENT
A591636,DOG,TOY,CHIHUAHUA SH,,,,,,,
A561072,DOG,MASTIFF,PIT BULL,,,,,,,
A288682,CAT,SHORTHAIR,DOMESTIC SH,C04-015014,LIC ALTERED,,5.0,2003-05-07 00:00:00,2004-04-22 00:00:00,RENEWED
A626114,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A620585,DOG,SETTER/RETRIEVE,LABRADOR RETR,041004328,MICROCHIP,AVID,0.0,2017-06-27 00:00:00,2017-05-11 00:00:00,CURRENT
A501507,CAT,SHORTHAIR,DOMESTIC SH,985112002688752,MICROCHIP ADO,HOME AGAIN,25.0,2013-11-14 00:00:00,2014-11-14 00:00:00,CURRENT
A556798,DOG,MASTIFF,GREAT DANE,L15-062266,LIC ALTERED,MAIL,9.0,2015-09-30 00:00:00,2016-09-17 00:00:00,RENEWED
A581555,CAT,SHORTHAIR,MANX,982000402731465,MICROCHIP,HLP WEB,0.0,2017-01-12 00:00:00,,CURRENT
A464569,DOG,HOUND,BASSET HOUND,L14-020282,LIC ALTERED,HLP SCAN,9.0,2014-09-02 00:00:00,2015-05-06 00:00:00,RENEWED
A423830,DOG,SPITZ,CHOW CHOW,3Y13-000763,LIC 3Y,,24.0,2010-10-09 00:00:00,2013-10-09 00:00:00,RENEWED
A569813,DOG,MIX,MIX,L15-055728,LIC ALTERED,HLP SCAN,9.0,2015-08-31 00:00:00,2016-07-21 00:00:00,RENEWED
A614824,DOG,TOY,HAVANESE,L17-039770,LIC ALTERED,HLP SCAN,10.0,2017-04-07 00:00:00,2018-03-02 00:00:00,CURRENT
A525682,CAT,SHORTHAIR,SIAMESE,L16-029400,LIC ALTERED,VET,10.0,2016-05-25 00:00:00,2017-04-16 00:00:00,DEAD
A551156,DOG,TOY,YORKSHIRE TERR,L16-048943,LIC SR,MAIL,4.5,2016-02-01 00:00:00,2017-01-28 00:00:00,RENEWED
A629002,CAT,SHORTHAIR,AMER SH,,,,,,,
A568580,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-052359,LIC SR,MAIL,4.5,2015-08-13 00:00:00,2016-07-19 00:00:00,RENEWED
A559061,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-034299,LIC ALTERED,HLP SCAN,10.0,2016-04-22 00:00:00,2017-03-24 00:00:00,CURRENT
A574860,DOG,HOUND,BEAGLE,L15-063843,LIC UNALTERED,COUNTER,50.0,2015-10-22 00:00:00,2016-10-22 00:00:00,LOST
A574842,DOG,HOUND,BEAGLE,,,,,,,
