ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,3788362
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1244,Radar equipment and parts,1518874
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1245,Safety & sanitat.equipment and parts,2295040
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1246,"Other furn.&fixt., incl. parts",646775
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,5600914
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1250,Aircraft,150734
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1251,Aircraft parts,2014
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1256,Ships and boats,910135
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,5875125
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,113076
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1263,Road motor vehicles parts,388780
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,1865574
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1267,"Misc. vehic. parts, incl tires & tubes",177815
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1271,Weapons (incl parts),96637
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1273,"Munitions, and ammunition",95113
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1282,Computer Equip Prod and Ops envir,1064113
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1283,Computer Equip DCE desktop/pers/portable,5823245
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1286,Server OS and Utility Software,5546297
2018/2019,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1289,Comm/networking Equipment,10127338
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1219,Other machinery and parts,29503
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1223,Image/Video Communications Equip,747524
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1239,Other office equipment and parts,50300
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1249,Other equipment and parts,76555
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1289,Comm/networking Equipment,13232
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,408450
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1231,"Off.furn.&furnish.,incl. parts",15249
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1261,Road motor vehicles,5277464
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1246,"Other furn.&fixt., incl. parts",3048002
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1212,"Tools, and implements",201568
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1223,Image/Video Communications Equip,2207926
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1239,Other office equipment and parts,1239948
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1241,"Plumbing equipment & fittings,incl parts",278245
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1242,"Elec.lighting,distr.&contr.equip.& parts",1066143
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1245,Safety & sanitat.equipment and parts,7867378
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1246,"Other furn.&fixt., incl. parts",12197559
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1249,Other equipment and parts,3519132
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1261,Road motor vehicles,35098
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1263,Road motor vehicles parts,103132
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1267,"Misc. vehic. parts, incl tires & tubes",79647
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1282,Computer Equip Prod and Ops envir,644674
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1283,Computer Equip DCE desktop/pers/portable,17881903
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1284,Client Software DCE,1415637
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,955188
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1286,Server OS and Utility Software,418
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1287,Networking Software,452455
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1289,Comm/networking Equipment,9331220
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1291,Image/Video comm software,14502
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1212,"Tools, and implements",8549
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1223,Image/Video Communications Equip,72604
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1239,Other office equipment and parts,59279
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1241,"Plumbing equipment & fittings,incl parts",1043
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1242,"Elec.lighting,distr.&contr.equip.& parts",1079315
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1245,Safety & sanitat.equipment and parts,6849550
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1246,"Other furn.&fixt., incl. parts",2411453
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1249,Other equipment and parts,888824
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1261,Road motor vehicles,15341
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1282,Computer Equip Prod and Ops envir,606708
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1283,Computer Equip DCE desktop/pers/portable,4242691
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1284,Client Software DCE,58573
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,712802
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1286,Server OS and Utility Software,14605
2018/2019,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1289,Comm/networking Equipment,5679907
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1223,Image/Video Communications Equip,122083
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,58008
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1231,"Off.furn.&furnish.,incl. parts",119132
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1223,Image/Video Communications Equip,2721
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1231,"Off.furn.&furnish.,incl. parts",20592
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1239,Other office equipment and parts,28128
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1282,Computer Equip Prod and Ops envir,1643
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1283,Computer Equip DCE desktop/pers/portable,82151
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1284,Client Software DCE,500
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,5082
2018/2019,9,Global Affairs,24,International Joint Commission (Canadian Section),1286,Server OS and Utility Software,11472
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1223,Image/Video Communications Equip,21840
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1231,"Off.furn.&furnish.,incl. parts",98115
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1239,Other office equipment and parts,440
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1246,"Other furn.&fixt., incl. parts",46238
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1282,Computer Equip Prod and Ops envir,66529
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1283,Computer Equip DCE desktop/pers/portable,108761
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,11581
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1287,Networking Software,2236
2018/2019,9,Global Affairs,180,Invest in Canada Hub,1289,Comm/networking Equipment,7638
2018/2019,10,Governor General,8,Governor General,1282,Computer Equip Prod and Ops envir,176629
2018/2019,10,Governor General,8,Governor General,1283,Computer Equip DCE desktop/pers/portable,353485
2018/2019,10,Governor General,8,Governor General,1289,Comm/networking Equipment,132211
2018/2019,10,Governor General,8,Governor General,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,39564
2018/2019,10,Governor General,8,Governor General,1261,Road motor vehicles,90913
2018/2019,10,Governor General,8,Governor General,1212,"Tools, and implements",105
2018/2019,10,Governor General,8,Governor General,1223,Image/Video Communications Equip,1000
2018/2019,10,Governor General,8,Governor General,1231,"Off.furn.&furnish.,incl. parts",40604
2018/2019,10,Governor General,8,Governor General,1239,Other office equipment and parts,1361
2018/2019,10,Governor General,8,Governor General,1242,"Elec.lighting,distr.&contr.equip.& parts",306
2018/2019,10,Governor General,8,Governor General,1245,Safety & sanitat.equipment and parts,1150
2018/2019,10,Governor General,8,Governor General,1249,Other equipment and parts,18361
2018/2019,10,Governor General,8,Governor General,1263,Road motor vehicles parts,5299
2018/2019,10,Governor General,8,Governor General,1282,Computer Equip Prod and Ops envir,13637
2018/2019,10,Governor General,8,Governor General,1283,Computer Equip DCE desktop/pers/portable,284799
2018/2019,10,Governor General,8,Governor General,1284,Client Software DCE,48880
2018/2019,10,Governor General,8,Governor General,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,1260
2018/2019,10,Governor General,8,Governor General,1289,Comm/networking Equipment,22298
2018/2019,11,Health,22,Health,1219,Other machinery and parts,58875
2018/2019,11,Health,22,Health,1223,Image/Video Communications Equip,51024
2018/2019,11,Health,22,Health,1243,Meas.contr.lab.med.&opt.instr.& parts,10529048
2018/2019,11,Health,22,Health,1249,Other equipment and parts,14553
2018/2019,11,Health,22,Health,1289,Comm/networking Equipment,11839
2018/2019,11,Health,22,Health,1282,Computer Equip Prod and Ops envir,428626
2018/2019,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,12006
2018/2019,11,Health,22,Health,1212,"Tools, and implements",21980
2018/2019,11,Health,22,Health,1245,Safety & sanitat.equipment and parts,10447
2018/2019,11,Health,22,Health,1246,"Other furn.&fixt., incl. parts",14979
2018/2019,11,Health,22,Health,1261,Road motor vehicles,876813
2018/2019,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,424148
2018/2019,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,1408339
2018/2019,11,Health,22,Health,1284,Client Software DCE,12901
2018/2019,11,Health,22,Health,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,43182
2018/2019,11,Health,22,Health,1211,Special industry machinery,8247
2018/2019,11,Health,22,Health,1212,"Tools, and implements",6687
2018/2019,11,Health,22,Health,1219,Other machinery and parts,1157
2018/2019,11,Health,22,Health,1223,Image/Video Communications Equip,110173
2018/2019,11,Health,22,Health,1231,"Off.furn.&furnish.,incl. parts",2210931
2018/2019,11,Health,22,Health,1239,Other office equipment and parts,471254
2018/2019,11,Health,22,Health,1241,"Plumbing equipment & fittings,incl parts",9557
2018/2019,11,Health,22,Health,1242,"Elec.lighting,distr.&contr.equip.& parts",92046
2018/2019,11,Health,22,Health,1243,Meas.contr.lab.med.&opt.instr.& parts,844613
2018/2019,11,Health,22,Health,1245,Safety & sanitat.equipment and parts,44445
2018/2019,11,Health,22,Health,1246,"Other furn.&fixt., incl. parts",32596
2018/2019,11,Health,22,Health,1249,Other equipment and parts,141483
2018/2019,11,Health,22,Health,1263,Road motor vehicles parts,8809
2018/2019,11,Health,22,Health,1264,Other vehicles,4953
2018/2019,11,Health,22,Health,1267,"Misc. vehic. parts, incl tires & tubes",3178
2018/2019,11,Health,22,Health,1282,Computer Equip Prod and Ops envir,112284
2018/2019,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,3513881
2018/2019,11,Health,22,Health,1284,Client Software DCE,951371
2018/2019,11,Health,22,Health,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,268175
2018/2019,11,Health,22,Health,1286,Server OS and Utility Software,39235
2018/2019,11,Health,22,Health,1287,Networking Software,852
2018/2019,11,Health,22,Health,1289,Comm/networking Equipment,209510
2018/2019,11,Health,22,Health,1291,Image/Video comm software,823
2018/2019,11,Health,22,Health,1219,Other machinery and parts,1665043
2018/2019,11,Health,22,Health,1245,Safety & sanitat.equipment and parts,474917
2018/2019,11,Health,22,Health,1249,Other equipment and parts,195944
2018/2019,11,Health,61,Canadian Institutes of Health Research,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,219420
2018/2019,11,Health,61,Canadian Institutes of Health Research,1286,Server OS and Utility Software,44219
2018/2019,11,Health,61,Canadian Institutes of Health Research,1287,Networking Software,9396
2018/2019,11,Health,61,Canadian Institutes of Health Research,1223,Image/Video Communications Equip,11610
2018/2019,11,Health,61,Canadian Institutes of Health Research,1282,Computer Equip Prod and Ops envir,326076
2018/2019,11,Health,61,Canadian Institutes of Health Research,1289,Comm/networking Equipment,32160
2018/2019,11,Health,61,Canadian Institutes of Health Research,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,30916
2018/2019,11,Health,61,Canadian Institutes of Health Research,1286,Server OS and Utility Software,51711
2018/2019,11,Health,61,Canadian Institutes of Health Research,1261,Road motor vehicles,30311
2018/2019,11,Health,61,Canadian Institutes of Health Research,1223,Image/Video Communications Equip,59309
2018/2019,11,Health,61,Canadian Institutes of Health Research,1231,"Off.furn.&furnish.,incl. parts",76448
2018/2019,11,Health,61,Canadian Institutes of Health Research,1239,Other office equipment and parts,76
2018/2019,11,Health,61,Canadian Institutes of Health Research,1282,Computer Equip Prod and Ops envir,33079
2018/2019,11,Health,61,Canadian Institutes of Health Research,1283,Computer Equip DCE desktop/pers/portable,222444
2018/2019,11,Health,61,Canadian Institutes of Health Research,1284,Client Software DCE,75021
2018/2019,11,Health,61,Canadian Institutes of Health Research,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,4803
2018/2019,11,Health,61,Canadian Institutes of Health Research,1289,Comm/networking Equipment,56869
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1282,Computer Equip Prod and Ops envir,93603
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,40160
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1212,"Tools, and implements",58
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1223,Image/Video Communications Equip,2974
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1239,Other office equipment and parts,16194
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1246,"Other furn.&fixt., incl. parts",3509
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1249,Other equipment and parts,1571
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1282,Computer Equip Prod and Ops envir,4080
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1283,Computer Equip DCE desktop/pers/portable,120517
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1284,Client Software DCE,1368
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,38802
2018/2019,11,Health,109,Patented Medicine Prices Review Board,1289,Comm/networking Equipment,31893
2018/2019,11,Health,136,Canadian Food Inspection Agency,1219,Other machinery and parts,13500
2018/2019,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,3098820
2018/2019,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,12893
2018/2019,11,Health,136,Canadian Food Inspection Agency,1223,Image/Video Communications Equip,102280
2018/2019,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,66563
2018/2019,11,Health,136,Canadian Food Inspection Agency,1256,Ships and boats,7677
2018/2019,11,Health,136,Canadian Food Inspection Agency,1261,Road motor vehicles,2910257
2018/2019,11,Health,136,Canadian Food Inspection Agency,1264,Other vehicles,14825
2018/2019,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",19637
2018/2019,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",102631
2018/2019,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,11341
2018/2019,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",65089
2018/2019,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",50735
2018/2019,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,14621
2018/2019,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,276988
2018/2019,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,941
2018/2019,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",9185
2018/2019,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,30586
2018/2019,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,64381
2018/2019,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,2079274
2018/2019,11,Health,136,Canadian Food Inspection Agency,1286,Server OS and Utility Software,101009
2018/2019,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,10904
2018/2019,11,Health,136,Canadian Food Inspection Agency,1291,Image/Video comm software,5843
2018/2019,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",41025
2018/2019,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",509505
2018/2019,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,209269
2018/2019,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",2432
2018/2019,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",1890
2018/2019,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,3456135
2018/2019,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,152264
2018/2019,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,21897
2018/2019,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",314643
2018/2019,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,165523
2018/2019,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,55548
2018/2019,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,116472
2018/2019,11,Health,136,Canadian Food Inspection Agency,1287,Networking Software,17473
2018/2019,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,7675
2018/2019,11,Health,136,Canadian Food Inspection Agency,1291,Image/Video comm software,1180
2018/2019,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",10418
2018/2019,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,1428814
2018/2019,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",5993
2018/2019,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",27201
2018/2019,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,248654
2018/2019,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,41861
2018/2019,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,4162910
2018/2019,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,158974
2018/2019,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,102634
2018/2019,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,5018
2018/2019,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,54475
2018/2019,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,4283355
2018/2019,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,30261
2018/2019,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,264831
2018/2019,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,1082754
2018/2019,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,30717
2018/2019,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,37646
2018/2019,11,Health,148,Public Health Agency of Canada,1246,"Other furn.&fixt., incl. parts",376868
2018/2019,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,30940
2018/2019,11,Health,148,Public Health Agency of Canada,1261,Road motor vehicles,22335
2018/2019,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,356
2018/2019,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,340
2018/2019,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",4306
2018/2019,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,16128
2018/2019,11,Health,148,Public Health Agency of Canada,1246,"Other furn.&fixt., incl. parts",897
2018/2019,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,151
2018/2019,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,177370
2018/2019,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,34659
2018/2019,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,140
2018/2019,11,Health,148,Public Health Agency of Canada,1211,Special industry machinery,88903
2018/2019,11,Health,148,Public Health Agency of Canada,1212,"Tools, and implements",43025
2018/2019,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,8684
2018/2019,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,40877
2018/2019,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",376301
2018/2019,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,145949
2018/2019,11,Health,148,Public Health Agency of Canada,1241,"Plumbing equipment & fittings,incl parts",93774
2018/2019,11,Health,148,Public Health Agency of Canada,1242,"Elec.lighting,distr.&contr.equip.& parts",85090
2018/2019,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,170161
2018/2019,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,98411
2018/2019,11,Health,148,Public Health Agency of Canada,1246,"Other furn.&fixt., incl. parts",26252
2018/2019,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,365728
2018/2019,11,Health,148,Public Health Agency of Canada,1263,Road motor vehicles parts,1362
2018/2019,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,78251
2018/2019,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,1057462
2018/2019,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,1241939
2018/2019,11,Health,148,Public Health Agency of Canada,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,81608
2018/2019,11,Health,148,Public Health Agency of Canada,1286,Server OS and Utility Software,24342
2018/2019,11,Health,148,Public Health Agency of Canada,1287,Networking Software,10236
2018/2019,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,144910
2018/2019,11,Health,148,Public Health Agency of Canada,1291,Image/Video comm software,563
2018/2019,11,Health,148,Public Health Agency of Canada,1211,Special industry machinery,25050
2018/2019,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,58418
2018/2019,11,Health,148,Public Health Agency of Canada,1241,"Plumbing equipment & fittings,incl parts",9891
2018/2019,11,Health,148,Public Health Agency of Canada,1242,"Elec.lighting,distr.&contr.equip.& parts",20389
2018/2019,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,132865
2018/2019,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,37962
2018/2019,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,605057
2018/2019,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,188790
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,81898
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,237099
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",1704
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1267,"Misc. vehic. parts, incl tires & tubes",53
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,423
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",275587
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,2965
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,201463
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,960913
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",5825423
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,492583
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1242,"Elec.lighting,distr.&contr.equip.& parts",1212
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1243,Meas.contr.lab.med.&opt.instr.& parts,12061
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,459041
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,31120
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,766
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1267,"Misc. vehic. parts, incl tires & tubes",15592
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,3814041
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,9927388
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1284,Client Software DCE,108782
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,1902316
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1286,Server OS and Utility Software,1846454
2018/2019,12,"Families, Children and Social Development",14,Department of Employment and Social Development,1287,Networking Software,147354
