Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Staff Training,Human Resources  ,10.01.2018,16.02.2018,GPC01180000165,961.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Staff Training,Human Resources  ,10.01.2018,16.02.2018,GPC01180000166,-960.00
Stockport MBC,Services to People,Childrens & Educational Services,7 WAYS RENTAL COM LTD,Care Payments,Social Community Care Supplies & Services  ,09.01.2018,16.02.2018,GPC01180000167,329.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.01.2018,16.02.2018,GPC01180000168,98.23
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM E7WQBW       0,Care Payments,Social Community Care Supplies & Services  ,08.01.2018,16.02.2018,GPC01180000169,204.00
Stockport MBC,Services to People,Childrens & Educational Services,AVIS RENT-A-CAR,Care Payments,Social Community Care Supplies & Services  ,08.01.2018,16.02.2018,GPC01180000170,20.70
Stockport MBC,Services to People,Childrens & Educational Services,AVIS RENT-A-CAR,Care Payments,Social Community Care Supplies & Services  ,08.01.2018,16.02.2018,GPC01180000171,-126.02
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.01.2018,16.02.2018,GPC01180000172,394.43
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM DWFQ7F       0,Travelling Expenses,Human Resources Travel & Subsistence ,05.01.2018,16.02.2018,GPC01180000173,194.90
Stockport MBC,Services to People,Childrens & Educational Services,AVIS RENT-A-CAR,Leasing /Transport Hire,Vehicle Management Leasing ,05.01.2018,16.02.2018,GPC01180000174,29.70
Stockport MBC,Services to People,Childrens & Educational Services,AVIS RENT-A-CAR,Care Payments,Social Community Care Supplies & Services  ,05.01.2018,16.02.2018,GPC01180000175,126.02
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM D9H8R6       0,Care Payments,Social Community Care Supplies & Services  ,04.01.2018,16.02.2018,GPC01180000176,296.92
Stockport MBC,Services to People,Childrens & Educational Services,AVIS RENT-A-CAR,Care Payments,Social Community Care Supplies & Services  ,04.01.2018,16.02.2018,GPC01180000177,26.10
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,03.01.2018,16.02.2018,GPC01180000178,144.74
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,03.01.2018,16.02.2018,GPC01180000179,549.50
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,01.02.2018,16.02.2018,GPC01180000180,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,19.01.2018,16.02.2018,GPC01180000181,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,05.01.2018,16.02.2018,GPC01180000182,75.00
Stockport MBC,Services to People,Childrens & Educational Services,B&M RETAIL,Cleaning,Cleaning & Janitorial  ,01.02.2018,16.02.2018,GPC01180000183,17.98
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Cleaning,Cleaning & Janitorial  ,30.01.2018,16.02.2018,GPC01180000184,7.55
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,30.01.2018,16.02.2018,GPC01180000185,25.50
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,23.01.2018,16.02.2018,GPC01180000186,11.69
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,22.01.2018,16.02.2018,GPC01180000187,44.13
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,15.01.2018,16.02.2018,GPC01180000188,77.96
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,10.01.2018,16.02.2018,GPC01180000189,60.62
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,08.01.2018,16.02.2018,GPC01180000190,26.74
Stockport MBC,Services to People,Childrens & Educational Services,HMCOURTS-SERVICE.G,Care Payments,Social Community Care Supplies & Services  ,12.01.2018,16.02.2018,GPC01180000191,50.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Staff Training,Human Resources  ,12.01.2018,16.02.2018,GPC01180000192,481.50
Stockport MBC,Services to Place,Environmental & Regulatory Services,INTELLECT COMPUTER,Information and Communications Technology,Information Communication Technology  ,30.01.2018,16.02.2018,GPC01180000193,72.00
Stockport MBC,Services to Place,Central Support Costs,CIEH,Staff Training,Human Resources  ,24.01.2018,16.02.2018,GPC01180000194,378.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,26.01.2018,16.02.2018,GPC01180000195,19.99
Stockport MBC,Services to People,Childrens & Educational Services,EB  CAPE NATIONAL CONF,Expenses and Allowances,Human Resources Training & Conferences ,25.01.2018,16.02.2018,GPC01180000196,150.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2018,16.02.2018,GPC01180000197,41.39
Stockport MBC,Services to People,Childrens & Educational Services,WORKWEAR EXPRESS LIMIT,Clothing Uniforns and Laundry,Clothing  ,17.01.2018,16.02.2018,GPC01180000198,209.96
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ICO.GOV.UK,Fees and Charges,"Works - Construction, Repair & Maintenance  ",12.01.2018,16.02.2018,GPC01180000199,35.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Furniture and Equipment,Furniture & Soft Furnishings  ,11.01.2018,16.02.2018,GPC01180000200,17.13
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,09.01.2018,16.02.2018,GPC01180000201,206.40
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  MATRIXTRAIN,Library Equipment,Education Library Books ,09.01.2018,16.02.2018,GPC01180000202,31.80
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Library Equipment,Education Library Books ,09.01.2018,16.02.2018,GPC01180000203,39.00
Stockport MBC,Services to People,Childrens & Educational Services,AVIS RENT-A-CAR,Care Payments,Social Community Care Supplies & Services  ,01.02.2018,16.02.2018,GPC01180000204,28.39
Stockport MBC,Services to People,Childrens & Educational Services,HM PASSPORT OFFICE,Care Payments,Social Community Care Supplies & Services  ,01.02.2018,16.02.2018,GPC01180000205,72.50
Stockport MBC,Services to People,Childrens & Educational Services,LANCASHIRE CC WEBSITE,Care Payments,Social Community Care Supplies & Services  ,01.02.2018,16.02.2018,GPC01180000206,20.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.CORAM.ORG.UK,Staff Training,Human Resources  ,01.02.2018,16.02.2018,GPC01180000207,291.60
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM CBBNLB       0,Care Payments,Social Community Care Supplies & Services  ,01.02.2018,16.02.2018,GPC01180000208,329.97
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,31.01.2018,16.02.2018,GPC01180000209,39.60
Stockport MBC,Services to People,Childrens & Educational Services,FLYBEBSLB BSLBQP,Care Payments,Social Community Care Supplies & Services  ,30.01.2018,16.02.2018,GPC01180000210,383.96
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,26.01.2018,16.02.2018,GPC01180000211,28.35
Stockport MBC,Services to People,Childrens & Educational Services,FLYBEA59M A59MZM,Care Payments,Social Community Care Supplies & Services  ,26.01.2018,16.02.2018,GPC01180000212,289.98
Stockport MBC,Services to People,Childrens & Educational Services,TESCO DIRECT,Furniture and Equipment,Environmental Services Technical Equipment ,26.01.2018,16.02.2018,GPC01180000213,"1,071.00"
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000214,22.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000215,22.00
Stockport MBC,Services to People,Childrens & Educational Services,PETERBOROUGH ORTHODONT,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000216,120.00
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44521330,Third party payments - Private/Voluntary Sector,Social Community Care Supplies & Services  ,23.01.2018,16.02.2018,GPC01180000217,55.98
Stockport MBC,Services to People,Childrens & Educational Services,HM PASSPORT,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000218,90.00
Stockport MBC,Services to People,Childrens & Educational Services,GCC - REGISTRARS,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000219,16.73
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000220,30.00
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT M B C,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000221,10.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2018,16.02.2018,GPC01180000222,60.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Staff Training,Human Resources  ,23.01.2018,16.02.2018,GPC01180000223,80.50
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  YOUTHINMIND,Fees and Charges,UNCLASSIFIED  ,22.01.2018,16.02.2018,GPC01180000224,148.56
Stockport MBC,Services to People,Childrens & Educational Services,FLYBEAFJW AFJWCX,Travelling Expenses,Human Resources Travel & Subsistence ,22.01.2018,16.02.2018,GPC01180000225,383.98
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Care Payments,Social Community Care Supplies & Services  ,10.01.2018,16.02.2018,GPC01180000226,55.50
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,18.01.2018,16.02.2018,GPC01180000227,8.55
Stockport MBC,Services to People,Childrens & Educational Services,GRESTYS FLORIST,Furniture and Equipment,Furniture & Soft Furnishings  ,16.01.2018,16.02.2018,GPC01180000228,43.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Furniture & Soft Furnishings  ,10.01.2018,16.02.2018,GPC01180000229,39.64
Stockport MBC,Services to People,Childrens & Educational Services,ASDA HOME SHOPPING,Catering Supplies,Catering Food & Beverages ,30.01.2018,16.02.2018,GPC01180000230,64.23
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,29.01.2018,16.02.2018,GPC01180000231,54.35
Stockport MBC,Services to People,Childrens & Educational Services,EAST GB LTD,Catering Supplies,Catering Food & Beverages ,26.01.2018,16.02.2018,GPC01180000232,55.00
Stockport MBC,Services to People,Childrens & Educational Services,EAST GB LTD,Catering Supplies,Catering Food & Beverages ,25.01.2018,16.02.2018,GPC01180000233,55.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,23.01.2018,16.02.2018,GPC01180000234,85.08
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,21.01.2018,16.02.2018,GPC01180000235,9.17
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,15.01.2018,16.02.2018,GPC01180000236,105.26
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,11.01.2018,16.02.2018,GPC01180000237,10.70
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 40 773,Catering Supplies,Catering Food & Beverages ,09.01.2018,16.02.2018,GPC01180000238,24.60
Stockport MBC,Services to People,Childrens & Educational Services,EAST GB LTD,Catering Supplies,Catering Food & Beverages ,08.01.2018,16.02.2018,GPC01180000239,55.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,08.01.2018,16.02.2018,GPC01180000240,95.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,08.01.2018,16.02.2018,GPC01180000241,6.10
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Care Payments,Social Community Care Supplies & Services  ,01.02.2018,16.02.2018,GPC01180000242,-2.79
Stockport MBC,Services to People,Childrens & Educational Services,IKEA LIMITED,Furniture and Equipment,Furniture & Soft Furnishings  ,01.02.2018,16.02.2018,GPC01180000243,200.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,01.02.2018,16.02.2018,GPC01180000244,60.95
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,01.02.2018,16.02.2018,GPC01180000245,73.18
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,01.02.2018,16.02.2018,GPC01180000246,85.50
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,01.02.2018,16.02.2018,GPC01180000247,186.71
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON DIGITAL SVCS,Publicity and Promotion,Arts & Leisure Services  ,29.01.2018,16.02.2018,GPC01180000248,3.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TENPIN.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,26.01.2018,16.02.2018,GPC01180000249,44.80
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,28.01.2018,16.02.2018,GPC01180000250,202.36
Stockport MBC,Services to People,Childrens & Educational Services,NETFLIX.COM,Care Payments,Social Community Care Supplies & Services  ,26.01.2018,16.02.2018,GPC01180000251,9.99
Stockport MBC,Services to People,Childrens & Educational Services,PARENTPAY E-COM R,Care Payments,Social Community Care Supplies & Services  ,24.01.2018,16.02.2018,GPC01180000252,50.00
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Furniture and Equipment,Environmental Services Technical Equipment ,24.01.2018,16.02.2018,GPC01180000253,39.95
Stockport MBC,Services to People,Childrens & Educational Services,IKEA LIMITED,Furniture and Equipment,Furniture & Soft Furnishings  ,23.01.2018,16.02.2018,GPC01180000254,382.55
Stockport MBC,Services to People,Childrens & Educational Services,IKEA LIMITED,Furniture and Equipment,Furniture & Soft Furnishings  ,23.01.2018,16.02.2018,GPC01180000255,749.00
Stockport MBC,Services to People,Childrens & Educational Services,GBP JUMP NATION LTD,Publicity and Promotion,Arts & Leisure Services  ,23.01.2018,16.02.2018,GPC01180000256,49.75
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Care Payments,Social Community Care Supplies & Services  ,23.01.2018,16.02.2018,GPC01180000257,2.79
Stockport MBC,Services to People,Childrens & Educational Services,MCDONALDS,Publicity and Promotion,Arts & Leisure Services  ,22.01.2018,16.02.2018,GPC01180000258,18.46
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,22.01.2018,16.02.2018,GPC01180000259,165.18
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Care Payments,Social Community Care Supplies & Services  ,20.01.2018,16.02.2018,GPC01180000260,55.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.MAPLIN.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,18.01.2018,16.02.2018,GPC01180000261,22.49
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,14.01.2018,16.02.2018,GPC01180000262,150.44
Stockport MBC,Services to People,Childrens & Educational Services,JEWSON LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,12.01.2018,16.02.2018,GPC01180000263,290.86
Stockport MBC,Services to People,Childrens & Educational Services,TALK TALK BUSINESS,Information and Communications Technology,Information Communication Technology  ,14.01.2018,16.02.2018,GPC01180000264,110.88
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,14.01.2018,16.02.2018,GPC01180000265,10.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,14.01.2018,16.02.2018,GPC01180000266,5.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO DIRECT,Furniture and Equipment,Environmental Services Technical Equipment ,14.01.2018,16.02.2018,GPC01180000267,119.00
Stockport MBC,Services to People,Childrens & Educational Services,OFFERTON SAND AND GRAV,Furniture and Equipment,Furniture & Soft Furnishings  ,11.01.2018,16.02.2018,GPC01180000268,308.40
Stockport MBC,Services to People,Childrens & Educational Services,LINDOW LAWN TURF,Furniture and Equipment,Furniture & Soft Furnishings  ,10.01.2018,16.02.2018,GPC01180000269,461.10
Stockport MBC,Services to People,Childrens & Educational Services,A JACKSON & SONS LTD,Catering Supplies,Catering Food & Beverages ,09.01.2018,16.02.2018,GPC01180000270,160.51
Stockport MBC,Services to People,Childrens & Educational Services,CREST MEDICAL,Furniture and Equipment,Environmental Services Technical Equipment ,07.01.2018,16.02.2018,GPC01180000271,34.74
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,08.01.2018,16.02.2018,GPC01180000272,166.57
Stockport MBC,Services to People,Childrens & Educational Services,SCHOOLGATEWAY.COM,Catering Supplies,Catering Food & Beverages ,08.01.2018,16.02.2018,GPC01180000273,200.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.SHRUBSDIRECT.COM,Grounds Maintenance,Horticultural  ,05.01.2018,16.02.2018,GPC01180000274,309.27
Stockport MBC,Services to People,Childrens & Educational Services,FIRSTAID4LESS.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,07.01.2018,16.02.2018,GPC01180000275,102.06
Stockport MBC,Services to People,Childrens & Educational Services,TVLICENSING.CO.UK,Fees and Charges,Facilities & Management Services  ,03.01.2018,16.02.2018,GPC01180000276,147.00
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,30.01.2018,16.02.2018,GPC01180000277,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,27.01.2018,16.02.2018,GPC01180000278,5.50
Stockport MBC,Services to People,Adult Social Care,3C_ AYSGARTH - PARKEON,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,29.01.2018,16.02.2018,GPC01180000279,4.00
Stockport MBC,Services to People,Adult Social Care,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,26.01.2018,16.02.2018,GPC01180000280,235.50
Stockport MBC,Services to People,Adult Social Care,3C_ NHS PRESTWICH HOSP,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,24.01.2018,16.02.2018,GPC01180000281,1.50
Stockport MBC,Services to People,Adult Social Care,WWW.ADASS.ORG.UK,Expenses and Allowances,Human Resources Training & Conferences ,17.01.2018,16.02.2018,GPC01180000282,499.00
Stockport MBC,Services to People,Adult Social Care,NCP LIMITED - MJV,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,09.01.2018,16.02.2018,GPC01180000283,4.20
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,07.01.2018,16.02.2018,GPC01180000284,5.50
Stockport MBC,Services to People,Adult Social Care,HOST CATERING,Catering Supplies,Catering Food & Beverages ,07.01.2018,16.02.2018,GPC01180000285,1.75
Stockport MBC,Services to People,Childrens & Educational Services,IKEA ONLINE,Publicity and Promotion,Arts & Leisure Services  ,30.01.2018,16.02.2018,GPC01180000286,203.13
Stockport MBC,Services to People,Central Support Costs,EB  STOCKPORT STAR AWA,Expenses and Allowances,Human Resources Training & Conferences ,29.01.2018,16.02.2018,GPC01180000287,270.00
Stockport MBC,Services to Place,Cultural & Related Services,SURVEYMONKEY,Publicity and Promotion,Arts & Leisure Services  ,08.01.2018,16.02.2018,GPC01180000288,29.00
Stockport MBC,Services to People,Childrens & Educational Services,WOODSMOOR STN TO,Travelling Expenses,Human Resources Travel & Subsistence ,11.01.2018,16.02.2018,GPC01180000289,6.10
Stockport MBC,Corporate and Support Services,Central Support Costs,CHARGE.ELASTIC.CO,Information and Communications Technology,Information Communication Technology  ,01.02.2018,16.02.2018,GPC01180000290,18.26
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.01.2018,16.02.2018,GPC01180000291,201.97
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,22.01.2018,16.02.2018,GPC01180000292,16.58
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,22.01.2018,16.02.2018,GPC01180000293,16.58
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,10.01.2018,16.02.2018,GPC01180000294,721.41
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON UK MARKETPLACE,Information and Communications Technology,Information Communication Technology  ,13.01.2018,16.02.2018,GPC01180000295,20.50
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.01.2018,16.02.2018,GPC01180000296,9.13
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.01.2018,16.02.2018,GPC01180000297,71.71
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,03.01.2018,16.02.2018,GPC01180000298,695.72
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,24.01.2018,16.02.2018,GPC01180000299,10.98
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,24.01.2018,16.02.2018,GPC01180000300,32.84
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Office Expenses,Stationery    ,31.01.2018,16.02.2018,GPC01180000301,43.94
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT METROPOLITAN,Care Payments,Social Community Care Supplies & Services  ,29.01.2018,16.02.2018,GPC01180000302,10.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Office Expenses,Stationery    ,23.01.2018,16.02.2018,GPC01180000303,11.12
Stockport MBC,Services to People,Childrens & Educational Services,SANDWICH HEAVEN,Catering Supplies,Catering Food & Beverages ,04.01.2018,16.02.2018,GPC01180000304,39.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Office Expenses,Stationery    ,31.01.2018,16.02.2018,GPC01180000305,43.94
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,24.01.2018,16.02.2018,GPC01180000306,23.77
Stockport MBC,Services to People,Childrens & Educational Services,MARKSANDSPENCER.CO,Expenses and Allowances,Catering  ,24.01.2018,16.02.2018,GPC01180000307,71.94
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,24.01.2018,16.02.2018,GPC01180000308,51.96
Stockport MBC,Corporate and Support Services,Central Support Costs,TLC SOUTHERN,Furniture and Equipment,Environmental Services Technical Equipment ,30.01.2018,16.02.2018,GPC01180000309,84.42
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,22.01.2018,16.02.2018,GPC01180000310,77.63
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,19.01.2018,16.02.2018,GPC01180000311,67.13
Stockport MBC,Corporate and Support Services,Central Support Costs,RHINO ROOF RACKS VR S,Furniture and Equipment,Environmental Services Technical Equipment ,19.01.2018,16.02.2018,GPC01180000312,110.30
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,16.01.2018,16.02.2018,GPC01180000313,91.65
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,12.01.2018,16.02.2018,GPC01180000314,40.35
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,11.01.2018,16.02.2018,GPC01180000315,41.59
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,04.01.2018,16.02.2018,GPC01180000316,19.80
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,02.01.2018,16.02.2018,GPC01180000317,78.89
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,COMFORT INN WESTMINSTE,Staff Training,Human Resources  ,30.01.2018,16.02.2018,GPC01180000318,80.10
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.01.2018,16.02.2018,GPC01180000319,31.95
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.STOCKPORT.GOV.UK,Information and Communications Technology,Information Communication Technology  ,24.01.2018,16.02.2018,GPC01180000320,144.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.01.2018,16.02.2018,GPC01180000321,8.75
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT M B C,Information and Communications Technology,Information Communication Technology  ,24.01.2018,16.02.2018,GPC01180000322,-144.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,18.01.2018,16.02.2018,GPC01180000323,68.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,17.01.2018,16.02.2018,GPC01180000324,97.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.01.2018,16.02.2018,GPC01180000325,144.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.01.2018,16.02.2018,GPC01180000326,208.20
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.01.2018,16.02.2018,GPC01180000327,16.57
