animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A623377,DOG,OO,GRAY,TERRIER,SCHNAUZER MIN,2017-08-11 00:00:00,LICENSE,538107.0,L17-003421,LIC ALTERED,COUNTER
A630068,DOG,OO,BLUE,MASTIFF,PIT BULL,2017-11-08 00:00:00,LICENSE,544699.0,L17-053933,LIC 3Y,MAIL
A223971,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,LICENSE,83015.0,C08-019901,LIC ALTERED,
A480020,DOG,OO,APRICOT,POODLE,POODLE TOY,2012-11-14 00:00:00,SHELTER,394462.0,L15-051937,LIC ALTERED,COUNTER
A610800,CAT,OO,GRAY,LONGHAIR,DOMESTIC MH,2017-02-21 00:00:00,SHELTER,525610.0,RAB0145158,RABIES CERT,VET
A604416,DOG,B,BLACK,TERRIER,TERRIER,2016-11-10 00:00:00,LOCKBOX,519266.0,L16-018466,LIC ALTERED,HLP SCAN
A555765,CAT,OO,BUFF,SHORTHAIR,DOMESTIC SH,2015-03-18 00:00:00,SHELTER,470677.0,R15-44216,RABIES CERT,VET
A557004,DOG,BR,GOLD,SETTER/RETRIEVE,LABRADOR RETR,2015-04-03 00:00:00,LOCKBOX,471917.0,L15-001965,LIC ALTERED,HLP WEB
A607365,DOG,W,WHITE,TERRIER,PARSON RUSS TER,2016-12-29 00:00:00,WEB,522196.0,,,
A502104,DOG,W,WHITE,POODLE,POODLE MIN,2013-08-28 00:00:00,SHELTER,416760.0,D13-031219,LIC ALTERED,VET
A341716,DOG,BR,RED,TOY,POMERANIAN,2008-02-15 00:00:00,SHELTER,253705.0,D11-062989,LIC UNALTERED,COUNTER
A596499,DOG,B,BLACK,TOY,SHIH TZU,2016-08-08 00:00:00,LOCKBOX,511423.0,982000406157994,MICROCHIP,HLP WEB
A607575,DOG,OO,GRAY,MASTIFF,PIT BULL,2017-01-04 00:00:00,SHELTER,522406.0,RAB9717627,RABIES CERT,VET
A585443,DOG,OO,CREAM,SHEPHERD,GERM SHEPHERD,2016-03-16 00:00:00,LOCKBOX,500395.0,L16-057539,LIC ALTERED,HLP SCAN
A629502,DOG,B,GRAY,,MALTI POO,2017-11-01 00:00:00,LOCKBOX,544137.0,L17-013710,LIC SR,HLP SCAN
A626688,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-09-28 00:00:00,LOCKBOX,541402.0,L17-000621,LIC ALTERED,HLP SCAN
A568432,DOG,B,BLACK,SIGHTHOUND,GREYHOUND,2015-08-12 00:00:00,SHELTER,483373.0,L15-008773,LIC ALTERED,HLP WEB
A619810,CAT,OO,UNKNOWN,LONGHAIR,DOMESTIC MH,2017-06-13 00:00:00,WEB,534538.0,,,
A550668,DOG,B,BL BRINDLE,TOY,DACHSHUND,2015-01-17 00:00:00,SHELTER,465563.0,L15-056402,LIC ALTERED,ADOPT
A633220,CAT,B,TORTIE,LONGHAIR,DOMESTIC LH,2017-12-29 00:00:00,SHELTER,547845.0,,,
A623526,DOG,BR,BROWN,MASTIFF,PIT BULL,2017-08-23 00:00:00,SHELTER,538256.0,,,
A620699,DOG,B,BLACK,TOY,HAVANESE,2017-06-23 00:00:00,LOCKBOX,535427.0,L17-031796,LIC ALTERED,HLP SCAN
A465539,DOG,OO,CHOCOLATE,TOY,DACHSHUND,2012-05-14 00:00:00,LOCKBOX,379804.0,D13-0010705,LIC ALTERED,VET
A617254,DOG,BR,TAN,MASTIFF,PIT BULL,2017-05-15 00:00:00,LOCKBOX,532011.0,L17-017714,LIC ALTERED,HLP WEB
A605578,DOG,W,WHITE,TERRIER,SCHNAUZER STAND,2016-11-28 00:00:00,LOCKBOX,520428.0,U16-008692,RABIES CERT,HLP SCAN
A567494,DOG,BR,BROWN,TOY,YORKSHIRE TERR,2015-08-03 00:00:00,SHELTER,482433.0,L15-023538,LIC ALTERED,ADOPT
A618582,DOG,BR,RED MERLE,COLLIE,AUST SHEPHERD,2017-06-02 00:00:00,LOCKBOX,533344.0,L17-018795,LIC UNALTERED,HLP WEB
A578570,DOG,BR,BROWN,TOY,PUG,2015-12-11 00:00:00,LOCKBOX,493522.0,U15-005569,RABIES CERT,HLP IMPORT
A552179,DOG,OO,TAN,TERRIER,JACK RUSS TER,2015-02-03 00:00:00,SHELTER,467087.0,46173C0C0F,MICROCHIP,HOME AGAIN
A605359,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-11-23 00:00:00,LOCKBOX,520208.0,L16-043978,LIC ALTERED,HLP WEB
A476191,DOG,OO,BLACK,HOUND,BEAGLE,2012-09-17 00:00:00,LOCKBOX,390554.0,L14-061952,LIC ALTERED,MAIL
A607744,DOG,W,WHITE,TOY,CHIHUAHUA SH,2017-01-07 00:00:00,SHELTER,522575.0,985112008462472,MICROCHIP RTO,HOME AGAIN
A214212,DOG,BR,TAN,TOY,POMERANIAN,2005-03-13 00:00:00,LOCKBOX,65315.0,3Y12-05307,LIC 3Y,
A571755,DOG,B,BLACK,HOUND,BEAGLE,2015-09-22 00:00:00,SHELTER,486698.0,L16-024083,LIC ALTERED,VET
A593211,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2016-06-29 00:00:00,SHELTER,508134.0,L16-006754,LIC UNALTERED,VET
A555928,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2015-03-20 00:00:00,SHELTER,470840.0,L15-000137,LIC UNALTERED,COUNTER
A631355,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2017-11-28 00:00:00,WEB,545975.0,,,
A568143,DOG,B,BLACK,MASTIFF,PIT BULL,2015-08-07 00:00:00,SHELTER,483083.0,985 112 006 052 059,MICROCHIP ADO,HOME AGAIN
A598897,DOG,OO,WHITE,TOY,JAPANESE CHIN,2016-08-31 00:00:00,SHELTER,513811.0,RAB9124139,LIC ALTERED,VET
A598634,CAT,B,CALICO,SHORTHAIR,DOMESTIC SH,2016-08-29 00:00:00,LOCKBOX,513548.0,L16-018972,LIC ALTERED,HLP SCAN
A563728,DOG,B,RED,SHEPHERD,GERM SHEPHERD,2015-06-22 00:00:00,SHELTER,478654.0,L15-056509,LIC ALTERED,COUNTER
A569398,CAT,W,TAN,SHORTHAIR,SIAMESE,2015-08-25 00:00:00,SHELTER,484340.0,L15-023821,LIC ALTERED,ADOPT
A600742,DOG,BR,TAN,MIX,MIX,2016-09-20 00:00:00,LOCKBOX,515650.0,L16-017525,LIC ALTERED,HLP SCAN
A577167,DOG,OO,WHITE,COLLIE,AUST SHEPHERD,2015-11-24 00:00:00,SHELTER,492116.0,982000364380665,MICROCHIP,PET WATCH
A615141,DOG,OO,FAWN,TOY,PUG,2017-04-12 00:00:00,SHELTER,529886.0,RAB0368602,RABIES CERT,VET
A568941,DOG,B,BLACK,HOUND,BEAGLE,2015-08-19 00:00:00,LOCKBOX,483883.0,U15-003501,RABIES CERT,HLP SCAN
A577756,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2015-12-07 00:00:00,SHELTER,492708.0,L15-039115,LIC ALTERED,VET
A539933,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2017-05-02 00:00:00,LOCKBOX,454803.0,L14-028374,LIC ALTERED,HLP SCAN
A567279,DOG,,AMBER,TOY,MALTESE,2015-07-30 00:00:00,LOCKBOX,482217.0,985112004164446,MICROCHIP,HLP SCAN
A619427,OTHER,W,GOLD,FISH,TROPICAL,2017-06-07 00:00:00,SHELTER,534152.0,,,
A564863,DOG,B,BLACK,TOY,CHIHUAHUA SH,2015-07-01 00:00:00,SHELTER,479792.0,L15-007494,LIC ALTERED,HLP WEB
A567378,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2015-07-31 00:00:00,SHELTER,482317.0,,,
A540455,DOG,BR,BR BRINDLE,MASTIFF,PIT BULL,2014-10-13 00:00:00,SHELTER,455323.0,OA111F4C1C,MICROCHIP,VET
A512195,DOG,W,WHITE,TOY,SHIH TZU,2013-11-30 00:00:00,SHELTER,426926.0,L14-012181,LIC ALTERED,ADOPT
A574884,DOG,B,BLACK,MASTIFF,ROTTWEILER,2015-10-22 00:00:00,WEB,489830.0,,,
A564171,DOG,BR,BROWN,COLLIE,AUST SHEPHERD,2015-06-22 00:00:00,LOCKBOX,479097.0,L15-030268,LIC ALTERED,HLP SCAN
A617064,DOG,OO,GRAY,TERRIER,SCHNAUZER MIN,2017-05-11 00:00:00,SHELTER,531820.0,L17-041249,LIC ALTERED,VET
A601386,DOG,W,CREAM,TOY,POMERANIAN,2016-09-28 00:00:00,SHELTER,516297.0,016854079,MICROCHIP ADO,HOME AGAIN
A619510,CAT,OO,TORTIE,LONGHAIR,DOMESTIC LH,2017-06-08 00:00:00,SHELTER,534235.0,RAB46868,RABIES CERT,VET
A628785,CAT,B,BLUE,SHORTHAIR,DOMESTIC SH,2017-10-23 00:00:00,SHELTER,543424.0,,,
A568830,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2015-08-18 00:00:00,SHELTER,483772.0,L15-050329,LIC ALTERED,ADOPT
A488435,DOG,B,GRAY,MASTIFF,PIT BULL,2013-03-31 00:00:00,SHELTER,403021.0,L15-014164,LIC UNALTERED,COUNTER
A576897,DOG,BR,BROWN,HOUND,BEAGLE,2015-11-11 00:00:00,SHELTER,491846.0,U15-005391,RABIES CERT,HLP IMPORT
A613243,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2017-03-22 00:00:00,SHELTER,528010.0,L17-003174,LIC ALTERED,MAIL
A587867,CAT,OO,BUFF,SHORTHAIR,DOMESTIC SH,2016-04-21 00:00:00,SHELTER,502819.0,L16-048198,LIC ALTERED,VET
A248909,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2005-09-02 00:00:00,SHELTER,262632.0,D11-071529,LIC ALTERED,VET
A561377,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-21 00:00:00,LOCKBOX,476297.0,L15-034659,LIC ALTERED,HLP SCAN
A554937,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-03-13 00:00:00,SHELTER,469854.0,L17-037807,LIC ALTERED,HLP SCAN
A620003,DOG,OO,BL BRINDLE,MASTIFF,BOXER,2017-06-15 00:00:00,LICENSE,534732.0,RAB766503,RABIES CERT,VET
A511138,DOG,OO,BLUE MERLE,SHEPHERD,WELSH CORGI CAR,2013-11-18 00:00:00,SHELTER,425867.0,L14-062625,LIC ALTERED,HLP WEB
A605454,DOG,BR,FAWN,MASTIFF,BOXER,2016-11-25 00:00:00,SHELTER,520303.0,L16-051013,LIC UNALTERED,COUNTER
A609862,DOG,BR,TAN,TERRIER,CAIRN TERRIER,2017-02-09 00:00:00,SHELTER,524696.0,L16-010044,LIC ALTERED,VET
A551717,DOG,W,WHITE,POODLE,POODLE TOY,2015-01-28 00:00:00,LOCKBOX,466619.0,L15-019186,LIC SR,HLP SCAN
A581601,DOG,OO,BROWN,MASTIFF,BOXER,2016-01-25 00:00:00,SHELTER,496557.0,L15-029969,LIC 3Y,VET
A583570,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-02-20 00:00:00,SHELTER,498535.0,R16-1618,RAB VAC CERT.,RESQ
A450081,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2012-01-09 00:00:00,SHELTER,364119.0,C13-019327,LIC ALTERED,ADOPT
A360584,DOG,BR,RED,SHEPHERD,GERM SHEPHERD,2008-08-26 00:00:00,SHELTER,272893.0,L16-012544,LIC ALTERED,VET
A572135,DOG,B,BLACK,MASTIFF,ROTTWEILER,2015-09-23 00:00:00,LOCKBOX,487078.0,U16-007815,RABIES CERT,HLP IMPORT
A567542,DOG,BR,BR BRINDLE,MASTIFF,ENG BULLDOG,2015-08-03 00:00:00,LOCKBOX,482481.0,L16-031889,LIC ALTERED,HLP SCAN
A587857,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-04-21 00:00:00,SHELTER,502809.0,L16-048193,LIC ALTERED,VET
A597041,DOG,B,BLUE,POINTER,WEIMARANER,2016-08-11 00:00:00,LOCKBOX,511958.0,L16-056514,LIC 3Y,HLP SCAN
A558265,DOG,W,WHITE,TERRIER,JACK RUSS TERR,2015-04-22 00:00:00,LOCKBOX,473183.0,L15-002586,LIC ALTERED,HLP WEB
A592997,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2016-07-13 00:00:00,SHELTER,507919.0,,,
A567597,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-08-03 00:00:00,LOCKBOX,482536.0,985121007922809,MICROCHIP,HLP SCAN
A594247,CAT,OO,SLVR TABBY,SHORTHAIR,DOMESTIC SH,2016-07-12 00:00:00,SHELTER,509176.0,L16-017049,LIC ALTERED,MAIL
A596913,CAT,OO,CALICO,LONGHAIR,DOMESTIC MH,2016-08-11 00:00:00,SHELTER,511838.0,RAB8939727,RABIES CERT,VET
A309557,DOG,W,WHITE,TOY,YORKSHIRE TERR,2007-05-10 00:00:00,SHELTER,243740.0,D09-013027,LIC ALTERED,
A619529,DOG,OO,TAN,COLLIE,AUST SHEPHERD,2017-10-27 00:00:00,SHELTER,534254.0,L17-025968,LIC ALTERED,ADOPT
A575119,DOG,W,WHITE,COLLIE,AUST SHEPHERD,2015-10-26 00:00:00,LOCKBOX,490066.0,L15-007483,LIC ALTERED,HLP WEB
A588255,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-04-25 00:00:00,SHELTER,503199.0,,,
A591187,DOG,OO,UNKNOWN,SPITZ,SIBERIAN HUSKY,2016-05-31 00:00:00,WEB,506105.0,,,
A609954,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-02-09 00:00:00,SHELTER,524789.0,,,
A625846,CAT,OO,ORG TABBY,SHORTHAIR,DOMESTIC SH,2017-09-25 00:00:00,SHELTER,540582.0,,,
A586771,DOG,BR,RED,POODLE,POODLE STND,2016-04-08 00:00:00,LOCKBOX,501725.0,L16-037974,LIC ALTERED,HLP WEB
A633049,DOG,OO,BLACK,MASTIFF,ROTTWEILER,2017-12-27 00:00:00,LICENSE,547673.0,L17-005024,LIC ALTERED,VET
A575186,OTHER,BR,YELLOW,REPTILE,SNAKE,2017-06-19 00:00:00,SHELTER,490133.0,,,
A056076,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,SHELTER,70055.0,C10-047038,LIC ALTERED,
A582687,DOG,BR,BROWN,HOUND,BEAGLE,2016-02-08 00:00:00,LOCKBOX,497644.0,982000406014443,MICROCHIP,HLP WEB
A554205,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2015-02-26 00:00:00,SHELTER,469119.0,L16-014320,LIC 3Y,COUNTER
A443669,DOG,OO,TRICOLOR,TOY,CHIHUAHUA SH,2011-08-23 00:00:00,LOCKBOX,357589.0,L16-002301,LIC SR,HLP SCAN
A324867,DOG,BR,RED,TOY,POMERANIAN,2007-08-29 00:00:00,SHELTER,233891.0,L16-004753,LIC ALTERED,HLP SCAN
A632321,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-12-13 00:00:00,LICENSE,546945.0,U17-17179,RAB VAC CERT.,VET
A605828,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-12-01 00:00:00,SHELTER,520677.0,,,
A606392,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-12-12 00:00:00,LOCKBOX,521245.0,L16-031861,LIC ALTERED,HLP SCAN
A477919,DOG,W,WHITE,TOY,CHIHUAHUA SH,2012-10-12 00:00:00,LOCKBOX,392314.0,D13-006037,LIC ALTERED,VET
A600803,DOG,W,WHITE,TOY,PUG,2016-09-21 00:00:00,SHELTER,515711.0,L16-010817,LIC 3YSR,VET
A618673,DOG,BR,LIVER,HOUND,BEAGLE,2017-06-01 00:00:00,LOCKBOX,533431.0,L17-032949,LIC 3Y,HLP SCAN
A597768,DOG,OO,BLACK,TOY,CHIHUAHUA SH,2016-08-22 00:00:00,SHELTER,512681.0,L16-014051,LIC ALTERED,MAIL
A615519,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2017-04-18 00:00:00,SHELTER,530264.0,RAB0373928,RABIES CERT,VET
A552621,DOG,OO,BLACK,TOY,TOY FOX TERRIER,2015-02-05 00:00:00,SHELTER,467533.0,L15-005565,LIC ALTERED,HLP WEB
A553057,DOG,BR,TAN,MASTIFF,PIT BULL,2015-02-11 00:00:00,LOCKBOX,467971.0,16-034082,LIC ALTERED,HLP SCAN
A621086,DOG,B,GRAY,SPANIEL,COCKER SPAN,2017-07-03 00:00:00,SHELTER,535808.0,,,
A579585,DOG,W,WHITE,MASTIFF,ENG BULLDOG,2016-01-29 00:00:00,SHELTER,494537.0,,,
A567808,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-08-05 00:00:00,SHELTER,482748.0,,,
A582247,DOG,B,TRICOLOR,HOUND,BEAGLE,2016-02-02 00:00:00,SHELTER,497204.0,L16-007688,LIC ALTERED,ADOPT
A583012,DOG,B,BLUE,SETTER/RETRIEVE,LABRADOR RETR,2016-02-09 00:00:00,LOCKBOX,497969.0,L15-037084,LIC ALTERED,HLP SCAN
A611767,DOG,OO,GOLD,SETTER/RETRIEVE,LABRADOR RETR,2017-03-01 00:00:00,SHELTER,526550.0,,,
A601240,DOG,OO,UNKNOWN,HOUND,TR WALKER HOUND,2016-09-27 00:00:00,WEB,516148.0,,,
A580938,DOG,B,GRAY,MASTIFF,PIT BULL,2016-01-13 00:00:00,SHELTER,495892.0,L15-024618,LIC ALTERED,HLP IMPORT
A562711,DOG,W,WHITE,TERRIER,WEST HIGHLAND,2015-06-09 00:00:00,LOCKBOX,477636.0,L15-003803,LIC ALTERED,HLP WEB
A601763,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-10-06 00:00:00,LOCKBOX,516675.0,L16-011762,LIC ALTERED,HLP SCAN
A245382,DOG,B,BLACK,HOUND,BEAGLE,2005-07-27 00:00:00,SHELTER,48758.0,3Y14-011650,LIC 3YSR,COUNTER
A608330,DOG,OO,BR BRINDLE,COLLIE,AUST SHEPHERD,2017-01-18 00:00:00,SHELTER,523165.0,L17-013287,LIC ALTERED,COUNTER
A626895,DOG,,,MIX,MIX,2017-09-28 00:00:00,LOCKBOX,541604.0,L17-013586,LIC ALTERED,HLP SCAN
A566860,DOG,BR,YELLOW,SETTER/RETRIEVE,GOLDEN RETR,2015-07-28 00:00:00,LOCKBOX,481796.0,LVOID16-021122,RAB VAC CERT.,HLP SCAN
A585762,DOG,OO,UNKNOWN,SETTER/RETRIEVE,LABRADOR RETR,2016-03-22 00:00:00,WEB,500720.0,,,
A571014,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-09-11 00:00:00,LOCKBOX,485957.0,L15-011318,LIC ALTERED,HLP SCAN
A581488,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-01-23 00:00:00,SHELTER,496444.0,982000402882419,MICROCHIP,HLP WEB
A579144,DOG,B,BLACK,MASTIFF,ROTTWEILER,2015-12-18 00:00:00,WEB,494095.0,,,
A558350,DOG,OO,BLACK,TERRIER,AIREDALE TERR,2015-04-23 00:00:00,SHELTER,473268.0,RAB44287,RAB VAC CERT.,VET
A558377,DOG,B,BLACK,TERRIER,TERRIER,2015-04-24 00:00:00,LOCKBOX,473295.0,L15-007285,LIC ALTERED,HLP WEB
A587498,DOG,BR,BROWN,MASTIFF,AMERICAN STAFF,2016-04-18 00:00:00,SHELTER,502455.0,985112007139936,MICROCHIP ADO,HOME AGAIN
A613091,DOG,OO,UNKNOWN,MASTIFF,AM PIT BULL TER,2017-03-21 00:00:00,WEB,527857.0,,,
A417529,DOG,BR,RED,SIGHTHOUND,GREYHOUND,2010-07-30 00:00:00,SHELTER,330869.0,D13-033100,LIC ALTERED,MAIL
A623460,DOG,OO,YELLOW,SETTER/RETRIEVE,GOLDEN RETR,2017-08-14 00:00:00,LICENSE,538190.0,L17-003273,LIC UNALTERED,MAIL
A578226,CAT,OO,UNKNOWN,,UNKNOWN,2015-12-10 00:00:00,LOCKBOX,493178.0,L15-020506,LIC ALTERED,HLP IMPORT
A552134,DOG,OO,BLACK,HOUND,BEAGLE,2015-02-03 00:00:00,SHELTER,467042.0,982000357718493,MICROCHIP,PET WATCH
A347531,CAT,W,GRAY,LONGHAIR,DOMESTIC LH,2008-04-17 00:00:00,SHELTER,200795.0,108795117,MICROCHIP ADO,AVID
A600376,CAT,OO,BLK TABBY,SHORTHAIR,DOMESTIC SH,2016-09-15 00:00:00,SHELTER,515281.0,L16-013564,LIC ALTERED,VET
A601286,DOG,BR,TAN,SHEPHERD,GERM SHEPHERD,2016-09-28 00:00:00,LOCKBOX,516194.0,L15-055338,LIC ALTERED,VET
A549478,DOG,BR,BROWN,TOY,YORKSHIRE TERR,2014-12-31 00:00:00,LOCKBOX,464372.0,L16-022584,LIC ALTERED,HLP SCAN
A576223,DOG,OO,UNKNOWN,MASTIFF,FRENCH BULLDOG,2015-11-12 00:00:00,WEB,491172.0,,,
A559638,DOG,BR,GOLD,TOY,SHIH TZU,2015-05-06 00:00:00,LOCKBOX,474555.0,U15-002160,RABIES CERT,HLP IMPORT
A580567,DOG,BR,TRICOLOR,COLLIE,AUST SHEPHERD,2016-01-12 00:00:00,LOCKBOX,495521.0,L16-004398,LIC ALTERED,VET
A586889,DOG,B,BLACK,TOY,DACHSHUND LH,2016-04-11 00:00:00,SHELTER,501843.0,L16-049458,LIC ALTERED,ADOPT
A598847,DOG,OO,BROWN,SETTER/RETRIEVE,GOLDEN RETR,2016-08-31 00:00:00,SHELTER,513761.0,L16-034412,LIC ASST,COUNTER
A588115,CAT,B,GRAY,LONGHAIR,DOMESTIC MH,2016-04-22 00:00:00,LOCKBOX,503066.0,L17-001487,LIC ALTERED,MAIL
A296437,DOG,BR,TRICOLOR,HOUND,BEAGLE,2007-01-25 00:00:00,SHELTER,44744.0,D09-015496,LIC ALTERED,
A378651,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2009-03-25 00:00:00,LOCKBOX,291261.0,3Y14-006707,LIC 3Y,VET
A573733,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-10-10 00:00:00,SHELTER,488676.0,L15-051924,LIC ALTERED,COUNTER
A256719,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-11-03 00:00:00,LOCKBOX,37578.0,C06-016306,LIC ALTERED,
A602694,DOG,BR,TRICOLOR,COLLIE,AUST SHEPHERD,2016-10-22 00:00:00,LOCKBOX,517597.0,L17-021676,LIC ALTERED,HLP WEB
A404443,DOG,W,WHITE,HOUND,BEAGLE,2010-02-10 00:00:00,SHELTER,317486.0,L14-005100,LIC ALTERED,HLP SCAN
A229120,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2005-03-13 00:00:00,LOCKBOX,239471.0,D10-023423,LIC ALTERED,
A598411,DOG,B,BLACK,,,2016-08-29 00:00:00,LOCKBOX,513332.0,L16-058856,LIC ALTERED,HLP SCAN
A589070,CAT,BR,BRN TABBY,LONGHAIR,DOMESTIC MH,2016-05-05 00:00:00,SHELTER,503988.0,985112007303805,MICROCHIP ADO,ADOPT
A558626,DOG,W,WHITE,TERRIER,JACK RUSS TER,2015-04-29 00:00:00,SHELTER,473544.0,,,
A014412,DOG,W,TAN,HOUND,BEAGLE,2005-03-13 00:00:00,SHELTER,57119.0,D01-003437,LIC ALTERED,
A580222,DOG,OO,BL BRINDLE,MASTIFF,BOXER,2016-01-05 00:00:00,SHELTER,495174.0,L15-039853,LIC ALTERED,VET
A549888,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-01-08 00:00:00,SHELTER,464782.0,L14-007542,LIC ALTERED,VET
A580172,DOG,,,TERRIER,PARSON RUSS TER,2016-01-04 00:00:00,LOCKBOX,495124.0,L15-027131,LIC ALTERED,HLP SCAN
A608982,DOG,B,BLACK,TOY,POMERANIAN,2017-01-26 00:00:00,SHELTER,523817.0,RAB9930480,RABIES CERT,VET
A630894,DOG,OO,BLUE,MASTIFF,PIT BULL,2017-11-27 00:00:00,SHELTER,545528.0,985113001467817,MICROCHIP ADO,HOME AGAIN
A583814,DOG,OO,WHITE,HOUND,BEAGLE,2016-02-23 00:00:00,SHELTER,498779.0,985112006945162,MICROCHIP ADO,HOME AGAIN
A624881,DOG,BR,TAN,MASTIFF,PIT BULL,2017-09-09 00:00:00,SHELTER,539615.0,,,
A377715,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2009-03-18 00:00:00,SHELTER,290312.0,L15-017824,LIC ALTERED,HLP SCAN
A570687,DOG,BR,BROWN,TERRIER,PARSON RUSS TER,2015-09-08 00:00:00,LOCKBOX,485630.0,L16-002488,LIC ALTERED,HLP SCAN
A440119,DOG,BR,RED,TERRIER,MIN PINSCHER,2016-09-19 00:00:00,SHELTER,353987.0,L15-062120,LIC UNALTERED,COUNTER
A446232,DOG,OO,BROWN,TOY,DACHSHUND,2011-10-12 00:00:00,LOCKBOX,360193.0,L15-020714,LIC ALTERED,HLP IMPORT
A554638,DOG,BR,BROWN,MASTIFF,CANE CORSO,2015-03-08 00:00:00,SHELTER,469555.0,985112004690786,MICROCHIP,HOME AGAIN
A581852,DOG,B,BLACK,TOY,BOSTON TERRIER,2016-01-26 00:00:00,SHELTER,496809.0,L17-020372,LIC ALTERED,HLP WEB
A589348,DOG,BR,GOLD,SETTER/RETRIEVE,LABRADOR RETR,2016-05-06 00:00:00,LOCKBOX,504267.0,RAB0368619,RABIES CERT,VET
A536462,DOG,BR,SABLE,COLLIE,BORDER COLLIE,2014-09-04 00:00:00,LOCKBOX,451307.0,L16-025438,LIC ALTERED,HLP SCAN
A595491,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2016-09-20 00:00:00,SHELTER,510393.0,,,
A626006,DOG,,,HOUND,BEAGLE,2017-09-26 00:00:00,LOCKBOX,540742.0,U17-009470,RABIES CERT,HLP SCAN
A619591,DOG,OO,TRICOLOR,HOUND,BEAGLE,2017-06-08 00:00:00,SHELTER,534316.0,985113001038613,MICROCHIP ADO,HOME AGAIN
A612670,DOG,BR,TAN,MASTIFF,CHINESE SHARPEI,2017-03-13 00:00:00,SHELTER,527436.0,L17-046999,LIC ALTERED,ADOPT
A631527,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2017-11-30 00:00:00,LICENSE,546149.0,L17-011059,LIC SR,VET
A626799,DOG,B,BLACK,COLLIE,AUST CATTLE DOG,2017-09-28 00:00:00,LOCKBOX,541512.0,L17-038861,LIC ALTERED,HLP SCAN
A609815,DOG,BR,TAN,MASTIFF,PIT BULL,2017-02-09 00:00:00,SHELTER,524649.0,985113000788398,MICROCHIP ADO,HOME AGAIN
A560805,CAT,W,WHITE,SHORTHAIR,DOMESTIC SH,2015-05-17 00:00:00,LOCKBOX,475725.0,L17-036766,LIC ALTERED,HLP SCAN
A616768,DOG,BR,BROWN,TOY,DACHSHUND,2017-05-08 00:00:00,SHELTER,531521.0,L17-029025,LIC ALTERED,COUNTER
A581323,DOG,W,WHITE,TERRIER,PARSON RUSS TER,2016-01-20 00:00:00,LOCKBOX,496279.0,L15-037002,LIC ALTERED,HLP SCAN
A550386,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-01-13 00:00:00,LOCKBOX,465281.0,L14-063274,LIC ALTERED,HLP WEB
A551590,CAT,,WHITE+GRAY,SHORTHAIR,DOMESTIC SH,2015-01-28 00:00:00,LOCKBOX,466492.0,U15-000500,RABIES CERT,HLP SCAN
