Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,05/02/2018,PCARD-2018/11,63.67,WORLD OF WOOL,,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,05/02/2018,PCARD-2018/11,6.54,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,05/02/2018,PCARD-2018/11,94.99,BPS ACCESS SOLUTIONS LTD,,Ranger Services,Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,24.99,ARGOS,,Aysgarth Falls NPC,Consumables,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,112.07,OSMOND GROUP LTD,,IT Development,IT- Hardware Purchases,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,280.0,SURVEY MONKEY,,Web Based Services,IT-Websites,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,8.13,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,14.16,MERRITT & FRYERS LTD,S0051,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,49.08,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Materials,Y,,,
Yorkshire Dales National Park Authority,06/02/2018,PCARD-2018/11,76.9,T W RELPH & SONS LTD,S4833,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,07/02/2018,PCARD-2018/11,1.55,SPAR,,Outreach,Materials,Y,,,
Yorkshire Dales National Park Authority,07/02/2018,PCARD-2018/11,8.9,MORRISONS,,Outreach,Materials,Y,,,
Yorkshire Dales National Park Authority,07/02/2018,PCARD-2018/11,65.83,POWER TOOL WORLD,,Southern Dales (Craven  Lancs),Materials,Y,,,
Yorkshire Dales National Park Authority,07/02/2018,PCARD-2018/11,8.04,J T ATKINSON & SONS LTD,S0045,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,07/02/2018,PCARD-2018/11,10.9,J T ATKINSON & SONS LTD,S0045,Contracts - Land Holdings,Materials,Y,,,
Yorkshire Dales National Park Authority,07/02/2018,PCARD-2018/11,5.1,GREGGS,,Corporate Other Staff Costs,Subsistence,Y,,,
Yorkshire Dales National Park Authority,08/02/2018,PCARD-2018/11,230.0,BOOKING.COM,,Corporate Other Staff Costs,Accomodation - Staff,Y,,,
Yorkshire Dales National Park Authority,08/02/2018,PCARD-2018/11,42.96,AMAZON.CO.UK,S1426,Tourism,Hospitality (External),Y,,,
Yorkshire Dales National Park Authority,08/02/2018,PCARD-2018/11,8.38,DJ2GO LIMITED,,Outreach,Materials,Y,,,
Yorkshire Dales National Park Authority,08/02/2018,PCARD-2018/11,25.57,HARDWARE SHOP,,Tourism,Materials,Y,,,
Yorkshire Dales National Park Authority,08/02/2018,PI132283,6.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,08/02/2018,PI132283,6.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,08/02/2018,PCARD-2018/11,36.47,MOO>COM,,Ranger Services,Stationery,Y,,,
Yorkshire Dales National Park Authority,08/02/2018,PCARD-2018/11,11.65,HALFORDS,S3395,Contracts - Access Rangers,Vehicle Repairs and Maint,Y,,,
Yorkshire Dales National Park Authority,09/02/2018,PCARD-2018/11,37.46,LANDLIFE WILDFLOWERS,,Aysgarth Falls NPC,Grounds & Estates Maintenance,Y,,,
Yorkshire Dales National Park Authority,09/02/2018,PCARD-2018/11,9.72,B&B WRISTBANDS LTD,,Tourism,Materials,Y,,,
Yorkshire Dales National Park Authority,09/02/2018,PCARD-2018/11,10.34,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,11/02/2018,PCARD-2018/11,39.47,WORLD OF WOOL,,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,12/02/2018,Jan 18 TRANSACTIONS,287.53,BARCLAYS BANK,,Retail Services O/H,Bank Charges,,,,
Yorkshire Dales National Park Authority,12/02/2018,PCARD-2018/11,29.99,AMAZON.CO.UK,S1426,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,13/02/2018,PCARD-2018/11,9.01,J T ATKINSON & SONS LTD,S0045,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,13/02/2018,PCARD-2018/11,6.14,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,14/02/2018,PCARD-2018/11,25.14,J T ATKINSON & SONS LTD,S0045,Aysgarth Falls NPC,Consumables,Y,,,
Yorkshire Dales National Park Authority,14/02/2018,PI132422,9.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,14/02/2018,PI132422,18.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132417,273.6,NEWSQUEST (YORKSHIRE & NORTH EAST)  LTD,S1498,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132490,288.0,NEWSQUEST (YORKSHIRE & NORTH EAST)  LTD,S1498,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132378,87.5,CUMBERLAND & WESTMORLAND HERALD,S4539,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132387,46.1,MASON BROS,S0329,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132340,200.0,PLANNING JUNGLE LTD,S3674,Development Management,Books and Publications,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132440,65.45,DM & SL WHITE,S0664,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132517,204.17,THE ROYAL OAK,S1534,Farmed Land,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132425,48.7,DALES DAIRIES,S4895,Dales Countryside Museum,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132426,108.9,DALES DAIRIES,S4895,Support Services,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132447,49.0,THREE HARES CAFE & THE MOOCHER,S4960,Farmed Land,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132369,901.33,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132370,1278.33,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132386,8.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132386,109.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132432,157.5,THE FARMER NETWORK,S3382,Farmed Land,Consultancy,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132473,117.45,EGGLETON PLANNING AND DESIGN LTD,S4762,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132473,4200.0,EGGLETON PLANNING AND DESIGN LTD,S4762,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132418,920.0,GEORGE F WHITE ,S5013,Northern Dales (Richmondshire),Consultancy,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132521,100.0,P M IVESON,S0122,Contracts - Land Holdings,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132500,2540.0,P M IVESON,S0122,Green Lanes,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132493,2000.0,BOLTON ABBEY ESTATE,S0508,Southern Dales (Craven  Lancs),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132475,32.0,HARRISON & CROSS LTD,S1687,Toilets,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132423,4000.0,CROFT ROOFING LTD,S3914,Planned Maintenance NPC's,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132342,325.0,CONSERVEFOR LIMITED,S3918,Northern Dales (Richmondshire),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132341,10575.0,CONSERVEFOR LIMITED,S3918,Northern Dales (Richmondshire),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132444,120.0,ALPHA SIGNS,S4625,Ranger Services,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132520,210.0,AUDIOWORKS (N W) LTD,S0054,Dales Countryside Museum,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132116,32.0,SKIPTON HIRE CENTRE LTD,S0055,DCM Redevelopment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132366,175.0,SHARP & SHARP LTD,S0373,DCM Redevelopment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132366,200.0,SHARP & SHARP LTD,S0373,NPC Refurbishment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132366,1200.0,SHARP & SHARP LTD,S0373,DCM Redevelopment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132481,3780.0,ED DENNISON ARCHAEOLOGICAL SERVICES LTD,S0492,Historic Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132394,180.0,R & J FARROW LIMITED,S1103,NPC Refurbishment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132375,127.6,J PARFITT PLUMBING & HEATING LTD,S3511,DCM Redevelopment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132375,142.8,J PARFITT PLUMBING & HEATING LTD,S3511,Dales Countryside Museum,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132347,30.12,INDIGO PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132347,30.12,INDIGO PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132347,30.12,INDIGO PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132346,2186.23,INDIGO PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132401,22410.0,ARJ CR8 LTD,S4188,NPC Refurbishment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132429,40.0,B & J METALS (SKIP HIRE) LTD,S4886,Contracts - Access Rangers,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132336,100.0,R SCOTT & SON (SCOTTS FOR STORAGE),S4975,NPC Refurbishment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132338,212.4,RHINO ROCKS FLOORCARE,S5012,Grassington NPC,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132338,309.75,RHINO ROCKS FLOORCARE,S5012,Malham NPC,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132459,4250.0,TAKE ONE MEDIA LTD,S1318,Communications,Distribution,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132430,804.39,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132468,3.83,COMPUTERSHARE VOUCHER SERVICES,S4143,Corporate Other Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132495,53.32,SIMON WINSTANLEY LTD,S0123,Ranger Services,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132496,58.2,SIMON WINSTANLEY LTD,S0123,Ranger Services,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132497,64.89,SIMON WINSTANLEY LTD,S0123,Ranger Services,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132498,91.65,SIMON WINSTANLEY LTD,S0123,Ranger Services,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132494,103.29,SIMON WINSTANLEY LTD,S0123,Ranger Services,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132466,162.25,BECKS GARDEN MACHINERY LTD,S3217,Ranger Services,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132391,1020.0,HARRY BALDERSON (JOINERY) LTD,S4407,Interpretation,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132502,1421.02,BILLINGTON BIOENERGY LIMITED,S4141,Dales Countryside Museum,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132385,537.79,PLAYAWAY (ESHTON GRANGE),S3044,Parish Wildlife Project,Grants Paid,,1105377.0,2018.0,Outdoor clothing for volunteers
Yorkshire Dales National Park Authority,15/02/2018,PI132501,1027.2,JUBILEE PARK CHARITY,S5025,Parish Wildlife Project,Grants Paid,,504940.0,2018.0,Tree work
Yorkshire Dales National Park Authority,15/02/2018,PI132335,300.0,WEBBERS,S0081,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132379,360.0,D & R CLEMENTS,S0121,Car Parks,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132396,54.75,WEASDALE NURSERIES,S0127,Aysgarth Falls NPC,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132489,5.0,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132436,495.0,ALPHA LAN SYSTEMS LTD,S4963,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132435,3420.0,ALPHA LAN SYSTEMS LTD,S4963,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132435,21741.6,ALPHA LAN SYSTEMS LTD,S4963,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132435,34214.4,ALPHA LAN SYSTEMS LTD,S4963,IT Development,IT- Hardware Purchases,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132427,196.0,INDEPENDENT EQUIPMENT CO,S3633,IT Development,IT- Software/Licence Purchases,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132427,2980.0,INDEPENDENT EQUIPMENT CO,S3633,IT Development,IT- Software/Licence Purchases,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132428,1475.0,INDEPENDENT EQUIPMENT CO,S3633,Retail Services O/H,IT-Software Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132361,3.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132361,3.6,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132361,3.8,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132356,8.4,SETTLE COAL COMPANY LTD,S0052,Pennine way,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132358,8.5,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132362,8.64,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132357,12.7,SETTLE COAL COMPANY LTD,S0052,Pennine way,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132361,13.5,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132351,15.2,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132350,51.71,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132358,51.71,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132355,52.77,SETTLE COAL COMPANY LTD,S0052,Pennine way,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132363,443.04,SETTLE COAL COMPANY LTD,S0052,Three Peaks,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,4.2,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,9.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,16.8,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,25.6,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132512,33.0,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132512,40.2,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,50.05,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132512,52.5,HARTLINGTON FENCING SUPPLIES,S0058,Pennine Bridleway,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132513,52.5,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132513,60.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132402,75.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132513,80.4,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,132.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,256.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132403,316.8,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132402,572.0,HARTLINGTON FENCING SUPPLIES,S0058,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132380,420.0,THE BIRDS BISTRO LTD,S0626,Biodiversity,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132434,1167.45,THORPE TREES LTD,S1405,Trees & Woodlands,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132381,45.0,OLDFIELD LIGHTING SUPPLIES LTD,S2785,DCM Redevelopment,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132421,71.45,OLDFIELD LIGHTING SUPPLIES LTD,S2785,DCM Redevelopment,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132421,1927.69,OLDFIELD LIGHTING SUPPLIES LTD,S2785,DCM Redevelopment,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132514,280.0,FAIRHURST STONE MERCHANTS LTD,S3038,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,2.09,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,4.98,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,5.0,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132482,45.0,THE WONDER OF WOOD LTD,S4151,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132445,90.0,ALPHA SIGNS,S4625,Ranger Services,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132509,108.67,SMALL WOODS ASSOCIATION,S0951,Trees & Woodlands,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132453,55.0,VODAFONE LTD (CORPORATE),S2586,IT Development,Mobile Phones,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132477,550.5,POSTURITE,S2505,Office Accomodation,Office Furniture,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132349,120.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132352,120.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132285,8.49,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132285,14.33,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132285,243.0,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132285,397.76,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132463,245.15,XEROX UX LIMITED,S0043,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132488,61.02,PITNEY BOWES FINANCE LIMITED,S0233,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132400,104.9,LINK MAILING SYSTEMS,S1929,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,38.5,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Aysgarth Falls NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,38.5,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Workshops,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,157.65,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,186.24,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Workshops,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,255.26,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Malham NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,1405.7,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI131977,1727.44,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Dales Countryside Museum,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132365,1195.0,SHARP & SHARP LTD,S0373,Contracts - Planned Maintenance DCM,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132395,915.0,POINTER LTD,S0563,DCM Redevelopment,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132399,44.5,WENSLEYDALE PRESS,S0219,Dales Countryside Museum,Printing,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132368,227.0,WENSLEYDALE PRESS,S0219,Tourism,Printing,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132302,485.0,ANDREW LATHWELL DESIGN LTD,S2556,Landscape Partnership,Printing,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132384,1597.0,ANDREW LATHWELL DESIGN LTD,S2556,Recreational Activities,Printing,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132420,250.0,REDACTED PERSONAL DATA,S4849,Contracts - Land Holdings,Property Rental,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,12.9,CLARITY TRAVEL MANAGEMENT,S4217,Historic Environment,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,17.7,CLARITY TRAVEL MANAGEMENT,S4217,Apprenticeships,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,38.4,CLARITY TRAVEL MANAGEMENT,S4217,Employees,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,72.2,CLARITY TRAVEL MANAGEMENT,S4217,National Trails,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,92.5,CLARITY TRAVEL MANAGEMENT,S4217,National Park Centre Employees,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,97.0,CLARITY TRAVEL MANAGEMENT,S4217,Development Management,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,101.0,CLARITY TRAVEL MANAGEMENT,S4217,Employees,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,106.0,CLARITY TRAVEL MANAGEMENT,S4217,Green Lanes,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,109.6,CLARITY TRAVEL MANAGEMENT,S4217,Land Management Salaries,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,127.9,CLARITY TRAVEL MANAGEMENT,S4217,Tourism,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,153.2,CLARITY TRAVEL MANAGEMENT,S4217,Planning Policy - Local Plan,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,162.6,CLARITY TRAVEL MANAGEMENT,S4217,Outreach,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132367,67.85,CLARITY TRAVEL MANAGEMENT,S4217,Member Costs,Public Transport Members,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132433,4000.0,REDACTED PERSONAL DATA,S5036,Corporate Other Staff Costs,Relocation Allowance,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132328,62.93,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Maps Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132310,60.0,SKYWARE LTD,S2574,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132330,35.9,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Publications Non-VAT,,,,
