Ã¯Â»Â¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃÂ©ro-de-MinistÃÂ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2006/2007,19,Privy Council,25,Privy Council,1224,"Dig.com.equ.int.voice,data or video/imag",25300.42
2006/2007,19,Privy Council,25,Privy Council,1224,"Dig.com.equ.int.voice,data or video/imag",117.14
2006/2007,19,Privy Council,25,Privy Council,1225,Telecommunication equipment parts,57795.21
2006/2007,19,Privy Council,25,Privy Council,1225,Telecommunication equipment parts,1133.76
2006/2007,19,Privy Council,25,Privy Council,1225,Telecommunication equipment parts,600.0
2006/2007,19,Privy Council,25,Privy Council,1225,Telecommunication equipment parts,119.98
2006/2007,19,Privy Council,25,Privy Council,1225,Telecommunication equipment parts,4273.96
2006/2007,19,Privy Council,25,Privy Council,1226,Computer equip.-large/med.mainframe-mini,502656.33
2006/2007,19,Privy Council,25,Privy Council,1226,Computer equip.-large/med.mainframe-mini,80796.4
2006/2007,19,Privy Council,25,Privy Council,1226,Computer equip.-large/med.mainframe-mini,406.56
2006/2007,19,Privy Council,25,Privy Council,1226,Computer equip.-large/med.mainframe-mini,136.5
2006/2007,19,Privy Council,25,Privy Council,1226,Computer equip.-large/med.mainframe-mini,3730.0
2006/2007,19,Privy Council,25,Privy Council,1226,Computer equip.-large/med.mainframe-mini,4665.0
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,114204.0
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,78072.0
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,229049.59
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,3722.18
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,3742.17
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,4810.89
2006/2007,19,Privy Council,25,Privy Council,1227,Computer equip.small-desktop/pers./port.,24679.94
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,50328.0
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,7000.0
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,213659.71
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,146.38
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,7938.52
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,1144.46
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,2796.25
2006/2007,19,Privy Council,25,Privy Council,1228,Computer software,19985.8
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,810194.25
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,73.82
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,5652.51
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,3100.0
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,18.39
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,1251.98
2006/2007,19,Privy Council,25,Privy Council,1229,Computer equipment parts,14046.81
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",22200.0
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",34300.0
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",14500.0
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",976771.84
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",37227.55
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",934.0
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",251.55
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",526.86
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",9847.88
2006/2007,19,Privy Council,25,Privy Council,1231,"Off.furn.&furnish.,incl. parts",37.79
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,8960.0
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,65513.0
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,8098.26
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,13731.0
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,107.47
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,8800.23
2006/2007,19,Privy Council,25,Privy Council,1239,Other office equipment and parts,460.99
2006/2007,19,Privy Council,25,Privy Council,1242,"Elec.lighting,distr.&contr.equip.& parts",345592.28
2006/2007,19,Privy Council,25,Privy Council,1242,"Elec.lighting,distr.&contr.equip.& parts",90108.52
2006/2007,19,Privy Council,25,Privy Council,1242,"Elec.lighting,distr.&contr.equip.& parts",71.81
2006/2007,19,Privy Council,25,Privy Council,1243,Meas.contr.lab.med.&opt.instr.& parts,6722.94
2006/2007,19,Privy Council,25,Privy Council,1243,Meas.contr.lab.med.&opt.instr.& parts,1108.72
2006/2007,19,Privy Council,25,Privy Council,1245,Safety & sanitat.equipment and parts,9729.91
2006/2007,19,Privy Council,25,Privy Council,1245,Safety & sanitat.equipment and parts,233713.57
2006/2007,19,Privy Council,25,Privy Council,1245,Safety & sanitat.equipment and parts,14300.6
2006/2007,19,Privy Council,25,Privy Council,1245,Safety & sanitat.equipment and parts,3575.0
2006/2007,19,Privy Council,25,Privy Council,1245,Safety & sanitat.equipment and parts,1033.0
2006/2007,19,Privy Council,25,Privy Council,1246,"Other furn.&fixt., incl. parts",67517.7
2006/2007,19,Privy Council,25,Privy Council,1246,"Other furn.&fixt., incl. parts",96.68
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,210881.0
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,14323.48
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,6773.34
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,333.25
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,5.18
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,97.6
2006/2007,19,Privy Council,25,Privy Council,1249,Other equipment and parts,984.9
2006/2007,19,Privy Council,25,Privy Council,1261,Road motor vehicles,71942.0
2006/2007,19,Privy Council,25,Privy Council,1263,Road motor vehicles parts,131.67
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1223,Image/video equipment,3516.0
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1227,Computer equip.small-desktop/pers./port.,88302.03
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1228,Computer software,27897.77
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1229,Computer equipment parts,285.0
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1231,"Off.furn.&furnish.,incl. parts",19433.95
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1239,Other office equipment and parts,10973.0
2006/2007,19,Privy Council,43,Cdn Intergovt'l Conference Secretariat,1239,Other office equipment and parts,29482.73
2006/2007,19,Privy Council,76,Commissioner of official Languages,1221,Voice communications equipment,163765.76
2006/2007,19,Privy Council,76,Commissioner of official Languages,1223,Image/video equipment,185.87
2006/2007,19,Privy Council,76,Commissioner of official Languages,1225,Telecommunication equipment parts,18453.92
2006/2007,19,Privy Council,76,Commissioner of official Languages,1225,Telecommunication equipment parts,1445.59
2006/2007,19,Privy Council,76,Commissioner of official Languages,1226,Computer equip.-large/med.mainframe-mini,948354.13
2006/2007,19,Privy Council,76,Commissioner of official Languages,1226,Computer equip.-large/med.mainframe-mini,14015.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1226,Computer equip.-large/med.mainframe-mini,8941.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1227,Computer equip.small-desktop/pers./port.,20710.43
2006/2007,19,Privy Council,76,Commissioner of official Languages,1227,Computer equip.small-desktop/pers./port.,850.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1227,Computer equip.small-desktop/pers./port.,654.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1228,Computer software,70845.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1228,Computer software,7739.13
2006/2007,19,Privy Council,76,Commissioner of official Languages,1228,Computer software,918.33
2006/2007,19,Privy Council,76,Commissioner of official Languages,1229,Computer equipment parts,2573.94
2006/2007,19,Privy Council,76,Commissioner of official Languages,1229,Computer equipment parts,274.59
2006/2007,19,Privy Council,76,Commissioner of official Languages,1231,"Off.furn.&furnish.,incl. parts",153146.02
2006/2007,19,Privy Council,76,Commissioner of official Languages,1231,"Off.furn.&furnish.,incl. parts",127876.64
2006/2007,19,Privy Council,76,Commissioner of official Languages,1231,"Off.furn.&furnish.,incl. parts",33415.57
2006/2007,19,Privy Council,76,Commissioner of official Languages,1231,"Off.furn.&furnish.,incl. parts",3644.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1231,"Off.furn.&furnish.,incl. parts",10726.35
2006/2007,19,Privy Council,76,Commissioner of official Languages,1239,Other office equipment and parts,3940.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1239,Other office equipment and parts,580.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1239,Other office equipment and parts,1457.63
2006/2007,19,Privy Council,76,Commissioner of official Languages,1261,Road motor vehicles,30630.0
2006/2007,19,Privy Council,76,Commissioner of official Languages,1267,"Misc. vehic. parts, incl tires & tubes",6562.99
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1212,"Tools, and implements",1361.31
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1219,Other machinery and parts,4962.19
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1221,Voice communications equipment,3841.47
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1221,Voice communications equipment,11611.69
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1222,"Data(message/text, & computer)comm.equip",7890.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1222,"Data(message/text, & computer)comm.equip",11643.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1223,Image/video equipment,559.98
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1225,Telecommunication equipment parts,15.98
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1225,Telecommunication equipment parts,1289.92
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1226,Computer equip.-large/med.mainframe-mini,64719.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1227,Computer equip.small-desktop/pers./port.,105579.85
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1227,Computer equip.small-desktop/pers./port.,2448.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1227,Computer equip.small-desktop/pers./port.,20505.72
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1227,Computer equip.small-desktop/pers./port.,2929.62
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1228,Computer software,17198.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1228,Computer software,73959.74
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1228,Computer software,7364.62
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1228,Computer software,7113.59
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1229,Computer equipment parts,8448.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1229,Computer equipment parts,719.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1231,"Off.furn.&furnish.,incl. parts",163289.4
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1231,"Off.furn.&furnish.,incl. parts",2917.7
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1231,"Off.furn.&furnish.,incl. parts",5645.73
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1239,Other office equipment and parts,4245.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1239,Other office equipment and parts,6179.24
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1239,Other office equipment and parts,3302.49
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1239,Other office equipment and parts,18809.86
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1239,Other office equipment and parts,8846.67
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1242,"Elec.lighting,distr.&contr.equip.& parts",1098.31
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1242,"Elec.lighting,distr.&contr.equip.& parts",4512.04
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1242,"Elec.lighting,distr.&contr.equip.& parts",4811.69
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1243,Meas.contr.lab.med.&opt.instr.& parts,8520.76
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1245,Safety & sanitat.equipment and parts,9227.6
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1245,Safety & sanitat.equipment and parts,4772.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1249,Other equipment and parts,26094.0
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1249,Other equipment and parts,52.99
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1267,"Misc. vehic. parts, incl tires & tubes",699.2
2006/2007,19,Privy Council,101,Cnd Transport Accident Inv.& Safety Bd,1267,"Misc. vehic. parts, incl tires & tubes",7190.54
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,1879829.7
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,6665.4
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,33135.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,5400.66
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,1550688.14
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,164.9
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,904.08
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,1315864.38
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,1864.6
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1211,Special industry machinery,983808.47
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",1379.7
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",5673.13
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",90795.31
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",42.8
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",121652.69
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",260.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",185.95
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1212,"Tools, and implements",327.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,7329.18
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,131509.5
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,5975.94
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,103081.65
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,309913.07
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,441.24
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,1561855.76
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,24221.59
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,13554.6
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,2559.75
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,89074.45
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,89214.5
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,3277.26
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,864.06
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,61161.06
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,2929.4
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,864.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,9390.07
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,19436.2
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,7831.02
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,12498.66
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,2341.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1221,Voice communications equipment,212.48
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",1484.97
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",1216.67
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",7904.13
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",1518.97
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",8582.47
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",99.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",2349.78
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",24596.02
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",38940.96
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",2677.43
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",1971.44
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",22026.18
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",890.9
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",299.99
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",198.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",950.36
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",450.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",6599.24
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1222,"Data(message/text, & computer)comm.equip",359.47
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,91425.14
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,5193.25
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,5172.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,30057.54
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,61367.5
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,1595.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,3667.38
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,1280.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,420.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,6247.38
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,4294.99
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1223,Image/video equipment,915.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,32865.11
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,341.95
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,1522.4
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,7570.09
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,10612.42
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,1808.77
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,6083.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,1384.26
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,1200.97
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,933.41
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,2632.54
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,39.99
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1225,Telecommunication equipment parts,973.88
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,30798.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,5002718.14
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,140988.2
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,2758582.87
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,59407.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,624841.74
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,3402501.18
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,490.95
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,239.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,3309626.02
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,21051.48
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,32013.55
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,191568.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,1229735.85
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,285781.33
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,23643.4
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,13113.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,6922179.66
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,7950.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,46501.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,4807.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,36018.97
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,-33355.3
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1226,Computer equip.-large/med.mainframe-mini,397.87
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,278264.29
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,4409.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,1378.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,8645.48
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,72401.84
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,58582.74
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,44548.68
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,394939.74
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,134756.96
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,216176.71
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,1239163.51
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,1165760.12
