CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50016758,FOUTA HALAL FOOD,Bronx,1762,WESTCHESTER AVENUE,10472.0,7187921700,African,U,02G,Cycle Inspection / Re-inspection,BX55
50013062,CHICKEN RANCH,Manhattan,315,AUDUBON AVENUE,10033.0,6469228564,Chicken,D,06D,Cycle Inspection / Initial Inspection,MN35
50060385,ITAVOLO,Manhattan,875,3 AVENUE,10022.0,2127511999,American,F,05H,Pre-permit (Operational) / Initial Inspection,MN19
50009001,KLONG,Manhattan,7,SAINT MARKS PLACE,10003.0,2125059955,Thai,F,06D,Cycle Inspection / Initial Inspection,MN22
50055913,TIVOLI CAFE,Manhattan,283,3 AVENUE,10010.0,2129330629,American,D,10F,Cycle Inspection / Initial Inspection,MN21
50060527,WYNDHAM GARDEN FRESH MEADOWS HOTEL,Queens,6127,186TH ST,11365.0,7186198818,American,U,06C,Cycle Inspection / Re-inspection,QN41
50079432,DON RAMON RESTAURANT,Manhattan,973,COLUMBUS AVENUE,10025.0,6468500019,Spanish,F,08A,Cycle Inspection / Initial Inspection,MN09
50100359,TWIN DONUT,Bronx,1061,EAST TREMONT AVENUE,10460.0,6467706702,American,D,06D,Pre-permit (Operational) / Initial Inspection,BX17
41413315,GEORGE'S DINER-CAFE,Bronx,2369,WESTCHESTER AVENUE,10462.0,7188281170,American,D,10F,Cycle Inspection / Re-inspection,BX59
41411291,ZAMAAN HOOKAH BAR,Brooklyn,349,BROADWAY,11211.0,7185997979,Middle Eastern,P,06C,Cycle Inspection / Initial Inspection,BK73
41674683,MASAGO BISTRO,Brooklyn,766,NOSTRAND AVENUE,11216.0,7187788828,Japanese,D,08A,Cycle Inspection / Initial Inspection,BK61
50079460,AL-SHAM RESTAURANT,Brooklyn,7701,5 AVENUE,11209.0,3479097100,Middle Eastern,U,04N,Cycle Inspection / Initial Inspection,BK31
50044397,PFIZER BROADWAY CAFE,Manhattan,219,EAST   42 STREET,10017.0,2127332323,American,D,06D,Cycle Inspection / Initial Inspection,MN19
50086275,LAI LAI GOURMET,Brooklyn,5324,8 AVENUE,11220.0,7183129297,Chinese,F,02G,Pre-permit (Operational) / Re-inspection,BK34
50050986,CROWN FRIED CHICKEN,Brooklyn,127,WYCKOFF AVENUE,11237.0,7183818400,Chicken,D,10B,Cycle Inspection / Initial Inspection,BK77
50094094,Jaida's Sweet Stop,Bronx,725,VAN NEST AVENUE,10462.0,3472360556,Bakery Products/Desserts,D,02G,Pre-permit (Operational) / Initial Inspection,BX37
50066323,NEW CHINA GARDEN,Bronx,724,NEREID AVENUE,10466.0,7183246666,Chinese,D,02B,Pre-permit (Operational) / Compliance Inspection,BX62
50061144,POTALA RESTAURANT,Queens,3765,74TH ST,11372.0,3476494550,Asian/Asian Fusion,D,04L,Cycle Inspection / Initial Inspection,QN28
40966966,MOONSTRUCK,Manhattan,244,MADISON AVENUE,10016.0,2128672545,American,U,10F,Cycle Inspection / Initial Inspection,MN20
41706083,VIDALIS PIZZA,Queens,3106,21 STREET,11106.0,7186062068,Pizza,F,04L,Cycle Inspection / Initial Inspection,QN70
41264019,POCO,Manhattan,33,AVENUE B,10009.0,2122284461,Spanish,D,08A,Cycle Inspection / Re-inspection,MN28
50057589,TOUS LES JOURS,Queens,3916,PRINCE ST,11354.0,7188881992,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,QN22
50108316,KFC,Queens,15203,NORTHERN BLVD,11354.0,9177965620,,,,,QN51
41180510,MIKE'S BAGELS,Manhattan,4003,BROADWAY,10032.0,2129282300,Bagels/Pretzels,F,04N,Cycle Inspection / Initial Inspection,MN36
50042041,RESTAURANT ON 58 ST INC,Brooklyn,773,58 STREET,11220.0,7188333899,Chinese,U,02B,Cycle Inspection / Initial Inspection,BK34
41650198,HINOMARU RAMEN,Queens,3318,DITMARS BOULEVARD,11105.0,7187770228,Japanese,U,04L,Cycle Inspection / Re-inspection,QN72
40699339,NICK GARDEN COFFEE SHOP,Bronx,2953,WEBSTER AVENUE,10458.0,7183652277,Coffee/Tea,D,10B,Cycle Inspection / Initial Inspection,BX05
40698823,UNION CAFE RESTAURANT,Brooklyn,568,UNION STREET,11215.0,7187971117,American,F,04M,Cycle Inspection / Initial Inspection,BK37
50036720,PATHOS,Manhattan,932,1 AVENUE,10022.0,6469228399,Mediterranean,F,10F,Cycle Inspection / Initial Inspection,MN19
50102228,BEBE FRITAY GROUP,Queens,11226,FRANCIS LEWIS BLVD,11429.0,7184894111,Caribbean,D,10E,Pre-permit (Operational) / Initial Inspection,QN34
40892893,MIRAGE DINER RESTAURAUNT,Brooklyn,717,KINGS HIGHWAY,11223.0,7189983750,American,P,04L,Cycle Inspection / Initial Inspection,BK25
40862491,UNITED ARTISTS,Queens,3530,38 STREET,11101.0,7187861722,American,D,06D,Cycle Inspection / Initial Inspection,QN70
50065221,MONDAYOFF BY PLANT LOVE HOUSE,Brooklyn,752,CONEY ISLAND AVENUE,11218.0,7189412022,Thai,U,08A,Pre-permit (Operational) / Compliance Inspection,BK41
50087522,FONTANAS,Brooklyn,2359,RALPH AVENUE,11234.0,7184444300,Italian,D,10F,Cycle Inspection / Initial Inspection,BK45
41488065,BOCA CHICA QUEENS,Queens,9620,37 AVENUE,11368.0,3472422226,Latin American,F,16B,Trans Fat / Re-inspection,QN26
41475502,GMC TEMAXCAL DELI & GROCERY,Brooklyn,163,PARK AVENUE,11205.0,7183078100,Mexican,D,06C,Cycle Inspection / Initial Inspection,BK68
41659494,WORLD YACHT PRINCESS,Manhattan,0,PIER   81,10036.0,2126308177,American,D,10H,Cycle Inspection / Re-inspection,MN13
50060683,LASIAF TACOS & LOUNGE,Brooklyn,2368,FLATBUSH AVENUE,11234.0,7182587515,Tex-Mex,F,09C,Cycle Inspection / Initial Inspection,BK45
41592029,DOUBLE RAINBOW,Queens,8251,BROADWAY,11373.0,7186390567,Bakery Products/Desserts,S,20A,Administrative Miscellaneous / Initial Inspection,QN29
40868717,ALICE'S TEA CUP,Manhattan,102,WEST   73 STREET,10023.0,2127993006,American,F,08C,Cycle Inspection / Initial Inspection,MN14
41397316,LEE'S TAVERN,Staten Island,60,HANCOCK STREET,10305.0,7186679749,American,D,10F,Cycle Inspection / Initial Inspection,SI36
50054346,NORTH PENGUIN TORNADO CREPES,Brooklyn,307,KNICKERBOCKER AVENUE,11237.0,9172576661,Pancakes/Waffles,D,04L,Cycle Inspection / Initial Inspection,BK77
41449514,PURPLE YAM,Brooklyn,1314,CORTELYOU ROAD,11226.0,7189408188,Asian/Asian Fusion,F,02B,Cycle Inspection / Initial Inspection,BK42
40707818,NUEVO JARDIN DE CHINA RESTAURANT,Queens,3205,BROADWAY,11106.0,7187260819,Chinese,U,22G,Cycle Inspection / Initial Inspection,QN70
41080427,COCONUT PALM BAR AND GRILL,Bronx,2407,WESTCHESTER AVENUE,10461.0,7185978700,Caribbean,U,04L,Cycle Inspection / Initial Inspection,BX59
50080214,BONAFIDE CAFE & DELI,Brooklyn,118,KANE STREET,11231.0,5164676286,Sandwiches,D,10F,Cycle Inspection / Re-inspection,BK33
41594064,KULU DESSERTS,Brooklyn,806,62 STREET,11220.0,7186802818,Frozen Desserts,P,04H,Cycle Inspection / Initial Inspection,BK34
40647590,JACKSON HOLE,Queens,3501,BELL BOULEVARD,11361.0,7182810330,Hamburgers,D,10F,Cycle Inspection / Initial Inspection,QN46
50042803,GREGORYS COFFEE,Manhattan,356,7 AVENUE,10001.0,9089025905,Coffee/Tea,U,02G,Cycle Inspection / Initial Inspection,MN17
41577558,SUBWAY,Manhattan,36,WEST   46 STREET,10036.0,2122217565,Sandwiches,P,08A,Cycle Inspection / Initial Inspection,MN17
50001962,AROME,Manhattan,325,BROADWAY,10007.0,2122337447,American,P,10F,Cycle Inspection / Initial Inspection,MN24
41444789,ROBERTO'S,Bronx,603,CRESCENT AVENUE,10458.0,7187339503,Italian,P,06D,Cycle Inspection / Initial Inspection,BX06
41436878,CASA LEVER,Manhattan,390,PARK AVENUE,10022.0,2128882700,Italian,D,10B,Cycle Inspection / Initial Inspection,MN17
50079043,"DOMODOMO KITCHEN, RAW BAR",Manhattan,138-140,W HOUSTON ST,10012.0,6467070301,Seafood,C,10F,Pre-permit (Operational) / Compliance Inspection,MN23
50003553,RANCHO TEQUILERIA,Manhattan,741,9 AVENUE,10019.0,718536021_,Mexican,D,10B,Cycle Inspection / Initial Inspection,MN15
50070078,BROOKLYN LABEL,Brooklyn,180,FRANKLIN STREET,11222.0,3109987706,American,F,08A,Cycle Inspection / Initial Inspection,BK76
41331156,ROOM MATE GRACE HOTEL,Manhattan,125,WEST   45 STREET,10036.0,2123542323,American,U,02G,Cycle Inspection / Re-inspection,MN17
50087598,MADROCK,Manhattan,688,10 AVENUE,10019.0,6464766043,Tapas,S,22C,Administrative Miscellaneous / Initial Inspection,MN15
50069517,"DIG INN , MATCHABAR",Manhattan,70,PRINCE STREET,10012.0,2125457867,American,D,10F,Cycle Inspection / Initial Inspection,MN24
40999268,HIBISCUS RESTAURANT,Queens,124-18,101 AVENUE,11419.0,7188494225,Caribbean,D,06C,Cycle Inspection / Re-inspection,QN54
41624665,GASOLINE ALLEY COFFEE,Manhattan,325,LAFAYETTE STREET,10012.0,2129330113,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN23
50073709,ICHIRAN,Manhattan,132,WEST   31 STREET,10001.0,2124650701,Japanese,D,02B,Cycle Inspection / Initial Inspection,MN17
41447522,FLATBUSH LATIN GRILL,Brooklyn,1902,CHURCH AVENUE,11226.0,7184622022,Latin American,P,02B,Cycle Inspection / Initial Inspection,BK42
50051698,LIGHTHOUSE OUTPOST,Manhattan,241,MULBERRY STREET,10012.0,6469129422,American,D,10H,Cycle Inspection / Initial Inspection,MN24
41659910,LE FATIMA BAR & GRILL,Brooklyn,1474,BROADWAY,11221.0,7189750785,Spanish,D,10B,Cycle Inspection / Initial Inspection,BK35
41308270,FRIEDMAN'S LUNCH,Manhattan,75,9 AVENUE,10011.0,2129297100,American,F,08A,Cycle Inspection / Initial Inspection,MN13
40799021,BRAVO'S RESTAURANT & CAFE,Queens,377,SENECA AVENUE,11385.0,7188210492,Spanish,P,10B,Cycle Inspection / Initial Inspection,QN20
50012561,STICKY'S FINGER JOINT,Manhattan,484,3 AVENUE,10016.0,6464905856,Chicken,D,08A,Cycle Inspection / Re-inspection,MN20
50004999,RASA,Manhattan,25,WEST    8 STREET,10011.0,2122539888,Asian/Asian Fusion,F,08A,Cycle Inspection / Initial Inspection,MN23
40401834,COLUMBUS GOURMET FOOD,Manhattan,261,COLUMBUS AVE STORE #2,10023.0,2127217800,American,U,06D,Cycle Inspection / Initial Inspection,MN14
40716007,THE BARBECUE PIT,Bronx,5788,MOSHOLU AVENUE,10471.0,7186012400,Barbecue,P,04C,Cycle Inspection / Initial Inspection,BX22
41384201,SANDRO'S,Manhattan,306,EAST   81 STREET,10028.0,2122887374,Italian,P,06C,Cycle Inspection / Initial Inspection,MN32
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032.0,9175210349,Mexican,P,04N,Cycle Inspection / Initial Inspection,MN36
50071292,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Queens,23004,MERRICK BLVD,11413.0,9149126767,Caribbean,F,04L,Cycle Inspection / Initial Inspection,QN66
50056854,FEDOROFF'S ROAST PORK,Brooklyn,178,NORTH   10 STREET,11211.0,2672573551,Sandwiches/Salads/Mixed Buffet,P,03A,Cycle Inspection / Initial Inspection,BK73
50055296,SAPPHIRE 39,Manhattan,20,WEST   39 STREET,10018.0,2123556777,American,D,10F,Pre-permit (Operational) / Initial Inspection,MN17
50006214,ABACE SUSHI,Manhattan,695,9 AVENUE,10036.0,2129771777,Japanese,P,06C,Cycle Inspection / Initial Inspection,MN15
50085629,HAENYEO,Brooklyn,239,5 AVENUE,11215.0,3472944159,Korean,D,02G,Pre-permit (Operational) / Initial Inspection,BK37
41687795,BROADWAY CHINESE SEAFOOD,Queens,8317,BROADWAY,11373.0,7186990688,Chinese,U,04L,Cycle Inspection / Initial Inspection,QN29
50046674,THE LOWERY BAR & KITCHEN,Queens,4302,43RD AVE,11104.0,9292080054,American,D,06C,Cycle Inspection / Initial Inspection,QN31
41232726,"BG BAR, MEHANATA",Manhattan,113,LUDLOW STREET,10002.0,2126250981,Eastern European,F,04H,Cycle Inspection / Initial Inspection,MN27
50061316,SURF CITY,Brooklyn,837,SURF AVENUE,11224.0,7186764460,Pizza,F,02B,Cycle Inspection / Initial Inspection,BK23
50036511,MATIZ LATIN CUISINE,Queens,11072,QUEENS BLVD,11375.0,3473273740,Latin American,F,04L,Cycle Inspection / Initial Inspection,QN17
50108262,KFC,Queens,15805,UNION TPKE,11366.0,9177965620,,,,,QN37
50061060,TEXAS CHICKEN & BURGERS,Bronx,3275,WESTCHESTER AVENUE,10461.0,6467758513,Chicken,P,10F,Cycle Inspection / Initial Inspection,BX10
41671103,ALFIE'S,Manhattan,800,9 AVENUE,10019.0,2127572390,Irish,D,06D,Cycle Inspection / Initial Inspection,MN15
50053242,Da Ge Xiao Chi,Brooklyn,4903,7 AVENUE,11220.0,7184382800,Chinese,F,10F,Cycle Inspection / Initial Inspection,BK34
41100003,STARBUCKS,Manhattan,3,PARK AVENUE,10016.0,2127259469,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,MN20
41271971,BROOKLYN ICE CREAM FACTORY,Brooklyn,97,COMMERCIAL STREET,11222.0,7183492506,Frozen Desserts,D,04E,Cycle Inspection / Initial Inspection,BK76
40366929,LITTLE BROWN JUG,Queens,124-02,JAMAICA AVENUE,11418.0,7188469609,American,P,04H,Cycle Inspection / Initial Inspection,QN54
50037522,"ST. CLOUD, CHARLIE PALMER AT THE KNICK",Manhattan,1466,BROADWAY,10036.0,9724444957,American,D,02B,Cycle Inspection / Initial Inspection,MN17
50090007,Sweeter Man's Pastries,Queens,20602,HILLSIDE AVE,11427.0,7184813709,Bakery Products/Desserts,D,04L,Pre-permit (Operational) / Re-inspection,QN06
50046334,KEZI 88,Brooklyn,316,KINGS HIGHWAY,11223.0,3477024213,Chinese,F,04N,Cycle Inspection / Initial Inspection,BK29
40858744,AMERICAN HERO & SUB'S,Queens,23-08,44 DRIVE,11101.0,7183616595,Sandwiches,D,10F,Cycle Inspection / Re-inspection,QN31
40402377,REGENCY WHIST CLUB,Manhattan,15,EAST   67 STREET,10065.0,2127341734,American,D,02G,Cycle Inspection / Initial Inspection,MN40
41125878,O'HANLON'S BAR,Manhattan,349,EAST   14 STREET,10003.0,2125337333,Irish,D,04L,Cycle Inspection / Re-inspection,MN21
40737436,BAR VELOCE,Manhattan,175,SECOND AVENUE,10003.0,2122603200,Italian,D,04H,Cycle Inspection / Initial Inspection,MN22
50070670,TANG HOTPOT,Manhattan,135,BOWERY,10002.0,9176875934,Asian/Asian Fusion,U,10B,Cycle Inspection / Initial Inspection,MN27
40901527,THE KATI ROLL COMPANY,Manhattan,99,MAC DOUGAL STREET,10012.0,2124206517,Indian,D,06F,Cycle Inspection / Initial Inspection,MN23
50073089,GOLDEN DRAGON RESTAURANT,Brooklyn,4413,NEW UTRECHT AVENUE,11219.0,7188714753,Chinese,F,02H,Cycle Inspection / Initial Inspection,BK88
50044658,NOODLEFAN,Staten Island,1809,VICTORY BOULEVARD,10314.0,7187277499,Thai,D,10F,Cycle Inspection / Initial Inspection,SI07
50085240,YSL BAKERY,Queens,13685,41ST AVE,11355.0,7188860675,Bakery Products/Desserts,F,04L,Pre-permit (Operational) / Initial Inspection,QN22
50092198,MI TIERRA,Brooklyn,7204,3 AVENUE,11209.0,7187482042,Mexican,D,10F,Pre-permit (Operational) / Re-inspection,BK31
50078974,CHEN'S EXPRESS KITCHEN,Manhattan,223,EAST   14 STREET,10003.0,2129828966,Chinese,G,04K,Cycle Inspection / Initial Inspection,MN21
50091616,SKY ICE 9TH ST,Brooklyn,437,5 AVENUE,11215.0,3478895532,Thai,F,05D,Pre-permit (Operational) / Initial Inspection,BK37
50048697,DYCKMAN BILLIARDS CAFE,Manhattan,100,DYCKMAN STREET,10040.0,2129608894,American,F,20F,Administrative Miscellaneous / Initial Inspection,MN35
50103427,FIESTA MEXICANA RESTAURANT,Queens,5828,ROOSEVELT AVE,11377.0,7186852261,Mexican,D,10J,Pre-permit (Non-operational) / Initial Inspection,QN63
41387010,SARAGHINA RESTAURANT,Brooklyn,435,HALSEY STREET,11233.0,7185740010,Italian,U,04N,Cycle Inspection / Re-inspection,BK35
50066245,BREAD & BUTTER,Manhattan,462,7 AVENUE,10018.0,2128680444,American,F,10F,Cycle Inspection / Initial Inspection,MN17
41086102,COURT STREET BAGELS,Brooklyn,181,COURT STREET,11201.0,7186243972,Bagels/Pretzels,D,06D,Cycle Inspection / Initial Inspection,BK38
50051272,JUICE PRESS @ EQUINOX,Manhattan,1429,2 AVENUE,10021.0,2123889539,"Juice, Smoothies, Fruit Salads",F,20F,Administrative Miscellaneous / Initial Inspection,MN31
50053912,LA VRAIE RACLETTE,Manhattan,511,EAST   12 STREET,10009.0,9293295758,French,B,,Administrative Miscellaneous / Initial Inspection,MN22
41040849,DISHES,Manhattan,6,EAST   45 STREET,10017.0,2126875511,American,F,06D,Cycle Inspection / Initial Inspection,MN17
50065881,ROLLING COW,Staten Island,2655,RICHMOND AVENUE,10314.0,6468758879,Frozen Desserts,P,04L,Cycle Inspection / Initial Inspection,SI24
40863575,BROADWAY PIZZA & PASTA,Bronx,192,WEST  231 STREET,10463.0,7186015000,Pizza,D,06D,Cycle Inspection / Initial Inspection,BX29
40718557,DELMONICOS,Manhattan,56,BEAVER STREET,10004.0,2125190144,Italian,P,02G,Cycle Inspection / Initial Inspection,MN25
50036539,DUNKIN,Queens,13344,150TH ST,11436.0,5164727100,Donuts,D,09C,Cycle Inspection / Initial Inspection,QN76
41631435,STARBUCKS,Brooklyn,5400,AVENUE U,11234.0,7182533100,Coffee/Tea,G,04L,Cycle Inspection / Initial Inspection,BK45
50070715,KUNG FU TEA,Queens,4221,BELL BLVD,11361.0,7186310011,Coffee/Tea,S,20D,Administrative Miscellaneous / Initial Inspection,QN46
50071839,FRIEDMANS,Manhattan,228,WEST   47 STREET,10036.0,6468761232,American,D,02B,Pre-permit (Operational) / Initial Inspection,MN17
50074992,HOOD RESTAURANT LLC,Queens,11814,LIBERTY AVE,11419.0,7184803518,Caribbean,F,20F,Administrative Miscellaneous / Initial Inspection,QN55
41606952,EL PUERTO MEXICANO,Queens,8428,JAMAICA AVENUE,11421.0,7185210720,Mexican,D,10F,Cycle Inspection / Initial Inspection,QN53
50004350,KFC,Queens,158-05,UNION TURNPIKE,11366.0,7183806152,Chicken,U,04N,Cycle Inspection / Re-inspection,QN37
50067483,15 STORIES,Manhattan,444,PARK AVENUE SOUTH,10016.0,2128048880,Mediterranean,D,10F,Cycle Inspection / Initial Inspection,MN17
41612730,PAPA YE RESTAURANT,Bronx,196,MCCLELLAN STREET,10456.0,7186813240,African,U,04M,Cycle Inspection / Re-inspection,BX14
50091684,HUI LAU SHAN,Queens,8118,BROADWAY,11373.0,9292963880,"Juice, Smoothies, Fruit Salads",F,04N,Pre-permit (Operational) / Initial Inspection,QN29
50002071,DELIS 48,Manhattan,48,WEST   48 STREET,10036.0,2127689600,American,U,02G,Cycle Inspection / Re-inspection,MN17
40559606,THAI SON VIETNAMESE CUISINE,Manhattan,89,BAXTER STREET,10013.0,2127322822,Southeast Asian,P,04L,Cycle Inspection / Initial Inspection,MN27
41436524,THE BREUKELEN COFFEE HOUSE,Brooklyn,764,FRANKLIN AVENUE,11238.0,7187897070,Coffee/Tea,F,08A,Cycle Inspection / Re-inspection,BK61
50053253,GUSTOSO RESTAURANT,Brooklyn,3325,FULTON STREET,11208.0,7188726755,Latin American,P,04M,Cycle Inspection / Initial Inspection,BK83
50048546,THAILAND CAFE,Manhattan,95,2 AVENUE,10003.0,2124771872,Thai,D,08C,Cycle Inspection / Re-inspection,MN22
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,Manhattan,69,1 AVENUE,10003.0,2122541757,Mexican,P,04M,Cycle Inspection / Initial Inspection,MN22
40394176,MOONSTRUCK EAST,Manhattan,449,THIRD AVENUE,10016.0,2122131100,American,D,10B,Cycle Inspection / Re-inspection,MN20
50002403,LA BELLEZZA PIZZERIA,Manhattan,315,BROADWAY,10007.0,2122273337,Pizza,U,08A,Cycle Inspection / Re-inspection,MN24
41046685,CREPES ON COLUMBUS,Manhattan,990,COLUMBUS AVENUE,10025.0,2122220259,French,D,08A,Cycle Inspection / Re-inspection,MN09
50085358,MAHJONG CAFE,Queens,3836,BELL BLVD,11361.0,9176093564,Coffee/Tea,F,22C,Administrative Miscellaneous / Initial Inspection,QN46
41143170,VINNY'S PIZZA,Queens,97-01,57 AVENUE,11368.0,7186994433,Pizza,B,,Administrative Miscellaneous / Initial Inspection,QN25
40888787,POPEYES,Manhattan,53,WEST  116 STREET,10026.0,2122890440,Chicken,D,10B,Cycle Inspection / Re-inspection,MN11
50050140,CHOIGA NAENG MYUN,Queens,20935,NORTHERN BLVD,11361.0,7182297200,Korean,F,04L,Cycle Inspection / Initial Inspection,QN46
50017772,RESERVIOR,Manhattan,70,UNIVERSITY PLACE,10003.0,2124750770,American,P,06D,Cycle Inspection / Initial Inspection,MN23
50017441,AMARANTO,Brooklyn,887,HART STREET,11237.0,7185766001,Tex-Mex,D,10F,Cycle Inspection / Re-inspection,BK77
50001192,88 CAFE,Queens,82-79,BROADWAY,11373.0,7183963888,Bakery Products/Desserts,F,04H,Cycle Inspection / Initial Inspection,QN29
50004654,"BAVARIA BIERHOUSE, THE CAULDRON",Manhattan,19,SOUTH WILLIAM STREET,10004.0,2124808142,German,D,10F,Cycle Inspection / Re-inspection,MN25
50046456,LEE CHINESE FOOD,Brooklyn,3328,FULTON STREET,11208.0,7182775064,Chinese,D,02B,Cycle Inspection / Initial Inspection,BK83
41380163,UDON WEST,Manhattan,150,EAST   46 STREET,10017.0,2129229677,Japanese,D,08A,Cycle Inspection / Re-inspection,MN19
50040419,VIVA KTV,Queens,3720,PRINCE ST,11354.0,7183210000,Chinese,F,15F1,Smoke-Free Air Act / Initial Inspection,QN22
41546956,TAK KING CHINESE RESTAURANT,Brooklyn,1367,FULTON STREET,11216.0,7186223416,Chinese,D,06C,Cycle Inspection / Re-inspection,BK75
50046334,KEZI 88,Brooklyn,316,KINGS HIGHWAY,11223.0,3477024213,Chinese,F,06D,Cycle Inspection / Initial Inspection,BK29
41602875,PURBIRD,Brooklyn,82,6 AVENUE,11217.0,7188572473,Chicken,D,10H,Cycle Inspection / Re-inspection,BK37
40388253,THE PIZZA PLACE,Bronx,1665,METROPOLITAN AVENUE,10462.0,7188222907,Pizza,D,06C,Cycle Inspection / Initial Inspection,BX46
50040249,CEVICHERIA EL REY,Queens,8516A,ROOSEVELT AVE,11372.0,6462694107,Spanish,U,04N,Cycle Inspection / Re-inspection,QN29
41365219,HEALTHY EATERS JAMAICAN RESTAURANT,Queens,19910,LINDEN BOULEVARD,11412.0,7189497446,Caribbean,B,20D,Administrative Miscellaneous / Re-inspection,QN08
41177037,QUEEN'S PIZZA,Queens,11614,QUEENS BOULEVARD,11375.0,7185445800,Pizza,P,09C,Cycle Inspection / Initial Inspection,QN17
40747192,NONIS COFFEE SHOP,Bronx,5921,RIVERDALE AVENUE,10471.0,7186010032,American,U,10F,Cycle Inspection / Re-inspection,BX22
50070217,QQ CAFE,Manhattan,67,EAST BROADWAY,10002.0,2127912819,Chinese,D,10F,Cycle Inspection / Initial Inspection,MN27
41711578,MR. SIMI #8 KITCHEN,Brooklyn,1658,BATH AVENUE,11214.0,7182327539,Chinese,D,08A,Cycle Inspection / Re-inspection,BK27
41716806,CHEF'S GARDEN,Queens,80-09,164 STREET,11432.0,7183800956,Chinese,D,10F,Cycle Inspection / Re-inspection,QN38
41636061,JACK'S WIFE FREDA,Manhattan,224,LAFAYETTE STREET,10012.0,2125108550,American,P,04N,Cycle Inspection / Initial Inspection,MN24
41254984,CAFE SALAMANCA RESTAURANT,Queens,79-05,NORTHERN BOULEVARD,11372.0,7184582446,Spanish,D,06F,Cycle Inspection / Initial Inspection,QN28
41458695,TONG SAM GYUP GOO YI RESTAURANT,Queens,16223,DEPOT ROAD,11358.0,7183594583,Korean,D,10F,Cycle Inspection / Initial Inspection,QN51
40932574,NEW CHINESE GARDEN OF GUYANA,Queens,109-10,LIBERTY AVENUE,11419.0,7187381607,Chinese,D,10I,Cycle Inspection / Re-inspection,QN55
50058976,CHINA KING,Manhattan,285,3 AVENUE,10010.0,2126798882,Chinese,F,08A,Cycle Inspection / Initial Inspection,MN21
41699414,SBARRO,Queens,90-15,QUEENS BOULEVARD,11373.0,7182710681,American,D,10B,Cycle Inspection / Re-inspection,QN29
41633095,BAMBOO YA,Queens,9711,QUEENS BLVD,11374.0,7188061228,Japanese,D,10I,Cycle Inspection / Re-inspection,QN18
50072230,AKINO,Queens,8280,BROADWAY,11373.0,7187798280,Japanese,F,08A,Cycle Inspection / Initial Inspection,QN50
40986189,LIEBMAN'S DELI,Bronx,552,WEST  235 STREET,10463.0,7185484534,Jewish/Kosher,F,06A,Cycle Inspection / Initial Inspection,BX29
41712970,EL PATIO,Queens,18005,JAMAICA AVENUE,11432.0,7185584441,Spanish,P,10B,Cycle Inspection / Initial Inspection,QN61
50010019,TRINI GYUL ORIGINAL ROTI & WEST INDIAN FOOD,Queens,11216,LIBERTY AVE,11419.0,7186591020,Caribbean,U,02G,Cycle Inspection / Initial Inspection,QN55
40933602,PIZZA PETE'S,Manhattan,528,COLUMBUS AVENUE,10024.0,2127873153,Pizza,U,04L,Cycle Inspection / Re-inspection,MN12
50059515,STICKY'S FINGER JOINT,Manhattan,21,MAIDEN LANE,10038.0,9177551770,Chicken,D,06A,Cycle Inspection / Initial Inspection,MN25
50015970,FRESH & CO,Manhattan,1260,LEXINGTON AVENUE,10028.0,2129833747,American,E,16E,Calorie Posting / Initial Inspection,MN40
50004183,LIMA 33,Queens,25404,NORTHERN BLVD,11362.0,7182254949,Peruvian,D,06B,Cycle Inspection / Re-inspection,QN45
41458695,TONG SAM GYUP GOO YI RESTAURANT,Queens,16223,DEPOT ROAD,11358.0,7183594583,Korean,D,02G,Cycle Inspection / Initial Inspection,QN51
50089414,CROWN GRILL & SALAD,Brooklyn,1719,PITKIN AVENUE,11212.0,7184952000,Chicken,F,02I,Pre-permit (Operational) / Initial Inspection,BK81
50066230,T & J JAMAICAN FLAVA,Manhattan,1257,PARK AVENUE,10029.0,2128608603,Caribbean,U,10B,Cycle Inspection / Re-inspection,MN33
50048224,DUNKIN BASKIN ROBBINS,Brooklyn,1547,RALPH AVENUE,11236.0,9178863304,Donuts,D,10F,Cycle Inspection / Initial Inspection,BK50
50093898,CARIDAD,Bronx,1436,WILLIAMSBRIDGE ROAD,10461.0,7188928322,Latin American,F,10F,Pre-permit (Operational) / Initial Inspection,BX37
50032584,YAN KEE BEEF JERKY,Manhattan,44,CANAL STREET,10002.0,2129651206,Asian/Asian Fusion,D,10F,Cycle Inspection / Initial Inspection,MN27
50075077,TU TIPICO DOMINICANO,Staten Island,1195,CASTLETON AVENUE,10310.0,7186007197,Spanish,D,08A,Pre-permit (Operational) / Re-inspection,SI22
40401084,MCCABE'S BAR CAR,Queens,3915,192 STREET,11358.0,7183579886,Irish,D,06D,Cycle Inspection / Initial Inspection,QN48
41502640,SMALL KITCHEN,Queens,4437,VERNON BOULEVARD,11101.0,7186066200,Sandwiches/Salads/Mixed Buffet,F,02B,Cycle Inspection / Initial Inspection,QN31
